child	parent	length
4293	n209	0.00725
n211	n209	0.00287
23467	n211	0.00425
22921	n211	0.00739
22709	n164	0.03394
n217	n155	0.01452
n220	n217	0.00303
8856	n220	0.01464
31516	n220	0.01174
n227	n217	0.00027
n228	n227	0.00916
37238	n228	0.00871
n230	n228	0.00015
n231	n230	0.00015
8782	n231	0.00867
n235	n231	0.00014
35402	n235	0.00874
n237	n235	0.00014
17264	n237	0.00875
n239	n237	0.00014
19506	n239	0.01841
39231	n239	0.0089
7689	n230	0.0087
n243	n227	0.00014
n244	n243	0.00015
n245	n244	0.00291
16350	n245	0.00884
39193	n245	0.00871
n248	n244	0.01507
19020	n248	0.0683
n256	n248	0.00862
n257	n256	0.00765
n258	n257	0.06289
27438	n258	0.00798
38218	n258	0.12311
n261	n257	0.00777
18619	n261	0.06413
n267	n261	0.02378
22207	n267	0.06812
n269	n267	0.0163
18035	n269	0.04153
6134	n269	0.04011
n272	n256	0.03637
3372	n272	0.06891
39274	n272	0.0455
n275	n243	0.00244
n276	n275	0.00015
31974	n276	0.01168
27783	n276	0.01408
n279	n275	0.0027
n280	n279	0.00015
n281	n280	0.00016
35906	n281	0.00578
30117	n281	0.00578
n284	n280	0.00016
10798	n284	0.0087
21913	n284	0.00578
n287	n279	0.00229
7005	n287	0.00977
n289	n287	0.00041
n290	n289	0.00101
n291	n290	0.00665
n292	n291	0.0365
n293	n292	0.00782
n294	n293	0.00015
16098	n294	0.01461
n296	n294	0.00015
n297	n296	0.00014
n298	n297	0.00014
18798	n298	0.00014
n300	n298	0.00016
9562	n300	0.01165
n302	n300	0.00016
n303	n302	0.00014
n304	n303	0.00302
26821	n304	0.00876
23876	n304	0.0117
n311	n303	0.00898
9730	n311	0.01768
n313	n311	0.02335
28151	n313	0.0298
5648	n313	0.12057
36880	n302	0.01168
10387	n297	0.0843
19923	n296	0.01166
6813	n293	0.01211
13970	n292	0.00834
n321	n291	0.01629
n322	n321	0.00014
9828	n322	0.0116
24030	n322	0.02569
n327	n321	0.00306
20960	n327	0.01467
n329	n327	0.00622
n330	n329	0.00014
n331	n330	0.00015
10940	n331	0.02419
n335	n331	0.00381
27838	n335	0.00865
n337	n335	0.00015
8103	n337	0.00866
3418	n337	0.01183
20655	n330	0.01158
n341	n329	0.00248
n342	n341	0.0031
33851	n342	0.04281
n348	n342	0.01701
n349	n348	0.00753
21984	n349	0.01759
n351	n349	0.00228
n352	n351	0.01017
10051	n352	0.03504
n358	n352	0.0065
17259	n358	0.03686
1694	n358	0.03483
n363	n351	0.00014
n364	n363	0.01397
n365	n364	0.00253
3679	n365	0.01691
n371	n365	0.02567
13159	n371	0.00286
n377	n371	0.0063
5405	n377	0.00578
21443	n377	0.00338
n385	n364	0.02364
n386	n385	0.0044
18464	n386	0.03366
n388	n386	0.01535
11393	n388	0.0466
29044	n388	0.00979
34546	n385	0.03684
n393	n363	0.00287
30792	n393	0.01154
20927	n393	0.03773
14002	n348	0.0207
31088	n341	0.018
n402	n290	0.00504
n403	n402	0.00014
37775	n403	0.00868
13325	n403	0.00884
n410	n402	0.00251
30471	n410	0.01329
n412	n410	0.00015
1768	n412	0.00221
n414	n412	0.00013
n417	n414	0.00659
n418	n417	0.00015
39030	n418	0.0517
n420	n418	0.00192
n421	n420	0.00015
24737	n421	0.03035
25511	n421	0.01463
n424	n420	0.00389
n425	n424	0.00014
36095	n425	0.00875
n427	n425	0.01988
n428	n427	0.00279
n429	n428	0.00236
n432	n429	0.00029
n433	n432	0.00014
25688	n433	0.01161
n435	n433	0.00014
17219	n435	0.11316
n437	n435	0.0027
18822	n437	0.05086
37414	n437	0.03302
8678	n432	0.04692
n441	n429	0.00461
n442	n441	0.00015
n443	n442	0.00013
n444	n443	0.00695
21054	n444	0.00661
n446	n444	0.00437
3262	n446	0.06131
2364	n446	0.06734
n455	n443	0.00015
5862	n455	0.00891
n457	n455	0.00016
40329	n457	0.01158
n459	n457	0.00016
6954	n459	0.00014
n461	n459	0.00016
n462	n461	0.00015
9247	n462	0.01742
n464	n462	0.01639
32942	n464	0.01279
29285	n464	0.01165
33797	n461	0.01746
16923	n442	0.00884
n473	n441	0.00014
n474	n473	0.00626
n475	n474	0.00625
n477	n475	0.00592
34212	n477	0.00286
n479	n477	0.00575
15625	n479	0.0087
5358	n479	0.0146
32118	n475	0.02066
2741	n474	0.00865
n485	n473	0.00015
n486	n485	0.00282
36332	n486	0.0144
n488	n486	0.00284
10684	n488	0.01148
27488	n488	0.00285
n491	n485	0.00015
n492	n491	0.00014
n493	n492	0.00286
37949	n493	0.00867
n495	n493	0.00288
37954	n495	0.00575
1300	n495	0.00865
n498	n492	0.00014
n499	n498	0.00014
5782	n499	0.02034
n503	n499	0.00014
9736	n503	0.01753
25806	n503	0.0268
28756	n498	0.01739
n507	n491	0.00284
n508	n507	0.00015
8186	n508	0.00563
8293	n508	0.01143
n511	n507	0.00014
38937	n511	0.01153
16752	n511	0.00865
22142	n428	0.00915
8099	n427	0.04661
n516	n424	0.00264
35223	n516	0.01762
n518	n516	0.00271
10810	n518	0.01391
24409	n518	0.00877
35173	n417	0.00444
n522	n414	0.00014
n524	n522	0.00218
n525	n524	0.00016
34582	n525	0.01795
15825	n525	0.00869
n530	n524	0.00015
n531	n530	0.00218
n532	n531	0.00015
n533	n532	0.00015
n534	n533	0.00892
40482	n534	0.00913
33710	n534	0.00285
1626	n533	0.00867
15146	n532	0.00656
n539	n531	0.00014
32562	n539	0.00865
n542	n539	0.00031
n543	n542	0.00015
2900	n543	0.00577
n545	n543	0.00016
n546	n545	0.00015
19585	n546	0.00577
n548	n546	0.01694
n549	n548	0.00014
16069	n549	0.00678
n551	n549	0.00222
30418	n551	0.00288
n555	n551	0.00888
15445	n555	0.00874
965	n555	0.00443
38233	n548	0.0116
38687	n545	0.00868
23896	n542	0.00577
n562	n530	0.00015
n563	n562	0.00287
34938	n563	0.00577
36048	n563	0.00869
n566	n562	0.00402
16702	n566	0.01642
n568	n566	0.00578
29615	n568	0.00582
13483	n568	0.00579
n572	n522	0.00015
n573	n572	0.00015
36874	n573	0.00014
n575	n573	0.00016
6680	n575	0.01159
n581	n575	0.0003
n582	n581	0.00288
34889	n582	0.00868
n584	n582	0.00015
30094	n584	0.01441
36840	n584	0.01758
n589	n581	0.00561
10325	n589	0.00863
n591	n589	0.00016
21271	n591	0.00869
n593	n591	0.00015
3355	n593	0.00862
38159	n593	0.00862
20258	n572	0.01156
n597	n289	0.00017
n598	n597	0.00243
n599	n598	0.00798
n600	n599	0.00807
n601	n600	0.01082
n602	n601	0.00281
n603	n602	0.00768
n604	n603	0.00016
n605	n604	0.00014
n606	n605	0.00016
n607	n606	0.00015
1889	n607	0.0209
n611	n607	0.00015
n612	n611	0.00283
17482	n612	0.01461
20915	n612	0.00875
n615	n611	0.00015
n618	n615	0.00914
n619	n618	0.00016
n620	n619	0.00721
26032	n620	0.00574
33363	n620	0.02314
n623	n619	0.00313
39128	n623	0.01162
n625	n623	0.00316
n626	n625	0.0001
941	n626	0.0065
n630	n626	0.00015
39558	n630	0.01156
6821	n630	0.00862
24626	n625	0.00876
13052	n618	0.01452
23476	n615	0.01162
n638	n606	0.00014
n639	n638	0.00281
7899	n639	0.00867
11742	n639	0.00877
268	n638	0.01138
14121	n605	0.02606
n652	n604	0.00243
28630	n652	0.00483
n654	n652	0.00015
2093	n654	0.02358
n662	n654	0.01362
14705	n662	0.04488
24570	n662	0.01622
n665	n603	0.00508
n666	n665	0.00288
24618	n666	0.01133
n668	n666	0.00233
n669	n668	0.00015
10646	n669	0.01161
n671	n669	0.00014
n672	n671	0.00014
n675	n672	0.01188
12301	n675	0.02358
n677	n675	0.00016
37666	n677	0.01155
n679	n677	0.00015
n681	n679	0.00305
n682	n681	0.00283
3304	n682	0.01792
n684	n682	0.0029
n685	n684	0.00015
16558	n685	0.00285
16146	n685	0.0086
n688	n684	0.00571
15548	n688	0.00573
21516	n688	0.02031
14085	n681	0.02685
n693	n679	0.00872
16271	n693	0.01761
35640	n693	0.00872
n696	n672	0.00287
n697	n696	0.00016
21682	n697	0.02947
36863	n697	0.02622
16369	n696	0.01161
n701	n671	0.00287
n702	n701	0.01163
29034	n702	0.00014
12164	n702	0.01752
29989	n701	0.0087
2934	n668	0.0204
11387	n665	0.07316
n715	n602	0.00656
n716	n715	0.00635
n717	n716	0.00597
20830	n717	0.02159
n719	n717	0.0217
37992	n719	0.06223
26629	n719	0.08927
n722	n716	0.00937
13942	n722	0.03438
19990	n722	0.00279
n725	n715	0.00555
n726	n725	0.00289
14990	n726	0.00578
20785	n726	0.0145
n729	n725	0.00576
23320	n729	0.01881
36111	n729	0.02539
n735	n601	0.00828
34961	n735	0.00289
n737	n735	0.01102
25490	n737	0.01593
n739	n737	0.01188
19175	n739	0.01696
3221	n739	0.01121
n742	n600	0.00291
18800	n742	0.02053
28789	n742	0.01182
n745	n599	0.00573
9772	n745	0.00593
n748	n745	0.01206
27383	n748	0.00583
n752	n748	0.0174
34402	n752	0.00879
36311	n752	0.01746
n758	n598	0.01656
25024	n758	0.02609
23304	n758	0.01154
25565	n597	0.01909
n795	n121	0.00945
n796	n795	0.00835
n797	n796	0.07621
36561	n797	0.08957
n799	n797	0.01189
n800	n799	0.00014
28442	n800	0.01414
3739	n800	0.00582
n803	n799	0.00527
11777	n803	0.00373
38901	n803	0.07965
n806	n796	0.05803
40174	n806	0.09578
18562	n806	0.06964
n815	n795	0.00285
30469	n815	0.04208
n824	n815	0.00523
n834	n824	0.04063
40666	n834	0.00871
4759	n834	0.0146
n926	n824	0.03539
3490	n926	0.003
37365	n926	0.00278
n938	n120	0.04956
n939	n938	0.07641
6885	n939	0.01065
16683	n939	0.04139
7887	n938	0.15153
24546	n59	0.12526
n996	n6	0.07831
35784	n996	0.1095
22151	n996	0.28224
n1091	n5	0.01285
n1092	n1091	0.01485
n1111	n1092	0.15909
n1117	n1111	0.2327
30948	n1117	0.05057
n1137	n1117	0.1135
13553	n1137	0.02697
n1141	n1137	0.0188
30323	n1141	0.00014
n1143	n1141	0.00015
28106	n1143	0.0392
13451	n1143	0.0029
28173	n1111	0.27905
n1174	n1092	0.04124
n1211	n1174	0.31218
38961	n1211	0.01532
4673	n1211	0.01245
n1215	n1174	0.33581
n1216	n1215	0.01497
n1219	n1216	0.04172
25310	n1219	0.03226
923	n1219	0.00396
n1222	n1216	0.0157
35230	n1222	0.00015
28612	n1222	0.01147
n1227	n1215	0.00432
29365	n1227	0.00014
6987	n1227	0.00013
n1235	n1091	0.02354
n1236	n1235	0.01702
n1237	n1236	0.001
n1238	n1237	0.03071
n1239	n1238	0.05189
n1240	n1239	0.02794
n1241	n1240	0.01562
n1242	n1241	0.01305
16907	n1242	0.02724
21599	n1242	0.04121
n1245	n1241	0.16553
20901	n1245	0.00015
3038	n1245	0.01497
n1248	n1240	0.16749
n1249	n1248	0.0125
29578	n1249	0.00671
37916	n1249	0.00162
n1252	n1248	0.00485
16014	n1252	0.00065
13365	n1252	0.01155
n1255	n1239	0.04509
n1256	n1255	0.06601
3371	n1256	0.01905
n1258	n1256	0.01562
31226	n1258	0.00307
39117	n1258	0.00014
n1263	n1255	0.14335
n1264	n1263	0.00014
23422	n1264	0.00296
n1266	n1264	0.00398
919	n1266	0.00014
n1268	n1266	0.00014
29943	n1268	0.07975
29806	n1268	0.00612
32276	n1263	0.03266
n1277	n1238	0.24564
31034	n1277	0.00528
32055	n1277	0.011
n1288	n1237	0.03569
n1290	n1288	0.04374
n1299	n1290	0.19935
20577	n1299	0.0314
6848	n1299	0.02197
n1302	n1290	0.05327
n1303	n1302	0.04825
n1304	n1303	0.04274
20192	n1304	0.02574
26844	n1304	0.01157
n1307	n1303	0.00611
897	n1307	0.0177
n1309	n1307	0.02885
24796	n1309	0.03607
n1311	n1309	0.01686
3141	n1311	0.00242
13075	n1311	0.01022
34047	n1302	0.09136
n1332	n1288	0.03765
n1333	n1332	0.03116
n1334	n1333	0.02701
n1335	n1334	0.0069
10815	n1335	0.00283
19322	n1335	0.02363
27603	n1334	0.04461
n1343	n1333	0.00985
n1344	n1343	0.0694
11241	n1344	0.01213
4815	n1344	0.00014
n1349	n1343	0.04129
n1350	n1349	0.01025
7598	n1350	0.10706
n1432	n1350	0.00717
n1433	n1432	0.04253
n1434	n1433	0.01011
n1435	n1434	0.00415
25595	n1435	0.0234
n1437	n1435	0.00207
n1438	n1437	0.00015
n1439	n1438	0.00629
n1440	n1439	0.00015
39162	n1440	0.01205
n1442	n1440	0.00015
36586	n1442	0.08289
n1444	n1442	0.00619
38023	n1444	0.01214
39237	n1444	0.00301
4861	n1439	0.00938
35910	n1438	0.03202
13831	n1437	0.01404
38972	n1434	0.00614
n1453	n1433	0.00014
40297	n1453	0.09582
n1455	n1453	0.01961
39611	n1455	0.05778
27032	n1455	0.03365
7789	n1432	0.08514
n1476	n1349	0.04828
24312	n1476	0.00709
30822	n1476	0.00207
n1484	n1332	0.05657
n1485	n1484	0.05974
34623	n1485	0.04936
n1487	n1485	0.00773
27421	n1487	0.00334
29297	n1487	0.00015
n1490	n1484	0.01047
n1497	n1490	0.18187
28946	n1497	0.00014
4911	n1497	0.00016
n1506	n1490	0.03275
n1507	n1506	0.00132
n1508	n1507	0.04333
20174	n1508	0.0116
n1514	n1508	0.02402
n1515	n1514	0.07457
23764	n1515	0.00928
39077	n1515	0.00016
33496	n1514	0.03752
n1525	n1507	0.01148
n1537	n1525	0.03222
n1538	n1537	0.00237
24773	n1538	0.01639
6450	n1538	0.06616
n1571	n1537	0.01018
26667	n1571	0.00228
n1579	n1571	0.01023
n1580	n1579	0.00265
32940	n1580	0.02856
n1582	n1580	0.00622
12180	n1582	0.00015
32324	n1582	0.01198
33037	n1579	0.02913
19861	n1525	0.07994
n1602	n1506	0.00646
n1603	n1602	0.02806
2541	n1603	0.02758
n1605	n1603	0.02729
n1608	n1605	0.05744
15586	n1608	0.01913
38362	n1608	0.00014
30014	n1605	0.0959
28329	n1602	0.00015
n1630	n1236	0.03312
4908	n1630	0.22829
n1633	n1630	0.0293
27400	n1633	0.24872
28408	n1633	0.26647
n1765	n1235	0.03923
n1766	n1765	0.03176
n1767	n1766	0.06385
8695	n1767	0.02783
n1769	n1767	0.02598
11340	n1769	0.05568
14171	n1769	0.01452
n1772	n1766	0.02865
n1773	n1772	0.0009
n1774	n1773	0.01263
n1775	n1774	0.00924
n1780	n1775	0.01474
n1781	n1780	0.01775
n1783	n1781	0.03728
28641	n1783	0.05963
n1797	n1783	0.01432
n1802	n1797	0.04818
24293	n1802	0.00014
23682	n1802	0.03893
n1810	n1797	0.02032
n1811	n1810	0.00016
n1812	n1811	0.00014
12135	n1812	0
3997	n1812	0
9696	n1811	0.03621
n1818	n1810	0.00627
n1819	n1818	0.00622
12359	n1819	0.0032
1444	n1819	0.04917
n1822	n1818	0.00628
4131	n1822	0.00315
27199	n1822	0.0257
n1945	n1781	0.03762
17560	n1945	0.00014
18955	n1945	0.00295
n1964	n1780	0.00094
n1973	n1964	0.0777
24584	n1973	0.09356
1047	n1973	0.1005
n1978	n1964	0.01076
n1979	n1978	0.01735
27843	n1979	0.11381
n1994	n1979	0.01587
n1995	n1994	0.00239
12872	n1995	0.02431
n1997	n1995	0.00722
26319	n1997	0.00323
39583	n1997	0.02239
n2002	n1994	0.00014
n2003	n2002	0.00016
n2004	n2003	0.00014
15540	n2004	0
15719	n2004	0
28784	n2003	0.01421
n2008	n2002	0.00015
26268	n2008	0.01167
16210	n2008	0.03257
31220	n1978	0.08583
n2025	n1775	0.05676
n2028	n2025	0.0481
n2029	n2028	0.02549
31719	n2029	0.00016
n2031	n2029	0.02642
n2032	n2031	0.01545
n2033	n2032	0.00156
n2034	n2033	0.00015
n2035	n2034	0.00015
n2036	n2035	0.00016
12240	n2036	0.01193
n2038	n2036	0.00016
n2039	n2038	0.00015
n2040	n2039	0.01852
4894	n2040	0.01792
n2042	n2040	0.00014
n2043	n2042	0.00014
n2044	n2043	0.00015
n2045	n2044	0.00708
28033	n2045	0.00962
14034	n2045	0.01446
n2048	n2044	0.00803
10259	n2048	0.0043
n2050	n2048	0.01408
31511	n2050	0.03037
37858	n2050	0.00359
21981	n2043	0.02406
14709	n2042	0.00014
n2055	n2039	0.02112
30158	n2055	0.00971
n2057	n2055	0.00643
2672	n2057	0.03337
n2059	n2057	0.00293
95	n2059	0.01671
16401	n2059	0.02297
25506	n2038	0.01197
8476	n2035	0.00014
n2064	n2034	0.00644
33776	n2064	0.00999
n2066	n2064	0.00016
34543	n2066	0.00595
n2068	n2066	0.00016
22425	n2068	0.00595
25817	n2068	0.01222
10651	n2033	0.05914
14574	n2032	0.03418
n2073	n2031	0.02499
20122	n2073	0.04953
22375	n2073	0.05478
n2076	n2028	0.01863
1487	n2076	0.07115
n2078	n2076	0.00015
17659	n2078	0.01191
36408	n2078	0.03074
36063	n2025	0.11874
n2093	n1774	0.08061
34922	n2093	0.00016
n2095	n2093	0.00692
9831	n2095	0.01199
1949	n2095	0.01408
n2105	n1773	0.01311
n2106	n2105	0.0185
n2107	n2106	0.04423
37455	n2107	0.02724
8035	n2107	0.00726
12945	n2106	0.09321
n2120	n2105	0.01197
5046	n2120	0.05877
n2122	n2120	0.01369
n2123	n2122	0.02481
n2126	n2123	0.11621
n2130	n2126	0.04581
7248	n2130	0.00591
n2132	n2130	0.00016
2260	n2132	0.00294
34648	n2132	0.02726
n2136	n2126	0.00711
2693	n2136	0.00016
23033	n2136	0.01346
n2143	n2123	0.05208
n2144	n2143	0.00889
25842	n2144	0.1227
31213	n2144	0.02833
n2147	n2143	0.06162
n2148	n2147	0.00016
n2149	n2148	0.00456
16986	n2149	0.00798
23042	n2149	0.05017
n2152	n2148	0.00016
n2153	n2152	0.01812
n2154	n2153	0.03901
23493	n2154	0.079
37570	n2154	0.08092
31683	n2153	0.0279
22190	n2152	0.02398
n2161	n2147	0.04426
n2162	n2161	0.00597
n2165	n2162	0.08641
18373	n2165	0.00238
n2167	n2165	0.07256
6572	n2167	0.00523
6801	n2167	0.00983
n2170	n2162	0.062
6663	n2170	0.00592
n2172	n2170	0.05802
21546	n2172	0.04069
n2174	n2172	0.09377
7243	n2174	0.00314
n2176	n2174	0.00624
32973	n2176	0.03688
30031	n2176	0.03119
n2179	n2161	0.00691
12499	n2179	0.03779
13216	n2179	0.14895
n2200	n2122	0.02039
5525	n2200	0.07592
n2204	n2200	0.01551
587	n2204	0.03726
n2206	n2204	0.05405
n2207	n2206	0.0023
n2208	n2207	0.00717
17706	n2208	0.00238
20515	n2208	0.01202
6287	n2207	0.00014
14428	n2206	0.00302
n2214	n1772	0.0977
16279	n2214	0.02402
25126	n2214	0.0176
n2233	n1765	0.06134
n2234	n2233	0.01278
20096	n2234	0.00014
11191	n2234	0.01428
n2237	n2233	0.00884
37243	n2237	0.06513
n2239	n2237	0.017
n2240	n2239	0.00015
35354	n2240	0.00297
1234	n2240	0.00315
n2245	n2239	0.00319
25352	n2245	0.01499
n2249	n2245	0.02713
27946	n2249	0.00484
11976	n2249	0.01939
n2252	n4	0.02115
n2253	n2252	0.00014
n2256	n2253	0.07229
n2259	n2256	0.06882
39915	n2259	0.00238
19031	n2259	0.05432
n2274	n2256	0.15732
11420	n2274	0.30802
929	n2274	0.33574
n2277	n2253	0.02556
n2278	n2277	0.03919
n2284	n2278	0.0999
13805	n2284	0.02716
n2293	n2284	0.02113
10075	n2293	0.007
755	n2293	0.00923
n2304	n2278	0.07008
1014	n2304	0.27426
21650	n2304	0.17374
n2311	n2277	0.03572
n2313	n2311	0.23677
22503	n2313	0.0769
4962	n2313	0.04224
n2323	n2311	0.02607
n2380	n2323	0.03952
n2381	n2380	0.00014
40495	n2381	0.42874
n2402	n2381	0.06012
n2434	n2402	0.2216
14971	n2434	0.0163
n2436	n2434	0.00016
16360	n2436	0.00014
33858	n2436	0.00016
n2444	n2402	0.03424
26589	n2444	0.13431
n2446	n2444	0.06414
18952	n2446	0.01864
35661	n2446	0.0125
n2537	n2380	0.23384
16447	n2537	0.00014
39283	n2537	0.00287
211	n2323	0.10176
31140	n2252	0.63314
n2635	n3	0.04435
n2646	n2635	0.43909
37468	n2646	0.11186
n2648	n2646	0.07873
22705	n2648	0.06387
23350	n2648	0.03242
n2652	n2635	0.0913
n2653	n2652	0.00487
n2662	n2653	0.03634
21342	n2662	0
35137	n2662	0
31891	n2653	0.03839
n2666	n2652	0.00535
9496	n2666	0.0337
19731	n2666	0.06633
n2696	n2	0.01128
n2697	n2696	0.02189
n2698	n2697	0.00441
32167	n2698	0.21634
n2734	n2698	0.06497
n2735	n2734	0.03489
n2736	n2735	0.07148
36441	n2736	0.01181
5698	n2736	0.02421
6437	n2735	0.12422
n2746	n2734	0.3381
36017	n2746	0.06416
36822	n2746	0.09926
10054	n2697	0.43773
n2756	n2696	0.00999
n2757	n2756	0.02013
16416	n2757	0.19174
n2767	n2757	0.021
40071	n2767	0.19981
n2769	n2767	0.00312
n2770	n2769	0.02687
38600	n2770	0.21015
21632	n2770	0.23441
n2790	n2769	0.17153
n2791	n2790	0.03032
n2792	n2791	0.01553
n2793	n2792	0.13005
15012	n2793	0.01201
2683	n2793	0.01177
n2796	n2792	0.09516
2406	n2796	0.00016
n2800	n2796	0.00587
20135	n2800	0.012
32210	n2800	0.01201
n2803	n2791	0.11566
24622	n2803	0.00393
35884	n2803	0.03985
13419	n2790	0.08778
n2812	n2756	0.03456
n2813	n2812	0.01236
n2814	n2813	0.00882
n2815	n2814	0.01165
n2816	n2815	0.00804
n2818	n2816	0.05732
n2819	n2818	0.14144
36592	n2819	0.00015
7256	n2819	0.00014
16317	n2818	0.24491
n2836	n2816	0.01178
n2837	n2836	0.00804
n2840	n2837	0.02933
19290	n2840	0.1082
n2842	n2840	0.09118
3374	n2842	0.05861
37116	n2842	0.07548
n2845	n2837	0.04456
31667	n2845	0.14082
29813	n2845	0.10808
n2869	n2836	0.12542
n2870	n2869	0.04488
39207	n2870	0.09713
n2876	n2870	0.06332
26707	n2876	0.00014
9727	n2876	0.01866
n2879	n2869	0.07192
n2880	n2879	0.02287
n2881	n2880	0.04642
2719	n2881	0.06762
n2883	n2881	0.19281
29627	n2883	0.01176
n2885	n2883	0.00016
13096	n2885	0.0029
5393	n2885	0.02786
36677	n2880	0.00016
n2889	n2879	0.01402
n2890	n2889	0.01215
n2891	n2890	0.02228
n2892	n2891	0.00044
n2893	n2892	0.00868
17916	n2893	0.00015
n2895	n2893	0.00296
n2896	n2895	0.01221
29535	n2896	0.00281
24738	n2896	0.03083
35445	n2895	0.009
14431	n2892	0.01838
n2901	n2891	0.01035
n2902	n2901	0.02276
9275	n2902	0.04466
n2904	n2902	0.00493
40270	n2904	0.04497
n2906	n2904	0.00939
34275	n2906	0.00276
77	n2906	0.04984
n2909	n2901	0.02063
22729	n2909	0.05167
13466	n2909	0.01567
n2912	n2890	0.00014
n2913	n2912	0.00016
21010	n2913	0.04504
200	n2913	0.012
16450	n2912	0.00014
13887	n2889	0.00015
n2925	n2815	0.01046
n2926	n2925	0.0157
n2927	n2926	0.00183
n2928	n2927	0.00683
n2929	n2928	0.00958
n2932	n2929	0.05753
n2945	n2932	0.0256
n2950	n2945	0.0317
29536	n2950	0.00923
n2952	n2950	0.00792
31814	n2952	0.01441
n2970	n2952	0.00028
21586	n2970	0
30044	n2970	0
n2975	n2945	0.00372
n2978	n2975	0.01142
38881	n2978	0.00878
32993	n2978	0.00593
n2984	n2975	0.01596
n2985	n2984	0.00451
7426	n2985	0.02425
20749	n2985	0.01652
16541	n2984	0.05459
n3002	n2932	0.03452
12825	n3002	0.00864
34462	n3002	0.00014
n3005	n2929	0.01613
n3006	n3005	0.07613
n3007	n3006	0.03838
1177	n3007	0.00014
29423	n3007	0.00305
n3010	n3006	0.02126
16591	n3010	0.00014
24723	n3010	0.02138
n3015	n3005	0.04219
19376	n3015	0.11084
12540	n3015	0.09148
n3018	n2928	0.0018
35622	n3018	0.12388
n3026	n3018	0.01302
30609	n3026	0.08685
n3030	n3026	0.05774
10017	n3030	0.08867
n3042	n3030	0.0301
24077	n3042	0.06133
31118	n3042	0.00014
n3045	n2927	0.02286
15050	n3045	0.09397
n3049	n3045	0.00504
609	n3049	0.0736
25863	n3049	0.03437
n3054	n2926	0.009
