child	parent	length
3623	n84	0.0059
40025	n87	0.01805
n228	n229	0.00015
n100	n228	0.00225
32869	n100	0.00907
n99	n100	0.00467
5503	n99	0.00695
n98	n99	0.00567
9695	n98	0.0214
n97	n98	0.0074
23190	n97	0.0122
n96	n97	0.0044
13203	n96	0.01209
n95	n96	0.00176
29606	n95	0.02529
n94	n95	0.00014
n93	n94	0.00015
4185	n93	0.00692
n92	n93	0.00015
40773	n92	0.00455
n91	n92	0.00014
39310	n91	0.00459
n89	n91	0.00647
12310	n89	0.00306
n88	n89	0.00296
21412	n88	0.0093
35391	n88	0.0162
35873	n94	0.00456
n227	n228	0.00015
n101	n227	0.03199
16108	n101	0.00653
30347	n101	0.00474
n226	n227	0.00015
n210	n226	0.00016
n191	n210	0.00015
n190	n191	0.00014
n188	n190	0.00015
n184	n188	0.00263
n126	n184	0.01969
20751	n126	0.0119
n125	n126	0.00016
18256	n125	0.00618
n124	n125	0.00015
34777	n124	0.00609
n123	n124	0.00015
12512	n123	0.00611
n122	n123	0.00014
4428	n122	0.01231
n121	n122	0.00015
n119	n121	0.00272
n117	n119	0.00276
n108	n117	0.00016
n106	n108	0.00016
24652	n106	0.01152
n105	n106	0.00016
17522	n105	0.00902
n104	n105	0.00014
n102	n104	0.00302
13726	n102	0.00911
12955	n102	0.00908
n103	n104	0.00014
33815	n103	0.00905
25324	n103	0.01133
n107	n108	0.00109
22246	n107	0.00128
31271	n107	0.01133
n116	n117	0.00014
6441	n116	0.01532
n115	n116	0.00014
n114	n115	0.00014
19008	n114	0.00902
n113	n114	0.00014
n111	n113	0.00015
11139	n111	0.04462
n110	n111	0.00295
10942	n110	0.00607
35364	n110	0.00914
n112	n113	0.003
24807	n112	0.00915
14091	n112	0.01223
30331	n115	0.01512
5022	n119	0.01241
n120	n121	0.01536
31073	n120	0.01604
39449	n120	0.02473
n183	n184	0.01081
n179	n183	0.00015
n177	n179	0.00559
n175	n177	0.0001
n142	n175	0.01124
n135	n142	0.01053
n129	n135	0.01266
11	n129	0.03104
n128	n129	0.02356
31997	n128	0.12568
n127	n128	0.0023
11041	n127	0.01194
8079	n127	0.00634
n134	n135	0.01463
n132	n134	0.01419
13129	n132	0.05403
n131	n132	0.03089
27833	n131	0.00299
n130	n131	0.0213
1094	n130	0.00014
2836	n130	0.00297
n133	n134	0.0177
34884	n133	0.03465
35407	n133	0.02577
n141	n142	0.00229
35078	n141	0.05755
n140	n141	0.0025
29963	n140	0.01243
n139	n140	0.00011
n136	n139	0.01359
18338	n136	0.01949
39587	n136	0.01886
n138	n139	0.01174
n137	n138	0.0569
117	n137	0.02929
9922	n137	0.03293
33180	n138	0.0154
n174	n175	0.00014
n158	n174	0.00704
n155	n158	0.01359
10725	n155	0.03126
n154	n155	0.00014
29599	n154	0.00675
n153	n154	0.00456
n152	n153	0.00016
n151	n152	0.00014
17155	n151	0.01694
n150	n151	0.05907
14666	n150	0.03603
n149	n150	0.07065
n144	n149	0.00016
n143	n144	0.00681
14308	n143	0.02596
1060	n143	0.01793
5074	n144	0.01252
n148	n149	0.00015
10728	n148	0.05339
19151	n148	0.01343
12073	n152	0.00881
19903	n153	0.01344
n157	n158	0.00662
2784	n157	0.01175
n156	n157	0.00016
11063	n156	0.01176
3124	n156	0.00225
n173	n174	0.01196
n166	n173	0.01058
21935	n166	0.07917
n165	n166	0.00016
n163	n165	0.00014
n161	n163	0.00737
18794	n161	0.00927
n160	n161	0.00014
23890	n160	0.02807
n159	n160	0.00898
19291	n159	0.00595
33965	n159	0.01197
n162	n163	0.00802
34584	n162	0.0111
38255	n162	0.00809
n164	n165	0.00636
34840	n164	0.02026
34923	n164	0.03066
n172	n173	0.02247
819	n172	0.01297
n171	n172	0.01497
n167	n171	0.00274
38789	n167	0.02101
15710	n167	0.0123
n170	n171	0.00014
2553	n170	0.02328
n169	n170	0.00934
3113	n169	0.04699
n168	n169	0.01042
20024	n168	0.0354
34369	n168	0.02569
n176	n177	0.00922
21004	n176	0.02212
6026	n176	0.00621
2975	n179	0.01541
n182	n183	0.00758
10271	n182	0.01443
n181	n182	0.00327
7147	n181	0.00912
n180	n181	0.00936
3999	n180	0.00779
9047	n180	0.01125
n187	n188	0.00249
n185	n187	0.00016
35909	n185	0.01808
36599	n185	0.012
n186	n187	0.00014
31019	n186	0.01203
38444	n186	0.00899
n189	n190	0.00444
1513	n189	0.00301
16860	n189	0.01134
32152	n191	0.00674
n209	n210	0.00011
n192	n209	0.00298
17780	n192	0.00901
29760	n192	0.009
n208	n209	0.00389
n207	n208	0.00566
n203	n207	0.00014
n196	n203	0.00016
27725	n196	0.01125
n194	n196	0.00305
18506	n194	0.00908
8480	n194	0.00908
n202	n203	0.00232
35424	n202	0.01015
n201	n202	0.00396
n199	n201	0.00198
30441	n199	0.00596
n198	n199	0.00589
32908	n198	0.00015
n197	n198	0.0059
17354	n197	0.00929
3927	n197	0.01857
n200	n201	0.00514
34708	n200	0.02388
13833	n200	0.04315
n206	n207	0.00308
n205	n206	0.00016
35589	n205	0.00893
n204	n205	0.00016
3451	n204	0.01244
34621	n204	0.00898
5466	n206	0.009
36506	n208	0.01508
n225	n226	0.00125
n224	n225	0.00125
n213	n224	0.00348
14190	n213	0.00895
n212	n213	0.01785
1873	n212	0.01612
n211	n212	0.02713
12245	n211	0.03281
35024	n211	0.02208
n223	n224	0.00473
n216	n223	0.00885
24033	n216	0.02528
n215	n216	0.00015
11830	n215	0.0113
37907	n215	0.01362
n222	n223	0.00014
n219	n222	0.00014
n218	n219	0.03033
27806	n218	0.05584
n217	n218	0.01839
20537	n217	0.03376
2861	n217	0.00938
11225	n219	0.00249
n221	n222	0.00015
20104	n221	0.01185
n220	n221	0.00015
38999	n220	0.0089
11553	n220	0.02082
13060	n225	0.00664
11515	n231	0.01196
n232	n233	0.00276
18872	n232	0.01211
3391	n232	0.00907
39205	n235	0.00689
n239	n240	0.00113
n237	n239	0.00868
6864	n237	0.00908
9240	n237	0.00601
n238	n239	0.00125
24684	n238	0.00897
35114	n238	0.00014
n262	n263	0.00327
n260	n262	0.00328
n246	n260	0.00016
23694	n246	0.0115
23620	n246	0.00898
n259	n260	0.00014
n258	n259	0.00014
n257	n258	0.00016
n253	n257	0.00029
37418	n253	0.01508
n252	n253	0.00014
n251	n252	0.00014
n249	n251	0.00015
27925	n249	0.01203
n248	n249	0.02455
38388	n248	0.02086
n247	n248	0.01278
31659	n247	0.01191
8781	n247	0.03174
n250	n251	0.00014
2318	n250	0.03579
12390	n250	0.01204
34610	n252	0.01203
n256	n257	0.00299
7586	n256	0.00903
n255	n256	0.00014
2662	n255	0.0091
697	n255	0.00602
21203	n258	0.01211
16958	n259	0.00932
n261	n262	0.00131
17327	n261	0.02129
5792	n261	0.01227
n265	n8921	0.0023
n264	n265	0.00016
1739	n264	0.00908
23660	n264	0.00597
31394	n265	0.00466
n8920	n8921	0.00011
n8915	n8920	0.00016
n8912	n8915	0.00015
n8889	n8912	0.00688
n452	n8889	0.01084
n430	n452	0.0001
8618	n430	0.01183
n429	n430	0.00059
n426	n429	0.00054
n405	n426	0.01038
n366	n405	0.02346
n364	n366	0.00013
n269	n364	0.00571
13037	n269	0.01213
n268	n269	0.00014
33301	n268	0.01198
n267	n268	0.00595
26455	n267	0.00889
n266	n267	0.00015
17097	n266	0.00888
10927	n266	0.0089
n363	n364	0.00014
n274	n363	0.00293
n271	n274	0.00589
32098	n271	0.00301
n270	n271	0.00597
35860	n270	0.00301
4422	n270	0.00902
n273	n274	0.00015
38081	n273	0.00908
38219	n273	0.0092
n362	n363	0.00015
n346	n362	0.00013
n338	n346	0.00727
n334	n338	0.00026
n332	n334	0.00013
n299	n332	0.00011
n297	n299	0.00014
n275	n297	0.00316
40231	n275	0.00905
14688	n275	0.00907
n295	n297	0.00028
n294	n295	0.00176
n291	n294	0.00557
17332	n291	0.01789
n290	n291	0.00015
7231	n290	0.02164
n289	n290	0.00015
n288	n289	0.00304
n284	n288	0.01218
n283	n284	0.00991
n280	n283	0.00311
n278	n280	0.00016
16761	n278	0.06063
n277	n278	0.05056
6201	n277	0.00014
8304	n277	0.05296
n279	n280	0.01487
30082	n279	0.03969
40575	n279	0.00014
n282	n283	0.01146
1632	n282	0.01155
15697	n282	0.07909
37714	n284	0.00874
n287	n288	0.00015
22888	n287	0.01185
n286	n287	0.00585
16492	n286	0.00594
8713	n286	0.00592
25674	n289	0.01198
n293	n294	0.00166
3935	n293	0.00933
n292	n293	0.00325
16724	n292	0.00902
11413	n292	0.01329
39127	n295	0.06239
15515	n299	0.0121
n331	n332	0.00015
n325	n331	0.00261
n314	n325	0.00259
n313	n314	0.00015
n310	n313	0.00015
33701	n310	0.00904
n309	n310	0.00014
n300	n309	0.003
27680	n300	0.00299
37678	n300	0.0091
n308	n309	0.00016
n307	n308	0.00014
n306	n307	0.00014
n304	n306	0.00014
22710	n304	0.00601
n303	n304	0.00014
11562	n303	0.006
n302	n303	0.00014
9624	n302	0.00915
n301	n302	0.00014
25011	n301	0.00525
35371	n301	0.01124
n305	n306	0.003
37696	n305	0.00601
27839	n305	0.00601
3396	n307	0.006
35056	n308	0.006
n312	n313	0.00015
5745	n312	0.00885
n311	n312	0.00601
39468	n311	0.01543
9935	n311	0.0059
13175	n314	0.00459
n324	n325	0.0001
5324	n324	0.00893
n323	n324	0.00014
n321	n323	0.003
21729	n321	0.00601
n320	n321	0.00015
n318	n320	0.00014
n316	n318	0.00012
n315	n316	0.00014
7503	n315	0.00601
38703	n315	0.00906
7345	n316	0.00601
n317	n318	0.00014
34896	n317	0.00604
39520	n317	0.00604
n319	n320	0.00014
20813	n319	0.00603
792	n319	0.00604
n322	n323	0.00839
2769	n322	0.003
6517	n322	0.00541
n330	n331	0.00457
17577	n330	0.01209
n329	n330	0.00015
85	n329	0.00903
n328	n329	0.00014
18863	n328	0.00905
9242	n328	0.01061
n333	n334	0.00297
26978	n333	0.0091
2575	n333	0.00917
n337	n338	0.00292
22894	n337	0.00911
n336	n337	0.00302
14835	n336	0.00606
n335	n336	0.00594
6705	n335	0.00014
7710	n335	0.00901
n345	n346	0.00593
n343	n345	0.00588
n339	n343	0.01079
17344	n339	0.01086
27198	n339	0.03033
n342	n343	0.00015
n340	n342	0.00014
28210	n340	0.01806
8372	n340	0.01205
n341	n342	0.00014
9066	n341	0.00901
16913	n341	0.003
n344	n345	0.00016
35392	n344	0.006
5250	n344	0.00601
n361	n362	0.00014
n351	n361	0.00015
n349	n351	0.00279
n347	n349	0.00298
27521	n347	0.00604
2810	n347	0.00907
n348	n349	0.00891
39417	n348	0.00601
4288	n348	0.00014
n350	n351	0.00609
12346	n350	0.0153
39459	n350	0.00306
n360	n361	0.00016
n357	n360	0.00757
n352	n357	0.00015
1088	n352	0.009
34622	n352	0.01356
n356	n357	0.00318
27210	n356	0.00904
n354	n356	0.01281
17910	n354	0.01015
n353	n354	0.01112
27548	n353	0.00916
28783	n353	0.02169
n359	n360	0.00903
38521	n359	0.00303
n358	n359	0.00451
22862	n358	0.00455
5016	n358	0.00599
10905	n366	0.01203
n404	n405	0.01014
n402	n404	0.0066
n367	n402	0.00658
16440	n367	0.00998
21385	n367	0.02682
n401	n402	0.00014
n398	n401	0.0001
n368	n398	0.00596
17424	n368	0.01522
6158	n368	0.00597
n397	n398	0.0001
n396	n397	0.00018
n392	n396	0.00015
n390	n392	0.0001
n388	n390	0.00016
n386	n388	0.00014
n384	n386	0.00014
n381	n384	0.00012
n378	n381	0.00367
n370	n378	0.0033
40631	n370	0.0178
n369	n370	0.00014
34372	n369	0.00906
369	n369	0.00908
n377	n378	0.00015
n372	n377	0.00224
37239	n372	0.011
n371	n372	0.01204
11380	n371	0.00822
27372	n371	0.01188
n376	n377	0.00192
n374	n376	0.00198
22519	n374	0.00904
n373	n374	0.00014
15348	n373	0.00905
25465	n373	0.00905
n375	n376	0.00952
22321	n375	0.02473
22544	n375	0.01752
n380	n381	0.003
28327	n380	0.00908
n379	n380	0.00015
11087	n379	0.00903
2747	n379	0.01831
n383	n384	0.00299
3495	n383	0.0091
21078	n383	0.0151
n385	n386	0.00299
30051	n385	0.00904
35768	n385	0.0091
30406	n388	0.01508
n389	n390	0.00304
5168	n389	0.00905
14039	n389	0.0213
n391	n392	0.00299
17626	n391	0.00914
33494	n391	0.00908
n395	n396	0.00298
n393	n395	0.00015
302	n393	0.01516
27815	n393	0.00907
n394	n395	0.00298
21767	n394	0.00914
9697	n394	0.00602
5302	n397	0.00014
6329	n401	0.01216
n403	n404	0.00288
11973	n403	0.00921
31808	n403	0.0091
n422	n426	0.00858
n412	n422	0.00499
21821	n412	0.01212
n411	n412	0.00247
507	n411	0.00762
n410	n411	0.00591
3204	n410	0.00909
n409	n410	0.00014
14228	n409	0.00899
951	n409	0.00296
n420	n422	0.00029
n413	n420	0.00915
1798	n413	0.00296
23873	n413	0.01845
n419	n420	0.00014
n414	n419	0.01168
34011	n414	0.02605
18668	n414	0.01569
n417	n419	0.05189
n416	n417	0.00528
33087	n416	0.04522
n415	n416	0.00729
32771	n415	0.02795
3350	n415	0.02863
11234	n417	0.04386
13875	n429	0.00902
n451	n452	0.00014
n449	n451	0.00449
n432	n449	0.003
7010	n432	0.00904
n431	n432	0.00014
23043	n431	0.00906
25368	n431	0.00907
n448	n449	0.00096
n446	n448	0.00057
n444	n446	0.00124
26137	n444	0.01206
n443	n444	0.0001
n440	n443	0.00063
n438	n440	0.00014
n436	n438	0.00634
27136	n436	0.01207
n435	n436	0.00014
6886	n435	0.00903
n434	n435	0.00014
37935	n434	0.00903
n433	n434	0.00014
10344	n433	0.00655
8224	n433	0.00909
20337	n438	0.01443
n439	n440	0.01265
28038	n439	0.02146
30337	n439	0.01976
n442	n443	0.00299
24980	n442	0.00903
n441	n442	0.00015
24427	n441	0.00905
5044	n441	0.00911
n445	n446	0.003
219	n445	0.00909
2443	n445	0.00909
n447	n448	0.00603
14416	n447	0.00602
29722	n447	0.00602
n450	n451	0.00294
39455	n450	0.00605
4991	n450	0.00912
n8888	n8889	0.00315
n460	n8888	0.00455
27386	n460	0.01033
n459	n460	0.00021
n453	n459	0.01801
19934	n453	0.01354
25018	n453	0.03649
n458	n459	0.00887
9685	n458	0.02416
n457	n458	0.00997
18977	n457	0.03658
n456	n457	0.00291
18891	n456	0.00074
n455	n456	0.00924
7126	n455	0.01879
n454	n455	0.00027
20406	n454	0.02148
16320	n454	0.02064
n8887	n8888	0.00363
28208	n8887	0.01819
n8886	n8887	0.01001
24866	n8886	0.0228
n8885	n8886	0.01683
n462	n8885	0.01314
14144	n462	0.01838
n461	n462	0.03903
16411	n461	0.00014
4778	n461	0.00603
n8884	n8885	0.00464
n8279	n8884	0.0194
n7786	n8279	0.05096
n546	n7786	0.02197
n544	n546	0.1644
17568	n544	0.00014
35769	n544	0.01577
n545	n546	0.04365
38103	n545	0.05139
6375	n545	0.132
n7785	n7786	0.0349
n565	n7785	0.11804
n562	n565	0.07339
n560	n562	0.02968
6399	n560	0.10132
n559	n560	0.09339
22136	n559	0.03181
23967	n559	0.00015
n561	n562	0.00178
27352	n561	0.04525
4268	n561	0.09411
23867	n565	0.21445
n7783	n7785	0.01991
n7499	n7783	0.02359
n1519	n7499	0.01486
n885	n1519	0.08276
n743	n885	0.1453
n727	n743	0.05932
n717	n727	0.03304
n705	n717	0.00016
n702	n705	0.00014
34106	n702	0.03106
38638	n702	0.01511
n704	n705	0.00015
35625	n704	0.00014
n703	n704	0.00016
231	n703	0.01217
14890	n703	0.01212
n716	n717	0.01464
n707	n716	0.0182
n706	n707	0.01272
20770	n706	0.02921
32629	n706	0.02652
19525	n707	0.04203
n715	n716	0.00016
n710	n715	0.02499
n708	n710	0.01841
40606	n708	0.02047
9120	n708	0.01383
n709	n710	0.01519
31194	n709	0.03375
13299	n709	0.01982
n714	n715	0.00558
n713	n714	0.00014
n711	n713	0.01157
26040	n711	0.01825
35379	n711	0.0867
n712	n713	0.0264
33033	n712	0.06062
27065	n712	0.01674
32927	n714	0.00016
n723	n727	0.0601
20600	n723	0.025
n722	n723	0.0185
40395	n722	0.01338
6469	n722	0.03409
n742	n743	0.02381
22547	n742	0.02553
n741	n742	0.02078
20507	n741	0.03926
24598	n741	0.03855
n883	n885	0.08118
n826	n883	0.05478
n825	n826	0.00498
n756	n825	0.02287
n752	n756	0.03851
21183	n752	0.06921
762	n752	0.02633
n753	n756	0.09115
16574	n753	0.0156
31637	n753	0.00629
n823	n825	0.02542
n761	n823	0.03044
n757	n761	0.00373
10534	n757	0.01041
22911	n757	0.02873
n760	n761	0.01596
9092	n760	0.03729
n759	n760	0.01888
n758	n759	0.014
23080	n758	0.01117
36802	n758	0.0397
16470	n759	0.12703
n822	n823	0.0119
n763	n822	0.04214
20618	n763	0.01362
n762	n763	0.00313
12056	n762	0.01821
40563	n762	0.0146
n821	n822	0.00835
n792	n821	0.00324
n791	n792	0.00016
n789	n791	0.00015
n788	n789	0.00014
39533	n788	0.01238
n787	n788	0.00016
n786	n787	0.00972
n783	n786	0.00592
n782	n783	0.00014
25820	n782	0.01235
n781	n782	0.00015
16968	n781	0.01234
n780	n781	0.00014
n764	n780	0.00307
17291	n764	0.00925
26537	n764	0.00924
n779	n780	0.00016
22338	n779	0.00014
n778	n779	0.00015
n769	n778	0.00645
n766	n769	0.00301
2572	n766	0.06596
n765	n766	0.00015
14674	n765	0.00307
35327	n765	0.00617
n768	n769	0.02235
28592	n768	0.08595
n767	n768	0.01379
3823	n767	0.04899
3990	n767	0.00422
n777	n778	0.00014
n776	n777	0.00014
n774	n776	0.01318
n773	n774	0.00014
1535	n773	0.02188
n772	n773	0.00016
n771	n772	0.00908
12609	n771	0.0031
n770	n771	0.00305
34242	n770	0.01243
5443	n770	0.00014
29410	n772	0.08531
9654	n774	0.02183
n775	n776	0.00303
40309	n775	0.00927
38226	n775	0.01245
24761	n777	0.01809
11965	n783	0.06667
n785	n786	0.01723
n784	n785	0.00241
26542	n784	0.00511
20293	n784	0.01864
7187	n785	0.03107
12457	n787	0.01566
2936	n789	0.00014
n790	n791	0.04646
6188	n790	0.0534
8880	n790	0.0082
12368	n792	0.01056
n820	n821	0.01192
2737	n820	0.00016
n819	n820	0.00959
n807	n819	0.0166
n795	n807	0.00015
21380	n795	0.0125
n794	n795	0.00317
n793	n794	0.00014
17201	n793	0
22336	n793	0
26845	n794	0.07545
n806	n807	0.00648
30169	n806	0.00307
n804	n806	0.0168
n801	n804	0.00016
n799	n801	0.00015
n796	n799	0.00595
37840	n796	0.00623
15424	n796	0.04446
n798	n799	0.00015
21167	n798	0.01331
4602	n798	0.01228
n800	n801	0.00014
22036	n800	0
35651	n800	0
n803	n804	0.00301
20344	n803	0.00917
n802	n803	0.00302
30824	n802	0.00917
5979	n802	0.01217
25334	n819	0.17007
6711	n826	0.02821
n881	n883	0.05905
26715	n881	0.01577
n880	n881	0.00016
16254	n880	0.01581
n879	n880	0.00877
16434	n879	0.03533
n878	n879	0.01138
1397	n878	0.02275
n877	n878	0.02238
n874	n877	0.0024
n873	n874	0.00014
n871	n873	0.00014
38812	n871	0.012
n870	n871	0.00016
n867	n870	0.00015
5082	n867	0.00014
n866	n867	0.00016
2601	n866	0.01818
n865	n866	0.00015
n857	n865	0.00287
n855	n857	0.00298
36296	n855	0.00596
37923	n855	0.02729
n856	n857	0.00875
28658	n856	0.01228
28769	n856	0.00015
n864	n865	0.01747
7435	n864	0.01199
n863	n864	0.00014
2493	n863	0.00014
n862	n863	0.00016
13104	n862	0.01149
n861	n862	0.01339
19423	n861	0.00595
n860	n861	0.00887
n859	n860	0.01145
n858	n859	0.01293
13469	n858	0.00016
11000	n858	0.02709
4363	n859	0.01172
20491	n860	0.00014
n869	n870	0.00298
35128	n869	0.00899
n868	n869	0.0029
9173	n868	0.01823
8615	n868	0.00606
n872	n873	0.00293
4520	n872	0.00907
5615	n872	0.01521
16093	n874	0.01332
n876	n877	0.0145
34039	n876	0.04342
n875	n876	0.00016
17563	n875	0.00909
3816	n875	0.01662
n1518	n1519	0.00449
n1169	n1518	0.03307
n1166	n1169	0.02476
n1052	n1166	0.04176
4857	n1052	0.06798
n1051	n1052	0.04667
n1050	n1051	0.00575
n1048	n1050	0.02111
17265	n1048	0.01174
n1047	n1048	0.01276
33623	n1047	0.04356
24498	n1047	0.00876
n1049	n1050	0.01081
14301	n1049	0.0276
38889	n1049	0.06609
39978	n1051	0.02281
n1164	n1166	0.03825
40428	n1164	0.03195
n1163	n1164	0.01901
n1151	n1163	0.00964
n1150	n1151	0.00873
24982	n1150	0.00015
n1149	n1150	0.00016
n1074	n1149	0.00726
37226	n1074	0.00016
n1073	n1074	0.00015
11686	n1073	0.00676
n1072	n1073	0.00015
4772	n1072	0.00249
n1071	n1072	0.01852
33515	n1071	0.02427
n1070	n1071	0.02928
21112	n1070	0.01298
n1069	n1070	0.01563
37800	n1069	0.03373
n1068	n1069	0.00882
4979	n1068	0.00908
7064	n1068	0.02807
n1148	n1149	0.00835
n1098	n1148	0.00306
n1094	n1098	0.00014
n1078	n1094	0.00718
11711	n1078	0.01828
n1077	n1078	0.08395
28982	n1077	0.02053
n1076	n1077	0.00016
36082	n1076	0.03151
n1075	n1076	0.00291
29470	n1075	0.01254
4387	n1075	0.03196
n1093	n1094	0.00013
n1092	n1093	0.00012
n1091	n1092	0.002
31519	n1091	0.00014
n1090	n1091	0.00031
n1079	n1090	0.00793
21747	n1079	0.00305
26347	n1079	0.00502
n1089	n1090	0.00338
n1087	n1089	0.00423
39939	n1087	0.00253
n1086	n1087	0.01746
n1080	n1086	0.02035
2917	n1080	0.00736
6190	n1080	0.07039
n1085	n1086	0.00016
n1083	n1085	0.01293
29508	n1083	0.01281
n1082	n1083	0.00014
9550	n1082	0.01285
n1081	n1082	0.00015
6046	n1081	0.02288
21488	n1081	0.01292
n1084	n1085	0.00376
9718	n1084	0.10115
6477	n1084	0.01017
n1088	n1089	0.00273
36719	n1088	0.02023
5811	n1088	0.00754
2336	n1092	0.00499
37281	n1093	0.0075
n1097	n1098	0.0036
n1096	n1097	0.00502
n1095	n1096	0.00967
40229	n1095	0.01717
21287	n1095	0.04238
18076	n1096	0.00498
7158	n1097	0.00759
n1147	n1148	0.00016
n1100	n1147	0.00966
n1099	n1100	0.01039
11247	n1099	0.01746
38950	n1099	0.04663
17306	n1100	0.00677
n1146	n1147	0.01911
n1140	n1146	0.00185
36293	n1140	0.00014
n1139	n1140	0.00971
n1109	n1139	0.02704
10171	n1109	0.00532
n1108	n1109	0.0046
n1107	n1108	0.02142
n1101	n1107	0.00455
13790	n1101	0.0113
38989	n1101	0.01144
n1106	n1107	0.00659
39474	n1106	0.02894
n1105	n1106	0.00014
35360	n1105	0.00693
3336	n1105	0.03386
30660	n1108	0.0509
n1138	n1139	0.00015
32280	n1138	0.00495
n1137	n1138	0.00015
n1136	n1137	0.00014
n1135	n1136	0.00015
n1110	n1135	0.00626
1111	n1110	0.00683
40609	n1110	0.0191
n1134	n1135	0.00013
40457	n1134	0.00014
n1133	n1134	0.04755
n1116	n1133	0.0089
15423	n1116	0.01703
n1115	n1116	0.00015
13	n1115	0.01826
n1114	n1115	0.00016
3588	n1114	0.01192
n1113	n1114	0.00308
n1111	n1113	0.00014
9161	n1111	0.00675
31165	n1111	0.01008
n1112	n1113	0.00015
20136	n1112	0.02445
5025	n1112	0.02768
n1132	n1133	0.02077
n1126	n1132	0.00853
n1125	n1126	0.00015
n1124	n1125	0.00015
n1123	n1124	0.00016
36347	n1123	0.0102
n1122	n1123	0.00016
n1117	n1122	0.00856
18472	n1117	0.00673
8626	n1117	0.03608
n1121	n1122	0.01321
n1119	n1121	0.0078
9593	n1119	0.01135
n1118	n1119	0.01674
19216	n1118	0.02935
36845	n1118	0.02537
n1120	n1121	0.01591
38222	n1120	0.05272
37931	n1120	0.00016
24347	n1124	0.01019
23240	n1125	0.01695
5873	n1126	0.02699
n1131	n1132	0.00704
n1128	n1131	0.01054
n1127	n1128	0.00015
10867	n1127	0.03775
37016	n1127	0.02535
