child	parent	length
n5112	n5110	0.0232
20525	n5112	0.00688
n5114	n5112	0.0397
23143	n5114	0.0026
7101	n5114	0.01052
n5117	n5015	0.00292
18269	n5117	0.00895
29094	n5117	0.00899
n5120	n5014	0.00295
n5121	n5120	0.00016
11113	n5121	0.00892
32921	n5121	0.0089
1385	n5120	0.00889
n5125	n5013	0.00295
39041	n5125	0.00889
38287	n5125	0.00305
n5128	n5012	0.00293
3483	n5128	0.00893
40612	n5128	0.00895
5650	n5011	0.01188
n5132	n5010	0.00014
2033	n5132	0
23751	n5132	0
27765	n4989	0.00891
25909	n4988	0.01468
n5137	n4987	0.00626
29300	n5137	0.00594
n5139	n5137	0.00628
30196	n5139	0.01717
32978	n5139	0.00983
27737	n4968	0.01551
19275	n4967	0.01492
n5144	n4966	0.00291
17428	n5144	0.01174
n5146	n5144	0.00014
37422	n5146	0.0089
33626	n5146	0.00889
n5149	n4943	0.0001
n5150	n5149	0.00284
30682	n5150	0.00891
7894	n5150	0.01191
39140	n5149	0.01046
n5154	n4940	0.01208
n5155	n5154	0.00012
36397	n5155	0.00863
11170	n5155	0.02109
n5158	n5154	0.00398
14948	n5158	0.06469
9764	n5158	0.02587
23031	n4926	0.03873
n5192	n4925	0.02515
39046	n5192	0.01537
33229	n5192	0.05373
n5464	n4868	0.09776
18948	n5464	0.0032
4239	n5464	0.00016
n5519	n4867	0.0915
23029	n5519	0.01609
11157	n5519	0.02982
n6092	n2812	0.14377
n6298	n6092	0.5356
n6299	n6298	0.01793
14704	n6299	0.00014
3085	n6299	0.04778
n6302	n6298	0.00541
n6303	n6302	0.00774
10664	n6303	0.12653
13327	n6303	0.00014
37554	n6302	0.08149
n6728	n6092	0.09109
n7061	n6728	0.2985
10134	n7061	0.00014
27778	n7061	0.00014
n8524	n6728	0.0382
n8862	n8524	0.07168
10616	n8862	0.18439
10992	n8862	0.14665
n10072	n8524	0.02126
n10702	n10072	0.20734
2035	n10702	0.00825
36975	n10702	0.00015
n11962	n10072	0.07799
n12017	n11962	0.13863
3693	n12017	0.13581
n12152	n12017	0.07058
34521	n12152	0.02706
n12154	n12152	0.00194
33651	n12154	0.00316
35893	n12154	0.00015
n14374	n11962	0.05481
9615	n14374	0.44052
n14654	n14374	0.07036
n15563	n14654	0.30341
n15564	n15563	0.00015
2074	n15564	0.00951
13893	n15564	0.01933
2805	n15563	0.00608
n15638	n14654	0.00464
n15642	n15638	0.10386
33461	n15642	0.04845
n15646	n15642	0.00016
n15647	n15646	0.00074
n15648	n15647	0.00511
n15649	n15648	0.00518
11388	n15649	0.01712
31988	n15649	0.00298
n15652	n15648	0.00015
n15653	n15652	0.00587
11728	n15653	0.00298
n15655	n15653	0.01435
12691	n15655	0.01531
8908	n15655	0.01908
n15658	n15652	0.00014
34168	n15658	0.00911
n15662	n15658	0.00015
18596	n15662	0.00596
11892	n15662	0.00898
n15667	n15647	0.0003
32760	n15667	0.00014
n15671	n15667	0.01578
25356	n15671	0.00014
36756	n15671	0.02036
n15676	n15646	0.02726
30217	n15676	0.01488
n15678	n15676	0.00015
19692	n15678	0.00014
n15680	n15678	0.00015
n15681	n15680	0.00588
n15682	n15681	0.0001
2624	n15682	0.01494
29453	n15682	0.00587
40503	n15681	0.00883
33999	n15680	0.01105
16141	n15638	0.09864
