child	parent	length
12122	n6806	0.00317
n6810	n6806	0.05148
20827	n6810	0.00014
n6812	n6810	0.00348
18115	n6812	0.0053
n6814	n6812	0.00015
15534	n6814	0.01199
4554	n6814	0.00014
n6817	n6805	0.1073
21092	n6817	0.0664
346	n6817	0.00016
n6833	n6787	0.01709
9524	n6833	0.09765
30697	n6833	0.11357
35546	n6786	0.05884
n6922	n6785	0.13534
11665	n6922	0.00817
32004	n6922	0.00015
n6976	n6784	0.22837
10626	n6976	0.00269
34169	n6976	0.00271
n7017	n6753	0.01599
n7019	n7017	0.14017
17136	n7019	0.00014
n7021	n7019	0.13499
3575	n7021	0.03077
12893	n7021	0.11708
n7117	n7017	0.02178
33831	n7117	0.14725
n7141	n7117	0.13556
n7146	n7141	0.11489
n7147	n7146	0.04454
31890	n7147	0.00014
n7149	n7147	0.00989
n7150	n7149	0.09524
n7151	n7150	0.13806
16114	n7151	0.02567
n7153	n7151	0.0042
15066	n7153	0.00014
40432	n7153	0.00643
n7156	n7150	0.00015
10131	n7156	0.1442
8535	n7156	0.11376
5856	n7149	0.00015
6654	n7146	0.03171
24721	n7141	0.36955
n7178	n6728	0.00862
n7184	n7178	0.18279
26958	n7184	0.04843
n7186	n7184	0.01572
27690	n7186	0.00016
n7188	n7186	0.00015
26267	n7188	0.12669
8563	n7188	0.01459
n7200	n7178	0.00272
n7208	n7200	0.13302
n7210	n7208	0.07783
n7211	n7210	0.01142
n7212	n7211	0.01046
n7213	n7212	0.01984
n7214	n7213	0.00014
n7215	n7214	0.00015
2104	n7215	0.01259
2066	n7215	0.02935
32931	n7214	0.00014
n7219	n7213	0.00014
n7220	n7219	0.00584
n7221	n7220	0.01318
30107	n7221	0.03135
10279	n7221	0.0102
n7224	n7220	0.00015
n7225	n7224	0.00542
32290	n7225	0.00015
33337	n7225	0.10507
n7228	n7224	0.00014
35053	n7228	0.03809
13397	n7228	0.01593
1480	n7219	0.00472
n7232	n7212	0.01519
8594	n7232	0.00641
n7234	n7232	0.00654
1547	n7234	0.00014
8923	n7234	0.01226
n7240	n7211	0.00988
30008	n7240	0.01235
4819	n7240	0.0031
n7244	n7210	0.03863
n7247	n7244	0.00774
35966	n7247	0.01245
n7249	n7247	0.00339
10984	n7249	0.00937
31	n7249	0.04692
n7252	n7244	0.00655
40	n7252	0.04826
n7256	n7252	0.01955
n7257	n7256	0.00742
16959	n7257	0.00014
2003	n7257	0.02181
n7260	n7256	0.04291
23494	n7260	0.0177
n7262	n7260	0.00787
14599	n7262	0.01112
15480	n7262	0.00343
n7288	n7208	0.0337
17641	n7288	0.24535
n8117	n7288	0.15762
26960	n8117	0.00014
n8119	n8117	0.00014
31103	n8119	0.00014
n8121	n8119	0.00015
8234	n8121	0.02552
12407	n8121	0.01638
n8524	n7200	0.02686
n8534	n8524	0.05482
26561	n8534	0.03283
n8541	n8534	0.03378
n8548	n8541	0.02497
5079	n8548	0.00014
n8550	n8548	0.00014
42	n8550	0.0156
5163	n8550	0.02746
21770	n8541	0.18724
n10072	n8524	0.02126
n10095	n10072	0.06242
n10097	n10095	0.03045
n10098	n10097	0.00358
n10131	n10098	0.01078
n10133	n10131	0.01387
n10134	n10133	0.0184
n10135	n10134	0.01261
n10138	n10135	0.02066
35080	n10138	0.03048
27868	n10138	0.01249
n10141	n10135	0.01213
n10142	n10141	0.01234
10605	n10142	0.03435
n10144	n10142	0.0029
24216	n10144	0.00631
28990	n10144	0.01381
n10147	n10141	0.00782
13121	n10147	0.01463
n10151	n10147	0.00015
2834	n10151	0.00014
n10153	n10151	0.00677
n10154	n10153	0.00336
7074	n10154	0.01914
4812	n10154	0.0067
22012	n10153	0.00633
4919	n10134	0.01857
n10165	n10133	0.00333
n10166	n10165	0.0072
n10167	n10166	0.02369
12375	n10167	0.07434
n10169	n10167	0.01168
n10174	n10169	0.04904
7963	n10174	0.04341
n10200	n10174	0.08369
37311	n10200	0.04611
13135	n10200	0.029
n10203	n10169	0.01179
n10204	n10203	0.03787
9795	n10204	0.04566
14193	n10204	0.03179
719	n10203	0.05405
27353	n10166	0.07929
n10209	n10165	0.01519
n10210	n10209	0.01419
29101	n10210	0.00675
n10212	n10210	0.00982
n10213	n10212	0.01956
20466	n10213	0.02026
n10215	n10213	0.0031
n10216	n10215	0.00607
n10217	n10216	0.00014
12690	n10217	0.00602
8123	n10217	0.00299
n10220	n10216	0.00201
n10221	n10220	0.00015
n10222	n10221	0.0001
n10223	n10222	0.0001
9256	n10223	0.00899
n10225	n10223	0.00015
n10226	n10225	0.00011
n10227	n10226	0.003
28776	n10227	0.00299
342	n10227	0.00902
n10230	n10226	0.00016
2580	n10230	0.00599
n10232	n10230	0.00016
n10233	n10232	0.00299
4484	n10233	0.00905
8060	n10233	0.00299
n10236	n10232	0.00016
n10237	n10236	0.00014
3382	n10237	0.00599
n10239	n10237	0.00014
n10240	n10239	0.00014
n10241	n10240	0.00014
n10242	n10241	0.00014
7318	n10242	0.01208
n10244	n10242	0.00016
n10245	n10244	0.00012
n10246	n10245	0.00014
n10247	n10246	0.0001
n10248	n10247	0.0001
n10249	n10248	0.00012
n10250	n10249	0.00054
n10251	n10250	0.00071
n10252	n10251	0.02348
9946	n10252	0.00599
n10254	n10252	0.00015
n10255	n10254	0.00016
n10256	n10255	0.00015
n10257	n10256	0.00014
n10258	n10257	0.00014
32135	n10258	0.00599
n10260	n10258	0.00016
n10261	n10260	0.00015
n10262	n10261	0.03752
33833	n10262	0.02534
35541	n10262	0.06121
n10267	n10261	0.00144
35912	n10267	0.00878
n10269	n10267	0.00145
34818	n10269	0.00603
37777	n10269	0.01942
n10272	n10260	0.00015
n10273	n10272	0.00308
n10274	n10273	0.00616
2037	n10274	0.01593
5148	n10274	0.00618
5473	n10273	0.00301
17934	n10272	0.00601
39084	n10257	0.00599
29588	n10256	0.009
22014	n10255	0.006
n10282	n10254	0.003
11748	n10282	0.00601
36051	n10282	0.00601
4282	n10251	0.006
n10286	n10250	0.00572
n10287	n10286	0.00042
36724	n10287	0.006
n10289	n10287	0.0001
n10290	n10289	0.00299
24831	n10290	0.00299
13445	n10290	0.00599
n10293	n10289	0.00011
n10294	n10293	0.00248
n10295	n10294	0.00299
7164	n10295	0.00299
38273	n10295	0.00299
n10298	n10294	0.00286
n10299	n10298	0.00853
n10300	n10299	0.00016
3908	n10300	0.00903
n10302	n10300	0.00015
n10303	n10302	0.00972
n10304	n10303	0.00015
n10305	n10304	0.00014
n10306	n10305	0.00014
n10307	n10306	0.00015
n10308	n10307	0.0001
n10309	n10308	0.00015
n10310	n10309	0.00016
n10311	n10310	0.00014
n10312	n10311	0.00016
16644	n10312	0.01203
3937	n10312	0.04701
n10315	n10311	0.00278
39866	n10315	0.0149
n10317	n10315	0.00014
1163	n10317	0.01207
4023	n10317	0.00014
27221	n10310	0.02174
n10321	n10309	0.00014
34966	n10321	0
5144	n10321	0
6606	n10308	0.00469
17360	n10307	0.01205
11764	n10306	0.0152
36418	n10305	0.01206
n10328	n10304	0.01624
16297	n10328	0.05493
9612	n10328	0.01722
3532	n10303	0.00896
40342	n10302	0.00905
n10333	n10299	0.00377
16228	n10333	0.00841
n10335	n10333	0.01932
16603	n10335	0.03224
29601	n10335	0.02224
n10338	n10298	0.00016
n10339	n10338	0.00531
34931	n10339	0.00495
n10341	n10339	0.00014
n10342	n10341	0.00012
n10343	n10342	0.00113
n10344	n10343	0.00306
9023	n10344	0.01625
19353	n10344	0.00307
n10347	n10343	0.00012
19333	n10347	0.00599
n10349	n10347	0.00013
26951	n10349	0.00599
n10351	n10349	0.00021
n10352	n10351	0.00011
n10353	n10352	0.00015
15132	n10353	0.00599
n10355	n10353	0.00015
n10356	n10355	0.00015
n10357	n10356	0.01694
n10358	n10357	0.00014
11095	n10358	0.00599
n10360	n10358	0.00015
n10361	n10360	0.01047
26992	n10361	0.02975
39694	n10361	0.0079
n10364	n10360	0.00015
n10365	n10364	0.00014
n10366	n10365	0.00191
14516	n10366	0.00225
n10368	n10366	0.00016
39843	n10368	0.00901
12746	n10368	0.00243
n10371	n10365	0.00399
21468	n10371	0.01983
40578	n10371	0.01149
19225	n10364	0.0045
14915	n10357	0.00602
11658	n10356	0.006
8976	n10355	0.006
22470	n10352	0.00901
n10379	n10351	0.00303
n10380	n10379	0.00014
12302	n10380	0.01222
12723	n10380	0.00299
35447	n10379	0.00299
37509	n10342	0.00599
28918	n10341	0.00599
n10386	n10338	0.00299
27569	n10386	0.00901
13109	n10386	0.00298
34794	n10293	0.00599
n10390	n10286	0.00243
31882	n10390	0.00243
7717	n10390	0.00299
14538	n10249	0.00601
36594	n10248	0.00599
27104	n10247	0.00599
34996	n10246	0.006
24867	n10245	0.00599
25686	n10244	0.006
n10399	n10241	0.00299
22763	n10399	0.00299
8408	n10399	0.00299
n10402	n10240	0.00299
21049	n10402	0.00299
27163	n10402	0.00299
31601	n10239	0.00599
17729	n10236	0.00599
24554	n10225	0.006
14245	n10222	0.00695
10077	n10221	0.02617
n10410	n10220	0.00014
1027	n10410	0.00469
n10414	n10410	0.00227
35770	n10414	0.00228
37409	n10414	0.00299
n10417	n10215	0.00015
10777	n10417	0.00456
n10419	n10417	0.00015
20134	n10419	0.00909
39067	n10419	0.02134
n10422	n10212	0.00336
3069	n10422	0.00599
n10424	n10422	0.00015
n10425	n10424	0.01312
30172	n10425	0.04442
n10427	n10425	0.00972
24750	n10427	0.01651
25946	n10427	0.00014
10741	n10424	0.00913
16308	n10209	0.06594
n10491	n10131	0.01001
32319	n10491	0.01222
n10493	n10491	0.00015
15174	n10493	0.00014
n10495	n10493	0.00014
39487	n10495	0
40650	n10495	0
n10499	n10098	0.03698
7261	n10499	0.00014
n10501	n10499	0.01299
20038	n10501	0.00016
34907	n10501	0.00014
n10583	n10097	0.01298
n10587	n10583	0.0683
19229	n10587	0.08691
23205	n10587	0.00015
n10596	n10583	0.02335
38274	n10596	0.01561
n10598	n10596	0.00716
n10599	n10598	0.00014
n10600	n10599	0.00014
4409	n10600	0.00014
n10602	n10600	0.00014
1181	n10602	0.01225
18052	n10602	0.01537
27195	n10599	0.00028
n10608	n10598	0.00386
n10609	n10608	0.00014
30474	n10609	0.02106
8533	n10609	0.02542
13099	n10608	0.01227
n10681	n10095	0.05689
n10682	n10681	0.00284
21134	n10682	0.00349
n10685	n10682	0.05249
10541	n10685	0.01424
n10687	n10685	0.00243
n10688	n10687	0.00015
n10689	n10688	0.00016
n10690	n10689	0.00014
29401	n10690	0
31873	n10690	0
n10693	n10689	0.00015
13709	n10693	0.01097
n10695	n10693	0.00629
4870	n10695	0.0065
2452	n10695	0.01384
12198	n10688	0.01101
1671	n10687	0.07992
17500	n10681	0.00981
n10706	n10072	0.03242
n10707	n10706	0.11588
n10708	n10707	0.01807
n10709	n10708	0.00015
n10710	n10709	0.03578
n10711	n10710	0.00016
n10712	n10711	0.00015
36481	n10712	0.0153
n10714	n10712	0.00014
31875	n10714	0.01215
n10716	n10714	0.00014
n10717	n10716	0.00014
9566	n10717	0.01213
n10719	n10717	0.00014
14899	n10719	0.01216
n10721	n10719	0.00014
4995	n10721	0.02771
8239	n10721	0.01463
23652	n10716	0.00014
n10725	n10711	0.00512
32730	n10725	0.02217
40680	n10725	0.07893
n10728	n10710	0.00014
6307	n10728	0.01214
n10730	n10728	0.00014
37593	n10730	0.01837
n10732	n10730	0.00014
36329	n10732	0.2406
n10734	n10732	0.02362
24169	n10734	0.04247
38055	n10734	0.00014
n10737	n10709	0.01113
n10738	n10737	0.00567
n10739	n10738	0.0049
n10742	n10739	0.00754
n10743	n10742	0.03009
25192	n10743	0.00959
6165	n10743	0.01317
n10746	n10742	0.02993
24340	n10746	0.03424
n10748	n10746	0.02072
n10749	n10748	0.00015
19624	n10749	0.00897
n10751	n10749	0.00016
12631	n10751	0.01202
n10753	n10751	0.00015
13884	n10753	0.01206
4613	n10753	0.02923
n10756	n10748	0.01092
22492	n10756	0.01424
26580	n10756	0.02526
n10759	n10739	0.00016
15349	n10759	0.01379
n10761	n10759	0.01575
n10762	n10761	0.00014
19734	n10762	0.01915
n10764	n10762	0.01164
39082	n10764	0.02058
n10766	n10764	0.00015
22823	n10766	0.00937
3830	n10766	0.00237
28072	n10761	0.0129
n10770	n10738	0.04919
n10771	n10770	0.01237
n10772	n10771	0.0261
n10773	n10772	0.03059
n10774	n10773	0.03508
13718	n10774	0.09723
n10776	n10774	0.02656
20015	n10776	0.03618
39669	n10776	0.01135
n10779	n10773	0.01665
31473	n10779	0.02656
20778	n10779	0.04134
2858	n10772	0.02427
14363	n10771	0.01787
n10784	n10770	0.00619
7969	n10784	0.02242
3160	n10784	0.06186
n10795	n10737	0.01989
n10796	n10795	0.0274
n10797	n10796	0.02524
27801	n10797	0.04892
n10799	n10797	0.00014
23180	n10799	0.01824
n10801	n10799	0.00014
n10802	n10801	0.00014
23990	n10802	0.01836
n10804	n10802	0.00416
5796	n10804	0.02116
14041	n10804	0.00907
34668	n10801	0.01211
n10808	n10796	0.00736
n10809	n10808	0.00638
28511	n10809	0.0132
n10811	n10809	0.00015
19403	n10811	0.01747
n10813	n10811	0.00965
40069	n10813	0.01774
36327	n10813	0.0324
n10816	n10808	0.00279
n10817	n10816	0.00014
10994	n10817	0.01213
40185	n10817	0.01214
n10820	n10816	0.03261
n10821	n10820	0.03047
2302	n10821	0.03415
n10823	n10821	0.00632
19913	n10823	0.05867
6537	n10823	0.02668
n10826	n10820	0.01889
n10827	n10826	0.00014
n10828	n10827	0.00014
14859	n10828	0.01825
n10830	n10828	0.00308
5024	n10830	0.00588
13361	n10830	0.03063
33274	n10827	0.00567
33762	n10826	0.01432
n10835	n10795	0.01333
31933	n10835	0.01646
n10837	n10835	0.00015
3123	n10837	0.03098
n10839	n10837	0.05303
n10840	n10839	0.00016
28800	n10840	0.01894
n10842	n10840	0.01263
21549	n10842	0.03521
n10844	n10842	0.00014
25600	n10844	0.00974
4675	n10844	0.01223
4529	n10839	0.01918
n10848	n10708	0.00936
n10849	n10848	0.00015
n10850	n10849	0.00015
9998	n10850	0.06886
n10852	n10850	0.00736
19321	n10852	0.02402
n10854	n10852	0.05095
n10855	n10854	0.00015
2459	n10855	0.03417
34020	n10855	0.07557
n10858	n10854	0.05966
29304	n10858	0.03433
13986	n10858	0.06601
n10861	n10849	0.00833
n10862	n10861	0.00016
n10863	n10862	0.00291
12985	n10863	0.00899
19422	n10863	0.03027
n10866	n10862	0.00015
n10867	n10866	0.00015
n10868	n10867	0.01509
17969	n10868	0.00016
16697	n10868	0.01845
n10871	n10867	0.00016
n10872	n10871	0.00015
34963	n10872	0.00014
n10874	n10872	0.00015
n10875	n10874	0.00294
29152	n10875	0.01201
382	n10875	0.009
n10878	n10874	0.00015
n10879	n10878	0.00013
34367	n10879	0.01197
n10881	n10879	0.00014
33244	n10881	0.01199
n10884	n10881	0.00031
n10885	n10884	0.00298
26901	n10885	0.00898
1479	n10885	0.01511
n10888	n10884	0.00125
32296	n10888	0.01484
27402	n10888	0.03967
6982	n10878	0.01204
40074	n10871	0.01505
n10894	n10866	0.00597
1412	n10894	0.00597
20938	n10894	0.01508
n10897	n10861	0.00271
30598	n10897	0.009
n10899	n10897	0.00271
32123	n10899	0.01826
38013	n10899	0.00541
n10902	n10848	0.03004
18814	n10902	0.03417
28473	n10902	0.01622
n10905	n10707	0.0063
11598	n10905	0.04914
9072	n10905	0.07349
n10908	n10706	0.02198
13077	n10908	0.40964
n11962	n10908	0.02359
n11963	n11962	0.01486
n12015	n11963	0.08276
n12181	n12015	0.1453
n12188	n12181	0.05932
n12190	n12188	0.03304
n12191	n12190	0.00016
n12192	n12191	0.00014
34106	n12192	0.03106
38638	n12192	0.01511
n12195	n12191	0.00015
35625	n12195	0.00014
n12197	n12195	0.00016
231	n12197	0.01217
14890	n12197	0.01212
n12200	n12190	0.01464
n12201	n12200	0.0182
n12202	n12201	0.01272
20770	n12202	0.02921
32629	n12202	0.02652
19525	n12201	0.04203
n12206	n12200	0.00016
n12207	n12206	0.02499
n12208	n12207	0.01841
40606	n12208	0.02047
9120	n12208	0.01383
n12211	n12207	0.01519
31194	n12211	0.03375
13299	n12211	0.01982
n12214	n12206	0.00558
n12215	n12214	0.00014
n12216	n12215	0.01157
26040	n12216	0.01825
35379	n12216	0.0867
n12219	n12215	0.0264
33033	n12219	0.06062
27065	n12219	0.01674
32927	n12214	0.00016
n12233	n12188	0.0601
20600	n12233	0.025
n12235	n12233	0.0185
40395	n12235	0.01338
6469	n12235	0.03409
n12261	n12181	0.02381
22547	n12261	0.02553
n12263	n12261	0.02078
20507	n12263	0.03926
24598	n12263	0.03855
n12274	n12015	0.08118
n12275	n12274	0.05478
n12276	n12275	0.00498
n12277	n12276	0.02287
n12278	n12277	0.03851
21183	n12278	0.06921
762	n12278	0.02633
n12282	n12277	0.09115
16574	n12282	0.0156
31637	n12282	0.00629
n12289	n12276	0.02542
n12290	n12289	0.03044
n12291	n12290	0.00373
10534	n12291	0.01041
22911	n12291	0.02873
n12294	n12290	0.01596
9092	n12294	0.03729
n12296	n12294	0.01888
n12297	n12296	0.014
23080	n12297	0.01117
36802	n12297	0.0397
16470	n12296	0.12703
n12301	n12289	0.0119
n12302	n12301	0.04214
20618	n12302	0.01362
n12304	n12302	0.00313
12056	n12304	0.01821
40563	n12304	0.0146
n12307	n12301	0.00835
n12308	n12307	0.00324
n12309	n12308	0.00016
n12310	n12309	0.00015
n12311	n12310	0.00014
39533	n12311	0.01238
n12313	n12311	0.00016
n12314	n12313	0.00972
n12315	n12314	0.00592
n12316	n12315	0.00014
25820	n12316	0.01235
n12318	n12316	0.00015
16968	n12318	0.01234
n12320	n12318	0.00014
n12321	n12320	0.00307
17291	n12321	0.00925
26537	n12321	0.00924
n12324	n12320	0.00016
22338	n12324	0.00014
n12326	n12324	0.00015
n12327	n12326	0.00645
n12328	n12327	0.00301
2572	n12328	0.06596
n12330	n12328	0.00015
14674	n12330	0.00307
35327	n12330	0.00617
n12333	n12327	0.02235
28592	n12333	0.08595
n12335	n12333	0.01379
3823	n12335	0.04899
3990	n12335	0.00422
n12338	n12326	0.00014
n12339	n12338	0.00014
n12340	n12339	0.01318
n12341	n12340	0.00014
1535	n12341	0.02188
n12343	n12341	0.00016
n12344	n12343	0.00908
12609	n12344	0.0031
n12346	n12344	0.00305
34242	n12346	0.01243
5443	n12346	0.00014
29410	n12343	0.08531
9654	n12340	0.02183
n12351	n12339	0.00303
40309	n12351	0.00927
38226	n12351	0.01245
24761	n12338	0.01809
11965	n12315	0.06667
n12356	n12314	0.01723
n12357	n12356	0.00241
26542	n12357	0.00511
20293	n12357	0.01864
7187	n12356	0.03107
12457	n12313	0.01566
2936	n12310	0.00014
n12363	n12309	0.04646
6188	n12363	0.0534
8880	n12363	0.0082
12368	n12308	0.01056
n12367	n12307	0.01192
2737	n12367	0.00016
n12369	n12367	0.00959
n12370	n12369	0.0166
n12371	n12370	0.00015
21380	n12371	0.0125
n12373	n12371	0.00317
n12374	n12373	0.00014
17201	n12374	0
22336	n12374	0
26845	n12373	0.07545
n12378	n12370	0.00648
30169	n12378	0.00307
n12381	n12378	0.0168
n12382	n12381	0.00016
n12383	n12382	0.00015
n12384	n12383	0.00595
37840	n12384	0.00623
15424	n12384	0.04446
n12387	n12383	0.00015
21167	n12387	0.01331
4602	n12387	0.01228
n12392	n12382	0.00014
22036	n12392	0
35651	n12392	0
n12395	n12381	0.00301
20344	n12395	0.00917
n12397	n12395	0.00302
30824	n12397	0.00917
5979	n12397	0.01217
25334	n12369	0.17007
6711	n12275	0.02821
n12484	n12274	0.05905
26715	n12484	0.01577
n12486	n12484	0.00016
16254	n12486	0.01581
n12488	n12486	0.00877
16434	n12488	0.03533
n12490	n12488	0.01138
1397	n12490	0.02275
n12492	n12490	0.02238
n12493	n12492	0.0024
n12494	n12493	0.00014
n12495	n12494	0.00014
38812	n12495	0.012
n12497	n12495	0.00016
n12498	n12497	0.00015
5082	n12498	0.00014
n12500	n12498	0.00016
2601	n12500	0.01818
n12502	n12500	0.00015
n12503	n12502	0.00287
n12504	n12503	0.00298
36296	n12504	0.00596
37923	n12504	0.02729
n12507	n12503	0.00875
28658	n12507	0.01228
28769	n12507	0.00015
n12510	n12502	0.01747
7435	n12510	0.01199
n12512	n12510	0.00014
2493	n12512	0.00014
n12514	n12512	0.00016
13104	n12514	0.01149
n12516	n12514	0.01339
19423	n12516	0.00595
n12518	n12516	0.00887
n12519	n12518	0.01145
n12520	n12519	0.01293
13469	n12520	0.00016
11000	n12520	0.02709
4363	n12519	0.01172
20491	n12518	0.00014
n12525	n12497	0.00298
35128	n12525	0.00899
n12527	n12525	0.0029
9173	n12527	0.01823
8615	n12527	0.00606
n12530	n12494	0.00293
4520	n12530	0.00907
5615	n12530	0.01521
16093	n12493	0.01332
n12534	n12492	0.0145
34039	n12534	0.04342
n12536	n12534	0.00016
17563	n12536	0.00909
3816	n12536	0.01662
n12855	n11963	0.00449
n12856	n12855	0.03307
n12857	n12856	0.02476
n12858	n12857	0.04176
4857	n12858	0.06798
n12860	n12858	0.04667
n12861	n12860	0.00575
n12862	n12861	0.02111
17265	n12862	0.01174
n12864	n12862	0.01276
33623	n12864	0.04356
24498	n12864	0.00876
n12867	n12861	0.01081
14301	n12867	0.0276
38889	n12867	0.06609
39978	n12860	0.02281
n12903	n12857	0.03825
40428	n12903	0.03195
n12905	n12903	0.01901
n12906	n12905	0.00964
n12907	n12906	0.00873
24982	n12907	0.00015
n12909	n12907	0.00016
n12910	n12909	0.00726
37226	n12910	0.00016
n12912	n12910	0.00015
11686	n12912	0.00676
n12914	n12912	0.00015
4772	n12914	0.00249
n12916	n12914	0.01852
33515	n12916	0.02427
n12918	n12916	0.02928
21112	n12918	0.01298
n12920	n12918	0.01563
37800	n12920	0.03373
n12922	n12920	0.00882
4979	n12922	0.00908
7064	n12922	0.02807
n12925	n12909	0.00835
n12926	n12925	0.00306
n12927	n12926	0.00014
n12928	n12927	0.00718
11711	n12928	0.01828
n12930	n12928	0.08395
28982	n12930	0.02053
n12932	n12930	0.00016
36082	n12932	0.03151
n12934	n12932	0.00291
29470	n12934	0.01254
4387	n12934	0.03196
n12937	n12927	0.00013
n12938	n12937	0.00012
n12939	n12938	0.002
31519	n12939	0.00014
n12941	n12939	0.00031
n12942	n12941	0.00793
21747	n12942	0.00305
26347	n12942	0.00502
n12945	n12941	0.00338
n12946	n12945	0.00423
39939	n12946	0.00253
n12948	n12946	0.01746
n12949	n12948	0.02035
2917	n12949	0.00736
6190	n12949	0.07039
n12952	n12948	0.00016
n12953	n12952	0.01293
29508	n12953	0.01281
n12955	n12953	0.00014
9550	n12955	0.01285
n12957	n12955	0.00015
6046	n12957	0.02288
21488	n12957	0.01292
n12960	n12952	0.00376
9718	n12960	0.10115
6477	n12960	0.01017
n12963	n12945	0.00273
36719	n12963	0.02023
5811	n12963	0.00754
2336	n12938	0.00499
37281	n12937	0.0075
n12968	n12926	0.0036
n12969	n12968	0.00502
n12970	n12969	0.00967
40229	n12970	0.01717
21287	n12970	0.04238
18076	n12969	0.00498
7158	n12968	0.00759
n12975	n12925	0.00016
n12976	n12975	0.00966
n12977	n12976	0.01039
11247	n12977	0.01746
38950	n12977	0.04663
17306	n12976	0.00677
n12981	n12975	0.01911
n12982	n12981	0.00185
36293	n12982	0.00014
n12984	n12982	0.00971
n12985	n12984	0.02704
10171	n12985	0.00532
n12987	n12985	0.0046
n12988	n12987	0.02142
n12989	n12988	0.00455
13790	n12989	0.0113
38989	n12989	0.01144
n12992	n12988	0.00659
39474	n12992	0.02894
n12998	n12992	0.00014
35360	n12998	0.00693
3336	n12998	0.03386
30660	n12987	0.0509
n13004	n12984	0.00015
32280	n13004	0.00495
n13006	n13004	0.00015
n13007	n13006	0.00014
n13008	n13007	0.00015
n13009	n13008	0.00626
1111	n13009	0.00683
40609	n13009	0.0191
n13012	n13008	0.00013
40457	n13012	0.00014
n13014	n13012	0.04755
n13015	n13014	0.0089
15423	n13015	0.01703
n13017	n13015	0.00015
13	n13017	0.01826
n13019	n13017	0.00016
3588	n13019	0.01192
n13021	n13019	0.00308
n13022	n13021	0.00014
9161	n13022	0.00675
31165	n13022	0.01008
n13025	n13021	0.00015
20136	n13025	0.02445
5025	n13025	0.02768
n13028	n13014	0.02077
