child	parent	length
n557	n556	0.00016
n558	n557	0.00325
18287	n558	0.00995
19526	n558	0.01168
n561	n557	0.00438
n562	n561	0.00945
30240	n562	0.01176
9896	n562	0.00015
n565	n561	0.00014
40157	n565	0.04066
6228	n565	0.0087
n568	n556	0.00327
22316	n568	0.00869
n570	n568	0.00016
n571	n570	0.00327
30867	n571	0.01753
n573	n571	0.00014
25429	n573	0.0087
32550	n573	0.01661
27203	n570	0.01167
29723	n555	0.02042
n579	n553	0.00014
n580	n579	0.00288
n581	n580	0.00587
n582	n581	0.0066
19944	n582	0.00579
4786	n582	0.00223
n585	n581	0.00015
28848	n585	0.00362
36563	n585	0.00967
n588	n580	0.00306
23741	n588	0.01193
31225	n588	0.00871
n591	n579	0.00434
4293	n591	0.00725
n593	n591	0.00287
23467	n593	0.00425
22921	n593	0.00739
22709	n546	0.03394
n599	n537	0.01452
n602	n599	0.00303
8856	n602	0.01464
31516	n602	0.01174
n609	n599	0.00027
n610	n609	0.00916
37238	n610	0.00871
n612	n610	0.00015
n613	n612	0.00015
8782	n613	0.00867
n617	n613	0.00014
35402	n617	0.00874
n619	n617	0.00014
17264	n619	0.00875
n621	n619	0.00014
19506	n621	0.01841
39231	n621	0.0089
7689	n612	0.0087
n625	n609	0.00014
n626	n625	0.00015
n627	n626	0.00291
16350	n627	0.00884
39193	n627	0.00871
n630	n626	0.01507
19020	n630	0.0683
n638	n630	0.00862
n639	n638	0.00765
n640	n639	0.06289
27438	n640	0.00798
38218	n640	0.12311
n643	n639	0.00777
18619	n643	0.06413
n649	n643	0.02378
22207	n649	0.06812
n651	n649	0.0163
18035	n651	0.04153
6134	n651	0.04011
n654	n638	0.03637
3372	n654	0.06891
39274	n654	0.0455
n657	n625	0.00244
n658	n657	0.00015
31974	n658	0.01168
27783	n658	0.01408
n661	n657	0.0027
n662	n661	0.00015
n663	n662	0.00016
35906	n663	0.00578
30117	n663	0.00578
n666	n662	0.00016
10798	n666	0.0087
21913	n666	0.00578
n669	n661	0.00229
7005	n669	0.00977
n671	n669	0.00041
n672	n671	0.00101
n673	n672	0.00665
n674	n673	0.0365
n675	n674	0.00782
n676	n675	0.00015
16098	n676	0.01461
n678	n676	0.00015
n679	n678	0.00014
n680	n679	0.00014
18798	n680	0.00014
n682	n680	0.00016
9562	n682	0.01165
n684	n682	0.00016
n685	n684	0.00014
n686	n685	0.00302
26821	n686	0.00876
23876	n686	0.0117
n693	n685	0.00898
9730	n693	0.01768
n695	n693	0.02335
28151	n695	0.0298
5648	n695	0.12057
36880	n684	0.01168
10387	n679	0.0843
19923	n678	0.01166
6813	n675	0.01211
13970	n674	0.00834
n703	n673	0.01629
n704	n703	0.00014
9828	n704	0.0116
24030	n704	0.02569
n709	n703	0.00306
20960	n709	0.01467
n711	n709	0.00622
n712	n711	0.00014
n713	n712	0.00015
10940	n713	0.02419
n717	n713	0.00381
27838	n717	0.00865
n719	n717	0.00015
8103	n719	0.00866
3418	n719	0.01183
20655	n712	0.01158
n723	n711	0.00248
n724	n723	0.0031
33851	n724	0.04281
n730	n724	0.01701
n731	n730	0.00753
21984	n731	0.01759
n733	n731	0.00228
n734	n733	0.01017
10051	n734	0.03504
n740	n734	0.0065
17259	n740	0.03686
1694	n740	0.03483
n745	n733	0.00014
n746	n745	0.01397
n747	n746	0.00253
3679	n747	0.01691
n753	n747	0.02567
13159	n753	0.00286
n759	n753	0.0063
5405	n759	0.00578
21443	n759	0.00338
n767	n746	0.02364
n768	n767	0.0044
18464	n768	0.03366
n770	n768	0.01535
11393	n770	0.0466
29044	n770	0.00979
34546	n767	0.03684
n775	n745	0.00287
30792	n775	0.01154
20927	n775	0.03773
14002	n730	0.0207
31088	n723	0.018
n784	n672	0.00504
n785	n784	0.00014
37775	n785	0.00868
13325	n785	0.00884
n792	n784	0.00251
30471	n792	0.01329
n794	n792	0.00015
1768	n794	0.00221
n796	n794	0.00013
n799	n796	0.00659
n800	n799	0.00015
39030	n800	0.0517
n802	n800	0.00192
n803	n802	0.00015
24737	n803	0.03035
25511	n803	0.01463
n806	n802	0.00389
n807	n806	0.00014
36095	n807	0.00875
n809	n807	0.01988
n810	n809	0.00279
n811	n810	0.00236
n814	n811	0.00029
n815	n814	0.00014
25688	n815	0.01161
n817	n815	0.00014
17219	n817	0.11316
n819	n817	0.0027
18822	n819	0.05086
37414	n819	0.03302
8678	n814	0.04692
n823	n811	0.00461
n824	n823	0.00015
n825	n824	0.00013
n826	n825	0.00695
21054	n826	0.00661
n828	n826	0.00437
3262	n828	0.06131
2364	n828	0.06734
n837	n825	0.00015
5862	n837	0.00891
n839	n837	0.00016
40329	n839	0.01158
n841	n839	0.00016
6954	n841	0.00014
n843	n841	0.00016
n844	n843	0.00015
9247	n844	0.01742
n846	n844	0.01639
32942	n846	0.01279
29285	n846	0.01165
33797	n843	0.01746
16923	n824	0.00884
n855	n823	0.00014
n856	n855	0.00626
n857	n856	0.00625
n859	n857	0.00592
34212	n859	0.00286
n861	n859	0.00575
15625	n861	0.0087
5358	n861	0.0146
32118	n857	0.02066
2741	n856	0.00865
n867	n855	0.00015
n868	n867	0.00282
36332	n868	0.0144
n870	n868	0.00284
10684	n870	0.01148
27488	n870	0.00285
n873	n867	0.00015
n874	n873	0.00014
n875	n874	0.00286
37949	n875	0.00867
n877	n875	0.00288
37954	n877	0.00575
1300	n877	0.00865
n880	n874	0.00014
n881	n880	0.00014
5782	n881	0.02034
n885	n881	0.00014
9736	n885	0.01753
25806	n885	0.0268
28756	n880	0.01739
n889	n873	0.00284
n890	n889	0.00015
8186	n890	0.00563
8293	n890	0.01143
n893	n889	0.00014
38937	n893	0.01153
16752	n893	0.00865
22142	n810	0.00915
8099	n809	0.04661
n898	n806	0.00264
35223	n898	0.01762
n900	n898	0.00271
10810	n900	0.01391
24409	n900	0.00877
35173	n799	0.00444
n904	n796	0.00014
n906	n904	0.00218
n907	n906	0.00016
34582	n907	0.01795
15825	n907	0.00869
n912	n906	0.00015
n913	n912	0.00218
n914	n913	0.00015
n915	n914	0.00015
n916	n915	0.00892
40482	n916	0.00913
33710	n916	0.00285
1626	n915	0.00867
15146	n914	0.00656
n921	n913	0.00014
32562	n921	0.00865
n924	n921	0.00031
n925	n924	0.00015
2900	n925	0.00577
n927	n925	0.00016
n928	n927	0.00015
19585	n928	0.00577
n930	n928	0.01694
n931	n930	0.00014
16069	n931	0.00678
n933	n931	0.00222
30418	n933	0.00288
n937	n933	0.00888
15445	n937	0.00874
965	n937	0.00443
38233	n930	0.0116
38687	n927	0.00868
23896	n924	0.00577
n944	n912	0.00015
n945	n944	0.00287
34938	n945	0.00577
36048	n945	0.00869
n948	n944	0.00402
16702	n948	0.01642
n950	n948	0.00578
29615	n950	0.00582
13483	n950	0.00579
n954	n904	0.00015
n955	n954	0.00015
36874	n955	0.00014
n957	n955	0.00016
6680	n957	0.01159
n963	n957	0.0003
n964	n963	0.00288
34889	n964	0.00868
n966	n964	0.00015
30094	n966	0.01441
36840	n966	0.01758
n971	n963	0.00561
10325	n971	0.00863
n973	n971	0.00016
21271	n973	0.00869
n975	n973	0.00015
3355	n975	0.00862
38159	n975	0.00862
20258	n954	0.01156
n979	n671	0.00017
n980	n979	0.00243
n981	n980	0.00798
n982	n981	0.00807
n983	n982	0.01082
n984	n983	0.00281
n985	n984	0.00768
n986	n985	0.00016
n987	n986	0.00014
n988	n987	0.00016
n989	n988	0.00015
1889	n989	0.0209
n993	n989	0.00015
n994	n993	0.00283
17482	n994	0.01461
20915	n994	0.00875
n997	n993	0.00015
n1000	n997	0.00914
n1001	n1000	0.00016
n1002	n1001	0.00721
26032	n1002	0.00574
33363	n1002	0.02314
n1005	n1001	0.00313
39128	n1005	0.01162
n1007	n1005	0.00316
n1008	n1007	0.0001
941	n1008	0.0065
n1012	n1008	0.00015
39558	n1012	0.01156
6821	n1012	0.00862
24626	n1007	0.00876
13052	n1000	0.01452
23476	n997	0.01162
n1020	n988	0.00014
n1021	n1020	0.00281
7899	n1021	0.00867
11742	n1021	0.00877
268	n1020	0.01138
14121	n987	0.02606
n1034	n986	0.00243
28630	n1034	0.00483
n1036	n1034	0.00015
2093	n1036	0.02358
n1044	n1036	0.01362
14705	n1044	0.04488
24570	n1044	0.01622
n1047	n985	0.00508
n1048	n1047	0.00288
24618	n1048	0.01133
n1050	n1048	0.00233
n1051	n1050	0.00015
10646	n1051	0.01161
n1053	n1051	0.00014
n1054	n1053	0.00014
n1057	n1054	0.01188
12301	n1057	0.02358
n1059	n1057	0.00016
37666	n1059	0.01155
n1061	n1059	0.00015
n1063	n1061	0.00305
n1064	n1063	0.00283
3304	n1064	0.01792
n1066	n1064	0.0029
n1067	n1066	0.00015
16558	n1067	0.00285
16146	n1067	0.0086
n1070	n1066	0.00571
15548	n1070	0.00573
21516	n1070	0.02031
14085	n1063	0.02685
n1075	n1061	0.00872
16271	n1075	0.01761
35640	n1075	0.00872
n1078	n1054	0.00287
n1079	n1078	0.00016
21682	n1079	0.02947
36863	n1079	0.02622
16369	n1078	0.01161
n1083	n1053	0.00287
n1084	n1083	0.01163
29034	n1084	0.00014
12164	n1084	0.01752
29989	n1083	0.0087
2934	n1050	0.0204
11387	n1047	0.07316
n1097	n984	0.00656
n1098	n1097	0.00635
n1099	n1098	0.00597
20830	n1099	0.02159
n1101	n1099	0.0217
37992	n1101	0.06223
26629	n1101	0.08927
n1104	n1098	0.00937
13942	n1104	0.03438
19990	n1104	0.00279
n1107	n1097	0.00555
n1108	n1107	0.00289
14990	n1108	0.00578
20785	n1108	0.0145
n1111	n1107	0.00576
23320	n1111	0.01881
36111	n1111	0.02539
n1117	n983	0.00828
34961	n1117	0.00289
n1119	n1117	0.01102
25490	n1119	0.01593
n1121	n1119	0.01188
19175	n1121	0.01696
3221	n1121	0.01121
n1124	n982	0.00291
18800	n1124	0.02053
28789	n1124	0.01182
n1127	n981	0.00573
9772	n1127	0.00593
n1130	n1127	0.01206
27383	n1130	0.00583
n1134	n1130	0.0174
34402	n1134	0.00879
36311	n1134	0.01746
n1140	n980	0.01656
25024	n1140	0.02609
23304	n1140	0.01154
25565	n979	0.01909
n1177	n503	0.00945
n1178	n1177	0.00835
n1179	n1178	0.07621
36561	n1179	0.08957
n1181	n1179	0.01189
n1182	n1181	0.00014
28442	n1182	0.01414
3739	n1182	0.00582
n1185	n1181	0.00527
11777	n1185	0.00373
38901	n1185	0.07965
n1188	n1178	0.05803
40174	n1188	0.09578
18562	n1188	0.06964
n1197	n1177	0.00285
30469	n1197	0.04208
n1206	n1197	0.00523
n1216	n1206	0.04063
40666	n1216	0.00871
4759	n1216	0.0146
n1308	n1206	0.03539
3490	n1308	0.003
37365	n1308	0.00278
n1320	n502	0.04956
n1321	n1320	0.07641
6885	n1321	0.01065
16683	n1321	0.04139
7887	n1320	0.15153
24546	n441	0.12526
n1378	n388	0.07831
35784	n1378	0.1095
22151	n1378	0.28224
n1473	n387	0.01285
n1474	n1473	0.01485
n1493	n1474	0.15909
n1499	n1493	0.2327
30948	n1499	0.05057
n1519	n1499	0.1135
13553	n1519	0.02697
n1523	n1519	0.0188
30323	n1523	0.00014
n1525	n1523	0.00015
28106	n1525	0.0392
13451	n1525	0.0029
28173	n1493	0.27905
n1556	n1474	0.04124
n1593	n1556	0.31218
38961	n1593	0.01532
4673	n1593	0.01245
n1597	n1556	0.33581
n1598	n1597	0.01497
n1601	n1598	0.04172
25310	n1601	0.03226
923	n1601	0.00396
n1604	n1598	0.0157
35230	n1604	0.00015
28612	n1604	0.01147
n1609	n1597	0.00432
29365	n1609	0.00014
6987	n1609	0.00013
n1617	n1473	0.02354
n1618	n1617	0.01702
n1619	n1618	0.001
n1620	n1619	0.03071
n1621	n1620	0.05189
n1622	n1621	0.02794
n1623	n1622	0.01562
n1624	n1623	0.01305
16907	n1624	0.02724
21599	n1624	0.04121
n1627	n1623	0.16553
20901	n1627	0.00015
3038	n1627	0.01497
n1630	n1622	0.16749
n1631	n1630	0.0125
29578	n1631	0.00671
37916	n1631	0.00162
n1634	n1630	0.00485
16014	n1634	0.00065
13365	n1634	0.01155
n1637	n1621	0.04509
n1638	n1637	0.06601
3371	n1638	0.01905
n1640	n1638	0.01562
31226	n1640	0.00307
39117	n1640	0.00014
n1645	n1637	0.14335
n1646	n1645	0.00014
23422	n1646	0.00296
n1648	n1646	0.00398
919	n1648	0.00014
n1650	n1648	0.00014
29943	n1650	0.07975
29806	n1650	0.00612
32276	n1645	0.03266
n1659	n1620	0.24564
31034	n1659	0.00528
32055	n1659	0.011
n1670	n1619	0.03569
n1672	n1670	0.04374
n1681	n1672	0.19935
20577	n1681	0.0314
6848	n1681	0.02197
n1684	n1672	0.05327
n1685	n1684	0.04825
n1686	n1685	0.04274
20192	n1686	0.02574
26844	n1686	0.01157
n1689	n1685	0.00611
897	n1689	0.0177
n1691	n1689	0.02885
24796	n1691	0.03607
n1693	n1691	0.01686
3141	n1693	0.00242
13075	n1693	0.01022
34047	n1684	0.09136
n1714	n1670	0.03765
n1715	n1714	0.03116
n1716	n1715	0.02701
n1717	n1716	0.0069
10815	n1717	0.00283
19322	n1717	0.02363
27603	n1716	0.04461
n1725	n1715	0.00985
n1726	n1725	0.0694
11241	n1726	0.01213
4815	n1726	0.00014
n1731	n1725	0.04129
n1732	n1731	0.01025
7598	n1732	0.10706
n1814	n1732	0.00717
n1815	n1814	0.04253
n1816	n1815	0.01011
n1817	n1816	0.00415
25595	n1817	0.0234
n1819	n1817	0.00207
n1820	n1819	0.00015
n1821	n1820	0.00629
n1822	n1821	0.00015
39162	n1822	0.01205
n1824	n1822	0.00015
36586	n1824	0.08289
n1826	n1824	0.00619
38023	n1826	0.01214
39237	n1826	0.00301
4861	n1821	0.00938
35910	n1820	0.03202
13831	n1819	0.01404
38972	n1816	0.00614
n1835	n1815	0.00014
40297	n1835	0.09582
n1837	n1835	0.01961
39611	n1837	0.05778
27032	n1837	0.03365
7789	n1814	0.08514
n1858	n1731	0.04828
24312	n1858	0.00709
30822	n1858	0.00207
n1866	n1714	0.05657
n1867	n1866	0.05974
34623	n1867	0.04936
n1869	n1867	0.00773
27421	n1869	0.00334
29297	n1869	0.00015
n1872	n1866	0.01047
n1879	n1872	0.18187
28946	n1879	0.00014
4911	n1879	0.00016
n1888	n1872	0.03275
n1889	n1888	0.00132
n1890	n1889	0.04333
20174	n1890	0.0116
n1896	n1890	0.02402
n1897	n1896	0.07457
23764	n1897	0.00928
39077	n1897	0.00016
33496	n1896	0.03752
n1907	n1889	0.01148
n1919	n1907	0.03222
n1920	n1919	0.00237
24773	n1920	0.01639
6450	n1920	0.06616
n1953	n1919	0.01018
26667	n1953	0.00228
n1961	n1953	0.01023
n1962	n1961	0.00265
32940	n1962	0.02856
n1964	n1962	0.00622
12180	n1964	0.00015
32324	n1964	0.01198
33037	n1961	0.02913
19861	n1907	0.07994
n1984	n1888	0.00646
n1985	n1984	0.02806
2541	n1985	0.02758
n1987	n1985	0.02729
n1990	n1987	0.05744
15586	n1990	0.01913
38362	n1990	0.00014
30014	n1987	0.0959
28329	n1984	0.00015
n2012	n1618	0.03312
4908	n2012	0.22829
n2015	n2012	0.0293
27400	n2015	0.24872
28408	n2015	0.26647
n2147	n1617	0.03923
n2148	n2147	0.03176
n2149	n2148	0.06385
8695	n2149	0.02783
n2151	n2149	0.02598
11340	n2151	0.05568
14171	n2151	0.01452
n2154	n2148	0.02865
n2155	n2154	0.0009
n2156	n2155	0.01263
n2157	n2156	0.00924
n2162	n2157	0.01474
n2163	n2162	0.01775
n2165	n2163	0.03728
28641	n2165	0.05963
n2179	n2165	0.01432
n2184	n2179	0.04818
24293	n2184	0.00014
23682	n2184	0.03893
n2192	n2179	0.02032
n2193	n2192	0.00016
n2194	n2193	0.00014
12135	n2194	0
3997	n2194	0
9696	n2193	0.03621
n2200	n2192	0.00627
n2201	n2200	0.00622
12359	n2201	0.0032
1444	n2201	0.04917
n2204	n2200	0.00628
4131	n2204	0.00315
27199	n2204	0.0257
n2327	n2163	0.03762
17560	n2327	0.00014
18955	n2327	0.00295
n2346	n2162	0.00094
n2355	n2346	0.0777
24584	n2355	0.09356
1047	n2355	0.1005
n2360	n2346	0.01076
n2361	n2360	0.01735
27843	n2361	0.11381
n2376	n2361	0.01587
n2377	n2376	0.00239
12872	n2377	0.02431
n2379	n2377	0.00722
26319	n2379	0.00323
39583	n2379	0.02239
n2384	n2376	0.00014
n2385	n2384	0.00016
n2386	n2385	0.00014
15540	n2386	0
15719	n2386	0
28784	n2385	0.01421
n2390	n2384	0.00015
26268	n2390	0.01167
16210	n2390	0.03257
31220	n2360	0.08583
n2407	n2157	0.05676
n2410	n2407	0.0481
n2411	n2410	0.02549
31719	n2411	0.00016
n2413	n2411	0.02642
n2414	n2413	0.01545
n2415	n2414	0.00156
n2416	n2415	0.00015
n2417	n2416	0.00015
n2418	n2417	0.00016
12240	n2418	0.01193
n2420	n2418	0.00016
n2421	n2420	0.00015
n2422	n2421	0.01852
4894	n2422	0.01792
n2424	n2422	0.00014
n2425	n2424	0.00014
n2426	n2425	0.00015
n2427	n2426	0.00708
28033	n2427	0.00962
14034	n2427	0.01446
n2430	n2426	0.00803
10259	n2430	0.0043
n2432	n2430	0.01408
31511	n2432	0.03037
37858	n2432	0.00359
21981	n2425	0.02406
14709	n2424	0.00014
n2437	n2421	0.02112
30158	n2437	0.00971
n2439	n2437	0.00643
2672	n2439	0.03337
n2441	n2439	0.00293
95	n2441	0.01671
16401	n2441	0.02297
25506	n2420	0.01197
8476	n2417	0.00014
n2446	n2416	0.00644
33776	n2446	0.00999
n2448	n2446	0.00016
34543	n2448	0.00595
n2450	n2448	0.00016
22425	n2450	0.00595
25817	n2450	0.01222
10651	n2415	0.05914
14574	n2414	0.03418
n2455	n2413	0.02499
20122	n2455	0.04953
22375	n2455	0.05478
n2458	n2410	0.01863
1487	n2458	0.07115
n2460	n2458	0.00015
17659	n2460	0.01191
36408	n2460	0.03074
36063	n2407	0.11874
n2475	n2156	0.08061
34922	n2475	0.00016
n2477	n2475	0.00692
9831	n2477	0.01199
1949	n2477	0.01408
n2487	n2155	0.01311
n2488	n2487	0.0185
n2489	n2488	0.04423
37455	n2489	0.02724
8035	n2489	0.00726
12945	n2488	0.09321
n2502	n2487	0.01197
5046	n2502	0.05877
n2504	n2502	0.01369
n2505	n2504	0.02481
n2508	n2505	0.11621
n2512	n2508	0.04581
7248	n2512	0.00591
n2514	n2512	0.00016
2260	n2514	0.00294
34648	n2514	0.02726
n2518	n2508	0.00711
2693	n2518	0.00016
23033	n2518	0.01346
n2525	n2505	0.05208
n2526	n2525	0.00889
25842	n2526	0.1227
31213	n2526	0.02833
n2529	n2525	0.06162
n2530	n2529	0.00016
n2531	n2530	0.00456
16986	n2531	0.00798
23042	n2531	0.05017
n2534	n2530	0.00016
n2535	n2534	0.01812
n2536	n2535	0.03901
23493	n2536	0.079
37570	n2536	0.08092
31683	n2535	0.0279
22190	n2534	0.02398
n2543	n2529	0.04426
n2544	n2543	0.00597
n2547	n2544	0.08641
18373	n2547	0.00238
n2549	n2547	0.07256
6572	n2549	0.00523
6801	n2549	0.00983
n2552	n2544	0.062
6663	n2552	0.00592
n2554	n2552	0.05802
21546	n2554	0.04069
n2556	n2554	0.09377
7243	n2556	0.00314
n2558	n2556	0.00624
32973	n2558	0.03688
30031	n2558	0.03119
n2561	n2543	0.00691
12499	n2561	0.03779
13216	n2561	0.14895
n2582	n2504	0.02039
5525	n2582	0.07592
n2586	n2582	0.01551
587	n2586	0.03726
n2588	n2586	0.05405
n2589	n2588	0.0023
n2590	n2589	0.00717
17706	n2590	0.00238
20515	n2590	0.01202
6287	n2589	0.00014
14428	n2588	0.00302
n2596	n2154	0.0977
16279	n2596	0.02402
25126	n2596	0.0176
n2615	n2147	0.06134
n2616	n2615	0.01278
20096	n2616	0.00014
11191	n2616	0.01428
n2619	n2615	0.00884
37243	n2619	0.06513
n2621	n2619	0.017
n2622	n2621	0.00015
35354	n2622	0.00297
1234	n2622	0.00315
n2627	n2621	0.00319
25352	n2627	0.01499
n2631	n2627	0.02713
27946	n2631	0.00484
11976	n2631	0.01939
n2634	n386	0.0281
n2635	n2634	0.04435
n2646	n2635	0.43909
37468	n2646	0.11186
n2648	n2646	0.07873
22705	n2648	0.06387
23350	n2648	0.03242
n2652	n2635	0.0913
n2653	n2652	0.00487
n2662	n2653	0.03634
21342	n2662	0
35137	n2662	0
31891	n2653	0.03839
n2666	n2652	0.00535
9496	n2666	0.0337
19731	n2666	0.06633
n2696	n2634	0.01128
n2697	n2696	0.02189
n2698	n2697	0.00441
32167	n2698	0.21634
n2734	n2698	0.06497
n2735	n2734	0.03489
n2736	n2735	0.07148
36441	n2736	0.01181
5698	n2736	0.02421
6437	n2735	0.12422
n2746	n2734	0.3381
36017	n2746	0.06416
36822	n2746	0.09926
10054	n2697	0.43773
n2756	n2696	0.00999
n2757	n2756	0.02013
16416	n2757	0.19174
n2767	n2757	0.021
40071	n2767	0.19981
n2769	n2767	0.00312
n2770	n2769	0.02687
38600	n2770	0.21015
21632	n2770	0.23441
n2790	n2769	0.17153
n2791	n2790	0.03032
n2792	n2791	0.01553
n2793	n2792	0.13005
15012	n2793	0.01201
2683	n2793	0.01177
n2796	n2792	0.09516
2406	n2796	0.00016
n2800	n2796	0.00587
20135	n2800	0.012
32210	n2800	0.01201
n2803	n2791	0.11566
24622	n2803	0.00393
35884	n2803	0.03985
13419	n2790	0.08778
n2812	n2756	0.03456
n2813	n2812	0.01236
n2814	n2813	0.00882
n2815	n2814	0.01165
n2816	n2815	0.00804
n2818	n2816	0.05732
n2819	n2818	0.14144
36592	n2819	0.00015
7256	n2819	0.00014
16317	n2818	0.24491
n2836	n2816	0.01178
n2837	n2836	0.00804
n2840	n2837	0.02933
19290	n2840	0.1082
n2842	n2840	0.09118
3374	n2842	0.05861
37116	n2842	0.07548
n2845	n2837	0.04456
31667	n2845	0.14082
29813	n2845	0.10808
n2869	n2836	0.12542
n2870	n2869	0.04488
39207	n2870	0.09713
n2876	n2870	0.06332
26707	n2876	0.00014
9727	n2876	0.01866
n2879	n2869	0.07192
n2880	n2879	0.02287
n2881	n2880	0.04642
2719	n2881	0.06762
n2883	n2881	0.19281
29627	n2883	0.01176
n2885	n2883	0.00016
13096	n2885	0.0029
5393	n2885	0.02786
36677	n2880	0.00016
n2889	n2879	0.01402
n2890	n2889	0.01215
n2891	n2890	0.02228
n2892	n2891	0.00044
n2893	n2892	0.00868
17916	n2893	0.00015
n2895	n2893	0.00296
n2896	n2895	0.01221
29535	n2896	0.00281
24738	n2896	0.03083
35445	n2895	0.009
14431	n2892	0.01838
n2901	n2891	0.01035
n2902	n2901	0.02276
9275	n2902	0.04466
n2904	n2902	0.00493
40270	n2904	0.04497
n2906	n2904	0.00939
34275	n2906	0.00276
77	n2906	0.04984
n2909	n2901	0.02063
22729	n2909	0.05167
13466	n2909	0.01567
n2912	n2890	0.00014
n2913	n2912	0.00016
21010	n2913	0.04504
200	n2913	0.012
16450	n2912	0.00014
13887	n2889	0.00015
n2925	n2815	0.01046
n2926	n2925	0.0157
n2927	n2926	0.00183
n2928	n2927	0.00683
n2929	n2928	0.00958
n2932	n2929	0.05753
n2945	n2932	0.0256
n2950	n2945	0.0317
29536	n2950	0.00923
n2952	n2950	0.00792
31814	n2952	0.01441
n2970	n2952	0.00028
21586	n2970	0
30044	n2970	0
n2975	n2945	0.00372
n2978	n2975	0.01142
38881	n2978	0.00878
32993	n2978	0.00593
n2984	n2975	0.01596
n2985	n2984	0.00451
7426	n2985	0.02425
20749	n2985	0.01652
16541	n2984	0.05459
n3002	n2932	0.03452
12825	n3002	0.00864
34462	n3002	0.00014
n3005	n2929	0.01613
n3006	n3005	0.07613
n3007	n3006	0.03838
1177	n3007	0.00014
29423	n3007	0.00305
n3010	n3006	0.02126
16591	n3010	0.00014
24723	n3010	0.02138
n3015	n3005	0.04219
19376	n3015	0.11084
12540	n3015	0.09148
n3018	n2928	0.0018
35622	n3018	0.12388
n3026	n3018	0.01302
30609	n3026	0.08685
n3030	n3026	0.05774
