child	parent	length
4623	n2437	0.00014
n2441	n2442	0.00784
19847	n2441	0.02204
n2440	n2441	0.02064
15060	n2440	0.01215
27260	n2440	0.01655
n2458	n2459	0.00345
n2446	n2458	0.00363
2152	n2446	0.00183
n2445	n2446	0.00016
26433	n2445	0.00878
n2444	n2445	0.0001
19899	n2444	0.00438
40558	n2444	0.00438
n2457	n2458	0.00015
n2456	n2457	0.00014
n2447	n2456	0.01198
25204	n2447	0.01125
8813	n2447	0.04035
n2455	n2456	0.00016
n2454	n2455	0.00016
n2453	n2454	0.00015
314	n2453	0.01542
n2452	n2453	0.00015
n2451	n2452	0.00016
n2450	n2451	0.00015
31971	n2450	0.01098
n2449	n2450	0.00015
1905	n2449	0.04577
n2448	n2449	0.01963
13898	n2448	0.00335
32695	n2448	0.02761
1915	n2451	0.01102
30136	n2452	0.00875
20559	n2454	0.00014
8829	n2455	0.01093
25455	n2457	0.00727
32582	n2460	0.0878
n2479	n2480	0.04477
n2473	n2479	0.04316
27977	n2473	0.02549
n2472	n2473	0.01
n2467	n2472	0.03083
n2463	n2467	0.01335
30072	n2463	0.00777
n2462	n2463	0.00016
37613	n2462	0.00785
31916	n2462	0.00386
n2466	n2467	0.02506
n2464	n2466	0.01362
26482	n2464	0.00015
36276	n2464	0.02163
n2465	n2466	0.02226
7973	n2465	0.02486
2195	n2465	0.02238
n2471	n2472	0.00015
25383	n2471	0.02735
n2470	n2471	0.00535
11749	n2470	0.00016
n2469	n2470	0.0025
n2468	n2469	0.01415
40407	n2468	0.00911
22607	n2468	0.01531
3034	n2469	0.03791
n2478	n2479	0.07818
n2476	n2478	0.01859
n2475	n2476	0.00765
n2474	n2475	0.01721
26178	n2474	0.00014
21619	n2474	0.04019
36631	n2475	0.00014
37057	n2476	0.07217
n2477	n2478	0.02594
1084	n2477	0.06252
28754	n2477	0.02756
n8172	n8173	0.03912
n7989	n8172	0.01779
n7330	n7989	0.00821
n7167	n7330	0.02746
n4834	n7167	0.01382
n3210	n4834	0.01599
n2681	n3210	0.02585
n2671	n2681	0.02477
n2550	n2671	0.10103
n2522	n2550	0.04981
n2501	n2522	0.00607
31631	n2501	0.0262
4458	n2501	0.06813
n2521	n2522	0.00321
n2520	n2521	0.00559
n2514	n2520	0.00014
7273	n2514	0.00945
n2512	n2514	0.00028
n2511	n2512	0.00016
847	n2511	0.02841
n2510	n2511	0.00014
17843	n2510	0.01145
8242	n2510	0.02018
5877	n2512	0.01425
14663	n2520	0.01428
17561	n2521	0.01232
n2549	n2550	0.01749
n2546	n2549	0.03527
n2537	n2546	0.01529
7078	n2537	0.00016
21034	n2537	0.00715
21401	n2546	0.10864
n2548	n2549	0.01177
16836	n2548	0.00015
n2547	n2548	0.00656
7602	n2547	0.00472
11587	n2547	0.0178
n2670	n2671	0.01422
n2574	n2670	0.03599
n2573	n2574	0.00016
n2572	n2573	0.00464
10242	n2572	0.00014
38804	n2572	0.04424
29065	n2573	0.00014
17233	n2574	0.00014
n2669	n2670	0.02383
n2649	n2669	0.00588
n2647	n2649	0.0039
39241	n2647	0.07865
n2638	n2647	0.13843
7333	n2638	0.00015
7622	n2638	0.01856
n2648	n2649	0.06027
9586	n2648	0.00245
11933	n2648	0.00247
n2668	n2669	0.0103
n2658	n2668	0.04436
22952	n2658	0.01648
n2657	n2658	0.00105
n2656	n2657	0.00128
n2655	n2656	0.00015
n2650	n2655	0.00014
2237	n2650	0
28623	n2650	0
n2654	n2655	0.00014
n2653	n2654	0.00015
33509	n2653	0.02439
n2652	n2653	0.00476
34768	n2652	0.00466
n2651	n2652	0.0205
5982	n2651	0.04696
11498	n2651	0.00216
35596	n2654	0.04361
30059	n2656	0.00936
34066	n2657	0.01391
n2666	n2668	0.06572
31111	n2666	0.02017
n2665	n2666	0.00161
20743	n2665	0.05135
n2664	n2665	0.00015
n2662	n2664	0.00015
n2660	n2662	0.00014
13247	n2660	0
20756	n2660	0
n2661	n2662	0.00016
34965	n2661	0.01438
27146	n2661	0.0096
n2663	n2664	0.00014
23107	n2663	0.01221
22649	n2663	0.00596
n2679	n2681	0.06398
5412	n2679	0.0487
33031	n2679	0.05564
n2732	n3210	0.17569
n2730	n2732	0.0593
n2697	n2730	0.00093
11347	n2697	0.01839
11670	n2697	0.01332
n2729	n2730	0.01253
21094	n2729	0.04338
n2728	n2729	0.01135
n2727	n2728	0.00424
n2719	n2727	0.00239
n2717	n2719	0.00325
n2698	n2717	0.00485
9169	n2698	0.00481
28309	n2698	0.00722
n2716	n2717	0.00604
n2712	n2716	0.00015
n2710	n2712	0.00014
n2708	n2710	0.00014
n2707	n2708	0.00015
37565	n2707	0.00014
n2706	n2707	0.00014
n2705	n2706	0.00014
n2704	n2705	0.00015
n2701	n2704	0.01084
38384	n2701	0.02412
n2700	n2701	0.00718
32439	n2700	0.00227
n2699	n2700	0.02413
7918	n2699	0.05606
23526	n2699	0.00016
n2703	n2704	0.00727
33224	n2703	0.01195
n2702	n2703	0.00014
6198	n2702	0.04322
34726	n2702	0.00717
12429	n2705	0.01922
28426	n2706	0.01435
16036	n2708	0.00952
n2709	n2710	0.00235
15789	n2709	0.00956
1125	n2709	0.00715
n2711	n2712	0.01632
24972	n2711	0.00014
27460	n2711	0.01198
n2715	n2716	0.00015
n2713	n2715	0.00194
26766	n2713	0.00195
28215	n2713	0.01199
n2714	n2715	0.00979
32669	n2714	0.00014
33625	n2714	0.00966
n2718	n2719	0.01631
7666	n2718	0.01194
10112	n2718	0.00015
n2726	n2727	0.00015
n2725	n2726	0.0001
16530	n2725	0.00014
n2724	n2725	0.00219
24877	n2724	0.00951
n2723	n2724	0.00057
5352	n2723	0.00948
n2722	n2723	0.00127
32933	n2722	0.00948
n2721	n2722	0.00026
21465	n2721	0.00786
n2720	n2721	0.00014
4254	n2720	0.00789
27591	n2720	0.00949
9025	n2726	0.04386
28464	n2728	0.0235
n2731	n2732	0.09395
22960	n2731	0.01762
33348	n2731	0.04309
n4788	n4834	0.0398
n4601	n4788	0.01599
n3220	n4601	0.07279
14721	n3220	0.03106
n3219	n3220	0.01455
20738	n3219	0.00014
n3218	n3219	0.00015
n3217	n3218	0.00015
12063	n3217	0.04327
n3216	n3217	0.00323
32164	n3216	0.02544
17942	n3216	0.01675
23223	n3218	0.00014
n3718	n4601	0.06077
9352	n3718	0.10246
n3716	n3718	0.11924
6288	n3716	0.00412
n3715	n3716	0.01683
5429	n3715	0.00213
15651	n3715	0.00421
n4783	n4788	0.07782
n4774	n4783	0.0428
40741	n4774	0.02535
n4773	n4774	0.00166
26757	n4773	0.00923
n4772	n4773	0.00016
n4771	n4772	0.00015
n4768	n4771	0.0003
9840	n4768	0.00014
n4767	n4768	0.00012
20495	n4767	0.01157
22899	n4767	0.01835
30020	n4771	0.00922
32411	n4772	0.00014
36740	n4783	0.01611
n7165	n7167	0.03246
n7149	n7165	0.01141
n4848	n7149	0.06243
n4837	n4848	0.15546
3106	n4837	0.00014
n4836	n4837	0.00238
38556	n4836	0.01652
4206	n4836	0.00014
n4847	n4848	0.02606
20063	n4847	0.00015
n4846	n4847	0.00216
3977	n4846	0.00381
n4845	n4846	0.00014
n4843	n4845	0.00014
16302	n4843	0.014
n4842	n4843	0.00365
n4841	n4842	0.00019
n4840	n4841	0.00403
18595	n4840	0.00684
n4839	n4840	0.00856
7925	n4839	0.00212
n4838	n4839	0.03254
2354	n4838	0.12338
25609	n4838	0.00016
21176	n4841	0.00014
39419	n4842	0.00014
n4844	n4845	0.00453
23064	n4844	0.00938
10262	n4844	0.01164
n7140	n7149	0.11158
n5895	n7140	0.00813
30377	n5895	0.40067
n5875	n5895	0.01991
n5124	n5875	0.08363
39759	n5124	0.13186
n5053	n5124	0.06374
6443	n5053	0.01003
18459	n5053	0.00512
n5874	n5875	0.0242
40022	n5874	0.06088
n5828	n5874	0.03227
n5707	n5828	0.01385
n5564	n5707	0.04546
19372	n5564	0.23174
25792	n5564	0.03537
n5706	n5707	0.0111
n5580	n5706	0.06219
n5579	n5580	0.00497
36189	n5579	0.10468
n5578	n5579	0.01835
15368	n5578	0.00537
n5577	n5578	0.0018
n5576	n5577	0.01221
21372	n5576	0.00014
30758	n5576	0.02953
2389	n5577	0.00016
19087	n5580	0.01671
n5692	n5706	0.05655
27777	n5692	0.01215
602	n5692	0.0374
24400	n5828	0.14412
n7069	n7140	0.02698
n6941	n7069	0.0059
31066	n6941	0.26745
n6940	n6941	0.03071
n6348	n6940	0.08347
3018	n6348	0.15724
n6338	n6348	0.10708
2549	n6338	0.00236
25819	n6338	0.00446
n6680	n6940	0.06493
34734	n6680	0.33539
n6677	n6680	0.05229
n6532	n6677	0.10196
15289	n6532	0.03891
35025	n6532	0.03541
26557	n6677	0.12007
n7059	n7069	0.06473
26165	n7059	0.17544
n7033	n7059	0.03079
6685	n7033	0.07922
29858	n7033	0.07801
n7164	n7165	0.02097
1759	n7164	0.1375
n7154	n7164	0.28432
12545	n7154	0.04161
22842	n7154	0.01662
n7327	n7330	0.09406
n7181	n7327	0.01546
n7179	n7181	0.00687
10305	n7179	0.04389
3192	n7179	0.03061
n7180	n7181	0.01391
38844	n7180	0.0303
29859	n7180	0.02468
n7326	n7327	0.00891
n7305	n7326	0.01084
n7275	n7305	0.03396
n7183	n7275	0.01718
12462	n7183	0.0133
n7182	n7183	0.02154
15872	n7182	0.07569
19495	n7182	0.00508
n7274	n7275	0.01682
n7223	n7274	0.00014
n7184	n7223	0.0035
25108	n7184	0.0063
31098	n7184	0.0063
n7222	n7223	0.00015
n7220	n7222	0.00014
n7185	n7220	0.00228
40590	n7185	0.00461
34087	n7185	0.00693
n7219	n7220	0.00015
n7186	n7219	0.00228
4860	n7186	0.00692
25555	n7186	0.00693
n7218	n7219	0.00014
n7187	n7218	0.00229
13641	n7187	0.00691
31409	n7187	0.00693
n7217	n7218	0.00014
n7189	n7217	0.00505
11444	n7189	0.01069
n7188	n7189	0.00504
9024	n7188	0.00014
24800	n7188	0.00923
n7216	n7217	0.00015
n7214	n7216	0.00015
n7191	n7214	0.00229
19778	n7191	0.00923
n7190	n7191	0.00016
31428	n7190	0.00691
37827	n7190	0.00692
n7213	n7214	0.00015
n7193	n7213	0.00128
5181	n7193	0.12577
n7192	n7193	0.00108
22615	n7192	0.0092
32056	n7192	0.00693
n7212	n7213	0.00016
n7209	n7212	0.00015
n7206	n7209	0.00483
n7204	n7206	0.0005
n7200	n7204	0.01409
n7199	n7200	0.01363
n7196	n7199	0.00349
14017	n7196	0.0094
n7195	n7196	0.01861
18333	n7195	0.05042
n7194	n7195	0.00015
5866	n7194	0.00683
31170	n7194	0.0091
n7198	n7199	0.00555
7650	n7198	0.01345
n7197	n7198	0.00591
5945	n7197	0.01792
26981	n7197	0.00833
31854	n7200	0.00783
n7203	n7204	0.00233
n7202	n7203	0.00014
31634	n7202	0.00463
n7201	n7202	0.00014
36378	n7201	0.00463
12323	n7201	0.00699
9958	n7203	0.00931
n7205	n7206	0.00423
18261	n7205	0.00455
31699	n7205	0.00453
n7208	n7209	0.00311
n7207	n7208	0.00863
4879	n7207	0.00462
25965	n7207	0.01374
29741	n7208	0.01122
n7211	n7212	0.00912
n7210	n7211	0.01393
2822	n7210	0.01157
30195	n7210	0.04038
1711	n7211	0.00228
n7215	n7216	0.0023
5202	n7215	0.00691
34911	n7215	0.00691
n7221	n7222	0.00224
14102	n7221	0.00927
15063	n7221	0.01864
n7273	n7274	0.00016
n7270	n7273	0.00014
n7269	n7270	0.00014
n7266	n7269	0.00014
n7255	n7266	0.01088
26206	n7255	0.00695
n7254	n7255	0.00038
n7252	n7254	0.01049
n7224	n7252	0.00224
26291	n7224	0.00697
23396	n7224	0.00931
n7251	n7252	0.00015
n7225	n7251	0.00014
39698	n7225	0.00686
3528	n7225	0.01154
n7250	n7251	0.00014
n7249	n7250	0.00015
n7247	n7249	0.00015
n7245	n7247	0.00015
n7244	n7245	0.00013
n7243	n7244	0.00016
n7242	n7243	0.00014
n7239	n7242	0.00014
n7238	n7239	0.00016
n7235	n7238	0.00014
37561	n7235	0.00014
n7234	n7235	0.00014
n7229	n7234	0.00014
n7226	n7229	0.00962
10061	n7226	0.00687
26198	n7226	0.04449
n7228	n7229	0.00015
3902	n7228	0.00917
n7227	n7228	0.0024
38175	n7227	0.03801
20805	n7227	0.00691
n7233	n7234	0.00014
n7230	n7233	0.00292
40307	n7230	0.00593
30459	n7230	0.00693
n7232	n7233	0.00015
13835	n7232	0.01152
n7231	n7232	0.00458
11330	n7231	0.01393
30224	n7231	0.00922
n7237	n7238	0.00229
35101	n7237	0.00691
n7236	n7237	0.00014
24131	n7236	0.00692
31026	n7236	0.00693
27797	n7239	0.00924
n7241	n7242	0.00229
39724	n7241	0.0069
n7240	n7241	0.00014
8643	n7240	0.00692
4669	n7240	0.00691
15990	n7243	0.00924
14773	n7244	0.00922
14569	n7245	0.00927
n7246	n7247	0.00229
27481	n7246	0.00693
29948	n7246	0.00693
n7248	n7249	0.00224
5225	n7248	0.01162
17956	n7248	0.00932
17896	n7250	0.00689
n7253	n7254	0.01263
17475	n7253	0.02217
33665	n7253	0.01192
n7265	n7266	0.00014
n7264	n7265	0.00014
n7256	n7264	0.00229
8398	n7256	0.00928
35021	n7256	0.00691
n7263	n7264	0.00014
n7261	n7263	0.00013
n7259	n7261	0.00014
30928	n7259	0.00921
n7258	n7259	0.00279
30361	n7258	0.00922
n7257	n7258	0.00014
23673	n7257	0.00281
10019	n7257	0.00696
n7260	n7261	0.00016
40013	n7260	0.00927
9740	n7260	0.01151
n7262	n7263	0.00227
26558	n7262	0.00693
37747	n7262	0.00693
38297	n7265	0.00923
n7268	n7269	0.00014
16242	n7268	0.00918
n7267	n7268	0.01069
37206	n7267	0.00348
33342	n7267	0.07041
17086	n7270	0.00014
n7272	n7273	0.00226
35833	n7272	0.00693
n7271	n7272	0.00925
5493	n7271	0.00923
20755	n7271	0.00692
n7304	n7305	0.00141
n7303	n7304	0.01284
n7287	n7303	0.03082
23437	n7287	0.13471
n7286	n7287	0.03034
n7284	n7286	0.05645
n7283	n7284	0.00015
n7280	n7283	0.00227
4914	n7280	0.00917
18431	n7280	0.00689
n7282	n7283	0.00219
n7281	n7282	0.03977
20214	n7281	0.0067
25332	n7281	0.01354
12630	n7282	0.00706
39746	n7284	0.00984
33908	n7286	0.0361
n7302	n7303	0.00014
n7299	n7302	0.00974
n7291	n7299	0.00014
n7288	n7291	0.00231
29340	n7288	0.00694
30193	n7288	0.02902
n7290	n7291	0.00019
n7289	n7290	0.00194
6522	n7289	0.03823
6895	n7289	0.00711
6804	n7290	0.01858
n7298	n7299	0.00719
n7294	n7298	0.01421
n7292	n7294	0.01226
23179	n7292	0.01173
3006	n7292	0.00014
n7293	n7294	0.00014
7956	n7293	0.01185
32082	n7293	0.01918
n7297	n7298	0.00777
n7295	n7297	0.00576
1820	n7295	0.00014
29030	n7295	0.00821
n7296	n7297	0.0099
14381	n7296	0.01173
37175	n7296	0.00015
n7301	n7302	0.00773
24850	n7301	0.01886
n7300	n7301	0.00016
589	n7300	0.00818
25802	n7300	0.00933
37286	n7304	0.05001
n7325	n7326	0.03361
n7306	n7325	0.00221
37786	n7306	0.01879
20246	n7306	0.06198
n7324	n7325	0.0221
n7323	n7324	0.00191
n7317	n7323	0.00015
n7314	n7317	0.00181
n7307	n7314	0.00014
11659	n7307	0.00953
2679	n7307	0.02654
n7313	n7314	0.00363
n7312	n7313	0.00015
n7308	n7312	0.00798
37760	n7308	0.03548
29348	n7308	0.00564
n7311	n7312	0.01055
n7310	n7311	0.02304
1658	n7310	0.00016
n7309	n7310	0.02058
35210	n7309	0.01558
12695	n7309	0.04406
11114	n7311	0.02102
32029	n7313	0.01266
n7316	n7317	0.01164
3033	n7316	0.02277
n7315	n7316	0.00014
12519	n7315	0.0218
30266	n7315	0.00793
n7322	n7323	0.00559
n7321	n7322	0.00015
n7319	n7321	0.00169
9348	n7319	0.00722
n7318	n7319	0.00905
15454	n7318	0.01621
26614	n7318	0.01428
n7320	n7321	0.00864
10714	n7320	0.05215
9207	n7320	0.00936
132	n7322	0.00765
3347	n7324	0.00778
n7928	n7989	0.21465
38082	n7928	0.06037
n7926	n7928	0.02927
6397	n7926	0.074
n7925	n7926	0.0379
n7907	n7925	0.02178
n7904	n7907	0.00991
4500	n7904	0.00014
n7903	n7904	0.00015
27720	n7903	0.01148
n7902	n7903	0.00016
n7901	n7902	0.00015
24759	n7901	0.02812
16584	n7901	0.01997
13198	n7902	0.01856
n7906	n7907	0.0041
21244	n7906	0.00915
30772	n7906	0.00028
n7924	n7925	0.05027
n7923	n7924	0.00015
n7922	n7923	0.00014
n7921	n7922	0.00331
n7920	n7921	0.00014
n7913	n7920	0.06153
n7910	n7913	0.0631
9823	n7910	0.00014
n7909	n7910	0.11498
18587	n7909	0.00014
n7908	n7909	0.09267
25877	n7908	0.05891
33368	n7908	0.05569
n7912	n7913	0.00014
6448	n7912	0.00014
8342	n7912	0.00705
n7919	n7920	0.00016
n7916	n7919	0.00014
38057	n7916	0.00876
3270	n7916	0.00877
35055	n7919	0.01364
26096	n7921	0.04
37893	n7922	0.02961
10619	n7923	0.00899
18275	n7924	0.01356
n8171	n8172	0.02379
n8140	n8171	0.13871
n8009	n8140	0.01102
n8002	n8009	0.00862
29216	n8002	0.01091
n8001	n8002	0.00302
6330	n8001	0.01381
n8000	n8001	0.00014
40406	n8000	0.00014
n7999	n8000	0.00015
n7998	n7999	0.00939
24951	n7998	0.00235
n7997	n7998	0.00015
23733	n7997	0.00948
31917	n7997	0.00935
9791	n7999	0.00014
n8008	n8009	0.01559
n8004	n8008	0.01316
36555	n8004	0.01225
n8003	n8004	0.00014
18784	n8003	0.00014
26550	n8003	0.00014
n8007	n8008	0.03661
40222	n8007	0.02974
n8006	n8007	0.00393
33677	n8006	0.00407
n8005	n8006	0.00021
39448	n8005	0.00918
26438	n8005	0.03944
n8138	n8140	0.00319
n8061	n8138	0.01615
n8047	n8061	0.01337
27501	n8047	0.01448
n8046	n8047	0.02854
n8044	n8046	0.00535
n8042	n8044	0.00389
n8040	n8042	0.00779
17702	n8040	0.00973
38324	n8040	0.00014
n8041	n8042	0.00015
1646	n8041	0.00916
38136	n8041	0.00014
n8043	n8044	0.00015
17336	n8043	0.00014
14451	n8043	0.02054
n8045	n8046	0.00392
19970	n8045	0.01554
30465	n8045	0.0448
n8060	n8061	0.01813
n8054	n8060	0.00014
n8052	n8054	0.00015
24664	n8052	0.00014
n8051	n8052	0.00014
n8050	n8051	0.00015
10210	n8050	0.00014
n8049	n8050	0.02007
34529	n8049	0.02911
n8048	n8049	0.00015
17620	n8048	0.0095
28133	n8048	0.00746
12280	n8051	0.00947
n8053	n8054	0.00235
12879	n8053	0.0071
25749	n8053	0.00711
n8059	n8060	0.01098
4329	n8059	0.03742
n8058	n8059	0.0018
29747	n8058	0.00015
n8057	n8058	0.00015
n8056	n8057	0.00014
n8055	n8056	0.00016
24678	n8055	0.01167
23970	n8055	0.04816
19814	n8056	0.00014
32469	n8057	0.00014
n8121	n8138	0.01957
n8108	n8121	0.1209
8584	n8108	0.05503
26255	n8108	0.00864
n8115	n8121	0.13875
23453	n8115	0.02152
29886	n8115	0.00015
n8168	n8171	0.07169
23104	n8168	0.00638
n8167	n8168	0.00231
37932	n8167	0.01605
n8166	n8167	0.00015
12138	n8166	0.00014
n8165	n8166	0.00015
30446	n8165	0.01034
30868	n8165	0.00879
n8623	n8624	0.02173
n8560	n8623	0.02063
n8458	n8560	0.05117
n8457	n8458	0.00893
39066	n8457	0.03477
n8448	n8457	0.05711
n8424	n8448	0.00162
444	n8424	0.00199
n8423	n8424	0.00499
n8228	n8423	0.07602
n8193	n8228	0.00721
n8190	n8193	0.00243
20424	n8190	0.02469
n8189	n8190	0.01225
5384	n8189	0.00735
17567	n8189	0.03226
n8192	n8193	0.00016
3533	n8192	0.00014
n8191	n8192	0.00014
27056	n8191	0.0098
20221	n8191	0.00979
n8227	n8228	0.00515
n8226	n8227	0.00015
9176	n8226	0.01757
n8225	n8226	0.0028
6012	n8225	0.01217
n8224	n8225	0.00015
n8194	n8224	0.0073
39952	n8194	0.00242
12836	n8194	0.0122
n8223	n8224	0.00016
n8196	n8223	0.00014
n8195	n8196	0.00014
5447	n8195	0.00986
38037	n8195	0.00977
