child	parent	length
n1474	n1473	0.00247
14009	n1474	0.0125
32734	n1474	0.0075
n1477	n1473	0.00014
13680	n1477	0.01
n1479	n1477	0.00014
n1480	n1479	0.00016
30139	n1480	0.00992
25168	n1480	0.01363
6796	n1479	0.02715
n1485	n1472	0.00797
22092	n1485	0.00742
36723	n1485	0.01626
n1491	n1427	0.00179
n1492	n1491	0.00475
17329	n1492	0.00723
n1494	n1492	0.00015
40427	n1494	0.00997
n1496	n1494	0.00016
3721	n1496	0.00248
n1498	n1496	0.0063
8230	n1498	0.09808
n1500	n1498	0.01052
21498	n1500	0.01694
29839	n1500	0.03724
n1503	n1491	0.00016
n1504	n1503	0.00166
21745	n1504	0.00604
n1506	n1504	0.00368
n1507	n1506	0.0001
n1508	n1507	0.00014
n1509	n1508	0.00244
15572	n1509	0.00739
17195	n1509	0.00739
n1512	n1508	0.00014
n1513	n1512	0.00244
11071	n1513	0.01237
25077	n1513	0.00738
n1516	n1512	0.00014
n1517	n1516	0.0002
n1518	n1517	0.01538
n1519	n1518	0.00042
n1520	n1519	0.00035
n1521	n1520	0.00518
27397	n1521	0.01165
n1523	n1521	0.01905
n1524	n1523	0.00016
22116	n1524	0.00782
n1526	n1524	0.00204
17359	n1526	0.00373
17892	n1526	0.01082
n1529	n1523	0.00234
n1530	n1529	0.00412
2682	n1530	0.0339
n1532	n1530	0.00016
29060	n1532	0.00817
11845	n1532	0.00407
n1537	n1529	0.03448
10330	n1537	0.00345
10840	n1537	0.01316
n1540	n1520	0.00028
n1541	n1540	0.00062
n1542	n1541	0.00011
n1543	n1542	0.01237
6595	n1543	0.0074
15103	n1543	0.00242
n1546	n1542	0.00015
28624	n1546	0.01249
n1548	n1546	0.00277
n1549	n1548	0.02322
646	n1549	0.00365
n1551	n1549	0.00391
21126	n1551	0.00717
22596	n1551	0.00494
n1554	n1548	0.00771
4401	n1554	0.00488
n1556	n1554	0.03022
n1557	n1556	0.02252
13223	n1557	0.02483
21742	n1557	0.00968
n1560	n1556	0.01946
17078	n1560	0.00732
18039	n1560	0.00222
n1563	n1541	0.0024
33294	n1563	0.00743
13663	n1563	0.03288
29958	n1540	0.02251
28104	n1519	0.00014
23975	n1518	0.02059
13097	n1517	0.00985
13233	n1516	0.00986
n1572	n1507	0.01515
14415	n1572	0.00745
31794	n1572	0.00015
n1590	n1506	0.0111
13084	n1590	0.00283
8062	n1590	0.01146
n1593	n1503	0.00485
15113	n1593	0.00758
n1595	n1593	0.01604
35202	n1595	0.01621
n1597	n1595	0.00721
14804	n1597	0.00243
30262	n1597	0.01237
n1705	n751	0.08702
n1707	n1705	0.04658
n1708	n1707	0.00135
17975	n1708	0.03347
n1710	n1708	0.00014
n1711	n1710	0.00016
n1712	n1711	0.00014
n1713	n1712	0.00014
35628	n1713	0.00014
n1715	n1713	0.00015
n1716	n1715	0.0075
24200	n1716	0.01255
29028	n1716	0.00016
n1719	n1715	0.01076
3934	n1719	0.00248
n1721	n1719	0.00015
n1722	n1721	0.01725
22371	n1722	0.00223
28939	n1722	0.0508
2651	n1721	0.00012
152	n1712	0.01763
14223	n1711	0.00014
10173	n1710	0.0076
29217	n1707	0.02444
n1773	n1705	0.06137
4432	n1773	0.00014
n1775	n1773	0.00014
17508	n1775	0.00014
n1777	n1775	0.00015
1430	n1777	0.00991
3649	n1777	0.01253
n1780	n750	0.09165
n1781	n1780	0.0077
n1834	n1781	0.00841
n1835	n1834	0.00493
n1836	n1835	0.00016
32894	n1836	0.00757
n1838	n1836	0.00446
11864	n1838	0.01538
n1840	n1838	0.00015
38574	n1840	0.02744
8638	n1840	0.01101
n1843	n1835	0.00203
n1844	n1843	0.00014
38132	n1844	0.01091
32999	n1844	0.01456
n1847	n1843	0.00013
n1848	n1847	0.00014
n1849	n1848	0.00014
n1850	n1849	0.00014
32906	n1850	0.01094
9410	n1850	0.00874
n1853	n1849	0.00014
23059	n1853	0.01096
n1855	n1853	0.00246
38503	n1855	0.01049
11704	n1855	0.03329
21744	n1848	0.00875
4623	n1847	0.00014
n1860	n1834	0.00784
19847	n1860	0.02204
n1862	n1860	0.02064
15060	n1862	0.01215
27260	n1862	0.01655
n1865	n1781	0.00345
n1866	n1865	0.00363
2152	n1866	0.00183
n1868	n1866	0.00016
26433	n1868	0.00878
n1870	n1868	0.0001
19899	n1870	0.00438
40558	n1870	0.00438
n1873	n1865	0.00015
n1874	n1873	0.00014
n1875	n1874	0.01198
25204	n1875	0.01125
8813	n1875	0.04035
n1878	n1874	0.00016
n1879	n1878	0.00016
n1880	n1879	0.00015
314	n1880	0.01542
n1882	n1880	0.00015
n1883	n1882	0.00016
n1884	n1883	0.00015
31971	n1884	0.01098
n1886	n1884	0.00015
1905	n1886	0.04577
n1888	n1886	0.01963
13898	n1888	0.00335
32695	n1888	0.02761
1915	n1883	0.01102
30136	n1882	0.00875
20559	n1879	0.00014
8829	n1878	0.01093
25455	n1873	0.00727
32582	n1780	0.0878
n1897	n749	0.04477
n1898	n1897	0.04316
27977	n1898	0.02549
n1900	n1898	0.01
n1901	n1900	0.03083
n1902	n1901	0.01335
30072	n1902	0.00777
n1904	n1902	0.00016
37613	n1904	0.00785
31916	n1904	0.00386
n1907	n1901	0.02506
n1908	n1907	0.01362
26482	n1908	0.00015
36276	n1908	0.02163
n1911	n1907	0.02226
7973	n1911	0.02486
2195	n1911	0.02238
n1914	n1900	0.00015
25383	n1914	0.02735
n1916	n1914	0.00535
11749	n1916	0.00016
n1918	n1916	0.0025
n1919	n1918	0.01415
40407	n1919	0.00911
22607	n1919	0.01531
3034	n1918	0.03791
n1923	n1897	0.07818
n1924	n1923	0.01859
n1925	n1924	0.00765
n1926	n1925	0.01721
26178	n1926	0.00014
21619	n1926	0.04019
36631	n1925	0.00014
37057	n1924	0.07217
n1931	n1923	0.02594
1084	n1931	0.06252
28754	n1931	0.02756
n1934	n748	0.03912
n1935	n1934	0.01779
n1936	n1935	0.00821
n1938	n1936	0.02746
n1939	n1938	0.01382
n1940	n1939	0.01599
n1941	n1940	0.02585
n1942	n1941	0.02477
n1948	n1942	0.10103
n1951	n1948	0.04981
n1952	n1951	0.00607
31631	n1952	0.0262
4458	n1952	0.06813
n1995	n1951	0.00321
n1996	n1995	0.00559
n1997	n1996	0.00014
7273	n1997	0.00945
n2000	n1997	0.00028
n2001	n2000	0.00016
847	n2001	0.02841
n2013	n2001	0.00014
17843	n2013	0.01145
8242	n2013	0.02018
5877	n2000	0.01425
14663	n1996	0.01428
17561	n1995	0.01232
n2060	n1948	0.01749
n2061	n2060	0.03527
n2066	n2061	0.01529
7078	n2066	0.00016
21034	n2066	0.00715
21401	n2061	0.10864
n2084	n2060	0.01177
16836	n2084	0.00015
n2086	n2084	0.00656
7602	n2086	0.00472
11587	n2086	0.0178
n2126	n1942	0.01422
n2129	n2126	0.03599
n2130	n2129	0.00016
n2131	n2130	0.00464
10242	n2131	0.00014
38804	n2131	0.04424
29065	n2130	0.00014
17233	n2129	0.00014
n2136	n2126	0.02383
n2137	n2136	0.00588
n2138	n2137	0.0039
39241	n2138	0.07865
n2269	n2138	0.13843
7333	n2269	0.00015
7622	n2269	0.01856
n2283	n2137	0.06027
9586	n2283	0.00245
11933	n2283	0.00247
n2286	n2136	0.0103
n2287	n2286	0.04436
22952	n2287	0.01648
n2289	n2287	0.00105
n2290	n2289	0.00128
n2291	n2290	0.00015
n2292	n2291	0.00014
2237	n2292	0
28623	n2292	0
n2295	n2291	0.00014
n2296	n2295	0.00015
33509	n2296	0.02439
n2298	n2296	0.00476
34768	n2298	0.00466
n2300	n2298	0.0205
5982	n2300	0.04696
11498	n2300	0.00216
35596	n2295	0.04361
30059	n2290	0.00936
34066	n2289	0.01391
n2310	n2286	0.06572
31111	n2310	0.02017
n2312	n2310	0.00161
20743	n2312	0.05135
n2314	n2312	0.00015
n2315	n2314	0.00015
n2316	n2315	0.00014
13247	n2316	0
20756	n2316	0
n2319	n2315	0.00016
34965	n2319	0.01438
27146	n2319	0.0096
n2322	n2314	0.00014
23107	n2322	0.01221
22649	n2322	0.00596
n2341	n1941	0.06398
5412	n2341	0.0487
33031	n2341	0.05564
n2380	n1940	0.17569
n2381	n2380	0.0593
n2382	n2381	0.00093
11347	n2382	0.01839
11670	n2382	0.01332
n2385	n2381	0.01253
21094	n2385	0.04338
n2387	n2385	0.01135
n2388	n2387	0.00424
n2389	n2388	0.00239
n2390	n2389	0.00325
n2391	n2390	0.00485
9169	n2391	0.00481
28309	n2391	0.00722
n2394	n2390	0.00604
n2395	n2394	0.00015
n2396	n2395	0.00014
n2397	n2396	0.00014
n2398	n2397	0.00015
37565	n2398	0.00014
n2400	n2398	0.00014
n2401	n2400	0.00014
n2402	n2401	0.00015
n2403	n2402	0.01084
38384	n2403	0.02412
n2405	n2403	0.00718
32439	n2405	0.00227
n2407	n2405	0.02413
7918	n2407	0.05606
23526	n2407	0.00016
n2410	n2402	0.00727
33224	n2410	0.01195
n2412	n2410	0.00014
6198	n2412	0.04322
34726	n2412	0.00717
12429	n2401	0.01922
28426	n2400	0.01435
16036	n2397	0.00952
n2418	n2396	0.00235
15789	n2418	0.00956
1125	n2418	0.00715
n2421	n2395	0.01632
24972	n2421	0.00014
27460	n2421	0.01198
n2424	n2394	0.00015
n2425	n2424	0.00194
26766	n2425	0.00195
28215	n2425	0.01199
n2428	n2424	0.00979
32669	n2428	0.00014
33625	n2428	0.00966
n2431	n2389	0.01631
7666	n2431	0.01194
10112	n2431	0.00015
n2434	n2388	0.00015
n2435	n2434	0.0001
16530	n2435	0.00014
n2437	n2435	0.00219
24877	n2437	0.00951
n2439	n2437	0.00057
5352	n2439	0.00948
n2441	n2439	0.00127
32933	n2441	0.00948
n2443	n2441	0.00026
21465	n2443	0.00786
n2445	n2443	0.00014
4254	n2445	0.00789
27591	n2445	0.00949
9025	n2434	0.04386
28464	n2387	0.0235
n2450	n2380	0.09395
22960	n2450	0.01762
33348	n2450	0.04309
n3402	n1939	0.0398
n3404	n3402	0.01599
n3419	n3404	0.07279
14721	n3419	0.03106
n3421	n3419	0.01455
20738	n3421	0.00014
n3423	n3421	0.00015
n3424	n3423	0.00015
12063	n3424	0.04327
n3426	n3424	0.00323
32164	n3426	0.02544
17942	n3426	0.01675
23223	n3423	0.00014
n4416	n3404	0.06077
9352	n4416	0.10246
n4422	n4416	0.11924
6288	n4422	0.00412
n4424	n4422	0.01683
5429	n4424	0.00213
15651	n4424	0.00421
n6521	n3402	0.07782
n6529	n6521	0.0428
40741	n6529	0.02535
n6531	n6529	0.00166
26757	n6531	0.00923
n6533	n6531	0.00016
n6534	n6533	0.00015
n6536	n6534	0.0003
9840	n6536	0.00014
n6538	n6536	0.00012
20495	n6538	0.01157
22899	n6538	0.01835
30020	n6534	0.00922
32411	n6533	0.00014
36740	n6521	0.01611
n6652	n1938	0.03246
n6653	n6652	0.01141
n6654	n6653	0.06243
n6655	n6654	0.15546
3106	n6655	0.00014
n6657	n6655	0.00238
38556	n6657	0.01652
4206	n6657	0.00014
n6660	n6654	0.02606
20063	n6660	0.00015
n6662	n6660	0.00216
3977	n6662	0.00381
n6664	n6662	0.00014
n6665	n6664	0.00014
16302	n6665	0.014
n6667	n6665	0.00365
n6668	n6667	0.00019
n6669	n6668	0.00403
18595	n6669	0.00684
n6671	n6669	0.00856
7925	n6671	0.00212
n6673	n6671	0.03254
2354	n6673	0.12338
25609	n6673	0.00016
21176	n6668	0.00014
39419	n6667	0.00014
n6678	n6664	0.00453
23064	n6678	0.00938
10262	n6678	0.01164
n6720	n6653	0.11158
n6721	n6720	0.00813
30377	n6721	0.40067
n6766	n6721	0.01991
n6908	n6766	0.08363
39759	n6908	0.13186
n7122	n6908	0.06374
6443	n7122	0.01003
18459	n7122	0.00512
n7276	n6766	0.0242
40022	n7276	0.06088
n7299	n7276	0.03227
n7301	n7299	0.01385
n7922	n7301	0.04546
19372	n7922	0.23174
25792	n7922	0.03537
n8155	n7301	0.0111
n8157	n8155	0.06219
n8158	n8157	0.00497
36189	n8158	0.10468
n8162	n8158	0.01835
15368	n8162	0.00537
n8164	n8162	0.0018
n8165	n8164	0.01221
21372	n8165	0.00014
30758	n8165	0.02953
2389	n8164	0.00016
19087	n8157	0.01671
n8341	n8155	0.05655
27777	n8341	0.01215
602	n8341	0.0374
24400	n7299	0.14412
n8785	n6720	0.02698
n8786	n8785	0.0059
31066	n8786	0.26745
n9572	n8786	0.03071
n9590	n9572	0.08347
3018	n9590	0.15724
n9683	n9590	0.10708
2549	n9683	0.00236
25819	n9683	0.00446
n9705	n9572	0.06493
34734	n9705	0.33539
n9891	n9705	0.05229
n10077	n9891	0.10196
15289	n10077	0.03891
35025	n10077	0.03541
26557	n9891	0.12007
n10948	n8785	0.06473
26165	n10948	0.17544
n10959	n10948	0.03079
6685	n10959	0.07922
29858	n10959	0.07801
n11282	n6652	0.02097
1759	n11282	0.1375
n11295	n11282	0.28432
12545	n11295	0.04161
22842	n11295	0.01662
n11338	n1936	0.09406
n11339	n11338	0.01546
n11340	n11339	0.00687
10305	n11340	0.04389
3192	n11340	0.03061
n11343	n11339	0.01391
38844	n11343	0.0303
29859	n11343	0.02468
n11346	n11338	0.00891
n11347	n11346	0.01084
n11348	n11347	0.03396
n11349	n11348	0.01718
12462	n11349	0.0133
n11351	n11349	0.02154
15872	n11351	0.07569
19495	n11351	0.00508
n11354	n11348	0.01682
n11355	n11354	0.00014
n11356	n11355	0.0035
25108	n11356	0.0063
31098	n11356	0.0063
n11359	n11355	0.00015
n11360	n11359	0.00014
n11361	n11360	0.00228
40590	n11361	0.00461
34087	n11361	0.00693
n11364	n11360	0.00015
n11365	n11364	0.00228
4860	n11365	0.00692
25555	n11365	0.00693
n11368	n11364	0.00014
n11369	n11368	0.00229
13641	n11369	0.00691
31409	n11369	0.00693
n11372	n11368	0.00014
n11373	n11372	0.00505
11444	n11373	0.01069
n11375	n11373	0.00504
9024	n11375	0.00014
24800	n11375	0.00923
n11378	n11372	0.00015
n11379	n11378	0.00015
n11380	n11379	0.00229
19778	n11380	0.00923
n11382	n11380	0.00016
31428	n11382	0.00691
37827	n11382	0.00692
n11385	n11379	0.00015
n11386	n11385	0.00128
5181	n11386	0.12577
n11388	n11386	0.00108
22615	n11388	0.0092
32056	n11388	0.00693
n11391	n11385	0.00016
n11392	n11391	0.00015
n11393	n11392	0.00483
n11394	n11393	0.0005
n11395	n11394	0.01409
n11396	n11395	0.01363
n11397	n11396	0.00349
14017	n11397	0.0094
n11399	n11397	0.01861
18333	n11399	0.05042
n11401	n11399	0.00015
5866	n11401	0.00683
31170	n11401	0.0091
n11404	n11396	0.00555
7650	n11404	0.01345
n11406	n11404	0.00591
5945	n11406	0.01792
26981	n11406	0.00833
31854	n11395	0.00783
n11410	n11394	0.00233
n11411	n11410	0.00014
31634	n11411	0.00463
n11413	n11411	0.00014
36378	n11413	0.00463
12323	n11413	0.00699
9958	n11410	0.00931
n11417	n11393	0.00423
18261	n11417	0.00455
31699	n11417	0.00453
n11420	n11392	0.00311
n11421	n11420	0.00863
4879	n11421	0.00462
25965	n11421	0.01374
29741	n11420	0.01122
n11425	n11391	0.00912
n11426	n11425	0.01393
2822	n11426	0.01157
30195	n11426	0.04038
1711	n11425	0.00228
n11430	n11378	0.0023
5202	n11430	0.00691
34911	n11430	0.00691
n11433	n11359	0.00224
14102	n11433	0.00927
15063	n11433	0.01864
n11436	n11354	0.00016
n11437	n11436	0.00014
n11438	n11437	0.00014
n11439	n11438	0.00014
n11440	n11439	0.01088
26206	n11440	0.00695
n11442	n11440	0.00038
n11443	n11442	0.01049
n11444	n11443	0.00224
26291	n11444	0.00697
23396	n11444	0.00931
n11447	n11443	0.00015
n11448	n11447	0.00014
39698	n11448	0.00686
3528	n11448	0.01154
n11451	n11447	0.00014
n11452	n11451	0.00015
n11453	n11452	0.00015
n11454	n11453	0.00015
n11455	n11454	0.00013
n11456	n11455	0.00016
n11457	n11456	0.00014
n11458	n11457	0.00014
n11459	n11458	0.00016
n11460	n11459	0.00014
37561	n11460	0.00014
n11462	n11460	0.00014
n11463	n11462	0.00014
n11464	n11463	0.00962
10061	n11464	0.00687
26198	n11464	0.04449
n11467	n11463	0.00015
3902	n11467	0.00917
n11469	n11467	0.0024
38175	n11469	0.03801
20805	n11469	0.00691
n11472	n11462	0.00014
n11473	n11472	0.00292
40307	n11473	0.00593
30459	n11473	0.00693
n11476	n11472	0.00015
13835	n11476	0.01152
n11478	n11476	0.00458
11330	n11478	0.01393
30224	n11478	0.00922
n11481	n11459	0.00229
35101	n11481	0.00691
n11483	n11481	0.00014
24131	n11483	0.00692
31026	n11483	0.00693
27797	n11458	0.00924
n11487	n11457	0.00229
39724	n11487	0.0069
n11489	n11487	0.00014
8643	n11489	0.00692
4669	n11489	0.00691
15990	n11456	0.00924
14773	n11455	0.00922
14569	n11454	0.00927
n11495	n11453	0.00229
27481	n11495	0.00693
29948	n11495	0.00693
n11498	n11452	0.00224
5225	n11498	0.01162
17956	n11498	0.00932
17896	n11451	0.00689
n11502	n11442	0.01263
17475	n11502	0.02217
33665	n11502	0.01192
n11505	n11439	0.00014
n11506	n11505	0.00014
n11507	n11506	0.00229
8398	n11507	0.00928
35021	n11507	0.00691
n11510	n11506	0.00014
n11511	n11510	0.00013
n11512	n11511	0.00014
30928	n11512	0.00921
n11514	n11512	0.00279
30361	n11514	0.00922
n11516	n11514	0.00014
23673	n11516	0.00281
10019	n11516	0.00696
n11519	n11511	0.00016
40013	n11519	0.00927
9740	n11519	0.01151
n11522	n11510	0.00227
26558	n11522	0.00693
37747	n11522	0.00693
38297	n11505	0.00923
n11526	n11438	0.00014
16242	n11526	0.00918
n11528	n11526	0.01069
37206	n11528	0.00348
33342	n11528	0.07041
17086	n11437	0.00014
n11532	n11436	0.00226
35833	n11532	0.00693
n11534	n11532	0.00925
5493	n11534	0.00923
20755	n11534	0.00692
n11537	n11347	0.00141
n11538	n11537	0.01284
n11539	n11538	0.03082
23437	n11539	0.13471
n11541	n11539	0.03034
n11552	n11541	0.05645
n11553	n11552	0.00015
n11554	n11553	0.00227
4914	n11554	0.00917
18431	n11554	0.00689
n11557	n11553	0.00219
n11558	n11557	0.03977
20214	n11558	0.0067
25332	n11558	0.01354
12630	n11557	0.00706
39746	n11552	0.00984
33908	n11541	0.0361
n11564	n11538	0.00014
n11565	n11564	0.00974
n11566	n11565	0.00014
n11567	n11566	0.00231
29340	n11567	0.00694
30193	n11567	0.02902
n11570	n11566	0.00019
n11571	n11570	0.00194
6522	n11571	0.03823
6895	n11571	0.00711
6804	n11570	0.01858
n11575	n11565	0.00719
n11576	n11575	0.01421
n11577	n11576	0.01226
23179	n11577	0.01173
3006	n11577	0.00014
n11580	n11576	0.00014
7956	n11580	0.01185
32082	n11580	0.01918
n11583	n11575	0.00777
n11584	n11583	0.00576
1820	n11584	0.00014
29030	n11584	0.00821
n11587	n11583	0.0099
14381	n11587	0.01173
37175	n11587	0.00015
n11590	n11564	0.00773
24850	n11590	0.01886
n11592	n11590	0.00016
589	n11592	0.00818
25802	n11592	0.00933
37286	n11537	0.05001
n11596	n11346	0.03361
n11597	n11596	0.00221
37786	n11597	0.01879
20246	n11597	0.06198
n11600	n11596	0.0221
n11601	n11600	0.00191
n11602	n11601	0.00015
n11603	n11602	0.00181
n11604	n11603	0.00014
11659	n11604	0.00953
2679	n11604	0.02654
n11607	n11603	0.00363
n11608	n11607	0.00015
n11609	n11608	0.00798
37760	n11609	0.03548
29348	n11609	0.00564
n11612	n11608	0.01055
n11613	n11612	0.02304
1658	n11613	0.00016
n11615	n11613	0.02058
35210	n11615	0.01558
12695	n11615	0.04406
11114	n11612	0.02102
32029	n11607	0.01266
n11620	n11602	0.01164
3033	n11620	0.02277
n11622	n11620	0.00014
12519	n11622	0.0218
30266	n11622	0.00793
n11625	n11601	0.00559
n11626	n11625	0.00015
n11627	n11626	0.00169
9348	n11627	0.00722
n11629	n11627	0.00905
15454	n11629	0.01621
26614	n11629	0.01428
n11632	n11626	0.00864
10714	n11632	0.05215
9207	n11632	0.00936
132	n11625	0.00765
3347	n11600	0.00778
n12779	n1935	0.21465
38082	n12779	0.06037
n12788	n12779	0.02927
6397	n12788	0.074
n12790	n12788	0.0379
n12791	n12790	0.02178
n12792	n12791	0.00991
4500	n12792	0.00014
n12794	n12792	0.00015
27720	n12794	0.01148
n12796	n12794	0.00016
n12797	n12796	0.00015
24759	n12797	0.02812
16584	n12797	0.01997
13198	n12796	0.01856
n12803	n12791	0.0041
21244	n12803	0.00915
30772	n12803	0.00028
n12808	n12790	0.05027
n12809	n12808	0.00015
n12810	n12809	0.00014
n12811	n12810	0.00331
n12812	n12811	0.00014
n12816	n12812	0.06153
n12817	n12816	0.0631
9823	n12817	0.00014
n12819	n12817	0.11498
18587	n12819	0.00014
n12821	n12819	0.09267
25877	n12821	0.05891
33368	n12821	0.05569
n12824	n12816	0.00014
6448	n12824	0.00014
8342	n12824	0.00705
n12830	n12812	0.00016
n12831	n12830	0.00014
38057	n12831	0.00876
3270	n12831	0.00877
35055	n12830	0.01364
26096	n12811	0.04
37893	n12810	0.02961
10619	n12809	0.00899
18275	n12808	0.01356
n12954	n1934	0.02379
n12978	n12954	0.13871
n12979	n12978	0.01102
n12980	n12979	0.00862
29216	n12980	0.01091
n12982	n12980	0.00302
6330	n12982	0.01381
n12984	n12982	0.00014
40406	n12984	0.00014
n12986	n12984	0.00015
n12987	n12986	0.00939
24951	n12987	0.00235
n12989	n12987	0.00015
23733	n12989	0.00948
31917	n12989	0.00935
9791	n12986	0.00014
n12993	n12979	0.01559
n12994	n12993	0.01316
36555	n12994	0.01225
n12996	n12994	0.00014
18784	n12996	0.00014
26550	n12996	0.00014
n12999	n12993	0.03661
40222	n12999	0.02974
n13001	n12999	0.00393
33677	n13001	0.00407
n13003	n13001	0.00021
39448	n13003	0.00918
26438	n13003	0.03944
n13068	n12978	0.00319
n13070	n13068	0.01615
n13071	n13070	0.01337
27501	n13071	0.01448
n13073	n13071	0.02854
n13074	n13073	0.00535
n13075	n13074	0.00389
n13076	n13075	0.00779
17702	n13076	0.00973
38324	n13076	0.00014
n13079	n13075	0.00015
1646	n13079	0.00916
38136	n13079	0.00014
n13082	n13074	0.00015
17336	n13082	0.00014
14451	n13082	0.02054
n13085	n13073	0.00392
19970	n13085	0.01554
30465	n13085	0.0448
n13088	n13070	0.01813
n13089	n13088	0.00014
n13090	n13089	0.00015
24664	n13090	0.00014
n13092	n13090	0.00014
n13093	n13092	0.00015
10210	n13093	0.00014
n13095	n13093	0.02007
34529	n13095	0.02911
n13097	n13095	0.00015
17620	n13097	0.0095
28133	n13097	0.00746
12280	n13092	0.00947
n13101	n13089	0.00235
12879	n13101	0.0071
25749	n13101	0.00711
n13104	n13088	0.01098
4329	n13104	0.03742
n13106	n13104	0.0018
29747	n13106	0.00015
n13108	n13106	0.00015
n13109	n13108	0.00014
n13110	n13109	0.00016
24678	n13110	0.01167
23970	n13110	0.04816
19814	n13109	0.00014
32469	n13108	0.00014
n13158	n13068	0.01957
n13213	n13158	0.1209
8584	n13213	0.05503
26255	n13213	0.00864
n13228	n13158	0.13875
23453	n13228	0.02152
29886	n13228	0.00015
n13307	n12954	0.07169
23104	n13307	0.00638
n13309	n13307	0.00231
37932	n13309	0.01605
n13311	n13309	0.00015
12138	n13311	0.00014
n13313	n13311	0.00015
30446	n13313	0.01034
30868	n13313	0.00879
n13319	n363	0.02173
n13320	n13319	0.02063
n13321	n13320	0.05117
n13322	n13321	0.00893
39066	n13322	0.03477
n13349	n13322	0.05711
n13350	n13349	0.00162
444	n13350	0.00199
n13352	n13350	0.00499
n13386	n13352	0.07602
n13387	n13386	0.00721
n13388	n13387	0.00243
20424	n13388	0.02469
n13390	n13388	0.01225
5384	n13390	0.00735
17567	n13390	0.03226
n13393	n13387	0.00016
3533	n13393	0.00014
n13395	n13393	0.00014
27056	n13395	0.0098
20221	n13395	0.00979
n13398	n13386	0.00515
n13399	n13398	0.00015
9176	n13399	0.01757
n13401	n13399	0.0028
6012	n13401	0.01217
n13403	n13401	0.00015
n13404	n13403	0.0073
39952	n13404	0.00242
12836	n13404	0.0122
n13407	n13403	0.00016
n13408	n13407	0.00014
n13409	n13408	0.00014
5447	n13409	0.00986
38037	n13409	0.00977
12397	n13408	0.00977
n13413	n13407	0.00016
n13414	n13413	0.00012
n13415	n13414	0.00014
n13416	n13415	0.00014
18447	n13416	0.00979
38555	n13416	0.02237
25999	n13415	0.00976
n13420	n13414	0.00014
n13442	n13420	0.09041
18349	n13442	0.00364
n13444	n13442	0.02634
11401	n13444	0.00178
36674	n13444	0.03835
n13460	n13420	0.00243
2297	n13460	0.0073
n13462	n13460	0.00014
4728	n13462	0.00731
11141	n13462	0.00732
9926	n13413	0.00014
29037	n13398	0.01486
n13480	n13352	0.01075
n13481	n13480	0.01124
n13482	n13481	0.0151
n13483	n13482	0.01073
n13484	n13483	0.02
39506	n13484	0.01276
n13486	n13484	0.02275
9578	n13486	0.06266
n13488	n13486	0.01173
9359	n13488	0.05612
32636	n13488	0.00937
n13491	n13483	0.00269
5106	n13491	0.01446
n13493	n13491	0.02677
13178	n13493	0.02224
10804	n13493	0.01611
36733	n13482	0.01506
n13497	n13481	0.00152
n13498	n13497	0.00169
n13499	n13498	0.00014
3571	n13499	0.00768
n13501	n13499	0.0001
n13502	n13501	0.00112
n13503	n13502	0.00015
36965	n13503	0.0098
n13505	n13503	0.0001
n13506	n13505	0.00016
39065	n13506	0.00014
n13508	n13506	0.00017
