child	parent	length
29662	n2796	0.00612
n2795	n2796	0.00015
24299	n2795	0.0072
n2794	n2795	0.00014
5883	n2794	0.00723
n2793	n2794	0.00015
37859	n2793	0.01209
n2792	n2793	0.00014
n2791	n2792	0.00254
17870	n2791	0.00014
n2790	n2791	0.00015
24127	n2790	0.00725
35787	n2790	0.01296
17707	n2792	0.00964
20082	n2797	0.00473
35480	n2799	0.00407
36459	n2800	0.00406
33996	n2801	0.00609
33435	n2805	0.01557
n2808	n2809	0.0024
15539	n2808	0.00481
17978	n2808	0.00481
19905	n2811	0.0048
38689	n2813	0.0048
n2818	n2819	0.00245
n2817	n2818	0.02557
n2814	n2817	0.03194
1693	n2814	0.07386
23230	n2814	0.00485
n2816	n2817	0.01796
39042	n2816	0.0535
n2815	n2816	0.01447
13391	n2815	0.01352
19445	n2815	0.01816
33745	n2818	0.00242
n3192	n3193	0.00011
n3188	n3192	0.00018
n3186	n3188	0.00148
n2947	n3186	0.00014
n2930	n2947	0.00016
n2929	n2930	0.00014
n2925	n2929	0.00015
n2835	n2925	0.0028
19166	n2835	0.00239
n2834	n2835	0.01128
n2821	n2834	0.00015
n2820	n2821	0.00473
16590	n2820	0.0046
38321	n2820	0.01447
7092	n2821	0.00469
n2833	n2834	0.00202
n2832	n2833	0.01023
n2827	n2832	0.01062
n2823	n2827	0.0149
3176	n2823	0.00462
n2822	n2823	0.01213
15704	n2822	0.01829
24665	n2822	0.00217
n2826	n2827	0.00015
n2824	n2826	0.00491
8605	n2824	0.01644
30834	n2824	0.01526
n2825	n2826	0.00255
39498	n2825	0.02562
29516	n2825	0.02916
n2831	n2832	0.00016
n2830	n2831	0.02066
n2829	n2830	0.01684
40192	n2829	0.00694
n2828	n2829	0.01484
18208	n2828	0.00446
20977	n2828	0.04976
8135	n2830	0.02777
6451	n2831	0.00753
1003	n2833	0.00467
n2924	n2925	0.0002
n2923	n2924	0.00019
9887	n2923	0.0048
n2921	n2923	0.00028
n2920	n2921	0.0002
n2836	n2920	0.00195
34601	n2836	0.01001
2358	n2836	0.0024
n2919	n2920	0.01703
n2916	n2919	0.01583
n2915	n2916	0.00015
n2837	n2915	0.00298
28415	n2837	0.00908
38127	n2837	0.00239
n2914	n2915	0.00015
n2913	n2914	0.00014
n2912	n2913	0.00014
10692	n2912	0.00722
n2909	n2912	0.00042
n2839	n2909	0.00026
19531	n2839	0.00495
33798	n2839	0.00967
n2908	n2909	0.00016
21217	n2908	0.00721
n2907	n2908	0.00015
247	n2907	0.0048
n2906	n2907	0.00015
n2905	n2906	0.00014
2188	n2905	0.0048
n2904	n2905	0.00066
n2903	n2904	0.01117
2030	n2903	0.0048
n2902	n2903	0.0001
n2840	n2902	0.0024
10351	n2840	0.0024
3072	n2840	0.00723
n2901	n2902	0.00015
n2861	n2901	0.00015
n2859	n2861	0.00532
n2855	n2859	0.00532
n2845	n2855	0.00014
n2844	n2845	0.00015
n2843	n2844	0.00243
n2842	n2843	0.00016
n2841	n2842	0.01224
6764	n2841	0.00938
29078	n2841	0.03569
27956	n2842	0.00941
7061	n2843	0.00477
20984	n2844	0.00477
37049	n2845	0.01682
n2854	n2855	0.00391
32711	n2854	0.00714
n2853	n2854	0.00014
15978	n2853	0.01178
n2852	n2853	0.00605
n2847	n2852	0.01897
10857	n2847	0.02367
n2846	n2847	0.0062
13297	n2846	0.06842
20768	n2846	0.02066
n2851	n2852	0.00016
n2849	n2851	0.00016
n2848	n2849	0.01406
7121	n2848	0.00227
15184	n2848	0.01424
329	n2849	0.03238
n2850	n2851	0.00493
4096	n2850	0.00474
1677	n2850	0.00953
n2858	n2859	0.0093
n2857	n2858	0.00253
n2856	n2857	0.00513
18813	n2856	0.01849
22874	n2856	0.00496
26308	n2857	0.00016
14632	n2858	0.0073
n2860	n2861	0.01071
27484	n2860	0.0108
37773	n2860	0.00959
n2900	n2901	0.00242
n2897	n2900	0.01752
n2862	n2897	0.00239
18998	n2862	0.0024
35553	n2862	0.01207
n2896	n2897	0.00013
n2863	n2896	0.00238
8236	n2863	0.00718
28449	n2863	0.00723
n2895	n2896	0.00014
21122	n2895	0.00508
n2894	n2895	0.00015
30919	n2894	0.0048
n2893	n2894	0.00015
n2866	n2893	0.0024
9435	n2866	0.0048
n2865	n2866	0.00014
38952	n2865	0.00481
17550	n2865	0.0048
n2892	n2893	0.00016
n2872	n2892	0.00413
n2871	n2872	0.03111
n2868	n2871	0.02235
16092	n2868	0.01882
n2867	n2868	0.0064
40615	n2867	0.01205
3231	n2867	0.00796
n2870	n2871	0.01926
12162	n2870	0.01896
n2869	n2870	0.01736
14838	n2869	0.00451
1812	n2869	0.0221
21087	n2872	0.00238
n2891	n2892	0.00013
23960	n2891	0.0048
n2890	n2891	0.00013
4625	n2890	0.00965
n2889	n2890	0.00015
n2873	n2889	0.0024
23743	n2873	0.00239
3792	n2873	0.00722
n2888	n2889	0.00016
n2886	n2888	0.00016
38863	n2886	0.0048
n2885	n2886	0.00015
16442	n2885	0.0048
n2884	n2885	0.00014
n2882	n2884	0.00014
n2881	n2882	0.00014
n2878	n2881	0.00014
n2877	n2878	0.0001
25478	n2877	0.0048
n2876	n2877	0.00016
n2875	n2876	0.00016
26623	n2875	0.00606
n2874	n2875	0.00201
5234	n2874	0.00482
3804	n2874	0.00607
23071	n2876	0.00481
13475	n2878	0.0048
n2880	n2881	0.00239
20519	n2880	0.00496
34699	n2880	0.0048
31248	n2882	0.00481
n2883	n2884	0.00015
655	n2883	0.00473
22919	n2883	0.00717
n2887	n2888	0.0024
27209	n2887	0.00969
37480	n2887	0.0024
n2898	n2900	0.00337
595	n2898	0.00478
30943	n2898	0.00477
40483	n2904	0.00451
8188	n2906	0.0048
11914	n2913	0.0048
9108	n2914	0.0048
5712	n2916	0.0048
n2918	n2919	0.00211
n2917	n2918	0.00719
23488	n2917	0.01207
36622	n2917	0.00726
8620	n2918	0.00241
38578	n2921	0.0048
35545	n2924	0.00477
n2928	n2929	0.00242
10803	n2928	0.00478
n2927	n2928	0.00243
691	n2927	0.00478
n2926	n2927	0.00014
10987	n2926	0.00732
36412	n2926	0.00479
38641	n2930	0.00611
n2946	n2947	0.00597
n2931	n2946	0.00016
32168	n2931	0.01215
23130	n2931	0.00479
n2945	n2946	0.00392
n2943	n2945	0.00614
n2941	n2943	0.00377
n2940	n2941	0.01049
20694	n2940	0.03154
n2939	n2940	0.00809
n2932	n2939	0.00014
37385	n2932	0.00235
20388	n2932	0.01179
n2938	n2939	0.00722
n2934	n2938	0.00291
n2933	n2934	0.00015
8107	n2933	0.0069
37041	n2933	0.03405
18643	n2934	0.00805
n2937	n2938	0.01093
17968	n2937	0.0431
n2936	n2937	0.01132
9773	n2936	0.00966
n2935	n2936	0.00679
7777	n2935	0.01763
36628	n2935	0.01328
11565	n2941	0.00859
n2942	n2943	0.00228
19756	n2942	0.01675
28673	n2942	0.00944
n2944	n2945	0.00015
35520	n2944	0.01952
33842	n2944	0.0101
n3185	n3186	0.00188
n3184	n3185	0.00188
n2961	n3184	0.00015
n2949	n2961	0.00015
28257	n2949	0.00962
n2948	n2949	0.0176
40496	n2948	0.02574
36957	n2948	0.02183
n2960	n2961	0.00015
n2958	n2960	0.00015
n2957	n2958	0.00014
n2951	n2957	0.0024
3723	n2951	0.00723
n2950	n2951	0.0024
12324	n2950	0.00482
33282	n2950	0.00724
n2956	n2957	0.00016
n2955	n2956	0.00013
n2954	n2955	0.00013
n2952	n2954	0.00311
39177	n2952	0.00628
7919	n2952	0.00964
n2953	n2954	0.00287
18627	n2953	0.00302
28195	n2953	0.00959
35811	n2955	0.01212
4549	n2956	0.00014
20975	n2958	0.00965
n2959	n2960	0.00234
18413	n2959	0.02666
37558	n2959	0.00725
n3183	n3184	0.00011
n3181	n3183	0.00176
n3180	n3181	0.00016
12144	n3180	0.0048
n3179	n3180	0.00276
32001	n3179	0.0048
n3178	n3179	0.00275
29557	n3178	0.0024
n3177	n3178	0.01686
n3071	n3177	0.00014
n3070	n3071	0.00014
n3069	n3070	0.00014
20428	n3069	0.00478
n3068	n3069	0.00014
n2962	n3068	0.00016
10365	n2962	0.00471
20877	n2962	0.00715
n3067	n3068	0.00014
36227	n3067	0.00478
n3066	n3067	0.00015
n3065	n3066	0.00014
n3064	n3065	0.00015
n3063	n3064	0.0031
n3051	n3063	0.00182
n3037	n3051	0.00012
n3036	n3037	0.01167
n3034	n3036	0.00278
n3019	n3034	0.00404
n2968	n3019	0.00014
10434	n2968	0.00479
n2967	n2968	0.00014
n2966	n2967	0.00014
22895	n2966	0.00479
n2965	n2966	0.00014
23209	n2965	0.00478
n2964	n2965	0.00014
24483	n2964	0.00479
n2963	n2964	0.00014
28977	n2963	0.00015
33520	n2963	0.0072
15058	n2967	0.00478
n3018	n3019	0.00014
7746	n3018	0.00479
n3017	n3018	0.00014
25646	n3017	0.00478
n3016	n3017	0.00014
13633	n3016	0.00719
n3015	n3016	0.00014
2241	n3015	0.00479
n3014	n3015	0.00014
32499	n3014	0.00479
n3013	n3014	0.00014
25101	n3013	0.0048
n3012	n3013	0.00014
n3011	n3012	0.00015
n3010	n3011	0.00015
26632	n3010	0.00478
n3009	n3010	0.01161
33690	n3009	0.00477
n3008	n3009	0.00015
n2969	n3008	0.00239
170	n2969	0.00479
23955	n2969	0.00479
n3007	n3008	0.00016
n3005	n3007	0.00029
n3002	n3005	0.00026
12154	n3002	0.00719
n3001	n3002	0.0001
37003	n3001	0.00719
n2999	n3001	0.01277
n2997	n2999	0.00014
n2996	n2997	0.00015
n2995	n2996	0.00014
763	n2995	0.0072
n2994	n2995	0.00014
n2993	n2994	0.00014
n2988	n2993	0.01722
n2984	n2988	0.01685
12590	n2984	0.00609
n2983	n2984	0.00866
n2973	n2983	0.01606
2001	n2973	0.00014
n2972	n2973	0.01262
32376	n2972	0.08137
n2970	n2972	0.04219
8474	n2970	0.03051
19417	n2970	0.00324
n2982	n2983	0.01235
n2974	n2982	0.02802
22479	n2974	0.02944
33332	n2974	0.01641
n2981	n2982	0.00357
n2978	n2981	0.00258
n2976	n2978	0.01857
35722	n2976	0.00726
n2975	n2976	0.00563
34356	n2975	0.02908
1380	n2975	0.02134
15635	n2978	0.01665
n2980	n2981	0.00212
31263	n2980	0.01943
n2979	n2980	0.01301
39916	n2979	0.00016
30784	n2979	0.00944
11465	n2988	0.00707
n2992	n2993	0.00016
n2990	n2992	0.00014
3565	n2990	0.00957
n2989	n2990	0.00188
5274	n2989	0.00484
26839	n2989	0.00373
12303	n2992	0.00377
14597	n2994	0.00963
16281	n2996	0.00721
18570	n2997	0.00239
n2998	n2999	0.00238
18661	n2998	0.00479
34116	n2998	0.00479
27918	n3005	0.00762
10493	n3007	0.00719
11783	n3011	0.00479
4094	n3012	0.00479
n3033	n3034	0.00014
26453	n3033	0.00479
n3032	n3033	0.00011
n3021	n3032	0.00239
17109	n3021	0.00961
n3020	n3021	0.00015
14703	n3020	0.00719
2987	n3020	0.0072
n3031	n3032	0.00143
n3030	n3031	0.0001
n3029	n3030	0.00015
n3027	n3029	0.00015
n3026	n3027	0.00016
1384	n3026	0.0096
n3025	n3026	0.00014
21683	n3025	0.00961
n3024	n3025	0.00179
n3022	n3024	0.02116
31398	n3022	0.00698
13379	n3022	0.02343
n3023	n3024	0.00576
33562	n3023	0.02417
22069	n3023	0.01695
30097	n3027	0.00961
n3028	n3029	0.00239
40246	n3028	0.00721
6609	n3028	0.00721
19966	n3030	0.00014
18069	n3031	0.00961
4371	n3036	0.00958
38531	n3037	0.00961
n3050	n3051	0.00014
n3048	n3050	0.00013
n3038	n3048	0.00239
14089	n3038	0.00721
27226	n3038	0.00721
n3047	n3048	0.00205
12890	n3047	0.00575
n3046	n3047	0.01128
n3044	n3046	0.00347
n3041	n3044	0.00029
n3040	n3041	0.00015
2189	n3040	0.00377
n3039	n3040	0.00016
3408	n3039	0.00472
10591	n3039	0.00367
16024	n3041	0.00471
n3043	n3044	0.00472
15388	n3043	0.00015
32595	n3043	0.00947
1139	n3046	0.01488
n3049	n3050	0.00184
12377	n3049	0.00727
5723	n3049	0.00762
n3062	n3063	0.00016
n3052	n3062	0.00187
4635	n3052	0.00481
16255	n3052	0.00378
n3061	n3062	0.01899
n3053	n3061	0.01004
8750	n3053	0.04175
23585	n3053	0.02459
n3060	n3061	0.00014
n3055	n3060	0.00016
10375	n3055	0.03734
n3054	n3055	0.00233
22028	n3054	0.00966
28823	n3054	0.00481
n3059	n3060	0.00236
38185	n3059	0.00726
n3058	n3059	0.00014
12883	n3058	0.0048
n3057	n3058	0.00014
34755	n3057	0.00477
29945	n3057	0.00724
14080	n3064	0.00517
13845	n3065	0.00479
13186	n3066	0.00477
27944	n3070	0.00479
20871	n3071	0.02413
n3176	n3177	0.00014
n3072	n3176	0.00187
6170	n3072	0.0048
32520	n3072	0.00564
n3175	n3176	0.00014
25987	n3175	0.00479
n3174	n3175	0.00014
n3173	n3174	0.00014
n3073	n3173	0.00239
27080	n3073	0.00239
31657	n3073	0.01705
n3172	n3173	0.00016
n3171	n3172	0.00014
n3168	n3171	0.00014
n3167	n3168	0.00014
n3074	n3167	0.00238
10011	n3074	0.00481
34883	n3074	0.00481
n3166	n3167	0.00016
n3163	n3166	0.00016
n3162	n3163	0.00014
13683	n3162	0.00479
n3161	n3162	0.00015
40156	n3161	0.00375
n3160	n3161	0.00014
n3159	n3160	0.00016
n3157	n3159	0.00015
n3075	n3157	0.00188
26297	n3075	0.00239
3344	n3075	0.00378
n3156	n3157	0.00014
n3151	n3156	0.00011
n3150	n3151	0.00014
n3147	n3150	0.00015
n3146	n3147	0.00014
n3145	n3146	0.00014
n3144	n3145	0.00014
n3077	n3144	0.00016
20116	n3077	0.01207
n3076	n3077	0.00014
13142	n3076	0.00711
30096	n3076	0.00465
n3143	n3144	0.00014
26889	n3143	0.00478
n3142	n3143	0.00012
6325	n3142	0.00479
n3141	n3142	0.00011
n3132	n3141	0.00014
n3093	n3132	0.00204
n3078	n3093	0.00014
1543	n3078	0.00655
36291	n3078	0.00478
n3092	n3093	0.0252
n3091	n3092	0.00257
n3090	n3091	0.02096
n3089	n3090	0.00015
n3088	n3089	0.00731
n3084	n3088	0.01331
n3082	n3084	0.05862
n3079	n3082	0.04136
39476	n3079	0.02768
36796	n3079	0.06512
n3081	n3082	0.00766
29821	n3081	0.0849
n3080	n3081	0.04216
35323	n3080	0.01903
33410	n3080	0.01083
n3083	n3084	0.00199
40594	n3083	0.02601
17070	n3083	0.04069
n3087	n3088	0.04317
n3085	n3087	0.03564
19625	n3085	0.0323
20640	n3085	0.02927
n3086	n3087	0.01818
33029	n3086	0.00754
25045	n3086	0.09767
18409	n3089	0.01935
869	n3090	0.00377
28477	n3091	0.00506
1920	n3092	0.00724
n3131	n3132	0.0023
n3130	n3131	0.00061
n3129	n3130	0.0001
14616	n3129	0.0072
n3128	n3129	0.00051
33534	n3128	0.00721
n3127	n3128	0.00142
6653	n3127	0.0213
n3126	n3127	0.00509
n3123	n3126	0.0001
n3121	n3123	0.00042
12227	n3121	0.00479
n3120	n3121	0.00022
n3117	n3120	0.00029
n3116	n3117	0.00014
n3115	n3116	0.00015
n3114	n3115	0.00014
n3113	n3114	0.00014
n3094	n3113	0.00239
9634	n3094	0.00239
2667	n3094	0.00722
n3112	n3113	0.0001
367	n3112	0.00478
n3111	n3112	0.00014
24686	n3111	0.0048
n3110	n3111	0.0001
n3095	n3110	0.00486
13658	n3095	0.00491
16566	n3095	0.00239
n3109	n3110	0.00039
10333	n3109	0.00479
n3108	n3109	0.00349
17134	n3108	0.00478
n3107	n3108	0.0001
n3106	n3107	0.0001
n3097	n3106	0.00235
n3096	n3097	0.00938
10186	n3096	0.01797
28229	n3096	0.04227
34832	n3097	0.00245
n3105	n3106	0.00014
n3104	n3105	0.00013
830	n3104	0.00479
n3103	n3104	0.00012
29129	n3103	0.00479
n3102	n3103	0.00012
33167	n3102	0.00479
n3101	n3102	0.00012
34589	n3101	0.00479
n3100	n3101	0.00014
n3099	n3100	0.00014
n3098	n3099	0.00196
31143	n3098	0.00393
32576	n3098	0.00479
31575	n3099	0.0221
11068	n3100	0.0124
24078	n3105	0.00479
26354	n3107	0.00478
5694	n3114	0.00479
36282	n3115	0.0072
37223	n3116	0.00478
2216	n3117	0.01738
n3119	n3120	0.00239
4189	n3119	0.00719
n3118	n3119	0.00016
6073	n3118	0.00239
28250	n3118	0.00719
19863	n3123	0.00719
n3125	n3126	0.00549
19046	n3125	0.00478
n3124	n3125	0.00551
23998	n3124	0.01672
31033	n3124	0.00238
8853	n3130	0.00479
22451	n3131	0.00479
n3140	n3141	0.00016
n3134	n3140	0.00718
16238	n3134	0.01203
n3133	n3134	0.00242
36313	n3133	0.01693
35333	n3133	0.00236
n3139	n3140	0.00945
n3138	n3139	0.00014
n3136	n3138	0.00188
23121	n3136	0.01212
n3135	n3136	0.00184
5837	n3135	0.00384
17520	n3135	0.01717
n3137	n3138	0.00015
5750	n3137	0.00724
22149	n3137	0.00749
8453	n3139	0.01148
40356	n3145	0.00719
11081	n3146	0.01457
39223	n3147	0.00478
n3149	n3150	0.00239
11561	n3149	0.00719
n3148	n3149	0.00014
12361	n3148	0.00479
32090	n3148	0.00478
28018	n3151	0.00479
n3155	n3156	0.00014
n3154	n3155	0.00014
n3153	n3154	0.00133
176	n3153	0.00447
n3152	n3153	0.00136
8679	n3152	0.0048
8646	n3152	0.0048
9211	n3154	0.00746
28439	n3155	0.00479
n3158	n3159	0.00188
39554	n3158	0.0024
27554	n3158	0.00379
36104	n3160	0.00188
1835	n3163	0.0072
n3165	n3166	0.00134
n3164	n3165	0.00136
16182	n3164	0.0048
25741	n3164	0.0048
6923	n3165	0.00447
10155	n3168	0.0048
n3170	n3171	0.00133
n3169	n3170	0.00137
5518	n3169	0.00479
34605	n3169	0.00479
19550	n3170	0.00447
4403	n3172	0.00375
12360	n3174	0.00479
15698	n3181	0.00617
n3182	n3183	0.0024
18663	n3182	0.00484
40598	n3182	0.00971
23409	n3185	0.01208
n3187	n3188	0.05044
29521	n3187	0.02418
4810	n3187	0.02002
n3191	n3192	0.0019
n3189	n3191	0.01184
40561	n3189	0.0236
31976	n3189	0.01693
32622	n3191	0.0024
n3202	n3203	0.00372
n3201	n3202	0.00241
39991	n3201	0.01983
n3195	n3201	0.02409
5408	n3195	0.00016
8127	n3195	0.00957
9119	n3202	0.02326
16359	n3206	0.00975
32028	n3207	0.00015
n4788	n4834	0.0398
n4745	n4788	0.00487
n4601	n4745	0.01112
n3713	n4601	0.01522
n3212	n3713	0.1311
39632	n3212	0.00015
n3211	n3212	0.006
5327	n3211	0.03331
34312	n3211	0.00256
n3712	n3713	0.00613
n3705	n3712	0.12646
39570	n3705	0.03397
n3704	n3705	0.03903
36778	n3704	0.01211
n3703	n3704	0.0126
24633	n3703	0.00014
n3702	n3703	0.00015
8639	n3702	0.00851
18938	n3702	0.01998
7139	n3712	0.05444
n4600	n4601	0.00765
n3714	n4600	0.21156
11434	n3714	0.02348
31356	n3714	0.01832
n4598	n4600	0.04597
n4592	n4598	0.16615
37995	n4592	0.00015
n4591	n4592	0.00016
39542	n4591	0.00347
16790	n4591	0.00673
34226	n4598	0.19667
n4744	n4745	0.03174
n4631	n4744	0.22776
n4619	n4631	0.00699
11720	n4619	0.00014
14220	n4619	0.01774
23962	n4631	0.01335
n4743	n4744	0.07502
n4655	n4743	0.00883
38985	n4655	0.00691
29255	n4655	0.00243
n4742	n4743	0.00876
n4741	n4742	0.00376
30301	n4741	0.07477
n4740	n4741	0.00537
n4699	n4740	0.00034
n4698	n4699	0.00121
n4697	n4698	0.00022
20259	n4697	0.00939
n4696	n4697	0.00408
n4682	n4696	0.00041
25983	n4682	0.00191
n4681	n4682	0.00119
n4656	n4681	0.00015
24631	n4656	0.00466
29754	n4656	0.00579
n4680	n4681	0.00099
n4679	n4680	0.00097
n4677	n4679	0.00013
10321	n4677	0.00452
n4676	n4677	0.00374
n4657	n4676	0.00014
11550	n4657	0.01427
22433	n4657	0.00451
n4675	n4676	0.03652
n4659	n4675	0.04334
23827	n4659	0.0071
n4658	n4659	0.04719
14288	n4658	0.01709
10868	n4658	0.14994
n4674	n4675	0.03005
17906	n4674	0.00991
n4673	n4674	0.00148
15508	n4673	0.00836
n4672	n4673	0.00014
5603	n4672	0.0093
n4671	n4672	0.00016
4543	n4671	0.02976
n4670	n4671	0.03333
n4669	n4670	0.01338
n4668	n4669	0.01817
n4666	n4668	0.00685
36670	n4666	0.00881
n4665	n4666	0.02472
n4663	n4665	0.02514
32721	n4663	0.04219
n4662	n4663	0.02781
1029	n4662	0.02974
n4661	n4662	0.0272
n4660	n4661	0.03804
6333	n4660	0.03128
25650	n4660	0.0494
2471	n4661	0.0183
40639	n4665	0.08362
n4667	n4668	0.02979
13025	n4667	0.04569
5874	n4667	0.01566
36260	n4669	0.01854
8944	n4670	0.04325
n4678	n4679	0.00015
26923	n4678	0.00941
23531	n4678	0.00705
39268	n4680	0.00929
n4695	n4696	0.00016
n4693	n4695	0.00015
n4692	n4693	0.00014
n4690	n4692	0.00012
n4689	n4690	0.00016
20968	n4689	0.00948
n4688	n4689	0.00015
n4687	n4688	0.00014
n4686	n4687	0.00014
n4684	n4686	0.00323
n4683	n4684	0.02451
23096	n4683	0.00866
34328	n4683	0.00299
22961	n4684	0.0088
n4685	n4686	0.00014
34329	n4685	0.01329
35417	n4685	0.04712
25364	n4687	0.00938
5793	n4688	0.00936
33794	n4690	0.00236
n4691	n4692	0.00188
31707	n4691	0.00936
28826	n4691	0.00384
35361	n4693	0.01158
n4694	n4695	0.01317
17965	n4694	0.04757
13713	n4694	0.01141
14344	n4698	0.00936
11055	n4699	0.00014
n4739	n4740	0.00015
n4729	n4739	0.00418
n4712	n4729	0.00824
n4705	n4712	0.00016
n4700	n4705	0.00014
24851	n4700	0.00934
10370	n4700	0.01112
n4704	n4705	0.00016
n4701	n4704	0.00016
1937	n4701	0.00742
13539	n4701	0.0056
n4703	n4704	0.00183
n4702	n4703	0.00015
31084	n4702	0.01685
19279	n4702	0.00016
31372	n4703	0.00736
n4711	n4712	0.00016
4771	n4711	0.01889
n4710	n4711	0.00014
n4709	n4710	0.00016
n4708	n4709	0.00606
7871	n4708	0.00333
n4707	n4708	0.016
3922	n4707	0.00693
n4706	n4707	0.00689
37453	n4706	0.01879
22817	n4706	0.0092
19449	n4709	0.10108
22020	n4710	0.01403
n4728	n4729	0.00424
n4724	n4728	0.00015
n4723	n4724	0.00015
n4717	n4723	0.00015
n4716	n4717	0.00015
n4715	n4716	0.00553
7674	n4715	0.01096
n4714	n4715	0.00427
n4713	n4714	0.00015
29264	n4713	0.00703
30410	n4713	0.021
17518	n4714	0.00903
16033	n4716	0.00933
4948	n4717	0.00014
n4718	n4723	0.00427
4694	n4718	0.00712
34366	n4718	0.03371
16841	n4724	0.00184
n4727	n4728	0.00196
n4725	n4727	0.00014
12687	n4725	0.007
29289	n4725	0.00938
n4726	n4727	0.00541
23368	n4726	0.01866
33838	n4726	0.01002
n4738	n4739	0.00014
n4735	n4738	0.00192
n4733	n4735	0.00192
18197	n4733	0.00552
n4732	n4733	0.0039
27926	n4732	0.00236
n4731	n4732	0.00275
n4730	n4731	0.01457
29964	n4730	0.02884
12766	n4730	0.00916
32330	n4731	0.01498
n4734	n4735	0.00016
26432	n4734	0.007
27998	n4734	0.00932
n4737	n4738	0.01063
3443	n4737	0.00775
n4736	n4737	0.00777
2138	n4736	0.00708
32525	n4736	0.00582
36213	n4742	0.00702
n4787	n4788	0.00074
23724	n4787	0.04946
n4786	n4787	0.00799
n4758	n4786	0.04098
n4746	n4758	0.03786
14403	n4746	0.00014
2039	n4746	0.00232
n4757	n4758	0.01081
n4753	n4757	0.00408
n4752	n4753	0.00014
28912	n4752	0.01172
n4751	n4752	0.00014
n4750	n4751	0.00015
32413	n4750	0.00014
n4749	n4750	0.00014
8326	n4749	0.01212
n4748	n4749	0.00015
8142	n4748	0.00952
n4747	n4748	0.01827
23359	n4747	0.04165
31714	n4747	0.09368
6222	n4751	0.00014
1549	n4753	0.01171
n4756	n4757	0.00726
n4755	n4756	0.01093
35839	n4755	0.07978
n4754	n4755	0.00015
20111	n4754	0.02057
21043	n4754	0.03377
23921	n4756	0.0387
32386	n4786	0.22038
n7166	n7167	0.00672
n4835	n7166	0.22319
24178	n4835	0.04311
35029	n4835	0.0884
n7165	n7166	0.02574
n7147	n7165	0.08003
n4863	n7147	0.04603
n4856	n4863	0.09828
2051	n4856	0.03902
25793	n4856	0.04743
n4862	n4863	0.02887
n4860	n4862	0.0205
n4857	n4860	0.04189
13034	n4857	0.0949
16971	n4857	0.18805
n4859	n4860	0.1165
20475	n4859	0.00324
n4858	n4859	0.00704
393	n4858	0.00988
15459	n4858	0.01467
n4861	n4862	0.08798
2886	n4861	0.03014
38237	n4861	0.00014
n7146	n7147	0.01908
n7140	n7146	0.02388
