
tree	pre	post	class	id	stat.count	stat.mean	stat.variance	stat.standard_deviation	stat.min	stat.max	stat.skewness	stat.kurtosis	stat.median	stat.harmonic_mean	stat.geometric_mean	stat.mode	newick
../data/bik/trees/F04R22-midroot.db	../data/bik/presence_lists/F04R22/pre/RyanCt.lst	../data/bik/presence_lists/F04R22/post/RyanCt.lst	mixed	17609	6	0.01973	9.33556e-06	0.0030554148654479	0.0149	0.02456	-5.33447797653602e-17	2.49250500161154	0.01973	0.0193192999687017	0.0195277393308503	0.01973	((17452:0.028323,6799:0.046911):0.000539,(28847:0.000539,25003:0.019126):0.027939):0.962037;
../data/bik/trees/F04R22-midroot.db	../data/bik/presence_lists/F04R22/pre/RyanCt.lst	../data/bik/presence_lists/F04R22/post/RyanCt.lst	mixed	18165	6	0.026325	3.54399500000002e-05	0.00595314622699629	0.01722	0.03543	0	1.44546329593657	0.026325	0.0251179238789344	0.0257364536873452		((5706:0.027574,33417:0.035134):0.000556,(3789:0.070083,15596:0.060114):0.000556):0.951218;
../data/bik/trees/F04R22-midroot.db	../data/bik/presence_lists/F04R22/pre/RyanCt.lst	../data/bik/presence_lists/F04R22/post/RyanCt.lst	mixed	18350	6	0.0205099999999999	1.50919999999943e-07	0.000388484233914252	0.0200899999999999	0.0209299999999999	0	-3.0371900826424	0.0205099999999999	0.0205038678456524	0.0205069337401728		((27708:0.028010,31099:0.027491):0.009646,(22408:0.027454,6279:0.030051):0.009943):0.961954;
../data/bik/trees/F04R22-midroot.db	../data/bik/presence_lists/F04R22/pre/RyanCt.lst	../data/bik/presence_lists/F04R22/post/RyanCt.lst	mixed	18375	6	0.02581	9.86916000000008e-06	0.00314152192416352	0.02118	0.03044	0	0.499645380414242	0.02581	0.0254860683356034	0.0256488561468214		(12632:0.037113,((33723:0.027712,2312:0.009250):0.008457,18140:0.028467):0.025145):0.951277;
../data/bik/trees/F04R22-midroot.db	../data/bik/presence_lists/F04R22/pre/RyanCt.lst	../data/bik/presence_lists/F04R22/post/RyanCt.lst	mixed	18541	6	0.062445	0.00034561419	0.018590701708112	0.04216	0.08273	0	-3.00408325150418	0.062445	0.0577910321334881	0.0600838205462283		((5764:0.044701,23536:0.032282):0.000508,(33961:0.031883,4031:0.140423):0.026509):0.924169;
../data/bik/trees/F04R22-midroot.db	../data/bik/presence_lists/F04R22/pre/RyanCt.lst	../data/bik/presence_lists/F04R22/post/RyanCt.lst	mixed	18418	6	0.045885	3.14509100000002e-05	0.00560811109019786	0.0387400000000001	0.05303	0	-1.70715070815211	0.045885	0.0453097893005107	0.0455974993670295		(((12047:0.011902,2616:0.031677):0.031825,7219:0.088378):0.022067,7051:0.077400):0.915198;
../data/bik/trees/F04R22-midroot.db	../data/bik/presence_lists/F04R22/pre/RyanCt.lst	../data/bik/presence_lists/F04R22/post/RyanCt.lst	mixed	18770	6	0.075825	0.00028413467	0.0168562946699445	0.05369	0.09796	-6.66133814775094e-17	-1.4945286815628	0.075825	0.0726164709809742	0.0742254215198273		(((20714:0.044287,980:0.086468):0.000400,17734:0.067884):0.053219,16940:0.045247):0.898914;
../data/bik/trees/F04R22-midroot.db	../data/bik/presence_lists/F04R22/pre/RyanCt.lst	../data/bik/presence_lists/F04R22/post/RyanCt.lst	mixed	18745	6	0.03464	0.000392246159999999	0.0198052053763651	0.01353	0.05575	0	-3.14071771896486	0.03464	0.0249534432412736	0.0294756409273975		(37339:0.019350,((7722:0.114132,14789:0.019523):0.013392,32681:0.019379):0.000405):0.949905;
../data/bik/trees/F04R22-midroot.db	../data/bik/presence_lists/F04R22/pre/RyanCt.lst	../data/bik/presence_lists/F04R22/post/RyanCt.lst	mixed	18868	6	0.04515	0.00042357636	0.0205809708225827	0.01417	0.07613	4.37150315946155e-17	0.980170208256663	0.04515	0.034380889029888	0.0402738194272228		((27997:0.101986,(5619:0.018515,13222:0.088468):0.019986):0.000444,24833:0.000389):0.937334;
tree	pre	post	class	id	stat.count	stat.mean	stat.variance	stat.standard_deviation	stat.min	stat.max	stat.skewness	stat.kurtosis	stat.median	stat.harmonic_mean	stat.geometric_mean	stat.mode	newick
../data/bik/trees/F04R22-midroot.db	../data/bik/presence_lists/F04R22/pre/ShellfishLab.lst	../data/bik/presence_lists/F04R22/post/ShellfishLab.lst	post	7923	6	0.453125	0.00131736763000001	0.0362955593702592	0.40448	0.50177	-1.33226762955019e-16	-1.38614933133838	0.453125	0.450693533320738	0.451909819892818		((24022:0.037008,38943:0.037077):0.081436,(34334:0.070070,16420:0.010453):0.010868):0.915196;
../data/bik/trees/F04R22-midroot.db	../data/bik/presence_lists/F04R22/pre/ShellfishLab.lst	../data/bik/presence_lists/F04R22/post/ShellfishLab.lst	post	8451	6	0.147995	0.00419025443	0.0647321746120119	0.06403	0.23196	0	-1.36722909804209	0.147995	0.121322930715266	0.13484607748556		((36713:0.050731,(33075:0.009501,23283:0.102129):0.086264):0.061232,27739:0.000280):0.870284;
../data/bik/trees/F04R22-midroot.db	../data/bik/presence_lists/F04R22/pre/ShellfishLab.lst	../data/bik/presence_lists/F04R22/post/ShellfishLab.lst	post	8449	6	0.167655	0.00419025443	0.0647321746120119	0.08369	0.25162	0	-1.36722909804209	0.167655	0.144810345020705	0.156357176872712		((36713:0.050731,(33075:0.009501,23283:0.102129):0.086264):0.061232,27739:0.000280):0.870284;
../data/bik/trees/F04R22-midroot.db	../data/bik/presence_lists/F04R22/pre/ShellfishLab.lst	../data/bik/presence_lists/F04R22/post/ShellfishLab.lst	pre	2272	6	0.15104	4.38817599999974e-05	0.00662433090960872	0.14082	0.16126	0	1.69174744971503	0.15104	0.150797220363422	0.150918729256178		(((24751:0.000328,35449:0.027956):0.000352,40480:0.020709):0.010882,37169:0.011281):0.976594;
../data/bik/trees/F04R22-midroot.db	../data/bik/presence_lists/F04R22/pre/ShellfishLab.lst	../data/bik/presence_lists/F04R22/post/ShellfishLab.lst	pre	2182	6	0.20364	4.3881760000003e-05	0.00662433090960913	0.19342	0.21386	-5.10008701937181e-17	1.69174744971302	0.20364	0.203460154269534	0.203550125641446		(((24751:0.000328,35449:0.027956):0.000352,40480:0.020709):0.010882,37169:0.011281):0.976594;
../data/bik/trees/F04R22-midroot.db	../data/bik/presence_lists/F04R22/pre/ShellfishLab.lst	../data/bik/presence_lists/F04R22/post/ShellfishLab.lst	pre	6931	6	0.0194700000000002	0.00012155492	0.0110251947828598	0.00528000000000017	0.0336600000000001	0	-1.91035560855329	0.0194700000000002	0.0131384292150772	0.0163493721242753	0.0123100000000002	(30283:0.016502,(9177:0.036945,(14528:0.000000,40425:0.000000):0.000512):0.003993):0.983388;
../data/bik/trees/F04R22-midroot.db	../data/bik/presence_lists/F04R22/pre/ShellfishLab.lst	../data/bik/presence_lists/F04R22/post/ShellfishLab.lst	pre	8481	6	0.123135	0.000170501070000009	0.0130576058295543	0.10327	0.143	9.59232693276135e-15	1.29629279511723	0.123135	0.121963640260622	0.122552320874946		((4231:0.004796,18032:0.017132):0.039376,(27861:0.004816,25669:0.014527):0.079878):0.930055;
../data/bik/trees/F04R22-midroot.db	../data/bik/presence_lists/F04R22/pre/ShellfishLab.lst	../data/bik/presence_lists/F04R22/post/ShellfishLab.lst	pre	8660	6	0.214795	0.000101950989999999	0.0100970782902778	0.20383	0.22576	6.66133814775094e-17	-3.00032936683331	0.214795	0.214399380671751	0.21459712001574		((39917:0.169401,(33171:0.000297,9839:0.004262):0.172366):0.034544,19574:0.173793):0.800971;
../data/bik/trees/F04R22-midroot.db	../data/bik/presence_lists/F04R22/pre/ShellfishLab.lst	../data/bik/presence_lists/F04R22/post/ShellfishLab.lst	pre	13273	6	0.422475	5.67890999993992e-06	0.00238304636965795	0.41908	0.42587	-1.57340807049877e-13	-0.180163944865655	0.422475	0.42246379801016	0.422469399048229		((18313:0.017350,19667:0.014428):0.000282,(6503:0.010841,14527:0.007214):0.000302):0.987250;
../data/bik/trees/F04R22-midroot.db	../data/bik/presence_lists/F04R22/pre/ShellfishLab.lst	../data/bik/presence_lists/F04R22/post/ShellfishLab.lst	pre	13267	6	0.536075	5.67891000007315e-06	0.0023830463696859	0.53268	0.53947	1.0458300891969e-13	-0.180163945150622	0.536075	0.536066171926962	0.536070585984601		((18313:0.017350,19667:0.014428):0.000282,(6503:0.010841,14527:0.007214):0.000302):0.987250;
../data/bik/trees/F04R22-midroot.db	../data/bik/presence_lists/F04R22/pre/ShellfishLab.lst	../data/bik/presence_lists/F04R22/post/ShellfishLab.lst	pre	14739	6	0.032385	0.00011059683	0.010516502745685	0.01816	0.04661	0	-0.969671892133049	0.032385	0.0293093034369628	0.0308697141042959		(((40734:0.054829,16162:0.106835):0.000784,25525:0.025611):0.040194,1832:0.029113):0.915365;
../data/bik/trees/F04R22-midroot.db	../data/bik/presence_lists/F04R22/pre/ShellfishLab.lst	../data/bik/presence_lists/F04R22/post/ShellfishLab.lst	pre	19297	6	0.023505	4.734179e-05	0.00688053704299308	0.01312	0.03389	-2.53130849614536e-15	1.06778262973614	0.023505	0.0216181093192563	0.0225971978411492		((12605:0.002112,17866:0.057812):0.056624,(8632:0.081439,27094:0.057812):0.154034):0.844877;
../data/bik/trees/F04R22-midroot.db	../data/bik/presence_lists/F04R22/pre/ShellfishLab.lst	../data/bik/presence_lists/F04R22/post/ShellfishLab.lst	pre	20013	6	0.02652	3.96028799999998e-05	0.0062930819158819	0.01952	0.03352	0	-2.99002115784456	0.02652	0.0252682673242861	0.0258884453414278		(((23285:0.045260,15410:0.030173):0.030096,23448:0.153122):0.016098,19368:0.075434):0.896882;
../data/bik/trees/F04R22-midroot.db	../data/bik/presence_lists/F04R22/pre/ShellfishLab.lst	../data/bik/presence_lists/F04R22/post/ShellfishLab.lst	pre	23053	6	0.0604200000000001	0.000693681840000001	0.0263378404581697	0.02036	0.10048	0	1.26879179473646	0.0604200000000001	0.047443107520513	0.0545347327399395		(39614:0.026149,((4568:0.064674,9333:0.110186):0.024381,33392:0.000456):0.031453):0.913853;
../data/bik/trees/F04R22-midroot.db	../data/bik/presence_lists/F04R22/pre/ShellfishLab.lst	../data/bik/presence_lists/F04R22/post/ShellfishLab.lst	pre	23719	6	0.10881	0.000813886280000001	0.0285286922237946	0.06451	0.15311	-3.27212215656125e-17	1.89867054676318	0.10881	0.101855931625763	0.105464994017816		((26743:0.070975,(1277:0.179835,3058:0.030491):0.025723):0.028493,23106:0.203075):0.844675;
../data/bik/trees/F04R22-midroot.db	../data/bik/presence_lists/F04R22/pre/ShellfishLab.lst	../data/bik/presence_lists/F04R22/post/ShellfishLab.lst	pre	23075	6	0.04791	0.000128856439999999	0.0113514950557184	0.03472	0.0611	-2.99760216648792e-15	-1.96492337214296	0.04791	0.0456181395014045	0.0467628898976783		(3787:0.100780,(27149:0.000601,(34126:0.041927,21345:0.108083):0.000601):0.053010):0.897094;
../data/bik/trees/F04R22-midroot.db	../data/bik/presence_lists/F04R22/pre/ShellfishLab.lst	../data/bik/presence_lists/F04R22/post/ShellfishLab.lst	pre	24081	6	0.03687	4.94992399999998e-05	0.00703556962867967	0.02774	0.046	0	-1.55353912577672	0.03687	0.0357297093666843	0.0363008516350598		(((4140:0.060067,29441:0.024947):0.022391,19292:0.063645):0.044526,22550:0.049945):0.905759;
../data/bik/trees/F04R22-midroot.db	../data/bik/presence_lists/F04R22/pre/ShellfishLab.lst	../data/bik/presence_lists/F04R22/post/ShellfishLab.lst	pre	21759	6	0.0341	0.00011831144	0.0108771062328176	0.02018	0.04802	0	-1.75058092944776	0.0341	0.0310601886994696	0.0325837502581788		((19643:0.026544,6749:0.053520):0.014405,(16046:0.112544,28289:0.040356):0.053089):0.908012;
../data/bik/trees/F04R22-midroot.db	../data/bik/presence_lists/F04R22/pre/ShellfishLab.lst	../data/bik/presence_lists/F04R22/post/ShellfishLab.lst	pre	19309	6	0.07629	0.000193357	0.0139052867643929	0.05487	0.09771	-2.44387843295613e-15	1.65302339987812	0.07629	0.0740723464925058	0.0752000026895609		(5878:0.397660,(7280:0.136321,(16963:0.335300,26362:0.170624):0.001487):0.001289):0.738314;
../data/bik/trees/F04R22-midroot.db	../data/bik/presence_lists/F04R22/pre/ShellfishLab.lst	../data/bik/presence_lists/F04R22/post/ShellfishLab.lst	mixed	13890	6	0.181015	0.00426458235	0.0653037697993003	0.08631	0.27572	0	0.118487851700899	0.181015	0.158286508669996	0.17011653296084		(23826:0.592429,((35291:0.365715,28843:0.145032):0.090354,3852:0.027989):0.038436):0.643204;
../data/bik/trees/F04R22-midroot.db	../data/bik/presence_lists/F04R22/pre/ShellfishLab.lst	../data/bik/presence_lists/F04R22/post/ShellfishLab.lst	mixed	13888	6	0.219835	0.00426458235	0.0653037697993003	0.12513	0.31454	0	0.118487851700899	0.219835	0.202059753288005	0.211186650305346		(23826:0.592429,((35291:0.365715,28843:0.145032):0.090354,3852:0.027989):0.038436):0.643204;
tree	pre	post	class	id	stat.count	stat.mean	stat.variance	stat.standard_deviation	stat.min	stat.max	stat.skewness	stat.kurtosis	stat.median	stat.harmonic_mean	stat.geometric_mean	stat.mode	newick
../data/bik/trees/NF118Sr2b-midroot.db	../data/bik/presence_lists/NF118Sr2b/pre/BelleairBlvd.lst	../data/bik/presence_lists/NF118Sr2b/post/BelleairBlvd.lst	pre	5229	6	0.02056	2.65319200000001e-05	0.00515091448191485	0.01267	0.02845	5.62050406216485e-17	1.47822977921322	0.02056	0.0193815557135175	0.0199890200780313		(((600:0.017472,40206:0.035262):0.000406,20739:0.043650):0.001625,13904:0.017268):0.970165;
../data/bik/trees/NF118Sr2b-midroot.db	../data/bik/presence_lists/NF118Sr2b/pre/BelleairBlvd.lst	../data/bik/presence_lists/NF118Sr2b/post/BelleairBlvd.lst	pre	8861	6	0.56803	0.03164694276	0.177895876174801	0.30852	0.82754	0	0.186734563384708	0.56803	0.516244098257353	0.542951500654571	0.49131	((32517:0.336963,29902:0.105067):0.369698,(11482:0.000000,2676:0.000000):0.198511):0.605388;
../data/bik/trees/NF118Sr2b-midroot.db	../data/bik/presence_lists/NF118Sr2b/pre/BelleairBlvd.lst	../data/bik/presence_lists/NF118Sr2b/post/BelleairBlvd.lst	pre	8571	6	0.60311	0.0316469427599999	0.1778958761748	0.3436	0.86262	0	0.186734563384743	0.60311	0.554990487339825	0.579715303245173	0.52639	((32517:0.336963,29902:0.105067):0.369698,(11482:0.000000,2676:0.000000):0.198511):0.605388;
../data/bik/trees/NF118Sr2b-midroot.db	../data/bik/presence_lists/NF118Sr2b/pre/BelleairBlvd.lst	../data/bik/presence_lists/NF118Sr2b/post/BelleairBlvd.lst	pre	16602	6	0.11212	0.00206244104	0.0454141061785873	0.0580499999999999	0.16619	-8.01442245901285e-17	-1.99561802295476	0.11212	0.0957242499295823	0.103881723756549		(((35231:0.016369,12737:0.109500):0.022582,25145:0.050756):0.025639,35938:0.017186):0.921027;
../data/bik/trees/NF118Sr2b-midroot.db	../data/bik/presence_lists/NF118Sr2b/pre/BelleairBlvd.lst	../data/bik/presence_lists/NF118Sr2b/post/BelleairBlvd.lst	pre	16745	6	0.05678	0.000749326880000001	0.0273738356830021	0.02618	0.08738	-6.66133814775094e-17	-2.6767355278517	0.05678	0.0452120149737224	0.0508239168544677		(4018:0.021187,(1554:0.004168,(23909:0.064416,14577:0.004067):0.022620):0.000203):0.965079;
../data/bik/trees/NF118Sr2b-midroot.db	../data/bik/presence_lists/NF118Sr2b/pre/BelleairBlvd.lst	../data/bik/presence_lists/NF118Sr2b/post/BelleairBlvd.lst	pre	8525	6	0.64001	0.0316469427600001	0.177895876174801	0.3805	0.89952	1.06581410364015e-15	0.186734563384679	0.64001	0.595188202844295	0.618144660650757	0.56329	((32517:0.336963,29902:0.105067):0.369698,(11482:0.000000,2676:0.000000):0.198511):0.605388;
../data/bik/trees/NF118Sr2b-midroot.db	../data/bik/presence_lists/NF118Sr2b/pre/BelleairBlvd.lst	../data/bik/presence_lists/NF118Sr2b/post/BelleairBlvd.lst	mixed	5213	6	0.0375200000000001	0.00027936952	0.0167143507202643	0.0163	0.0587400000000001	0	-1.50912648782995	0.0375200000000001	0.0305516720191761	0.034066509718128		(((2205:0.017833,9056:0.063767):0.006943,19858:0.008546):0.039405,28433:0.000415):0.944334;
../data/bik/trees/NF118Sr2b-midroot.db	../data/bik/presence_lists/NF118Sr2b/pre/BelleairBlvd.lst	../data/bik/presence_lists/NF118Sr2b/post/BelleairBlvd.lst	mixed	5266	6	0.080955	0.00214757531	0.046341938996982	0.03234	0.12957	0	-3.18047906742533	0.080955	0.0583872205895911	0.0688892333423947		(((19817:0.051854,36827:0.276138):0.008797,22741:0.029515):0.014671,2391:0.049394):0.882873;
../data/bik/trees/NF118Sr2b-midroot.db	../data/bik/presence_lists/NF118Sr2b/pre/BelleairBlvd.lst	../data/bik/presence_lists/NF118Sr2b/post/BelleairBlvd.lst	mixed	5264	6	0.087675	0.00214757531	0.046341938996982	0.03906	0.13629	-1.19904086659517e-15	-3.18047906742532	0.087675	0.066922696205731	0.076697886428842		(((19817:0.051854,36827:0.276138):0.008797,22741:0.029515):0.014671,2391:0.049394):0.882873;
../data/bik/trees/NF118Sr2b-midroot.db	../data/bik/presence_lists/NF118Sr2b/pre/BelleairBlvd.lst	../data/bik/presence_lists/NF118Sr2b/post/BelleairBlvd.lst	mixed	5519	6	0.08832	0.000545855119999998	0.0233635425396064	0.06093	0.11571	-2.39808173319034e-15	-1.85372575719925	0.08832	0.0830120485239899	0.0856651598928484		(35155:0.059669,((27078:0.126997,40129:0.043635):0.002313,34893:0.037571):0.093208):0.861970;
../data/bik/trees/NF118Sr2b-midroot.db	../data/bik/presence_lists/NF118Sr2b/pre/BelleairBlvd.lst	../data/bik/presence_lists/NF118Sr2b/post/BelleairBlvd.lst	mixed	16699	6	0.0693150000000001	1.54425100000008e-05	0.0039296959169891	0.0643100000000001	0.0743200000000001	0	-1.70572604968271	0.0693150000000001	0.069129065501807	0.0692220400004613		((13948:0.008754,(35958:0.011559,8339:0.006488):0.000189):0.039871,22045:0.040195):0.953253;
tree	pre	post	class	id	stat.count	stat.mean	stat.variance	stat.standard_deviation	stat.min	stat.max	stat.skewness	stat.kurtosis	stat.median	stat.harmonic_mean	stat.geometric_mean	stat.mode	newick
../data/bik/trees/NF118Sr2b-midroot.db	../data/bik/presence_lists/NF118Sr2b/pre/BayfrontPark.lst	../data/bik/presence_lists/NF118Sr2b/post/BayfrontPark.lst	post	8540	6	0.123705	4.74807499999924e-05	0.00689062769274269	0.11509	0.13232	-9.05941988094128e-15	-1.83403923491121	0.123705	0.123384721785553	0.123544863797518		((24032:0.036770,(2680:0.032962,40453:0.000306):0.022369):0.049618,37897:0.081332):0.913760;
../data/bik/trees/NF118Sr2b-midroot.db	../data/bik/presence_lists/NF118Sr2b/pre/BayfrontPark.lst	../data/bik/presence_lists/NF118Sr2b/post/BayfrontPark.lst	post	8534	6	0.146365	4.74807500000063e-05	0.00689062769274369	0.13775	0.15498	-6.66133814775094e-17	-1.83403923491379	0.146365	0.146094409852059	0.146229706679536		((24032:0.036770,(2680:0.032962,40453:0.000306):0.022369):0.049618,37897:0.081332):0.913760;
../data/bik/trees/NF118Sr2b-midroot.db	../data/bik/presence_lists/NF118Sr2b/pre/BayfrontPark.lst	../data/bik/presence_lists/NF118Sr2b/post/BayfrontPark.lst	post	8526	6	0.211565	4.74807500000174e-05	0.0068906276927445	0.20295	0.22018	1.8052226380405e-14	-1.83403923491585	0.211565	0.21137789302449	0.211471447092772		((24032:0.036770,(2680:0.032962,40453:0.000306):0.022369):0.049618,37897:0.081332):0.913760;
../data/bik/trees/NF118Sr2b-midroot.db	../data/bik/presence_lists/NF118Sr2b/pre/BayfrontPark.lst	../data/bik/presence_lists/NF118Sr2b/post/BayfrontPark.lst	pre	2769	6	0.492585	0.00512655307000003	0.0715999516061291	0.4049	0.58027	-5.99520433297584e-16	-1.96119543951739	0.492585	0.483839142154941	0.488210883903286		((22197:0.634772,(22460:0.073345,32936:0.280521):0.418072):0.086174,27608:1.076192):0.210126;
../data/bik/trees/NF118Sr2b-midroot.db	../data/bik/presence_lists/NF118Sr2b/pre/BayfrontPark.lst	../data/bik/presence_lists/NF118Sr2b/post/BayfrontPark.lst	pre	2767	6	0.498825	0.00512655307000003	0.0715999516061291	0.41114	0.58651	-8.65973959207622e-16	-1.9611954395174	0.498825	0.490190367396316	0.494506541973519		((22197:0.634772,(22460:0.073345,32936:0.280521):0.418072):0.086174,27608:1.076192):0.210126;
../data/bik/trees/NF118Sr2b-midroot.db	../data/bik/presence_lists/NF118Sr2b/pre/BayfrontPark.lst	../data/bik/presence_lists/NF118Sr2b/post/BayfrontPark.lst	pre	2868	6	0.20904	0.00542712672	0.0736690350147197	0.10158	0.3165	0	0.20348095208407	0.20904	0.184083300871991	0.197071330010337		((17015:0.000421,16876:0.042844):0.131179,(36348:0.135151,12814:0.321630):0.247736):0.685531;
../data/bik/trees/NF118Sr2b-midroot.db	../data/bik/presence_lists/NF118Sr2b/pre/BayfrontPark.lst	../data/bik/presence_lists/NF118Sr2b/post/BayfrontPark.lst	pre	2864	6	0.41208	0.00542712671999999	0.0736690350147196	0.30462	0.51954	0	0.203480952084101	0.41208	0.400733033222366	0.406461824636348		((17015:0.000421,16876:0.042844):0.131179,(36348:0.135151,12814:0.321630):0.247736):0.685531;
../data/bik/trees/NF118Sr2b-midroot.db	../data/bik/presence_lists/NF118Sr2b/pre/BayfrontPark.lst	../data/bik/presence_lists/NF118Sr2b/post/BayfrontPark.lst	pre	3072	6	0.15587	0.000249175160000015	0.0157852830193194	0.13894	0.1728	7.89368570508486e-15	-3.07760895838562	0.15587	0.154536818599713	0.1552022307736		(31990:0.246315,((24590:0.012716,16525:0.000523):0.013805,15417:0.037148):0.344431):0.660599;
../data/bik/trees/NF118Sr2b-midroot.db	../data/bik/presence_lists/NF118Sr2b/pre/BayfrontPark.lst	../data/bik/presence_lists/NF118Sr2b/post/BayfrontPark.lst	pre	4697	6	0.524425	0.00739504283000003	0.0859944348780782	0.43047	0.61838	1.26565424807268e-15	-2.33155532848996	0.524425	0.512582323065382	0.518492949109931		((2705:0.153506,36386:0.000399):0.460817,(31168:0.000374,6215:0.315458):0.610959):0.346678;
../data/bik/trees/NF118Sr2b-midroot.db	../data/bik/presence_lists/NF118Sr2b/pre/BayfrontPark.lst	../data/bik/presence_lists/NF118Sr2b/post/BayfrontPark.lst	pre	4844	6	0.14854	0.00347507239999999	0.0589497446983445	0.09147	0.20561	-9.99200722162641e-17	-3.28090228231991	0.14854	0.128991959639048	0.138435313882855		(35490:0.598376,((2740:0.033475,28721:0.000541):0.051256,18974:0.078431):0.111674):0.712911;
../data/bik/trees/NF118Sr2b-midroot.db	../data/bik/presence_lists/NF118Sr2b/pre/BayfrontPark.lst	../data/bik/presence_lists/NF118Sr2b/post/BayfrontPark.lst	pre	11539	6	0.11685	0.00164744212	0.0405886944850411	0.0755100000000001	0.15819	0	-3.23719834884391	0.11685	0.105057342345951	0.110808436554001		((30363:0.013455,31790:0.107558):0.030865,(11148:0.010402,29804:0.003917):0.043627):0.928921;
../data/bik/trees/NF118Sr2b-midroot.db	../data/bik/presence_lists/NF118Sr2b/pre/BayfrontPark.lst	../data/bik/presence_lists/NF118Sr2b/post/BayfrontPark.lst	pre	12575	6	0.1228	0.00016351768	0.012787403176564	0.10303	0.14257	0	1.76557157745835	0.1228	0.121672512306099	0.122239449248039		((31942:0.051824,(4607:0.014418,29863:0.006286):0.009009):0.015350,26524:0.074501):0.947226;
../data/bik/trees/NF118Sr2b-midroot.db	../data/bik/presence_lists/NF118Sr2b/pre/BayfrontPark.lst	../data/bik/presence_lists/NF118Sr2b/post/BayfrontPark.lst	pre	15429	6	0.0520349999999999	0.00022781003	0.0150933770243773	0.0342699999999999	0.0697999999999999	8.57572657626324e-17	-1.82378677689253	0.0520349999999999	0.0482487160728918	0.05014150544848		(7283:0.021067,((27168:0.010074,3676:0.030630):0.008692,22971:0.000163):0.000174):0.980040;
../data/bik/trees/NF118Sr2b-midroot.db	../data/bik/presence_lists/NF118Sr2b/pre/BayfrontPark.lst	../data/bik/presence_lists/NF118Sr2b/post/BayfrontPark.lst	pre	15427	6	0.0537550000000001	0.000227810029999999	0.0150933770243772	0.0359900000000001	0.07152	8.57574166403762e-17	-1.8237867768925	0.0537550000000001	0.0500986065303119	0.0519265781831056		(7283:0.021067,((27168:0.010074,3676:0.030630):0.008692,22971:0.000163):0.000174):0.980040;
tree	pre	post	class	id	stat.count	stat.mean	stat.variance	stat.standard_deviation	stat.min	stat.max	stat.skewness	stat.kurtosis	stat.median	stat.harmonic_mean	stat.geometric_mean	stat.mode	newick
../data/bik/trees/NF118Sr2b-midroot.db	../data/bik/presence_lists/NF118Sr2b/pre/RyanCt.lst	../data/bik/presence_lists/NF118Sr2b/post/RyanCt.lst	post	3373	6	0.1071	0.00298243296	0.0546116558987182	0.0521	0.1621	0	-3.17954524318897	0.1071	0.0835672158181429	0.0946959848136862		((12571:0.037787,4245:0.000503):0.048349,(3087:0.000536,8691:0.313965):0.094652):0.840302;
../data/bik/trees/NF118Sr2b-midroot.db	../data/bik/presence_lists/NF118Sr2b/pre/RyanCt.lst	../data/bik/presence_lists/NF118Sr2b/post/RyanCt.lst	post	2926	6	0.242855	0.000221389710000031	0.0148791703397747	0.22524	0.26047	8.45989944764369e-15	-2.09452498850043	0.242855	0.242094311113079	0.242474610479405		((1758:0.025609,(22010:0.073355,5661:0.127832):0.035217):0.088890,35017:0.209145):0.806739;
../data/bik/trees/NF118Sr2b-midroot.db	../data/bik/presence_lists/NF118Sr2b/pre/RyanCt.lst	../data/bik/presence_lists/NF118Sr2b/post/RyanCt.lst	post	6736	6	0.230085	0.00056196851000001	0.0237058750102166	0.19272	0.26745	5.46229728115577e-15	2.39117111017064	0.230085	0.228013662505016	0.229056049740631	0.22799	((35151:0.000259,25297:0.000259):0.178029,(24835:0.001961,16398:0.009714):0.241585):0.787145;
../data/bik/trees/NF118Sr2b-midroot.db	../data/bik/presence_lists/NF118Sr2b/pre/RyanCt.lst	../data/bik/presence_lists/NF118Sr2b/post/RyanCt.lst	post	6769	6	0.05199	0.0004077938	0.0201939050210701	0.0254	0.07858	0	-1.60758548005233	0.05199	0.0448528445642177	0.0484547958595342		((11186:0.052780,37889:0.000296):0.000317,(3818:0.006598,10593:0.000296):0.079635):0.945031;
../data/bik/trees/NF118Sr2b-midroot.db	../data/bik/presence_lists/NF118Sr2b/pre/RyanCt.lst	../data/bik/presence_lists/NF118Sr2b/post/RyanCt.lst	post	6730	6	0.342405	0.000561968509999988	0.0237058750102161	0.30504	0.37977	-1.03916875104915e-14	2.39117111017133	0.342405	0.34102649231492	0.34171776213404	0.34031	((35151:0.000259,25297:0.000259):0.178029,(24835:0.001961,16398:0.009714):0.241585):0.787145;
../data/bik/trees/NF118Sr2b-midroot.db	../data/bik/presence_lists/NF118Sr2b/pre/RyanCt.lst	../data/bik/presence_lists/NF118Sr2b/post/RyanCt.lst	post	7256	6	0.0796500000000001	0.000829042440000001	0.0287930970894067	0.0367900000000001	0.12251	0	0.680923597238051	0.0796500000000001	0.0693528434153777	0.0747698918325707		((2003:0.035324,16959:0.000227):0.012017,(23494:0.028667,14599:0.030756):0.069497):0.935499;
../data/bik/trees/NF118Sr2b-midroot.db	../data/bik/presence_lists/NF118Sr2b/pre/RyanCt.lst	../data/bik/presence_lists/NF118Sr2b/post/RyanCt.lst	post	8540	6	0.197715	0.00670312579	0.081872619293632	0.11072	0.28471	0	-3.08093839316166	0.197715	0.169055517837974	0.182934446584606		(21770:0.379107,(5079:0.000283,(42:0.031586,5163:0.055599):0.000283):0.050557):0.845297;
