primer	site	class	id	dist.count	dist.mean	dist.variance	dist.standard_deviation	dist.min	dist.max	dist.median	dist.harmonic_mean	dist.geometric_mean	hght.count	hght.mean	hght.variance	hght.standard_deviation	hght.min	hght.max	hght.median	hght.harmonic_mean	hght.geometric_mean	tree.calc_tree_length	tree.calc_redundancy	tree.calc_gamma	tree.calc_fiala_stemminess	tree.calc_imbalance	tree.calc_i2	tree.calc_fp_mean	tree.calc_es_mean	tree.calc_pe_mean	tree.calc_shapley_mean	tree.to_newick
F04R22	RyanCt	post	4997	3	0.0155933333333333	3.44933333333249e-07	0.000587310253046249	0.01492	0.016	0.01586	0.0155782788688474	0.0155858561260798	5	0.987466071860471	0.000298222571657458	0.0172691219133301	0.968383005025396	1.00309048399667	0.998172583375883	0.987223053901034	0.987344791629745	1.06266964069764	0.968665179651178	-1.728371464	0.00875	1	1	0.354223213565881	0.354223213565881	0.0312407621402273	0.0314288785574158	(17694:0.029790,(682:0.029790,26945:0.034143):0.000564):0.968383;
F04R22	RyanCt	post	5820	6	0.0152583333333333	8.13917666666669e-06	0.00285292423079666	0.01232	0.01972	0.01492	0.014837446455906	0.0150433274848399	7	0.987374966562737	0.00030915214249531	0.0175827228407693	0.966817079534641	1.00778667976384	0.986953985941001	0.987106603899529	0.987240776540016	1.08837523406084	0.970541588646387	-2.376627740	0.0857632473826546	1	0.666666666666667	0.27209380851521	0.27209380851521	0.0277394071481925	0.0303895386315499	(11603:0.020137,(1524:0.040397,(31276:0.030287,3042:0.020137):0.010028):0.000573):0.966817;
F04R22	RyanCt	post	5873	10	0.0314	8.27394444444445e-05	0.00909612249502196	0.00999	0.04112	0.033515	0.0267413775244542	0.0295604702752529	9	0.981043209063263	0.000714048459563132	0.0267216851931747	0.935400212189084	1.01510980438385	0.980750428192024	0.980388921360844	0.980717268397285	1.17061111843063	0.957347220392342	-2.620531351	0.276400904309482	0.333333333333333	0.222222222222222	0.234122223686127	0.234122223686127	0.032258288202703	0.0470421812483098	((36263:0.048540,(25951:0.042577,16319:0.035538):0.023265):0.013869,(12888:0.008564,20928:0.026073):0.036786):0.935400;
F04R22	RyanCt	post	5897	3	0.0132466666666667	1.6726333333334e-06	0.0012933032642553	0.01249	0.01474	0.01251	0.0131669783605485	0.0132060339837494	5	0.989474383856645	0.000224875190280027	0.0149958390988976	0.973386860925744	1.00341637199904	0.993247015659479	0.98929206127918	0.989383303805649	1.05262808071677	0.973685959641613	-1.728113583	0.010073875083949	1	1	0.350876026905591	0.350876026905591	0.0262143407864302	0.0264137399303432	(25029:0.019860,(34392:0.029431,38018:0.029352):0.000598):0.973387;
F04R22	RyanCt	post	5914	6	0.01493	1.49999999999543e-08	0.000122474487138972	0.01478	0.01508	0.01488	0.0149291649726039	0.014929582114123	7	0.987208453343912	0.000254803357495614	0.0159625611195577	0.969576240492575	1.00048291681758	0.999356110909896	0.98698626213847	0.987097511593162	1.08954082659262	0.97015305780246	-2.440351881	0.00814704826599693	1	0.666666666666667	0.272385206648155	0.272385206648155	0.0296993842810576	0.0299911465250111	(18993:0.029780,((23949:0.029740,33719:0.029740):0.000604,7913:0.029538):0.000563):0.969576;
F04R22	RyanCt	post	5841	6	0.01464	6.76799999999207e-08	0.000260153800663993	0.01431	0.01492	0.01462	0.014636144981808	0.0146380728192633	7	0.987444325762309	0.000246948083229448	0.0157145818661983	0.970071948245632	1.00110844636127	0.99735988230315	0.98722910236748	0.987336852282298	1.08788971966384	0.97070342677872	-2.439597398	0.00858869745200881	1	0.666666666666667	0.27197242991596	0.27197242991596	0.0291420625163748	0.0294544428545517	((25090:0.029747,(18701:0.029787,16645:0.029747):0.000605):0.000645,16677:0.027288):0.970072;
F04R22	RyanCt	post	5993	3	0.0171266666666667	1.74812333333332e-05	0.00418105648530765	0.01249	0.02061	0.01828	0.0163676137875254	0.0167573577144363	5	0.987082130111852	0.000446241470632547	0.0211244282912591	0.967402680924578	1.01794428821831	0.986015308760293	0.986723543482509	0.986902316782818	1.06458934944074	0.967705325279631	-1.728111671	0.00770341839191141	1	1	0.354863116480246	0.354863116480246	0.0321937932686851	0.0323955561720533	(24371:0.018613,(17593:0.028032,1527:0.049936):0.000605):0.967403;
F04R22	RyanCt	pre	1348	6	0.221488333333333	0.00615445901666667	0.0784503602073736	0.09178	0.31552	0.219	0.188736625329895	0.206789793193263	7	0.932486235686803	0.0109738943127449	0.104756356908519	0.776665305332846	1.06347398061174	0.927695978333297	0.922016911406159	0.927309006941512	1.47259635019238	0.842467883269207	-1.640563468	0.304408684634369	0	0	0.368149087548095	0.368149087548095	0.124630827762612	0.173982761214883	((1977:0.053101,6113:0.104722):0.151031,(26383:0.240432,25672:0.100269):0.046377):0.776665;
F04R22	RyanCt	pre	1405	3	0.0399733333333333	0.000643146233333333	0.0253603279421488	0.01069	0.05472	0.05451	0.0230475850867371	0.0317102738041015	5	0.98713671473202	0.000498444680789634	0.022325874692599	0.949394018770404	1.00693188860423	0.996332807319052	0.986723360782683	0.986931608620347	1.0643164263399	0.967841786830051	-1.491878086	0.642952571810287	1	1	0.3547721421133	0.3547721421133	0.0260089571500674	0.0383074691898315	(16556:0.057538,(7166:0.010043,15838:0.010446):0.036896):0.949394;
F04R22	RyanCt	pre	1655	3	0.143886666666667	0.0135312952333333	0.116324095669527	0.00957	0.2118	0.21029	0.026322720863846	0.0752579131593674	5	0.950254212288952	0.025353428862432	0.159227600818551	0.874212635999236	1.23496850543997	0.878359853545958	0.932818873630302	0.940908423427071	1.24872893855524	0.875635530722379	-1.716261786	0.00768365817091454	1	1	0.416242979518414	0.416242979518414	0.123890171036573	0.124838767518668	(35944:0.004147,(18811:0.357910,12736:0.009613):0.002846):0.874213;
F04R22	RyanCt	pre	1920	6	0.270293333333333	0.0431005527466667	0.207606726159503	0.06463	0.49591	0.263875	0.134893781852556	0.192089180390336	7	0.87864490679867	0.0682639920324393	0.261273787495874	0.600433134813211	1.41943457074928	0.810268119865352	0.826776637383167	0.85051896941305	1.84948565240931	0.716838115863563	-1.562201304	0.301182115458496	1	0.666666666666667	0.462371413102328	0.462371413102328	0.25980438313599	0.312263129399025	(((29718:0.044208,2795:0.138533):0.070455,1993:0.037476):0.139380,39488:0.819001):0.600433;
F04R22	RyanCt	pre	5284	6	0.0191033333333333	1.41419866666666e-05	0.00376058328809064	0.01248	0.02246	0.01992	0.0183421838554075	0.0187475043505154	7	0.987411645910468	0.000281069599720407	0.0167651304713207	0.962268596432178	1.00414002019522	0.995725345001683	0.987166065382006	0.987289116490898	1.08811847862673	0.970627173791092	-2.318028944	0.127720006724843	1	0.666666666666667	0.272029619656681	0.272029619656681	0.0272972063278357	0.0314624705486368	(34283:0.033726,((33700:0.016796,33391:0.025210):0.008246,36068:0.033457):0.008415):0.962269;
F04R22	RyanCt	mixed	1397	3	0.06868	0.0024650101	0.0496488680636326	0.01147	0.10049	0.09408	0.0278384943635649	0.047686398562109	5	0.978840804253671	0.00171962792370839	0.0414683966860113	0.924416352688475	1.04023028979894	0.974242050776436	0.977447048557321	0.978141965997121	1.10579597873165	0.947102010634177	-1.447783453	0.691997851772288	1	1	0.368598659577215	0.368598659577215	0.045336103383922	0.0604598753477235	((33792:0.015740,5432:0.004454):0.045371,39759:0.115814):0.924416;
F04R22	RyanCt	mixed	1420	3	0.0813133333333333	0.000916072633333334	0.0302666918134991	0.04955	0.10982	0.08457	0.0729714515110993	0.077205304988722	5	0.972274070426004	0.00192158438543188	0.0438358801147175	0.913371090864319	1.01707091849298	0.970438315685792	0.970677855422397	0.971478292234353	1.13862964786998	0.930685176065009	-1.521349284	0.274524158125915	1	1	0.379543215956661	0.379543215956661	0.0635434622014282	0.0750861856685546	(29156:0.099120,(27777:0.022439,602:0.069072):0.034628):0.913371;
F04R22	RyanCt	mixed	1414	3	0.260093333333333	0.00967721943333336	0.0983728592312603	0.1584	0.35477	0.26711	0.23299821876909	0.246678181133819	5	0.91693556502197	0.030392024062547	0.174333083671881	0.761010297521216	1.21232348304431	0.882987287424949	0.894317083900264	0.904988318339491	1.41532217489015	0.792338912554926	-1.425334760	0.122705028410024	1	1	0.471774058296716	0.471774058296716	0.197218215767171	0.218103959122978	((19372:0.388656,25792:0.059320):0.062657,10631:0.143679):0.761010;
F04R22	RyanCt	mixed	1653	6	0.125303333333333	0.0113299812666667	0.10644238472839	0.00957	0.24213	0.12585	0.0353864904341131	0.0734099251360904	7	0.952968306841375	0.0184388012064403	0.135789547485955	0.887337757004391	1.2576538050345	0.894494561711978	0.939761178759394	0.945843295499698	1.32922185211037	0.890259382629875	-2.411845364	0.00765809650005105	1	0.666666666666667	0.332305463027593	0.332305463027593	0.109013156150876	0.110471023776496	((35944:0.004223,(18811:0.364485,12736:0.009790):0.002898):0.002933,21401:0.057555):0.887338;
F04R22	RyanCt	mixed	1741	3	0.02714	0.0001468831	0.0121195338194173	0.01428	0.03835	0.02879	0.022929133656804	0.0250752389475402	5	0.988316648812382	0.000489732440442259	0.0221298992415749	0.968187359166636	1.02155812493074	0.978626574563186	0.987925386891177	0.988120150732446	1.05841675593809	0.970791622030955	-1.697956747	0.141310883944678	1	1	0.352805585312696	0.352805585312696	0.0283402903476044	0.0300764655904843	(847:0.053371,(1282:0.005231,6036:0.026419):0.005209):0.968187;
F04R22	RyanCt	mixed	1759	15	0.09048	0.00134560677142857	0.0366825131558427	0.02388	0.16745	0.08067	0.0730761008394693	0.0825985392378501	11	0.96632838515302	0.00483256665023948	0.0695166645505916	0.889856433650879	1.1108010197236	0.934234536428284	0.961981640419313	0.964121604152768	1.37038776331679	0.925922447336643	-3.059769884	0.128980050434057	0.6	0.233333333333333	0.228397960552798	0.228397960552798	0.061542331946867	0.0800885549443177	(((3116:0.084127,(40852:0.037757,27462:0.136093):0.040474):0.032041,(39045:0.001127,9735:0.101979):0.026426):0.012337,14663:0.008171):0.889856;
F04R22	RyanCt	mixed	4762	6	0.0287283333333333	7.43062166666666e-05	0.0086201053744526	0.01736	0.04019	0.028635	0.0264657266405811	0.0276027769464847	7	0.984238860914464	0.000508489475660697	0.0225497112101396	0.959060937613216	1.01921468141307	0.984408244461864	0.983799179589617	0.984018483454346	1.11032797359875	0.963224008800416	-2.393571159	0.036060704646231	1	0.666666666666667	0.277581993399688	0.277581993399688	0.0362094973355027	0.0378167589963837	(30724:0.060154,((17112:0.026085,7382:0.039312):0.000369,25230:0.019287):0.006060):0.959061;
F04R22	RyanCt	mixed	4783	3	0.26282	0.0286935364	0.169391665674554	0.06724	0.36282	0.3584	0.146925825744781	0.206013481547073	5	0.95013851214867	0.0447847058613176	0.211623972794477	0.680498643735211	1.12189069082934	1.07019391700814	0.908590056737181	0.929826482615131	1.24930743925665	0.875346280371674	-1.276769110	0.800669967094537	1	1	0.41643581308555	0.41643581308555	0.0597045074161713	0.18960293184048	(25127:0.082097,(13296:0.051697,19220:0.045319):0.389695):0.680499;
F04R22	RyanCt	mixed	4859	3	0.03632	0.0001148412	0.0107163986487999	0.02886	0.0486	0.0315	0.0344937815314999	0.0353520321302507	5	0.983463000128101	0.00127143161666243	0.0356571397711936	0.943106025022418	1.03984798667748	0.974208975618088	0.982450138364193	0.982953001216501	1.08268499935949	0.958657500320253	-1.554333107	0.278185151237397	1	1	0.360894999786498	0.360894999786498	0.0361586745804688	0.0465263247790256	(40133:0.027772,(2293:0.015065,7742:0.065639):0.031103):0.943106;
F04R22	RyanCt	mixed	4869	3	0.08702	0.0011289199	0.0335994032685106	0.04904	0.11287	0.09915	0.0762640848755121	0.0818729744019429	5	0.959526724456678	0.00863909985824574	0.0929467581911587	0.880612957561316	1.11789162318721	0.921556222012243	0.95296351243046	0.956139667938448	1.20236637771661	0.898816811141695	-1.522264507	0.129652387640449	1	1	0.400788792572203	0.400788792572203	0.0951152376648453	0.107251140051765	(20714:0.040943,(28118:0.200871,980:0.043531):0.036408):0.880613;
F04R22	RyanCt	mixed	4878	3	0.03376	0.0004379161	0.0209264449919235	0.0096	0.04621	0.04547	0.0202977645800903	0.0272214163798537	5	0.9876459197787	0.00274523686269568	0.0523950079940415	0.921687413554634	1.03084370677732	1.01654218533887	0.985376030777935	0.986518154753994	1.0617704011065	0.96911479944675	-1.610212046	0.781271360218729	1	1	0.3539234670355	0.3539234670355	0.015076071922545	0.0466943291839557	((7722:0.014302,2598:0.012254):0.094855,14789:0.018672):0.921687;
F04R22	RyanCt	mixed	4939	3	0.02658	0.000305239599999999	0.0174711075779413	0.00672	0.03958	0.03344	0.0147073880198182	0.0207190788835363	5	0.983007205764612	0.00212692868786624	0.0461186370989672	0.957277822257806	1.06392313851081	0.957758206565252	0.981369800950239	0.982173040190903	1.08496397117694	0.957518014411529	-1.729187745	0.00377548452051347	1	1	0.361654657058981	0.361654657058981	0.0424019215372298	0.0425620496397118	((18750:0.020592,23972:0.106165):0.000480,12233:0.000448):0.957278;
F04R22	RyanCt	mixed	5039	3	0.01488	6.10000000007436e-09	7.81024967595426e-05	0.01479	0.01493	0.01492	0.0148797258870364	0.0148798630790095	5	0.988961103393531	0.000228564934259712	0.0151183641396717	0.972142290136932	1.00019845207382	0.999640305616194	0.988775172999982	0.988868307223768	1.05519448303235	0.972402758483826	-1.728630438	0.00937709310113865	1	1	0.351731494344116	0.351731494344116	0.0275104187338758	0.0276840642984719	(30450:0.027498,(18394:0.027535,18624:0.027498):0.000521):0.972142;
F04R22	RyanCt	mixed	5069	6	0.0147533333333333	1.22080266666666e-05	0.00349399866437677	0.0094	0.01992	0.0148	0.0139985002410406	0.0143869687962196	7	0.988104704565002	0.000286266193145313	0.0169194028601873	0.971714188344882	1.00973153091749	0.986065356507251	0.987857484759652	0.987980904990505	1.08326706804498	0.972244310651672	-2.441098733	0.0109126028142352	1	0.666666666666667	0.270816767011246	0.270816767011246	0.0276231587716309	0.0278882199250256	(7784:0.037411,(19464:0.037487,(17091:0.013291,15464:0.022303):0.000530):0.000530):0.971714;
F04R22	RyanCt	mixed	5083	3	0.0144866666666667	1.19110333333334e-05	0.00345123649339383	0.01109	0.01799	0.01438	0.0139341237227397	0.0142093386596831	5	0.989630775178813	0.000250086911665726	0.0158141364502057	0.967832978929055	1.00873767639668	0.99478059153296	0.989427812394374	0.989529424350346	1.05184612410593	0.974076937947033	-1.649796539	0.225558659217877	1	1	0.350615374701978	0.350615374701978	0.023841742380308	0.0280043817256266	(22732:0.028649,(35908:0.028417,23326:0.014460):0.012488):0.967833;
F04R22	RyanCt	mixed	5098	15	0.0500126666666667	0.000209362692380952	0.0144693708356981	0.02801	0.07762	0.04805	0.0460637658959623	0.0480370015943753	11	0.972280263394781	0.00494830324582196	0.0703441770569673	0.857320552758062	1.07051320520025	0.982198484443451	0.967471924098089	0.969905834154204	1.30491710265741	0.939016579468519	-2.167442282	0.0987365230568549	1	0.4	0.217486183776235	0.217486183776235	0.0537864363689927	0.0745994249832242	(29072:0.000524,(19134:0.101932,(39247:0.033126,((36211:0.031882,35240:0.066416):0.000524,1495:0.088838):0.026154):0.037152):0.061048):0.857321;
F04R22	RyanCt	mixed	5157	3	0.02378	2.42759999999993e-06	0.00155807573628496	0.02242	0.02548	0.02344	0.0237132373637988	0.0237463872792524	5	0.982870128902466	0.000617566336150954	0.0248508819994574	0.952760599061173	1.01095298412935	0.989494076447359	0.982365318404698	0.982618058006831	1.08564935548767	0.957175322256166	-1.675704623	0.091824874079814	1	1	0.361883118495889	0.361883118495889	0.0413531033455033	0.0442962521421653	((30734:0.049363,26100:0.037963):0.008829,35177:0.036733):0.952761;
F04R22	RyanCt	mixed	5277	3	0.0166	3.25921000000001e-05	0.00570894911520501	0.01001	0.02004	0.01975	0.0149675794077709	0.015823393616158	5	0.988750679717237	0.000431165014092905	0.0207645133362885	0.971621805328983	1.02273654159869	0.988614736269712	0.988407704796032	0.988578212049515	1.05624660141381	0.971876699293094	-1.728706973	0.00753768844221105	1	1	0.352082200471271	0.352082200471271	0.0280383360522023	0.0282082653616096	(24251:0.016993,(37321:0.050605,13704:0.016517):0.000510):0.971622;
F04R22	RyanCt	mixed	5282	10	0.01991	9.61393333333321e-06	0.00310063434370021	0.01248	0.02246	0.019945	0.0193366104836429	0.0196493579542756	9	0.986898635108623	0.000337109141486325	0.018360532167841	0.958041532596058	1.00833491063462	0.983289619554931	0.986593743566738	0.98674639335096	1.11791228402239	0.970521928994403	-2.761511716	0.105566789988292	1	0.5	0.223582456804478	0.223582456804478	0.0269786117946083	0.0319741502852662	((34283:0.033867,((33700:0.016866,33391:0.025316):0.008281,36068:0.033597):0.008450):0.008247,34586:0.025248):0.958042;
F04R22	RyanCt	mixed	5297	3	0.0181466666666667	1.78643333333312e-06	0.00133657522546736	0.01737	0.01969	0.01738	0.0180837140520998	0.0181147259806954	5	0.987614375356532	0.000301226101192542	0.0173558664777228	0.96876212207644	1.0030233884769	0.993987450085568	0.987369276459312	0.987492002035241	1.06192812321734	0.969035938391329	-1.728477957	0.00806045340050378	1	1	0.353976041072447	0.353976041072447	0.0308727895037079	0.0310553337136338	((22218:0.033714,3635:0.033679):0.000548,5476:0.025225):0.968762;
F04R22	RyanCt	mixed	5367	3	0.0166866666666667	1.94093333333328e-06	0.00139317383457101	0.01508	0.01756	0.01742	0.0166052377268076	0.0166465664188585	5	0.988923780250996	0.000242200312486673	0.0155627861415196	0.972059786287325	1.00568125076286	0.996893065989059	0.988727153374604	0.988825578913174	1.05538109874502	0.97230945062749	-1.728772892	0.00853727945361411	1	1	0.351793699581673	0.351793699581674	0.0276073279257887	0.0277737708192319	((13873:0.033122,14747:0.024867):0.000499,13172:0.024833):0.972060;
F04R22	RyanCt	mixed	5409	6	0.0168633333333333	2.71153466666667e-05	0.00520723983187511	0.01001	0.02381	0.016795	0.0154564515402588	0.0161628530260851	7	0.988708238489912	0.00036021816583783	0.0189794142648773	0.968050223269456	1.02614971411623	0.988416352221984	0.988401597310173	0.988553983342409	1.07904233057061	0.973652556476462	-2.372136648	0.048583923062965	1	0.666666666666667	0.269760582642654	0.269760582642654	0.0255894807955313	0.0277480268252896	(((7629:0.016115,3272:0.049465):0.000461,35045:0.016412):0.008173,4261:0.020366):0.968050;
F04R22	RyanCt	mixed	5541	3	0.0303133333333333	0.000170313033333334	0.0130504035697496	0.01535	0.03934	0.03625	0.0253909772204913	0.0279737216248702	5	0.988101444600403	0.00131498243150174	0.0362626864904097	0.940568250176543	1.02405342493222	0.999938972825471	0.987023997403712	0.987564751285197	1.05949277699799	0.970253611501007	-1.605147482	0.596583442838371	1	1	0.353164258999329	0.353164258999329	0.019851268057505	0.0396415089404811	(9077:0.019407,(16446:0.024114,19515:0.016033):0.059371):0.940568;
F04R22	RyanCt	mixed	5256	3	0.0132533333333333	8.23363333333333e-06	0.00286943083787244	0.00994	0.01491	0.01491	0.01278	0.0130250847292182	5	0.990994385075168	0.000162074096169196	0.0127308325010266	0.973012135482703	1.000072450643	0.999963774678501	0.990862649651401	0.990928665642896	1.04502807462416	0.977485962687919	-1.672730709	0.199033037872683	1	1	0.348342691541387	0.348342691541387	0.021022761577009	0.0240053130471533	(3473:0.027060,(40462:0.018004,26749:0.018004):0.008948):0.973012;
F04R22	RyanCt	mixed	5596	3	0.01832	8.67000000000001e-06	0.00294448637286709	0.01492	0.02002	0.02002	0.0179722262334537	0.0181509345095812	5	0.986818367690568	0.000375408274474687	0.019375455464961	0.966757270343733	1.01149784716042	0.994251076419792	0.986514060332391	0.986666201070966	1.06590816154716	0.967045919226421	-1.728298480	0.0106100795755968	1	1	0.355302720515719	0.355302720515719	0.0328578644793496	0.0330502970678084	((10385:0.026917,30981:0.026917):0.000577,18096:0.044741):0.966757;
F04R22	RyanCt	mixed	5688	3	0.0368333333333333	0.000463797733333333	0.0215359637196326	0.012	0.05038	0.04812	0.0242006017493456	0.0307554209756598	5	0.979524728455643	0.00122649157874455	0.035021301785407	0.919600816011468	1.0042564922534	0.994133539174064	0.97848227023269	0.979010320851396	1.10237635772178	0.948811821139108	-1.364880778	0.595414699932569	1	1	0.367458785907262	0.367458785907262	0.0414511771516789	0.0609251805701053	((12526:0.016111,12183:0.023587):0.058422,16834:0.084656):0.919601;
F04R22	RyanCt	mixed	5743	15	0.0376126666666667	0.000396344606666665	0.019908405427524	0.01707	0.06717	0.02713	0.0300410084745193	0.0333139515522384	11	0.972422459738077	0.00171479293478178	0.0414100583769425	0.916614020343698	1.07219984351001	0.97701915553366	0.970883751625095	0.971642681288359	1.30335294288115	0.939329411423769	-3.127202275	0.0609668858555145	0.6	0.233333333333333	0.217225490480192	0.217225490480192	0.0585910105196047	0.064456487089576	(((8878:0.042252,(12343:0.025699,23236:0.033663):0.008207):0.000556,(31369:0.042774,874:0.051572):0.000487):0.025943,34309:0.155586):0.916614;
F04R22	RyanCt	mixed	4982	3	0.0148533333333333	4.03333333328119e-09	6.35085296104483e-05	0.01478	0.01489	0.01489	0.014853151856018	0.0148532426691562	5	0.987900094019539	0.000274690776052688	0.0165737978765486	0.969423210562891	1.00028614642521	0.999427707149573	0.987676281197223	0.987788410093712	1.0604995299023	0.969750235048849	-1.727777930	0.0107095046854083	1	1	0.353499843300767	0.353499843300767	0.0301407567891646	0.0303587731131368	(33452:0.030004,(27451:0.030209,29790:0.030209):0.000654):0.969423;
F04R22	ShellfishLab	post	3149	3	0.106386666666667	0.00118619263333333	0.034441147387004	0.06681	0.12956	0.12279	0.0973070707036824	0.102052849807994	5	0.915508463699499	0.0415739179309031	0.203896831586229	0.739743022973917	1.23468762032429	0.83779929552358	0.883598836492048	0.898770141108613	1.4224576815025	0.788771159248749	-1.584105778	0.150314795383001	1	1	0.474152560500834	0.474152560500834	0.194886128659641	0.227571552842862	((35291:0.396888,28843:0.157395):0.098056,3852:0.030375):0.739743;
F04R22	ShellfishLab	post	3539	6	0.100281666666667	0.00155829917666667	0.0394752983100402	0.05351	0.14406	0.100975	0.0862385645975342	0.093268970798999	7	0.976841767986507	0.00253806659296233	0.0503792277924378	0.915195924032494	1.03370910966277	0.996133784218779	0.974605622524465	0.975724718599771	1.16210762409445	0.94596412530185	-2.291758444	0.321278545871259	0	0	0.290526906023613	0.290526906023613	0.0386517740634724	0.0617279250154891	((24022:0.037008,38943:0.037077):0.081436,(34334:0.070070,16420:0.010453):0.010868):0.915196;
F04R22	ShellfishLab	post	3691	3	0.0168866666666667	1.57580333333334e-05	0.00396963894243966	0.01369	0.02133	0.01564	0.0163161448172338	0.0165911701577102	5	0.993194482814384	0.00012202400808925	0.0110464477588612	0.982824491776105	1.0066774926049	0.990586824249203	0.993096429336631	0.993145416021471	1.03402758592808	0.982986207035961	-1.729883755	0.00744532340623546	1	1	0.344675861976026	0.344675861976026	0.0169598878774198	0.0170676980506573	((3921:0.019588,604:0.023530):0.000323,5573:0.007762):0.982824;
F04R22	ShellfishLab	post	3759	3	0.1205	0.000646426899999997	0.0254249267452238	0.09897	0.14855	0.11398	0.11714502977655	0.118777713208516	5	0.934521243212268	0.0103842603927509	0.101903191278541	0.834174693699348	1.06158757879226	0.92629683193713	0.925741583235137	0.930105357528384	1.32739378393866	0.836303108030671	-1.709832703	0.0135018175523628	1	1	0.442464594646219	0.442464594646219	0.162987420525555	0.164406363413103	(27340:0.177941,(24468:0.087865,969:0.223156):0.004257):0.834175;
F04R22	ShellfishLab	pre	3160	6	0.0125583333333333	5.72853666666669e-06	0.00239343616306487	0.00896	0.01577	0.012655	0.0121511837120028	0.012358927296464	7	0.994619008996625	5.46588763414846e-05	0.00739316416302821	0.987249562978897	1.00488153831428	0.99476582217901	0.99457196487286	0.994595476770163	1.03766693702362	0.987444354325459	-2.446683259	0.012632459892052	0	0	0.259416734255905	0.259416734255905	0.0124582500012594	0.0126043435111812	((18313:0.017350,19667:0.014428):0.000282,(6503:0.010841,14527:0.007214):0.000302):0.987250;
F04R22	ShellfishLab	pre	3492	3	0.0872133333333333	0.00443214643333334	0.0665743676900753	0.01034	0.12577	0.12553	0.0266361135624193	0.0546531304617277	5	0.975286466784832	0.00300449583975837	0.0548132815999769	0.878629203385176	1.00770776643283	0.997803130538982	0.972634558232458	0.973992089074406	1.12356766607584	0.938216166962079	-1.075932909	0.860251385322341	1	1	0.374522555358614	0.374522555358614	0.04192151184562	0.0816461542302219	((6337:0.009455,36524:0.009905):0.119174,40764:0.106405):0.878629;
F04R22	ShellfishLab	pre	3509	3	0.190186666666667	0.0152367401333333	0.123437191046027	0.04808	0.27078	0.2517	0.105393744323389	0.148532475585531	5	0.948268488402192	0.00956526721196926	0.0978021840858846	0.77705311019324	1.02097847005729	0.988767965065895	0.939037490356512	0.943850239144121	1.25865755798904	0.870671221005481	-0.7014205243	0.697591043461853	1	1	0.419552519329679	0.419552519329679	0.0981227420571055	0.160534815931932	((8971:0.024479,6671:0.056689):0.187236,24676:0.213200):0.777053;
F04R22	ShellfishLab	pre	3847	3	0.0318133333333333	4.77180333333326e-05	0.00690782406647221	0.02455	0.0383	0.03259	0.0307606754822118	0.0312928326057496	5	0.979892260212604	0.000837394212771292	0.0289377644743213	0.942181122307888	1.00748868953464	0.988540203311837	0.979202230585265	0.979548263536386	1.10053869893698	0.949730650531509	-1.636997965	0.156357388316151	1	1	0.366846232978994	0.366846232978994	0.0477528400606175	0.0527858588763647	(38001:0.061790,(30085:0.050209,34185:0.031260):0.015099):0.942181;
F04R22	ShellfishLab	pre	5469	10	0.084076	0.00135644329333333	0.0368299238844358	0.02749	0.15311	0.08848	0.0666506805223029	0.0757958322415465	9	0.950354487157294	0.0061199509562857	0.0782301154050389	0.853596611695191	1.09012013710171	0.939198624366712	0.944910903275439	0.947585531328289	1.44680961558436	0.888297596103911	-2.543183042	0.0566880760429668	1	0.5	0.289361923116871	0.289361923116871	0.107598296615157	0.118642600777833	((26743:0.071725,(1277:0.181735,(3058:0.030380,28587:0.048932):0.000433):0.025995):0.028794,23106:0.205220):0.853597;
F04R22	ShellfishLab	pre	5463	3	0.0275533333333333	7.34424333333336e-05	0.00856985608591729	0.01772	0.03343	0.03151	0.0254059409973912	0.0265266759721001	5	0.983007508920948	0.000619799385972675	0.0248957704434443	0.949243634930712	1.01022351627663	0.991735808577246	0.982498926053457	0.982753893701282	1.08496245539526	0.957518772302371	-1.626366352	0.221441124780316	1	1	0.361654151798419	0.361654151798419	0.0397228485737429	0.0452396068215153	((789:0.032247,33751:0.025942):0.016550,18309:0.060980):0.949244;
F04R22	ShellfishLab	pre	5625	3	0.0735066666666667	0.000295469733333329	0.0171892330641402	0.05382	0.08554	0.08116	0.0704353803309146	0.0720252861833437	5	0.950308305176109	0.00952005149902857	0.0975707512476386	0.813570686685686	1.05274713716622	0.937970839194857	0.942032193663564	0.94620995182694	1.24845847411946	0.875770762940272	-1.187040033	0.369493908153702	1	1	0.416152824706486	0.416152824706486	0.1034958783082	0.144962595811257	(11163:0.098211,(38754:0.097501,24333:0.114776):0.124400):0.813571;
F04R22	ShellfishLab	pre	5633	6	0.0267	4.22763999999997e-05	0.00650203045209723	0.01663	0.03461	0.02816	0.0251617695088406	0.0259647241019196	7	0.975531382708746	0.00185709370052312	0.0430940100306657	0.905758760831225	1.03274288781535	0.972675919535823	0.97388018084656	0.974708946422199	1.17128032103878	0.942906559653742	-2.043023262	0.207508546637627	1	0.666666666666667	0.292820080259694	0.292820080259694	0.0496511003757381	0.0663803900518876	(((4140:0.060067,29441:0.024947):0.022391,19292:0.063645):0.044526,22550:0.049945):0.905759;
