child	parent	length
n897	n886	0.01107
4339	n897	0.08359
8928	n897	0.07617
n903	n885	0.00496
39509	n903	0.00287
40608	n903	0.00507
n906	n884	0.00944
17185	n906	0.03823
n908	n906	0.00015
n909	n908	0.00015
16843	n909	0.22274
37876	n909	0.00014
30320	n908	0.00014
33716	n879	0.00575
9454	n878	0.00573
39214	n873	0.01162
n916	n824	0.00016
n917	n916	0.02342
18206	n917	0.06852
24953	n917	0.00028
n923	n916	0.04466
2833	n923	0.00014
37699	n923	0.00858
n929	n823	0.06148
26990	n929	0.03684
n931	n929	0.00386
n932	n931	0.00014
16460	n932	0
18204	n932	0
n935	n931	0.01153
13685	n935	0.00866
9588	n935	0.00016
n938	n120	0.04956
n943	n938	0.09715
18033	n943	0.00288
35387	n943	0.00574
n946	n938	0.04009
n947	n946	0.00968
6462	n947	0.05577
n949	n947	0.00408
10585	n949	0.06599
36924	n949	0.07927
n952	n946	0.0298
n953	n952	0.05078
n954	n953	0.01959
19109	n954	0.00576
8380	n954	0.00016
n957	n953	0.0138
12456	n957	0.01501
n959	n957	0.0025
n960	n959	0.00247
n961	n960	0.00283
24837	n961	0.01153
38286	n961	0.01741
n964	n960	0.00498
6822	n964	0.00752
6887	n964	0.00014
n967	n959	0.00571
33240	n967	0.01443
n969	n967	0.00015
29608	n969	0.00014
n971	n969	0.00014
23870	n971	0.00572
18924	n971	0.01727
n976	n952	0.00886
18221	n976	0.07668
21219	n976	0.09243
n985	n59	0.08302
38715	n985	0.09372
n993	n985	0.20594
27727	n993	0.01243
29529	n993	0.02039
n996	n6	0.07831
n997	n996	0.03787
n999	n997	0.05003
n1000	n999	0.00315
16991	n1000	0.00015
n1002	n1000	0.00912
22540	n1002	0.00016
2383	n1002	0.00612
29656	n999	0.00014
n1009	n997	0.02292
4901	n1009	0.10964
n1011	n1009	0.02388
n1012	n1011	0.02099
15169	n1012	0
35250	n1012	0
n1015	n1011	0.02245
31932	n1015	0.11305
23976	n1015	0.00971
n1018	n996	0.02624
n1019	n1018	0.07335
19518	n1019	0.15374
n1021	n1019	0.01338
18939	n1021	0.00408
n1023	n1021	0.01373
16171	n1023	0.00602
n1025	n1023	0.00016
18641	n1025	0.00582
n1027	n1025	0.00016
30735	n1027	0.00014
n1029	n1027	0.0001
19835	n1029	0.01221
24946	n1029	0.02493
n1032	n1018	0.20371
28380	n1032	0.04645
n1034	n1032	0.00922
n1039	n1034	0.0811
25970	n1039	0.06822
n1079	n1039	0.05351
30491	n1079	0.01147
30562	n1079	0.02769
n1088	n1034	0.02654
18154	n1088	0.00342
23953	n1088	0.00014
n1091	n5	0.01285
n1092	n1091	0.01485
n1093	n1092	0.0444
n1098	n1093	0.13324
n1099	n1098	0.30913
17338	n1099	0.00457
33752	n1099	0.01912
n1102	n1098	0.17192
n1103	n1102	0.00195
10342	n1103	0.00016
764	n1103	0.00625
n1106	n1102	0.00743
2168	n1106	0.00014
20016	n1106	0.0357
n1109	n1093	0.0849
n1110	n1109	0.0066
n1111	n1110	0.02319
n1114	n1111	0.14088
n1115	n1114	0.00201
38275	n1115	0.00016
n1127	n1115	0.13032
n1128	n1127	0.01172
20993	n1128	0.02616
1990	n1128	0.05879
n1133	n1127	0.019
n1134	n1133	0.02715
21856	n1134	0.00015
12564	n1134	0.00826
13836	n1133	0.0905
40236	n1114	0.00014
n1147	n1111	0.07584
21925	n1147	0.23619
33726	n1147	0.13915
n1156	n1110	0.31298
n1157	n1156	0.06314
2922	n1157	0.03141
n1159	n1157	0.01886
16428	n1159	0.0024
n1161	n1159	0.0592
22229	n1161	0.00015
29694	n1161	0.00711
n1164	n1156	0.09166
n1165	n1164	0.00542
n1166	n1165	0.09954
6212	n1166	0.04794
n1168	n1166	0.01606
10816	n1168	0.03195
18883	n1168	0.01629
28714	n1165	0.01517
19568	n1164	0.04965
31732	n1109	0.39108
n1174	n1092	0.04124
n1195	n1174	0.30847
15617	n1195	0.00926
n1197	n1195	0.00014
11787	n1197	0.00014
38623	n1197	0.00305
1975	n1174	0.37408
n1235	n1091	0.02354
n1236	n1235	0.01702
n1237	n1236	0.001
n1238	n1237	0.03071
22135	n1238	0.23877
n1272	n1238	0.0228
35603	n1272	0.23002
n1280	n1272	0.00379
19303	n1280	0.06183
n1282	n1280	0.0353
30374	n1282	0.00965
9480	n1282	0.03268
n1287	n1237	0.01737
n1288	n1287	0.01832
n1296	n1288	0.21627
10209	n1296	0.02447
5955	n1296	0.00014
n1320	n1288	0.02713
n1325	n1320	0.11669
30104	n1325	0.02777
n1327	n1325	0.00078
206	n1327	0.01222
n1329	n1327	0.00015
34190	n1329	0
8955	n1329	0
n1332	n1320	0.01052
n1333	n1332	0.03116
n1340	n1333	0.09073
28221	n1340	0.00665
30365	n1340	0.00301
n1347	n1333	0.02715
13727	n1347	0.06378
n1351	n1347	0.03994
n1352	n1351	0.00859
n1354	n1352	0.02666
n1355	n1354	0.01042
n1358	n1355	0.01634
n1359	n1358	0.00015
23532	n1359	0.00899
18135	n1359	0.00589
n1372	n1358	0.00154
n1373	n1372	0.01569
26435	n1373	0.02408
n1376	n1373	0.02423
38907	n1376	0.00014
n1378	n1376	0.00016
22277	n1378	0.03575
9784	n1378	0.00844
n1384	n1372	0.00806
35171	n1384	0.00014
6622	n1384	0.00296
n1407	n1355	0.0525
n1408	n1407	0.00276
21213	n1408	0.0089
21725	n1408	0.00014
40182	n1407	0.03389
n1414	n1354	0.02106
25671	n1414	0
35140	n1414	0
35143	n1352	0.05855
n1426	n1351	0.02915
2080	n1426	0.00896
33102	n1426	0.00014
n1490	n1332	0.06704
22632	n1490	0.07162
n1506	n1490	0.03275
n1507	n1506	0.00132
29247	n1507	0.1226
n1526	n1507	0.01164
n1527	n1526	0.03192
n1530	n1527	0.04449
9988	n1530	0.05287
9253	n1530	0.11507
n1557	n1527	0.00026
4779	n1557	0.02995
1406	n1557	0.02608
n1597	n1526	0.01739
935	n1597	0.01509
35788	n1597	0.04487
n1611	n1506	0.09147
33684	n1611	0.11814
26367	n1611	0.11835
n1625	n1287	0.11014
22520	n1625	0.00957
n1627	n1625	0.0026
6687	n1627	0.01222
40367	n1627	0.01223
n1632	n1236	0.04435
n1633	n1632	0.01807
n1636	n1633	0.13799
23525	n1636	0.05756
7305	n1636	0.02788
12706	n1633	0.21628
n1642	n1632	0.04175
39027	n1642	0.1605
n1646	n1642	0.15428
n1648	n1646	0.09424
n1649	n1648	0.03644
n1650	n1649	0.00014
n1651	n1650	0.00016
n1652	n1651	0.00379
n1653	n1652	0.00016
17621	n1653	0.00641
n1655	n1653	0.00378
n1656	n1655	0.01139
29930	n1656	0.03276
30387	n1656	0.00015
18186	n1655	0.013
27305	n1652	0.0064
n1661	n1651	0.00429
n1662	n1661	0.00015
n1663	n1662	0.00014
35317	n1663	0
9975	n1663	0
n1666	n1662	0.00015
8652	n1666	0.01294
n1668	n1666	0.00014
n1669	n1668	0.00427
n1670	n1669	0.00323
36489	n1670	0.00643
n1674	n1670	0.00334
15949	n1674	0.00641
1069	n1674	0.0097
17639	n1669	0.17316
6411	n1668	0.01948
n1681	n1661	0.00016
2610	n1681	0.01944
1205	n1681	0.02621
24146	n1650	0.01289
1539	n1649	0.01015
n1686	n1648	0.16542
n1687	n1686	0.00288
n1688	n1687	0.00284
n1689	n1688	0.00979
4985	n1689	0.00644
n1691	n1689	0.0064
1521	n1691	0.00015
n1693	n1691	0.0085
29279	n1693	0.00635
13165	n1693	0.00433
n1696	n1688	0.00303
n1697	n1696	0.00593
n1698	n1697	0.00016
28367	n1698	0.00012
n1700	n1698	0.00313
36238	n1700	0.00958
6438	n1700	0.00955
n1703	n1697	0.00292
n1704	n1703	0.0033
n1705	n1704	0.00315
12222	n1705	0.01555
32256	n1705	0.00659
1037	n1704	0.01903
n1709	n1703	0.00454
15379	n1709	0.00634
18837	n1709	0.02548
n1712	n1696	0.00014
25489	n1712	0.00015
29979	n1712	0.01295
38766	n1687	0.00957
n1718	n1686	0.00029
n1720	n1718	0.01034
20865	n1720	0.00638
n1722	n1720	0.00318
23623	n1722	0.02613
8735	n1722	0.00317
n1734	n1718	0.00316
n1735	n1734	0.00016
12902	n1735	0.00014
25746	n1735	0.01277
2739	n1734	0.01278
n1740	n1646	0.12371
34380	n1740	0.0194
n1742	n1740	0.02325
7141	n1742	0.05444
n1744	n1742	0.00617
14580	n1744	0.02447
21766	n1744	0.01084
n1765	n1235	0.03923
n1773	n1765	0.06131
n1774	n1773	0.01263
n1775	n1774	0.00924
n1776	n1775	0.0146
35673	n1776	0.08372
n1780	n1776	0.00014
n1781	n1780	0.01775
n1782	n1781	0.02992
n1783	n1782	0.00736
n1784	n1783	0.01131
14442	n1784	0.03572
n1787	n1784	0.02945
28216	n1787	0.02674
n1789	n1787	0.01849
19867	n1789	0.03389
n1791	n1789	0.00515
33959	n1791	0.09701
n1793	n1791	0.01768
30570	n1793	0.05298
12488	n1793	0.11403
n1809	n1783	0.01667
27892	n1809	0.03088
n1825	n1809	0.00262
n1826	n1825	0.00016
n1827	n1826	0.00015
11440	n1827	0.0071
n1829	n1827	0.00014
n1830	n1829	0.00015
n1831	n1830	0.00014
63	n1831	0.01427
n1833	n1831	0.00014
20159	n1833	0.01261
n1835	n1833	0.00014
n1836	n1835	0.00014
n1837	n1836	0.00016
22145	n1837	0.01261
n1839	n1837	0.00015
n1840	n1839	0.0031
16866	n1840	0.00948
12953	n1840	0.00628
12913	n1839	0.02139
34979	n1836	0.01261
n1845	n1835	0.00014
18342	n1845	0
31898	n1845	0
n1848	n1830	0.00332
n1849	n1848	0.00015
36611	n1849	0.00944
n1851	n1849	0.00016
n1852	n1851	0.00756
24785	n1852	0.029
n1854	n1852	0.00278
18693	n1854	0.00515
12022	n1854	0.07757
23872	n1851	0.00943
n1868	n1848	0.00543
n1872	n1868	0.00031
n1873	n1872	0.00011
n1881	n1873	0.00764
n1882	n1881	0.0001
29593	n1882	0.01583
2285	n1882	0.01467
39134	n1881	0.00943
n1903	n1873	0.00629
n1909	n1903	0.03831
20885	n1909	0.00996
4580	n1909	0.00582
36038	n1903	0.00314
5192	n1872	0.00942
n1924	n1868	0.06839
19529	n1924	0.00015
31593	n1924	0.02594
n1927	n1829	0.00479
25954	n1927	0.086
7328	n1927	0.00014
32271	n1826	0.02142
n1933	n1825	0.00264
n1934	n1933	0.00178
23754	n1934	0.00857
n1936	n1934	0.00628
19926	n1936	0.01368
5553	n1936	0.01826
8052	n1933	0.03981
9565	n1782	0.00653
n1943	n1781	0.03278
n1952	n1943	0.02586
22263	n1952	0.00923
2101	n1952	0.00892
n1955	n1943	0.01617
n1956	n1955	0.01192
36864	n1956	0
38379	n1956	0
n1959	n1955	0.00014
n1960	n1959	0.00301
1917	n1960	0
606	n1960	0
2788	n1959	0.01826
n1964	n1780	0.00094
n1965	n1964	0.02036
23808	n1965	0.06178
n1967	n1965	0.03282
n1968	n1967	0.03388
22016	n1968	0.0399
n1970	n1968	0.00015
16307	n1970	0.00591
24343	n1970	0.00592
25048	n1967	0.0745
n1993	n1964	0.03843
4421	n1993	0.06053
n2011	n1993	0.01281
n2012	n2011	0.00016
n2013	n2012	0.00014
35913	n2013	0
38004	n2013	0
n2016	n2012	0.00014
n2017	n2016	0.00638
15992	n2017	0.012
9344	n2017	0.00639
n2020	n2016	0.00292
7616	n2020	0.00895
9622	n2020	0.00895
11677	n2011	0.0147
n2082	n1775	0.096
23748	n2082	0.00917
2457	n2082	0.00994
n2092	n1774	0.07365
n2097	n2092	0.01402
21703	n2097	0.00594
18479	n2097	0.00617
n2102	n2092	0.02171
10922	n2102	0.07444
25260	n2102	0.0056
n2105	n1773	0.01311
n2112	n2105	0.10757
3722	n2112	0.02069
29845	n2112	0.03414
n2122	n2105	0.02566
n2181	n2122	0.20403
30897	n2181	0.01527
n2188	n2181	0.03226
30052	n2188	0.05421
n2196	n2188	0.00606
11540	n2196	0.0029
10494	n2196	0.00881
5948	n2122	0.0905
29495	n1765	0.11181
n2252	n4	0.02115
n2253	n2252	0.00014
n2257	n2253	0.0966
5966	n2257	0.08259
14700	n2257	0.16512
n2277	n2253	0.02556
n2284	n2277	0.13909
n2285	n2284	0.00918
n2286	n2285	0.00321
19570	n2286	0.00521
19882	n2286	0.00014
32859	n2285	0.01917
39514	n2284	0.07529
n2311	n2277	0.03572
n2318	n2311	0.09153
36384	n2318	0.15309
6773	n2318	0.18425
n2324	n2311	0.04024
n2325	n2324	0.00757
n2326	n2325	0.04434
n2327	n2326	0.01577
23923	n2327	0.10468
n2348	n2327	0.09158
n2349	n2348	0.03031
27966	n2349	0.01132
n2351	n2349	0.00275
12155	n2351	0
30858	n2351	0
2949	n2348	0.03173
13517	n2326	0.06782
26753	n2325	0.09643
n2380	n2324	0.02535
n2381	n2380	0.00014
n2382	n2381	0.03267
n2383	n2382	0.18347
15008	n2383	0.06224
33249	n2383	0.02644
n2386	n2382	0.04969
n2387	n2386	0.03226
20521	n2387	0.11142
n2389	n2387	0.05098
3988	n2389	0.16789
23375	n2389	0.05825
n2394	n2386	0.20357
15149	n2394	0.01081
18868	n2394	0.02441
n2397	n2381	0.02063
n2398	n2397	0.00507
n2403	n2398	0.10674
n2404	n2403	0.06314
15587	n2404	0.00624
36669	n2404	0.00984
n2407	n2403	0.05196
n2410	n2407	0.13701
4630	n2410	0.15324
n2418	n2410	0.00585
23342	n2418	0.03214
n2420	n2418	0.01691
30810	n2420	0.00975
9628	n2420	0.00324
n2423	n2407	0.01961
5569	n2423	0.04993
n2439	n2423	0.1155
34276	n2439	0.06575
n2441	n2439	0.00016
19363	n2441	0.00014
39630	n2441	0.00014
19036	n2398	0.1086
n2463	n2397	0.11415
n2464	n2463	0.00938
n2470	n2464	0.0375
15242	n2470	0.03153
9019	n2470	0.00298
n2478	n2464	0.01882
n2479	n2478	0.02476
20624	n2479	0.03545
12495	n2479	0.0106
1884	n2478	0.02652
6359	n2463	0.04343
n2506	n2380	0.04501
n2507	n2506	0.04895
n2508	n2507	0.02318
13168	n2508	0.0385
n2511	n2508	0.04219
4705	n2511	0.15203
n2517	n2511	0.11863
20967	n2517	0.08014
36747	n2517	0.01566
1204	n2507	0.15644
n2546	n2506	0.01151
22351	n2546	0.10613
n2554	n2546	0.02417
15201	n2554	0.02838
n2556	n2554	0.00649
20867	n2556	0.00286
11963	n2556	0.00015
n2567	n2252	0.31603
n2569	n2567	0.09189
31868	n2569	0.05568
7381	n2569	0.00014
n2593	n2567	0.22923
37684	n2593	0.05637
n2599	n2593	0.03391
n2601	n2599	0.04603
22175	n2601	0.00849
12967	n2601	0.01865
n2609	n2599	0.05662
24895	n2609	0.00283
36527	n2609	0.00014
n2635	n3	0.04435
8089	n2635	0.49016
n2651	n2635	0.04973
n2652	n2651	0.04157
n2655	n2652	0.06092
40500	n2655	0.0375
n2657	n2655	0.03509
31255	n2657	0.02098
n2659	n2657	0.03469
28183	n2659	0.01478
38647	n2659	0.00273
n2666	n2652	0.00535
n2672	n2666	0.02032
15252	n2672	0.00248
26382	n2672	0.00014
9286	n2666	0.16979
21298	n2651	0.27532
n2696	n2	0.01128
n2698	n2696	0.0263
n2703	n2698	0.02416
8316	n2703	0.23347
n2718	n2703	0.2109
23650	n2718	0.00393
n2720	n2718	0.01315
24962	n2720	0.03267
25713	n2720	0.0072
n2739	n2698	0.1514
10445	n2739	0.09136
37008	n2739	0.10281
n2756	n2696	0.00999
n2757	n2756	0.02013
n2762	n2757	0.08033
24158	n2762	0.16486
24191	n2762	0.11142
n2769	n2757	0.02412
n2770	n2769	0.02687
n2774	n2770	0.15007
1843	n2774	0.03395
9064	n2774	0.03246
22714	n2770	0.19517
3745	n2769	0.39575
n2812	n2756	0.03456
n2813	n2812	0.01236
n2814	n2813	0.00882
n2815	n2814	0.01165
n2816	n2815	0.00804
n2817	n2816	0.01097
26893	n2817	0.27846
n2833	n2817	0.03533
19182	n2833	0.07757
12339	n2833	0.11662
n2836	n2816	0.01178
26948	n2836	0.14538
n2864	n2836	0.01785
n2865	n2864	0.20239
17680	n2865	0.00014
2755	n2865	0.00783
21668	n2864	0.31717
n2925	n2815	0.01046
n2928	n2925	0.02436
n2932	n2928	0.06711
n2933	n2932	0.00933
33646	n2933	0.04247
669	n2933	0.04336
10936	n2932	0.05098
n3018	n2928	0.0018
n3023	n3018	0.10375
35892	n3023	0.00649
7242	n3023	0.01726
n3031	n3018	0.08606
37746	n3031	0.04044
27774	n3031	0.0809
n3083	n2925	0.00352
n3084	n3083	0.02532
n3085	n3084	0.03413
n3129	n3085	0.16141
n3130	n3129	0.01096
32350	n3130	0.07057
n3164	n3130	0.00942
n3169	n3164	0.02672
21670	n3169	0.00387
35168	n3169	0.01786
n3172	n3164	0.00486
n3177	n3172	0.02287
n3179	n3177	0.02351
n3186	n3179	0.01385
18631	n3186	0.00015
26359	n3186	0.00965
7619	n3179	0.05473
n3195	n3177	0.01119
40652	n3195	0.00193
29727	n3195	0.00014
n3198	n3172	0.00375
15831	n3198	0.01067
5450	n3198	0.01747
30817	n3129	0.04284
31505	n3085	0.24196
n3232	n3084	0.04116
n3233	n3232	0.02843
19037	n3233	0.15889
27087	n3233	0.30269
n3252	n3232	0.06996
21736	n3252	0.0655
35367	n3252	0.05406
n3255	n3083	0.03423
n3256	n3255	0.01502
n3257	n3256	0.01809
n3268	n3257	0.06893
22359	n3268	0.00014
7096	n3268	0.00015
n3271	n3257	0.03228
6827	n3271	0.37376
26771	n3271	0.15276
n3306	n3256	0.05239
n3308	n3306	0.06229
n3309	n3308	0.06944
1184	n3309	0.0599
10461	n3309	0.02771
19002	n3308	0.15528
n3328	n3306	0.01042
n3329	n3328	0.00016
n3330	n3329	0.00816
10230	n3330	0.08091
n3342	n3330	0.00672
n3345	n3342	0.16106
n3346	n3345	0.04024
17367	n3346	0.00747
22129	n3346	0.02545
n3351	n3345	0.02845
36109	n3351	0.01832
5117	n3351	0.00014
n3358	n3342	0.00705
n3359	n3358	0.00746
3459	n3359	0.04805
n3373	n3359	0.00045
n3409	n3373	0.11485
16796	n3409	0.01959
8451	n3409	0.00984
n3421	n3373	0.00014
12454	n3421	0.20885
n3424	n3421	0.03029
14866	n3424	0.09685
20373	n3424	0.03075
n3436	n3358	0.00015
n3438	n3436	0.01467
21596	n3438	0.04104
n3444	n3438	0.00015
n3449	n3444	0.01052
n3450	n3449	0.02247
25558	n3450	0.00412
13401	n3450	0.03214
n3455	n3449	0.03008
36144	n3455	0.0087
n3457	n3455	0.03032
11127	n3457	0.0124
40123	n3457	0.01502
n3460	n3444	0.01321
n3461	n3460	0.01311
n3462	n3461	0.01161
38089	n3462	0
7644	n3462	0
n3465	n3461	0.02968
22844	n3465	0.00014
29323	n3465	0.00278
n3468	n3460	0.00652
3101	n3468	0.05197
n3486	n3468	0.0108
33060	n3486	0.02596
23035	n3486	0.05628
n3528	n3436	0.04
n3529	n3528	0.00487
n3530	n3529	0.00771
862	n3530	0.0029
n3532	n3530	0.00275
29978	n3532	0.00861
33393	n3532	0.00566
22664	n3529	0.0442
29724	n3528	0.0238
n3545	n3329	0.03642
33606	n3545	0.10518
n3561	n3545	0.1451
39323	n3561	0.04373
7902	n3561	0.00163
n3572	n3328	0.00178
2604	n3572	0.07664
n3580	n3572	0.00701
5835	n3580	0.11977
n3593	n3580	0.0424
33952	n3593	0.04465
n3595	n3593	0.01178
n3596	n3595	0.069
27134	n3596	0.02729
9113	n3596	0.017
n3607	n3595	0.01575
n3608	n3607	0.02759
n3609	n3608	0.01563
n3610	n3609	0.043
n3611	n3610	0.04011
n3612	n3611	0.00015
n3613	n3612	0.0028
1331	n3613	0.00567
12060	n3613	0.03196
n3616	n3612	0.00015
n3617	n3616	0.00015
n3618	n3617	0.06789
25997	n3618	0.00565
n3620	n3618	0.00267
40117	n3620	0.02236
n3622	n3620	0.00015
35822	n3622	0.00837
n3624	n3622	0.00015
27491	n3624	0.00282
32554	n3624	0.00837
n3627	n3617	0.00337
32530	n3627	0.01424
15287	n3627	0.0003
20008	n3616	0.00853
n3633	n3611	0.0154
n3634	n3633	0.00696
26405	n3634	0.08619
1033	n3634	0.01129
24220	n3633	0.2116
34575	n3610	0.01501
38771	n3609	0.01886
n3642	n3608	0.02702
n3643	n3642	0.05353
3143	n3643	0.0069
8383	n3643	0.01102
n3646	n3642	0.01566
7343	n3646	0.04134
n3648	n3646	0.00798
1672	n3648	0.00624
2920	n3648	0.01401
n3651	n3607	0.01567
n3654	n3651	0.06499
15673	n3654	0.01709
n3656	n3654	0.00015
31771	n3656	0.00014
10769	n3656	0.01133
n3659	n3651	0.01444
31064	n3659	0.05417
n3661	n3659	0.00744
23706	n3661	0.0114
n3673	n3661	0.00014
n3674	n3673	0.00015
n3675	n3674	0.00276
36739	n3675	0.01427
7190	n3675	0.01144
7406	n3674	0.0141
35905	n3673	0.00014
n3685	n3255	0.00015
n3686	n3685	0.0211
n3687	n3686	0.01968
n3689	n3687	0.045
n3690	n3689	0.00817
n3701	n3690	0.08913
n3713	n3701	0.20708
35805	n3713	0.05487
16728	n3713	0.01313
n3752	n3701	0.08283
27241	n3752	0.02516
n3754	n3752	0.01744
29406	n3754	0.00728
32739	n3754	0.00014
n3802	n3690	0.02238
23616	n3802	0.04944
n3804	n3802	0.022
27173	n3804	0.08148
n3810	n3804	0.00522
n3812	n3810	0.03508
14933	n3812	0.00915
32298	n3812	0.00884
n3820	n3810	0.04197
n3824	n3820	0.02047
27827	n3824	0.00012
9366	n3824	0.0029
7145	n3820	0.01383
n3852	n3689	0.04363
279	n3852	0.07782
22828	n3852	0.08714
n3867	n3687	0.01316
22949	n3867	0.12169
n3875	n3867	0.10034
38422	n3875	0.03544
n3877	n3875	0.0369
33992	n3877	0.02148
n3879	n3877	0.0031
18112	n3879	0.003
20498	n3879	0.00014
n3882	n3686	0.01088
n3883	n3882	0.00966
n3891	n3883	0.06921
n3892	n3891	0.00014
38464	n3892	0.04305
n3901	n3892	0.01434
n3902	n3901	0.016
34960	n3902	0.01292
n3904	n3902	0.0112
10442	n3904	0.02309
n3906	n3904	0.00015
27722	n3906	0.00014
n3908	n3906	0.00302
n3909	n3908	0.01399
29624	n3909	0.00014
315	n3909	0.01428
n3912	n3908	0.00015
6043	n3912	0.01721
12860	n3912	0.00014
n3915	n3901	0.03144
38035	n3915	0.04606
n3917	n3915	0.03407
34282	n3917	0.0086
n3919	n3917	0.0113
11279	n3919	0.00014
4708	n3919	0.0203
23649	n3891	0.07731
n3955	n3883	0.02158
n3956	n3955	0.00531
n3957	n3956	0.02081
n3962	n3957	0.05461
16708	n3962	0.08011
28311	n3962	0.08239
n3974	n3957	0.03451
7291	n3974	0.0239
n3976	n3974	0.0349
36079	n3976	0.01206
5831	n3976	0.0083
4737	n3956	0.07698
n3999	n3955	0.07181
36190	n3999	0.00755
261	n3999	0.00693
n4012	n3882	0.08487
n4014	n4012	0.05093
n4015	n4014	0.02805
n4016	n4015	0.03422
23275	n4016	0.01446
4072	n4016	0.00016
n4019	n4015	0.02295
27564	n4019	0.01249
3110	n4019	0.03162
n4031	n4014	0.0557
6290	n4031	0.00295
n4033	n4031	0.00294
7993	n4033	0.03506
752	n4033	0.00014
n4048	n4012	0.04159
n4049	n4048	0.01993
20533	n4049	0.03272
21002	n4049	0.06273
n4060	n4048	0.01917
32877	n4060	0.05736
n4066	n4060	0.00842
35076	n4066	0.05064
n4084	n4066	0.0046
n4087	n4084	0.00241
n4088	n4087	0.00012
n4101	n4088	0.01917
n4103	n4101	0.0003
n4106	n4103	0.00044
16690	n4106	0.00562
n4110	n4106	0.00028
3448	n4110	0.00561
n4116	n4110	0.0003
n4119	n4116	0.00043
36917	n4119	0.0197
18475	n4119	0.02491
36006	n4116	0.00561
14107	n4103	0.00564
33689	n4101	0.01712
20405	n4088	0.01687
n4169	n4087	0.00341
12803	n4169	0.02403
23411	n4169	0.01483
n4178	n4084	0.00015
29892	n4178	0.09026
n4186	n4178	0.00597
20410	n4186	0.00564
n4188	n4186	0.00014
24898	n4188	0.00563
27189	n4188	0.00591
n4197	n3685	0.02443
n4210	n4197	0.0452
33764	n4210	0.07183
n4216	n4210	0.01908
n4217	n4216	0.03826
8368	n4217	0.00678
9928	n4217	0.00015
n4220	n4216	0.03449
15484	n4220	0.01356
28820	n4220	0.03588
n4223	n4197	0.03484
