child	parent	length
15522	n3028	0.07139
15084	n2926	0.11128
n3255	n2925	0.03775
n3306	n3255	0.06741
n3307	n3306	0.00337
n3316	n3307	0.10389
26576	n3316	0.01953
20112	n3316	0.01543
27529	n3307	0.14194
n3328	n3306	0.01042
n3358	n3328	0.02209
n3374	n3358	0.01117
n3377	n3374	0.02257
4550	n3377	0.014
n3379	n3377	0.00014
34123	n3379	0.01981
30380	n3379	0.00014
n3384	n3374	0.01515
26156	n3384	0.05857
n3402	n3384	0.02388
n3403	n3402	0.00015
n3404	n3403	0.00014
22370	n3404	0
30767	n3404	0
36744	n3403	0.01121
27848	n3402	0.02283
n3529	n3358	0.04502
8362	n3529	0.02182
21937	n3529	0.0168
n3607	n3328	0.07872
9792	n3607	0.1708
n3651	n3607	0.01567
33622	n3651	0.15867
n3662	n3651	0.02203
n3663	n3662	0.00272
23461	n3663	0.01134
n3665	n3663	0.00014
40301	n3665	0.0085
35907	n3665	0.00848
n3670	n3662	0.016
21684	n3670	0.00015
17151	n3670	0.0559
n3686	n3255	0.02125
n3689	n3686	0.06468
5910	n3689	0.34917
40150	n3689	0.11982
n3882	n3686	0.01088
n3883	n3882	0.00966
38239	n3883	0.16096
n3953	n3883	0.01485
20046	n3953	0.07755
37325	n3953	0.1155
n4046	n3882	0.10305
28607	n4046	0.0988
n4089	n4046	0.05823
n4091	n4089	0.00022
28461	n4091	0.0056
11386	n4091	0.06994
10340	n4089	0.02819
n4312	n2814	0.01607
n4375	n4312	0.098
16768	n4375	0.13191
27180	n4375	0.0179
n4465	n4312	0.05957
10519	n4465	0.10105
3247	n4465	0.09366
n4617	n2813	0.01374
n4720	n4617	0.0381
n4725	n4720	0.04875
n4726	n4725	0.00012
n4728	n4726	0.02034
n4730	n4728	0.01119
n4734	n4730	0.01275
21570	n4734	0.034
32341	n4734	0.01788
n4750	n4730	0.00877
n4758	n4750	0.03131
n4759	n4758	0.00312
23217	n4759	0.00571
30080	n4759	0.00626
3188	n4758	0.06309
n4794	n4750	0.00588
n4795	n4794	0.01195
23066	n4795	0.00014
13614	n4795	0.00291
5259	n4794	0.00898
19224	n4728	0.03537
n4847	n4726	0.13721
33389	n4847	0.00794
n4849	n4847	0.00224
1110	n4849	0.01589
n4851	n4849	0.00014
2688	n4851	0.01818
495	n4851	0.00519
n4867	n4725	0.01549
n4868	n4867	0.00908
n4869	n4868	0.00602
n4882	n4869	0.06185
5551	n4882	0.01402
n4884	n4882	0.01056
32225	n4884	0.00296
n4888	n4884	0.00582
37651	n4888	0.01202
n4890	n4888	0.00864
n4891	n4890	0.00855
n4894	n4891	0.00031
40461	n4894	0.01502
22173	n4894	0.05151
n4899	n4891	0.00283
16659	n4899	0.01201
4235	n4899	0.01723
19983	n4890	0.00296
n4925	n4869	0.00732
n4926	n4925	0.01091
n4931	n4926	0.00431
34111	n4931	0.0269
21504	n4931	0.00909
n5178	n4926	0.02331
29335	n5178	0.03442
9876	n5178	0.07611
17209	n4925	0.14546
2699	n4868	0.04348
35847	n4867	0.13582
n5568	n4720	0.26776
30503	n5568	0.00986
9429	n5568	0.03374
6501	n4617	0.13431
n6414	n2812	0.21289
n6430	n6414	0.48586
26855	n6430	0.03613
14056	n6430	0.00835
n6728	n6414	0.02197
n6753	n6728	0.04876
n6820	n6753	0.25211
n6821	n6820	0.00821
n6822	n6821	0.00207
22589	n6822	0.00014
39859	n6822	0.01217
n6825	n6821	0.00957
19426	n6825	0.01149
13065	n6825	0.01621
n6828	n6820	0.0072
n6829	n6828	0.00618
24310	n6829	0.02754
13862	n6829	0.00014
14857	n6828	0.1389
15198	n6753	0.23956
n7200	n6728	0.01134
n7206	n7200	0.12492
n7266	n7206	0.01112
8421	n7266	0.07357
n7289	n7266	0.04921
n7290	n7289	0.00769
29868	n7290	0.28577
32870	n7290	0.11214
n7559	n7289	0.1136
38734	n7559	0.08606
n7570	n7559	0.16086
39898	n7570	0.10303
n7574	n7570	0.05871
11230	n7574	0.00016
17616	n7574	0.0304
n8455	n7206	0.0694
n8456	n8455	0.05236
n8457	n8456	0.00455
n8458	n8457	0.00367
5580	n8458	0.01981
4603	n8458	0.00827
25424	n8457	0.01559
10125	n8456	0.06346
34023	n8455	0.08127
n8502	n7200	0.01143
n8506	n8502	0.27202
n8507	n8506	0.00853
10723	n8507	0
3893	n8507	0
34310	n8506	0.00248
n8524	n8502	0.01543
n9472	n8524	0.11438
n9473	n9472	0.02261
n9474	n9473	0.00057
n9478	n9474	0.00751
n9479	n9478	0.00014
635	n9479	0.03308
40067	n9479	0.03118
n9538	n9478	0.00879
n9539	n9538	0.0057
7692	n9539	0.03913
3861	n9539	0.07203
n9712	n9538	0.02825
36119	n9712	0.02133
16240	n9712	0.0512
n9812	n9474	0.02376
30650	n9812	0.03674
7169	n9812	0.08675
n9929	n9473	0.01276
n9947	n9929	0.00757
24081	n9947	0.01333
28921	n9947	0.02271
24441	n9929	0.03806
3821	n9472	0.05566
n10072	n8524	0.02126
n10099	n10072	0.10015
n10105	n10099	0.04985
7419	n10105	0.01238
n10125	n10105	0.00308
27035	n10125	0.012
n10127	n10125	0.00602
4553	n10127	0.00293
3810	n10127	0.02125
n10133	n10099	0.02095
n10156	n10133	0.1105
17020	n10156	0.00014
n10158	n10156	0.00014
28297	n10158	0.02452
25414	n10158	0.00912
30932	n10133	0.21084
n10706	n10072	0.03242
n10788	n10706	0.21739
n10789	n10788	0.01844
n10790	n10789	0.00632
1578	n10790	0.01274
25827	n10790	0.00016
17717	n10789	0.00015
37511	n10788	0.0172
n10908	n10706	0.02198
n11178	n10908	0.32651
23656	n11178	0.16842
10700	n11178	0.0802
n11962	n10908	0.02359
n11963	n11962	0.01486
n11964	n11963	0.01237
n12016	n11964	0.10628
n12017	n12016	0.00512
n12018	n12017	0.00777
n12019	n12018	0.00905
34363	n12019	0.00015
n12021	n12019	0.00888
n12022	n12021	0.00015
27478	n12022	0.00907
8633	n12022	0.01521
n12025	n12021	0.01361
28780	n12025	0.02084
40205	n12025	0.013
n12045	n12018	0.11659
n12046	n12045	0.00016
16908	n12046	0.00302
n12048	n12046	0.00287
27717	n12048	0.0061
n12050	n12048	0.01475
n12051	n12050	0.0048
n12052	n12051	0.00964
4085	n12052	0.00015
21155	n12052	0.0196
1341	n12051	0.01219
32668	n12050	0.00015
24644	n12045	0.02539
n12081	n12017	0.0169
n12083	n12081	0.03459
n12084	n12083	0.01313
n12085	n12084	0.00015
n12086	n12085	0.00776
n12087	n12086	0.00014
22847	n12087	0.01968
n12089	n12087	0.00318
n12090	n12089	0.00014
11873	n12090	0.00604
n12092	n12090	0.0081
n12093	n12092	0.0139
19226	n12093	0.00383
n12095	n12093	0.00906
30055	n12095	0.00965
28782	n12095	0.00016
n12098	n12092	0.00929
4579	n12098	0.00641
n12100	n12098	0.00014
477	n12100	0.00641
n12102	n12100	0.00014
16413	n12102	0.00641
n12104	n12102	0.00014
16770	n12104	0.00641
n12106	n12104	0.00016
26808	n12106	0.00642
n12108	n12106	0.02116
40712	n12108	0.0073
n12110	n12108	0.00016
19250	n12110	0.00672
11200	n12110	0.04088
39896	n12089	0.00302
11690	n12086	0.00908
3846	n12085	0.00909
n12116	n12084	0.00925
n12117	n12116	0.00015
n12118	n12117	0.00014
n12119	n12118	0.01191
7813	n12119	0.01643
13759	n12119	0.00302
n12122	n12118	0.00015
n12123	n12122	0.01984
914	n12123	0.01462
n12125	n12123	0.00016
5289	n12125	0.00014
n12127	n12125	0.00014
n12128	n12127	0.00382
1416	n12128	0.00909
13536	n12128	0.02183
8788	n12127	0.00014
n12132	n12122	0.02977
4332	n12132	0.00934
n12134	n12132	0.00492
2792	n12134	0.00939
31534	n12134	0.08559
21201	n12117	0.00014
7965	n12116	0.01216
n12145	n12083	0.02684
n12146	n12145	0.00885
18282	n12146	0.02423
36392	n12146	0.03632
n12149	n12145	0.03232
5326	n12149	0.00837
8577	n12149	0.04026
11246	n12081	0.00428
7136	n12016	0.42858
n12585	n11964	0.08131
36784	n12585	0.00428
n12587	n12585	0.02924
20389	n12587	0.0824
n12630	n12587	0.14672
n12631	n12630	0.02386
2405	n12631	0.00972
38592	n12631	0.00016
33991	n12630	0.0546
n12855	n11963	0.00449
9941	n12855	0.28477
n13103	n12855	0.00891
n13104	n13103	0.01864
n13124	n13104	0.03465
21689	n13124	0.05664
n13193	n13124	0.02235
n13196	n13193	0.00376
n13197	n13196	0.00015
n13204	n13197	0.02246
n13205	n13204	0.01082
n13208	n13205	0.02871
n13209	n13208	0.00451
n13210	n13209	0.02106
26161	n13210	0.03144
36355	n13210	0.01859
4203	n13209	0.03611
33532	n13208	0.05837
n13223	n13205	0.00969
n13241	n13223	0.05469
23922	n13241	0.02548
6866	n13241	0.01248
n13295	n13223	0.00409
29661	n13295	0.02399
14963	n13295	0.02372
23109	n13204	0.05249
5462	n13197	0.02291
n13364	n13196	0.00655
n13386	n13364	0.02461
n13443	n13386	0.00312
25699	n13443	0.00301
n13445	n13443	0.00297
15947	n13445	0.00302
19378	n13445	0.00603
32045	n13386	0.00601
n13474	n13364	0.01612
2799	n13474	0.00604
n13483	n13474	0.00684
n13490	n13483	0.01734
12087	n13490	0.02314
14748	n13490	0.01499
n13498	n13483	0.00046
31488	n13498	0.01846
n13504	n13498	0.00896
10550	n13504	0.00014
19239	n13504	0.00014
40304	n13193	0.03755
14040	n13104	0.20971
n13763	n13103	0.03707
n13778	n13763	0.0162
38527	n13778	0.03382
n13783	n13778	0.05743
15474	n13783	0.01207
40314	n13783	0.00015
22992	n13763	0.03955
n13800	n11962	0.01856
n13801	n13800	0.07558
n13802	n13801	0.01714
n13849	n13802	0.00029
n13850	n13849	0.01533
n13937	n13850	0.02624
n14008	n13937	0.01853
17347	n14008	0.06628
2969	n14008	0.01211
n14087	n13937	0.02505
n14088	n14087	0.00297
32182	n14088	0.00598
9704	n14088	0.00898
35306	n14087	0.01201
n14144	n13850	0.01848
12338	n14144	0.0371
33818	n14144	0.06133
26414	n13849	0.07379
7836	n13802	0.07747
15179	n13801	0.13408
n14368	n13800	0.00135
n14371	n14368	0.11807
23608	n14371	0.01268
6221	n14371	0.0191
n14374	n14368	0.0349
38481	n14374	0.23564
n14654	n14374	0.07036
n14655	n14654	0.0112
29684	n14655	0.25317
n14660	n14655	0.01563
n14788	n14660	0.0816
19131	n14788	0.04983
n14794	n14788	0.00707
n14795	n14794	0.01191
10865	n14795	0.01767
16797	n14795	0.03754
n14798	n14794	0.00023
40775	n14798	0.00327
n14800	n14798	0.04264
n14802	n14800	0.02533
n14934	n14802	0.04967
n14935	n14934	0.00015
n14936	n14935	0.01633
n14937	n14936	0.00015
n14938	n14937	0.00023
n14939	n14938	0.00211
22232	n14939	0.00961
n14941	n14939	0.02465
n14942	n14941	0.0481
33458	n14942	0.00292
38221	n14942	0.01247
n14945	n14941	0.01529
28004	n14945	0.01537
3420	n14945	0.00016
n14948	n14938	0.00027
n14949	n14948	0.0004
n14950	n14949	0.00232
n14951	n14950	0.00015
n14952	n14951	0.00015
20617	n14952	0.00942
33875	n14952	0.00938
16175	n14951	0.00937
12769	n14950	0.00697
n14957	n14949	0.00055
n14958	n14957	0.00017
n14959	n14958	0.00688
1529	n14959	0.00928
31420	n14959	0.02488
n14962	n14958	0.00014
n14963	n14962	0.00015
31785	n14963	0.01944
n14965	n14963	0.00158
n14966	n14965	0.00199
16623	n14966	0.01984
n14968	n14966	0.00232
14050	n14968	0.01633
834	n14968	0.0354
1679	n14965	0.05519
n14972	n14962	0.00014
n14979	n14972	0.02228
21118	n14979	0.10982
28686	n14979	0.01175
n14982	n14972	0.00357
n14983	n14982	0.00015
n14984	n14983	0.01081
26445	n14984	0.00719
29123	n14984	0.00309
18507	n14983	0.00936
1708	n14982	0.01253
n14989	n14957	0.00626
37668	n14989	0.01253
n14991	n14989	0.00015
36001	n14991	0.01258
n14993	n14991	0.00311
779	n14993	0.00627
n14995	n14993	0.00623
35989	n14995	0.00014
40468	n14995	0.00014
n14998	n14948	0.00117
9232	n14998	0.01883
n15000	n14998	0.00121
22951	n15000	0.00016
34632	n15000	0.01252
n15003	n14937	0.00014
30795	n15003	0.01283
12405	n15003	0.04521
n15022	n14936	0.00218
n15023	n15022	0.00015
8183	n15023	0.00972
29587	n15023	0.00928
n15026	n15022	0.00401
n15027	n15026	0.02455
25280	n15027	0.02501
12132	n15027	0.02419
n15030	n15026	0.01155
n15031	n15030	0.00024
n15032	n15031	0.0003
40170	n15032	0.04645
n15035	n15032	0.01454
n15036	n15035	0.05964
30811	n15036	0.02765
n15038	n15036	0.02023
30142	n15038	0.00723
33195	n15038	0.0088
n15041	n15035	0.00104
37362	n15041	0.00689
38981	n15041	0.00463
5260	n15031	0.01347
21552	n15030	0.09094
n15049	n14935	0.00015
13376	n15049	0.00014
n15051	n15049	0.0001
n15052	n15051	0.00014
n15053	n15052	0.00016
n15054	n15053	0.00015
19600	n15054	0.00458
35532	n15054	0.01599
n15057	n15053	0.00013
n15058	n15057	0.00016
21649	n15058	0.00703
n15060	n15058	0.00015
n15061	n15060	0.00232
32181	n15061	0.00472
25869	n15061	0.01259
n15064	n15060	0.00014
n15065	n15064	0.00011
n15066	n15065	0.00677
n15067	n15066	0.00013
n15068	n15067	0.00864
n15069	n15068	0.00025
n15070	n15069	0.00306
n15071	n15070	0.00011
1591	n15071	0.01253
14070	n15071	0.00937
n15074	n15070	0.00624
28920	n15074	0.00316
33609	n15074	0.00935
n15077	n15069	0.00015
n15078	n15077	0.00624
11116	n15078	0.00625
9335	n15078	0.00624
n15081	n15077	0.00016
n15082	n15081	0.00013
6356	n15082	0.0125
n15084	n15082	0.00045
n15085	n15084	0.00011
37038	n15085	0.01252
n15087	n15085	0.0001
n15088	n15087	0.00414
n15089	n15088	0.00833
15622	n15089	0.00311
694	n15089	0.00014
20639	n15088	0.01378
n15093	n15087	0.00013
n15094	n15093	0.01996
26363	n15094	0.02212
n15096	n15094	0.00016
n15097	n15096	0.00451
23934	n15097	0.00829
5589	n15097	0.01019
n15100	n15096	0.00015
n15101	n15100	0.00014
n15102	n15101	0.00016
n15103	n15102	0.00014
29400	n15103	0.00714
33432	n15103	0.00712
31281	n15102	0.01877
19677	n15101	0.0264
20929	n15100	0.00834
12843	n15093	0.01253
n15110	n15084	0.0033
n15111	n15110	0.00014
37728	n15111	0.00939
n15113	n15111	0.00654
n15114	n15113	0.00015
n15115	n15114	0.00011
n15116	n15115	0.00346
6135	n15116	0.00697
9420	n15116	0.00694
n15119	n15115	0.0032
19562	n15119	0.00014
n15121	n15119	0.00014
n15122	n15121	0.01342
n15123	n15122	0.00935
n15124	n15123	0.00933
19660	n15124	0.02208
n15126	n15124	0.00015
16663	n15126	0.00312
2150	n15126	0.00949
n15129	n15123	0.00016
14843	n15129	0.00311
27178	n15129	0.00311
n15132	n15122	0.00016
19775	n15132	0.01342
n15134	n15132	0.00014
38468	n15134	0
6793	n15134	0
9010	n15121	0.00311
7107	n15114	0.00623
17947	n15113	0.04561
29215	n15110	0.01253
n15141	n15081	0.00626
18824	n15141	0.00624
7763	n15141	0.00627
1518	n15068	0.00272
n15145	n15067	0.01256
38918	n15145	0.01496
n15149	n15145	0.0203
n15150	n15149	0.00014
n15151	n15150	0.00103
n15152	n15151	0.00011
34741	n15152	0.01251
n15154	n15152	0.00365
n15155	n15154	0.00013
16997	n15155	0.01253
n15157	n15155	0.00013
3284	n15157	0.01726
21693	n15157	0.01015
n15168	n15154	0.00625
29449	n15168	0.00626
39623	n15168	0.00625
n15171	n15151	0.00014
27689	n15171	0
34247	n15171	0
32235	n15150	0.00243
n15175	n15149	0.00146
115	n15175	0.01253
n15177	n15175	0.0001
33383	n15177	0.01256
n15179	n15177	0.00037
17439	n15179	0.01252
n15181	n15179	0.00277
n15182	n15181	0.00571
n15183	n15182	0.00015
n15184	n15183	0.00015
28231	n15184	0.02713
n15186	n15184	0.00016
n15187	n15186	0.00213
35819	n15187	0.01487
n15189	n15187	0.00886
38405	n15189	0.00625
13510	n15189	0.00624
5632	n15186	0.01292
27810	n15183	0.0176
n15194	n15182	0.00492
27410	n15194	0.0158
30561	n15194	0.00492
22779	n15181	0.01571
n15198	n15066	0.0031
35810	n15198	0.00624
n15200	n15198	0.00311
35534	n15200	0.00624
40291	n15200	0.00624
n15203	n15065	0.00015
n15204	n15203	0.00014
n15205	n15204	0.00229
n15206	n15205	0.00928
n15207	n15206	0.02172
31705	n15207	0.00929
13813	n15207	0.02207
n15212	n15206	0.00015
25917	n15212	0.00014
n15214	n15212	0.00013
14181	n15214	0.0093
5681	n15214	0.00466
n15217	n15205	0.00015
1470	n15217	0.00705
22423	n15217	0.00468
n15220	n15204	0.00015
n15221	n15220	0.00242
n15222	n15221	0.00242
22108	n15222	0.00623
30054	n15222	0.00014
n15225	n15221	0.00016
23907	n15225	0.01253
n15227	n15225	0.00016
21911	n15227	0.00941
36539	n15227	0.01203
n15230	n15220	0.00014
n15231	n15230	0.0058
1200	n15231	0.00583
31424	n15231	0.00938
n15234	n15230	0.0112
n15235	n15234	0.00015
n15236	n15235	0.00015
34279	n15236	0.01526
415	n15236	0.0135
n15241	n15235	0.00259
18921	n15241	0.01221
40373	n15241	0.03178
9656	n15234	0.00236
16552	n15203	0.00233
4330	n15064	0.0047
27669	n15057	0.01173
n15250	n15052	0.00288
n15251	n15250	0.00014
39716	n15251	0.00932
775	n15251	0.01155
n15254	n15250	0.00016
18461	n15254	0.00626
20681	n15254	0.0031
n15257	n15051	0.00765
n15258	n15257	0.00015
27894	n15258	0.00706
n15261	n15258	0.00029
n15262	n15261	0.0031
26478	n15262	0.0095
36307	n15262	0.00949
33775	n15261	0.01458
37922	n15257	0.01235
n15268	n14934	0.00188
n15269	n15268	0.00015
n15270	n15269	0.00011
n15271	n15270	0.00306
3487	n15271	0.00625
6464	n15271	0.00929
n15274	n15270	0.00012
6598	n15274	0.01256
n15276	n15274	0.00014
n15277	n15276	0.03271
n15278	n15277	0.00368
31053	n15278	0.00317
n15280	n15278	0.00374
n15281	n15280	0.00015
27930	n15281	0.00938
n15283	n15281	0.00015
17940	n15283	0.01264
5956	n15283	0.02407
n15288	n15280	0.00585
6082	n15288	0.00626
n15290	n15288	0.00586
n15291	n15290	0.00016
n15292	n15291	0.0031
18592	n15292	0.00936
n15294	n15292	0.00014
n15295	n15294	0.00014
31666	n15295	0.00624
18786	n15295	0.00622
n15298	n15294	0.00014
16858	n15298	0.00623
37866	n15298	0.00622
n15301	n15291	0.00016
7379	n15301	0.00707
33340	n15301	0.00937
29462	n15290	0.00599
26318	n15277	0.00498
n15306	n15276	0.0031
5135	n15306	0.00623
26910	n15306	0.00623
15431	n15269	0.0049
n15310	n15268	0.00311
n15311	n15310	0.00015
6010	n15311	0.00623
26407	n15311	0.00428
36223	n15310	0.00624
24919	n14802	0.14187
n15474	n14800	0.00015
n15475	n15474	0.01683
33304	n15475	0.00281
n15477	n15475	0.01046
12960	n15477	0.00016
n15479	n15477	0.01569
86	n15479	0.02284
n15493	n15479	0.00015
2505	n15493	0.00014
29085	n15493	0.01225
26770	n15474	0.01551
1862	n14660	0.30458
n15638	n14654	0.00464
n15639	n15638	0.02902
n15640	n15639	0.00065
n15646	n15640	0.07435
9099	n15646	0.01622
31798	n15646	0.03938
n15694	n15640	0.02035
n15695	n15694	0.00679
n15696	n15695	0.00015
n15697	n15696	0.00228
20175	n15697	0.00229
26037	n15697	0.00603
n15700	n15696	0.00015
n15701	n15700	0.00014
n15702	n15701	0.00014
n15703	n15702	0.00435
29056	n15703	0.0132
35121	n15703	0.0091
n15706	n15702	0.0045
37873	n15706	0.01215
9937	n15706	0.00928
n15709	n15701	0.00226
9766	n15709	0.00914
6666	n15709	0.00689
n15712	n15700	0.00227
40008	n15712	0.00694
n15714	n15712	0.00014
17492	n15714	0.01208
372	n15714	0.009
n15717	n15695	0.00015
n15718	n15717	0.00016
n15719	n15718	0.00015
n15720	n15719	0.00195
n15721	n15720	0.01221
n15722	n15721	0.00642
35001	n15722	0.00912
39306	n15722	0.03314
n15725	n15721	0.00016
n15726	n15725	0.00252
19715	n15726	0.00764
n15728	n15726	0.00015
30992	n15728	0.00904
3173	n15728	0.0091
n15731	n15725	0.0024
17041	n15731	0.00855
n15733	n15731	0.01883
23787	n15733	0.00535
n15735	n15733	0.02177
n15736	n15735	0.00464
n15737	n15736	0.04821
n15738	n15737	0.00035
22396	n15738	0.01262
n15740	n15738	0.00013
n15741	n15740	0.00014
n15742	n15741	0.00014
31914	n15742	0.03978
30211	n15742	0.01216
39227	n15741	0.01939
n15746	n15740	0.00859
20253	n15746	0.02678
n15752	n15746	0.06783
21533	n15752	0.0654
8707	n15752	0.18144
3057	n15737	0.10239
n15760	n15736	0.0001
n15761	n15760	0.01724
n15762	n15761	0.06462
8496	n15762	0.00014
n15764	n15762	0.01683
27723	n15764	0.00014
26926	n15764	0.00325
28414	n15761	0.05809
5073	n15760	0.01265
n15775	n15735	0.02408
25518	n15775	0.00016
n15777	n15775	0.04843
18806	n15777	0.02681
31749	n15777	0.06042
12394	n15720	0.01224
n15781	n15719	0.00299
36318	n15781	0.00912
36708	n15781	0.00907
n15784	n15718	0.00299
n15785	n15784	0.00016
14137	n15785	0.00904
8092	n15785	0.00908
n15788	n15784	0.00013
22427	n15788	0.00905
22648	n15788	0.01215
n15791	n15717	0.02246
n15792	n15791	0.002
n15793	n15792	0.00014
n15794	n15793	0.00356
n15795	n15794	0.00643
9560	n15795	0.01428
n15797	n15795	0.00015
n15798	n15797	0.00129
n15799	n15798	0.01205
n15800	n15799	0.07439
24470	n15800	0.02524
30523	n15800	0.03788
n15803	n15799	0.01085
10386	n15803	0.02541
n15805	n15803	0.02602
18182	n15805	0.14063
n15807	n15805	0.04426
16593	n15807	0.01307
29927	n15807	0.00063
n15810	n15798	0.02665
n15811	n15810	0.02182
9648	n15811	0.01128
n15814	n15811	0.00718
37566	n15814	0.0091
n15816	n15814	0.00016
38323	n15816	0.01791
n15818	n15816	0.00015
35857	n15818	0.01218
n15820	n15818	0.00874
23679	n15820	0.0091
37159	n15820	0.00897
n15828	n15810	0.0135
n15829	n15828	0.00014
33150	n15829	0.01213
n15831	n15829	0.00015
29913	n15831	0.06883
n15833	n15831	0.00016
n15834	n15833	0.00984
n15835	n15834	0.01827
30901	n15835	0.00613
n15837	n15835	0.03399
9123	n15837	0.03444
n15839	n15837	0.01081
26560	n15839	0.00997
n15841	n15839	0.0262
37625	n15841	0.02968
n15843	n15841	0.01121
19297	n15843	0.0504
8989	n15843	0.05308
36286	n15834	0.00985
n15849	n15833	0.00276
n15850	n15849	0.0089
10530	n15850	0.01482
n15852	n15850	0.00015
33796	n15852	0.00883
37512	n15852	0.00883
6369	n15849	0.006
4575	n15828	0.01817
17760	n15797	0.00908
n15858	n15794	0.00297
18860	n15858	0.02202
23136	n15858	0.03626
212	n15793	0.00234
n15862	n15792	0.00015
n15863	n15862	0.00229
n15864	n15863	0.00232
27044	n15864	0.00605
35861	n15864	0.00466
6874	n15863	0.00905
n15868	n15862	0.00016
n15869	n15868	0.00015
n15870	n15869	0.0001
n15871	n15870	0.003
n15872	n15871	0.00014
23371	n15872	0.00904
27272	n15872	0.00903
n15875	n15871	0.00016
37428	n15875	0.00906
30777	n15875	0.00904
n15878	n15870	0.0001
32547	n15878	0.01206
n15880	n15878	0.00029
26025	n15880	0.01209
n15882	n15880	0.0068
n15883	n15882	0.00065
n15884	n15883	0.00296
n15885	n15884	0.00014
11174	n15885	0.00905
8985	n15885	0.00014
n15888	n15884	0.00015
n15889	n15888	0.00898
14110	n15889	0.00607
n15891	n15889	0.01198
16781	n15891	0.00014
n15893	n15891	0.00602
32619	n15893	0.01236
36444	n15893	0.00295
4480	n15888	0.0121
n15897	n15883	0.00105
n15898	n15897	0.00019
30616	n15898	0.00014
n15900	n15898	0.00011
n15901	n15900	0.0001
37251	n15901	0.01513
n15903	n15901	0.00153
n15904	n15903	0.00214
n15905	n15904	0.00012
n15906	n15905	0.00011
n15907	n15906	0.00015
n15908	n15907	0.003
30959	n15908	0.00905
38596	n15908	0.00905
n15911	n15907	0.00012
39292	n15911	0.01216
n15913	n15911	0.00015
n15914	n15913	0.00015
n15915	n15914	0.00015
12291	n15915	0.01301
n15917	n15915	0.00386
704	n15917	0.00903
n15919	n15917	0.00015
