child	parent	length
13246	n9066	0.02311
5728	n9066	0.04408
10144	n9063	0.00536
5491	n9062	0.02564
28319	n8983	0.01093
13508	n8982	0.01092
20223	n8981	0.01367
n9074	n8978	0.00808
1474	n9074	0.00807
3274	n9074	0.00272
n9077	n8975	0.00015
24970	n9077	0.0043
n9079	n9077	0.00015
n9080	n9079	0.00767
37709	n9080	0.03571
n9082	n9080	0.00026
17531	n9082	0.0115
n9084	n9082	0.00357
37210	n9084	0.01033
n9086	n9084	0.00729
9703	n9086	0.00583
n9088	n9086	0.00015
40134	n9088	0.00543
n9090	n9088	0.00015
n9091	n9090	0.0183
n9092	n9091	0.00793
32903	n9092	0.00763
5474	n9092	0.02214
39718	n9091	0.00856
37622	n9090	0.02748
n9097	n9079	0.00533
30271	n9097	0.01314
621	n9097	0.0099
n9100	n8972	0.00261
n9101	n9100	0.00262
n9102	n9101	0.00015
29154	n9102	0.01065
n9104	n9102	0.00588
26773	n9104	0.01987
n9106	n9104	0.00014
13699	n9106	0.0054
n9108	n9106	0.00636
214	n9108	0.033
29789	n9108	0.01098
11846	n9101	0.03835
17929	n9100	0.00824
n9113	n8963	0.02324
n9114	n9113	0.00015
27291	n9114	0.0082
n9116	n9114	0.00016
38691	n9116	0.01095
n9118	n9116	0.00015
4341	n9118	0.00638
n9120	n9118	0.00015
14368	n9120	0.01252
n9122	n9120	0.00538
26167	n9122	0.00551
34548	n9122	0.04707
17730	n9113	0.01097
n9126	n8962	0.00319
n9129	n9126	0.0169
22906	n9129	0.06971
32352	n9129	0.0041
38461	n9126	0.03085
40739	n8862	0.11948
n9455	n8861	0.00419
n9473	n9455	0.08403
n9474	n9473	0.00057
n9475	n9474	0.00363
33341	n9475	0.00578
n9477	n9475	0.00015
n9478	n9477	0.00373
n9479	n9478	0.00014
n9482	n9479	0.02463
n9483	n9482	0.00014
n9484	n9483	0.00016
n9485	n9484	0.00264
15542	n9485	0.00852
5879	n9485	0.00861
n9488	n9484	0.00704
20261	n9488	0.00861
7003	n9488	0.00832
2766	n9483	0.03384
n9492	n9482	0.00289
32982	n9492	0.0086
n9494	n9492	0.00014
32744	n9494	0.00874
9829	n9494	0.00861
n9497	n9479	0.00393
13890	n9497	0.01704
29222	n9497	0.02822
n9502	n9478	0.00708
n9503	n9502	0.00268
6562	n9503	0.00863
9100	n9503	0.00863
n9506	n9502	0.00012
n9507	n9506	0.00012
32979	n9507	0.01429
n9509	n9507	0.00172
n9510	n9509	0.00893
n9511	n9510	0.00015
23820	n9511	0.00566
n9513	n9511	0.00392
2513	n9513	0.02226
n9515	n9513	0.00742
23776	n9515	0.01352
38568	n9515	0.01695
n9518	n9510	0.00194
25501	n9518	0.05359
35615	n9518	0.03588
n9521	n9509	0.00016
n9522	n9521	0.00232
n9523	n9522	0.00014
3481	n9523	0.01445
20263	n9523	0.0086
n9526	n9522	0.00233
11501	n9526	0.00232
n9528	n9526	0.00015
37357	n9528	0.00622
13710	n9528	0.01143
n9531	n9521	0.01426
35433	n9531	0.00449
n9533	n9531	0.04534
26700	n9533	0.01944
n9535	n9533	0.01194
25956	n9535	0.06423
5475	n9535	0.03624
n9538	n9506	0.00159
n9539	n9538	0.0057
n9540	n9539	0.00474
n9541	n9540	0.00401
2751	n9541	0.02435
n9543	n9541	0.02175
31382	n9543	0.02001
n9546	n9543	0.0003
27227	n9546	0.01143
n9548	n9546	0.00016
n9549	n9548	0.00574
28897	n9549	0.01148
39158	n9549	0.00862
n9552	n9548	0.00015
6870	n9552	0.01655
n9554	n9552	0.00015
5671	n9554	0.02985
7116	n9554	0.01078
n9558	n9540	0.0096
24134	n9558	0.02365
n9560	n9558	0.00015
25538	n9560	0.01378
38446	n9560	0.00968
n9563	n9539	0.04106
30392	n9563	0.06747
n9565	n9563	0.01067
18859	n9565	0.00432
n9567	n9565	0.01172
25540	n9567	0.01423
13580	n9567	0.06441
n9572	n9538	0.00853
n9573	n9572	0.00132
n9574	n9573	0.00216
n9575	n9574	0.00837
28218	n9575	0.0061
38920	n9575	0.01423
n9578	n9574	0.00861
21355	n9578	0.0128
n9580	n9578	0.01105
2694	n9580	0.01694
34352	n9580	0.03573
35289	n9573	0.01131
n9584	n9572	0.00014
n9585	n9584	0.00552
n9586	n9585	0.0008
8701	n9586	0.01151
n9588	n9586	0.00073
7250	n9588	0.00871
n9590	n9588	0.0001
n9591	n9590	0.00207
7124	n9591	0.00863
n9593	n9591	0.00415
22402	n9593	0.0057
6575	n9593	0.00014
n9596	n9590	0.0001
n9597	n9596	0.00056
n9598	n9597	0.00016
n9599	n9598	0.00013
1596	n9599	0.0022
n9601	n9599	0.002
n9602	n9601	0.0033
23946	n9602	0.01989
313	n9602	0.00863
n9605	n9601	0.00016
n9606	n9605	0.00896
15156	n9606	0.0115
n9608	n9606	0.00016
14772	n9608	0.00014
30938	n9608	0.00859
n9611	n9605	0.00252
6275	n9611	0.00893
n9613	n9611	0.00417
24648	n9613	0.00422
35293	n9613	0.00862
n9616	n9598	0.01129
17349	n9616	0.01991
n9618	n9616	0.0054
32193	n9618	0.0096
38249	n9618	0.00447
26513	n9597	0.01047
n9622	n9596	0.00206
5585	n9622	0.0022
n9624	n9622	0.00015
27449	n9624	0.01132
n9626	n9624	0.00016
29329	n9626	0.0086
17669	n9626	0.0086
n9629	n9585	0.00014
n9630	n9629	0.00937
n9631	n9630	0.00016
35904	n9631	0.0022
n9633	n9631	0.00016
3660	n9633	0.00283
n9635	n9633	0.00015
23081	n9635	0.03243
40359	n9635	0.01434
n9638	n9630	0.00016
20300	n9638	0.0057
n9640	n9638	0.00801
34897	n9640	0.01157
n9642	n9640	0.00266
16694	n9642	0.00015
n9644	n9642	0.00572
4682	n9644	0.00572
9375	n9644	0.00572
n9647	n9629	0.00014
n9648	n9647	0.00014
n9649	n9648	0.00014
n9650	n9649	0.00207
29180	n9650	0.00857
n9652	n9650	0.00416
37890	n9652	0.00219
n9654	n9652	0.00014
21427	n9654	0.01148
n9656	n9654	0.00566
34139	n9656	0.00014
n9658	n9656	0.00285
14812	n9658	0.00571
19471	n9658	0.00571
n9661	n9649	0.01069
30852	n9661	0.00855
n9663	n9661	0.00708
9170	n9663	0.01731
n9665	n9663	0.01073
n9666	n9665	0.00307
36734	n9666	0.00286
n9668	n9666	0.01228
n9669	n9668	0.00015
23993	n9669	0.0172
n9671	n9669	0.00605
34730	n9671	0.01166
n9673	n9671	0.00016
n9674	n9673	0.00533
33557	n9674	0.00573
4176	n9674	0.00014
n9677	n9673	0.00436
18549	n9677	0.06553
21189	n9677	0.02187
26019	n9668	0.00287
n9681	n9665	0.00766
35413	n9681	0.00015
n9683	n9681	0.00358
36357	n9683	0.01754
26964	n9683	0.03614
n9686	n9648	0.00387
10014	n9686	0.01586
12023	n9686	0.00881
n9689	n9647	0.00947
22464	n9689	0.00281
n9691	n9689	0.00015
13438	n9691	0.02795
22514	n9691	0.01306
n9694	n9584	0.00333
n9695	n9694	0.01599
n9696	n9695	0.00015
n9697	n9696	0.00213
n9698	n9697	0.00428
20297	n9698	0.00531
n9700	n9698	0.00016
10223	n9700	0.01325
34476	n9700	0.01643
n9703	n9697	0.00014
35104	n9703	0.00861
n9705	n9703	0.00014
38349	n9705	0.00859
n9707	n9705	0.00014
2476	n9707	0.00861
n9709	n9707	0.00014
13754	n9709	0.00411
16882	n9709	0.01144
n9712	n9696	0.00011
n9713	n9712	0.00261
n9714	n9713	0.00029
n9715	n9714	0.00016
17549	n9715	0.00318
34054	n9715	0.00825
n9718	n9714	0.00367
8839	n9718	0.01154
n9720	n9718	0.00016
36220	n9720	0.0086
n9722	n9720	0.00013
24758	n9722	0.01539
14743	n9722	0.01261
7115	n9713	0.01443
n9728	n9712	0.01449
n9729	n9728	0.00327
22272	n9729	0.01429
n9731	n9729	0.00275
n9732	n9731	0.01822
14675	n9732	0.00843
14860	n9732	0.03773
2908	n9731	0.01051
35207	n9728	0.00861
7402	n9695	0.00868
n9740	n9694	0.02024
n9741	n9740	0.00136
n9742	n9741	0.00012
n9743	n9742	0.00015
n9744	n9743	0.00014
n9745	n9744	0.00554
26316	n9745	0.00276
n9747	n9745	0.00015
16775	n9747	0.00863
n9749	n9747	0.00309
14706	n9749	0.00575
34132	n9749	0.00345
n9752	n9744	0.00617
n9753	n9752	0.01228
n9754	n9753	0.00958
12676	n9754	0.01945
6515	n9754	0.02833
n9757	n9753	0.01259
10738	n9757	0.00622
2782	n9757	0.02649
n9760	n9752	0.00015
26627	n9760	0.01144
n9762	n9760	0.00016
n9763	n9762	0.00014
n9764	n9763	0.02815
n9765	n9764	0.00015
31834	n9765	0.04792
40042	n9765	0.02537
11964	n9764	0.01718
7259	n9763	0.01982
13094	n9762	0.02336
n9771	n9743	0.00016
16699	n9771	0.00014
n9773	n9771	0.00016
n9774	n9773	0.00178
9515	n9774	0.01172
1766	n9774	0.00214
24986	n9773	0.02471
n9778	n9742	0.00344
2885	n9778	0.00999
8252	n9778	0.02833
16125	n9741	0.0087
n9782	n9740	0.01195
17319	n9782	0.0084
25548	n9782	0.00694
1985	n9477	0.01706
n9786	n9474	0.00483
n9787	n9786	0.00014
n9788	n9787	0.01475
4275	n9788	0.01146
n9790	n9788	0.00327
n9791	n9790	0.00012
11737	n9791	0.01148
n9793	n9791	0.00013
n9794	n9793	0.00011
n9795	n9794	0.00664
n9796	n9795	0.00014
38756	n9796	0.02488
n9798	n9796	0.00281
35071	n9798	0.00853
9619	n9798	0.00854
1463	n9795	0.00282
n9802	n9794	0.00011
n9803	n9802	0.04098
25981	n9803	0.05589
6892	n9803	0.03574
n9806	n9802	0.00014
n9807	n9806	0.063
109	n9807	0.04946
n9809	n9807	0.06321
16813	n9809	0.00606
37423	n9809	0.0518
n9812	n9806	0.00016
n9813	n9812	0.0026
n9814	n9813	0.02047
13989	n9814	0.05193
31525	n9814	0.01113
n9817	n9813	0.00539
n9818	n9817	0.0026
29360	n9818	0.00304
n9822	n9818	0.00569
19713	n9822	0.0143
23232	n9822	0.00016
40570	n9817	0.00573
n9826	n9812	0.00014
n9827	n9826	0.00011
n9828	n9827	0.0001
n9829	n9828	0.01333
33954	n9829	0.01786
36382	n9829	0.00621
n9832	n9828	0.00248
34407	n9832	0.00859
n9834	n9832	0.00259
n9835	n9834	0.00014
36730	n9835	0.0057
37158	n9835	0.00569
n9838	n9834	0.00259
n9839	n9838	0.00011
n9840	n9839	0.00015
12944	n9840	0.01438
32089	n9840	0.01146
3916	n9839	0.00858
n9844	n9838	0.00259
n9845	n9844	0.00498
34568	n9845	0.00571
n9847	n9845	0.00014
n9848	n9847	0.00532
21200	n9848	0.00532
29242	n9848	0.00573
37700	n9847	0.00855
n9852	n9844	0.00016
8912	n9852	0.00573
n9854	n9852	0.00015
21066	n9854	0.00014
36284	n9854	0.01206
n9857	n9827	0.0232
31407	n9857	0.08089
n9859	n9857	0.01443
n9860	n9859	0.00576
26911	n9860	0.04035
13454	n9860	0.04383
n9865	n9859	0.01502
17848	n9865	0.02357
n9867	n9865	0.06237
18293	n9867	0.00966
n9869	n9867	0.0735
31708	n9869	0.00015
8536	n9869	0.02002
n9872	n9826	0.00679
n9873	n9872	0.01072
29337	n9873	0.04207
34720	n9873	0.01074
n9876	n9872	0.00483
21374	n9876	0.01154
n9878	n9876	0.01703
37657	n9878	0.01721
13442	n9878	0.01409
25486	n9793	0.01149
8980	n9790	0.00894
n9883	n9787	0.0001
n9884	n9883	0.00248
11033	n9884	0.00859
17289	n9884	0.00563
1897	n9883	0.0337
n9888	n9786	0.00731
n9889	n9888	0.00362
4351	n9889	0.01096
n9891	n9889	0.00015
23040	n9891	0.00282
n9893	n9891	0.0001
n9894	n9893	0.00016
n9895	n9894	0.00484
13193	n9895	0.02137
n9897	n9895	0.00015
3379	n9897	0.0114
n9899	n9897	0.00015
n9900	n9899	0.00299
n9901	n9900	0.00321
19586	n9901	0.01156
29418	n9901	0.00685
n9904	n9900	0.00015
1969	n9904	0.00953
n9906	n9904	0.00012
n9907	n9906	0.00015
n9908	n9907	0.00014
20594	n9908	0.01158
n9910	n9908	0.00015
n9911	n9910	0.00698
10498	n9911	0.00567
n9913	n9911	0.00015
27664	n9913	0.00567
23250	n9913	0.00696
n9916	n9910	0.00798
12413	n9916	0.03037
n9918	n9916	0.00407
2469	n9918	0.00978
28138	n9918	0.00857
13091	n9907	0.01729
n9922	n9906	0.00848
35286	n9922	0.02343
3850	n9922	0.00011
24265	n9899	0.01337
32925	n9894	0.00859
29313	n9893	0.0085
12871	n9888	0.00572
n9929	n9473	0.01276
n9930	n9929	0.00011
n9931	n9930	0.00406
n9932	n9931	0.00742
29759	n9932	0.01032
29704	n9932	0.04723
n9935	n9931	0.0028
n9936	n9935	0.00013
37426	n9936	0.01144
n9938	n9936	0.0001
14104	n9938	0.01146
n9940	n9938	0.00011
n9941	n9940	0.00284
907	n9941	0.00856
n9943	n9941	0.00014
17743	n9943	0.00859
26504	n9943	0.0086
n9946	n9940	0.0001
n9947	n9946	0.00016
n9948	n9947	0.00102
27453	n9948	0.06337
n9950	n9948	0.00016
n9951	n9950	0.00015
n9952	n9951	0.00014
n9953	n9952	0.00316
n9954	n9953	0.00596
39612	n9954	0.01568
452	n9954	0.07374
34429	n9953	0.01184
n9958	n9952	0.00014
n9959	n9958	0.00332
30975	n9959	0.00863
39529	n9959	0.00666
19367	n9958	0.02366
n9963	n9951	0.00547
25731	n9963	0.01689
n9965	n9963	0.00412
9956	n9965	0.01443
39133	n9965	0.01265
9890	n9950	0.01443
n9971	n9947	0.00566
17048	n9971	0.00584
19074	n9971	0.01154
10382	n9946	0.00014
18657	n9935	0.01148
4516	n9930	0.01433
n9979	n9929	0.0104
n9980	n9979	0.00015
n9981	n9980	0.00015
24739	n9981	0.02373
5984	n9981	0.00574
31059	n9980	0.01156
n9985	n9979	0.01231
30918	n9985	0.0235
n9989	n9985	0.00618
11583	n9989	0.03509
n9991	n9989	0.0028
19582	n9991	0.0059
12951	n9991	0.02647
32522	n9455	0.12137
n14368	n8524	0.11916
10289	n14368	0.09774
n14654	n14368	0.10526
20354	n14654	0.10341
n15638	n14654	0.00464
9423	n15638	0.22202
n16876	n15638	0.0405
n16877	n16876	0.01084
n16880	n16877	0.00069
n16881	n16880	0.00054
n16882	n16881	0.01027
n16883	n16882	0.00011
n16884	n16883	0.02346
n16895	n16884	0.00027
7812	n16895	0.01233
n16907	n16895	0.00015
n16911	n16907	0.00779
n16912	n16911	0.00011
n16913	n16912	0.00014
8068	n16913	0.01211
n16919	n16913	0.00014
24714	n16919	0.04983
8211	n16919	0.01819
15707	n16912	0.01207
n16963	n16911	0.00015
30619	n16963	0.02153
12798	n16963	0.01412
2733	n16907	0.03194
3751	n16884	0.0212
n17092	n16883	0.01688
n17101	n17092	0.00079
15962	n17101	0.01229
31212	n17101	0.01209
n17156	n17092	0.00296
7029	n17156	0.00597
33811	n17156	0.0092
22140	n16882	0.01213
n17165	n16881	0.00429
n17166	n17165	0.00429
n17168	n17166	0.00514
28406	n17168	0.00594
39874	n17168	0.01194
n17180	n17166	0.00015
33355	n17180	0.01647
5071	n17180	0.00912
n17199	n17165	0.003
22235	n17199	0.01237
n17201	n17199	0.00014
16231	n17201	0.006
30721	n17201	0.00601
n17204	n16880	0.00298
30194	n17204	0.01209
36960	n17204	0.00912
18847	n16877	0.02451
n17252	n16876	0.00015
15920	n17252	0.01452
n17305	n17252	0.00041
n17306	n17305	0.00016
n17307	n17306	0.00189
25386	n17307	0.00937
4360	n17307	0.06096
n17322	n17306	0.00463
35357	n17322	0.02092
n17352	n17322	0.00014
n17354	n17352	0.00022
18276	n17354	0.05317
14094	n17354	0.04738
n17402	n17352	0.00016
35636	n17402	0.01718
n17406	n17402	0.00014
n17436	n17406	0.00946
n17437	n17436	0.00015
12124	n17437	0.0069
n17443	n17437	0.00016
36080	n17443	0.01134
n17452	n17443	0.00026
39174	n17452	0.01373
34798	n17452	0.01211
13340	n17436	0.01359
n17489	n17406	0.02895
n17490	n17489	0.00016
36302	n17490	0.01005
n17500	n17490	0.00015
31827	n17500	0.03903
n17532	n17500	0.0003
n17533	n17532	0.00016
n17549	n17533	0.02623
35158	n17549	0.01462
26660	n17549	0.00908
n17722	n17533	0.00996
23074	n17722	0.00682
34085	n17722	0.00507
27318	n17532	0.04405
33311	n17489	0.01196
8859	n17305	0.01921
