child	parent	length
11275	n3937	0.4898
n5534	n5535	0.01236
n4900	n5534	0.00882
n4709	n4900	0.02211
n4131	n4709	0.0157
n4111	n4131	0.00866
n4090	n4111	0.06697
22867	n4090	0.18043
n4089	n4090	0.00014
n4067	n4089	0.03815
11305	n4067	0.01501
n4061	n4067	0.039
30152	n4061	0.02626
n4059	n4061	0.0003
8397	n4059	0.00859
n4057	n4059	0.00028
12005	n4057	0.00285
n4056	n4057	0.00016
27736	n4056	0.00394
31471	n4056	0.04123
32147	n4089	0.0347
n4110	n4111	0.0018
21334	n4110	0.09852
n4108	n4110	0.03491
31497	n4108	0.06908
15522	n4108	0.07139
15084	n4131	0.11128
n4707	n4709	0.03775
n4427	n4707	0.06741
n4249	n4427	0.00337
n4243	n4249	0.10389
26576	n4243	0.01953
20112	n4243	0.01543
27529	n4249	0.14194
n4426	n4427	0.01042
n4354	n4426	0.02209
n4290	n4354	0.01117
n4269	n4290	0.02257
4550	n4269	0.014
n4268	n4269	0.00014
34123	n4268	0.01981
30380	n4268	0.00014
n4282	n4290	0.01515
26156	n4282	0.05857
n4279	n4282	0.02388
n4278	n4279	0.00015
n4277	n4278	0.00014
22370	n4277	0
30767	n4277	0
36744	n4278	0.01121
27848	n4279	0.02283
n4350	n4354	0.04502
8362	n4350	0.02182
21937	n4350	0.0168
n4417	n4426	0.07872
9792	n4417	0.1708
n4416	n4417	0.01567
33622	n4416	0.15867
n4410	n4416	0.02203
n4407	n4410	0.00272
23461	n4407	0.01134
n4406	n4407	0.00014
40301	n4406	0.0085
35907	n4406	0.00848
n4408	n4410	0.016
21684	n4408	0.00015
17151	n4408	0.0559
n4685	n4707	0.02125
n4516	n4685	0.06468
5910	n4516	0.34917
40150	n4516	0.11982
n4684	n4685	0.01088
n4587	n4684	0.00966
38239	n4587	0.16096
n4586	n4587	0.01485
20046	n4586	0.07755
37325	n4586	0.1155
n4678	n4684	0.10305
28607	n4678	0.0988
n4657	n4678	0.05823
n4654	n4657	0.00022
28461	n4654	0.0056
11386	n4654	0.06994
10340	n4657	0.02819
n4898	n4900	0.01607
n4800	n4898	0.098
16768	n4800	0.13191
27180	n4800	0.0179
n4893	n4898	0.05957
10519	n4893	0.10105
3247	n4893	0.09366
n5533	n5534	0.01374
n5449	n5533	0.0381
n5368	n5449	0.04875
n5021	n5368	0.00012
n5002	n5021	0.02034
n4991	n5002	0.01119
n4954	n4991	0.01275
21570	n4954	0.034
32341	n4954	0.01788
n4990	n4991	0.00877
n4975	n4990	0.03131
n4962	n4975	0.00312
23217	n4962	0.00571
30080	n4962	0.00626
3188	n4975	0.06309
n4989	n4990	0.00588
n4982	n4989	0.01195
23066	n4982	0.00014
13614	n4982	0.00291
5259	n4989	0.00898
19224	n5002	0.03537
n5012	n5021	0.13721
33389	n5012	0.00794
n5011	n5012	0.00224
1110	n5011	0.01589
n5010	n5011	0.00014
2688	n5010	0.01818
495	n5010	0.00519
n5367	n5368	0.01549
n5342	n5367	0.00908
n5273	n5342	0.00602
n5046	n5273	0.06185
5551	n5046	0.01402
n5045	n5046	0.01056
32225	n5045	0.00296
n5043	n5045	0.00582
37651	n5043	0.01202
n5042	n5043	0.00864
n5041	n5042	0.00855
n5027	n5041	0.00031
40461	n5027	0.01502
22173	n5027	0.05151
n5040	n5041	0.00283
16659	n5040	0.01201
4235	n5040	0.01723
19983	n5042	0.00296
n5272	n5273	0.00732
n5177	n5272	0.01091
n5169	n5177	0.00431
34111	n5169	0.0269
21504	n5169	0.00909
n5176	n5177	0.02331
29335	n5176	0.03442
9876	n5176	0.07611
17209	n5272	0.14546
2699	n5342	0.04348
35847	n5367	0.13582
n5370	n5449	0.26776
30503	n5370	0.00986
9429	n5370	0.03374
6501	n5533	0.13431
n5987	n5989	0.04876
n5809	n5987	0.25211
n5806	n5809	0.00821
n5804	n5806	0.00207
22589	n5804	0.00014
39859	n5804	0.01217
n5805	n5806	0.00957
19426	n5805	0.01149
13065	n5805	0.01621
n5808	n5809	0.0072
n5807	n5808	0.00618
24310	n5807	0.02754
13862	n5807	0.00014
14857	n5808	0.1389
15198	n5987	0.23956
n6630	n6641	0.12492
n6605	n6630	0.01112
8421	n6605	0.07357
n6399	n6605	0.04921
n6069	n6399	0.00769
29868	n6069	0.28577
32870	n6069	0.11214
n6164	n6399	0.1136
38734	n6164	0.08606
n6161	n6164	0.16086
39898	n6161	0.10303
n6160	n6161	0.05871
11230	n6160	0.00016
17616	n6160	0.0304
n6625	n6630	0.0694
n6623	n6625	0.05236
n6622	n6623	0.00455
n6620	n6622	0.00367
5580	n6620	0.01981
4603	n6620	0.00827
25424	n6622	0.01559
10125	n6623	0.06346
34023	n6625	0.08127
n6643	n6652	0.27202
n6642	n6643	0.00853
10723	n6642	0
3893	n6642	0
34310	n6643	0.00248
n6861	n6970	0.10015
n6674	n6861	0.04985
7419	n6674	0.01238
n6672	n6674	0.00308
27035	n6672	0.012
n6671	n6672	0.00602
4553	n6671	0.00293
3810	n6671	0.02125
n6826	n6861	0.02095
n6684	n6826	0.1105
17020	n6684	0.00014
n6683	n6684	0.00014
28297	n6683	0.02452
25414	n6683	0.00912
30932	n6826	0.21084
n7206	n7498	0.32651
23656	n7206	0.16842
10700	n7206	0.0802
n7782	n7783	0.07558
n7722	n7782	0.01714
n7719	n7722	0.00029
n7717	n7719	0.01533
n7663	n7717	0.02624
n7624	n7663	0.01853
17347	n7624	0.06628
2969	n7624	0.01211
n7633	n7663	0.02505
n7632	n7633	0.00297
32182	n7632	0.00598
9704	n7632	0.00898
35306	n7633	0.01201
n7716	n7717	0.01848
12338	n7716	0.0371
33818	n7716	0.06133
26414	n7719	0.07379
7836	n7722	0.07747
15179	n7782	0.13408
n8278	n8279	0.0112
29684	n8278	0.25317
n8274	n8278	0.01563
n8204	n8274	0.0816
19131	n8204	0.04983
n8203	n8204	0.00707
n7853	n8203	0.01191
10865	n7853	0.01767
16797	n7853	0.03754
n8202	n8203	0.00023
40775	n8202	0.00327
n8201	n8202	0.04264
n8186	n8201	0.02533
n8107	n8186	0.04967
n8083	n8107	0.00015
n7973	n8083	0.01633
n7959	n7973	0.00015
n7949	n7959	0.00023
n7921	n7949	0.00211
22232	n7921	0.00961
n7920	n7921	0.02465
n7918	n7920	0.0481
33458	n7918	0.00292
38221	n7918	0.01247
n7919	n7920	0.01529
28004	n7919	0.01537
3420	n7919	0.00016
n7948	n7949	0.00027
n7945	n7948	0.0004
n7924	n7945	0.00232
n7923	n7924	0.00015
n7922	n7923	0.00015
20617	n7922	0.00942
33875	n7922	0.00938
16175	n7923	0.00937
12769	n7924	0.00697
n7944	n7945	0.00055
n7939	n7944	0.00017
n7925	n7939	0.00688
1529	n7925	0.00928
31420	n7925	0.02488
n7938	n7939	0.00014
n7929	n7938	0.00015
31785	n7929	0.01944
n7928	n7929	0.00158
n7927	n7928	0.00199
16623	n7927	0.01984
n7926	n7927	0.00232
14050	n7926	0.01633
834	n7926	0.0354
1679	n7928	0.05519
n7937	n7938	0.00014
n7932	n7937	0.02228
21118	n7932	0.10982
28686	n7932	0.01175
n7936	n7937	0.00357
n7935	n7936	0.00015
n7934	n7935	0.01081
26445	n7934	0.00719
29123	n7934	0.00309
18507	n7935	0.00936
1708	n7936	0.01253
n7943	n7944	0.00626
37668	n7943	0.01253
n7942	n7943	0.00015
36001	n7942	0.01258
n7941	n7942	0.00311
779	n7941	0.00627
n7940	n7941	0.00623
35989	n7940	0.00014
40468	n7940	0.00014
n7947	n7948	0.00117
9232	n7947	0.01883
n7946	n7947	0.00121
22951	n7946	0.00016
34632	n7946	0.01252
n7958	n7959	0.00014
30795	n7958	0.01283
12405	n7958	0.04521
n7972	n7973	0.00218
n7960	n7972	0.00015
8183	n7960	0.00972
29587	n7960	0.00928
n7971	n7972	0.00401
n7961	n7971	0.02455
25280	n7961	0.02501
12132	n7961	0.02419
n7970	n7971	0.01155
n7969	n7970	0.00024
n7968	n7969	0.0003
40170	n7968	0.04645
n7965	n7968	0.01454
n7963	n7965	0.05964
30811	n7963	0.02765
n7962	n7963	0.02023
30142	n7962	0.00723
33195	n7962	0.0088
n7964	n7965	0.00104
37362	n7964	0.00689
38981	n7964	0.00463
5260	n7969	0.01347
21552	n7970	0.09094
n8082	n8083	0.00015
13376	n8082	0.00014
n8081	n8082	0.0001
n8075	n8081	0.00014
n8071	n8075	0.00016
n7974	n8071	0.00015
19600	n7974	0.00458
35532	n7974	0.01599
n8070	n8071	0.00013
n8069	n8070	0.00016
21649	n8069	0.00703
n8068	n8069	0.00015
n7975	n8068	0.00232
32181	n7975	0.00472
25869	n7975	0.01259
n8067	n8068	0.00014
n8066	n8067	0.00011
n8043	n8066	0.00677
n8040	n8043	0.00013
n8013	n8040	0.00864
n8012	n8013	0.00025
n7978	n8012	0.00306
n7976	n7978	0.00011
1591	n7976	0.01253
14070	n7976	0.00937
n7977	n7978	0.00624
28920	n7977	0.00316
33609	n7977	0.00935
n8011	n8012	0.00015
n7979	n8011	0.00624
11116	n7979	0.00625
9335	n7979	0.00624
n8010	n8011	0.00016
n8008	n8010	0.00013
6356	n8008	0.0125
n8007	n8008	0.00045
n7991	n8007	0.00011
37038	n7991	0.01252
n7990	n7991	0.0001
n7981	n7990	0.00414
n7980	n7981	0.00833
15622	n7980	0.00311
694	n7980	0.00014
20639	n7981	0.01378
n7989	n7990	0.00013
n7988	n7989	0.01996
26363	n7988	0.02212
n7987	n7988	0.00016
n7982	n7987	0.00451
23934	n7982	0.00829
5589	n7982	0.01019
n7986	n7987	0.00015
n7985	n7986	0.00014
n7984	n7985	0.00016
n7983	n7984	0.00014
29400	n7983	0.00714
33432	n7983	0.00712
31281	n7984	0.01877
19677	n7985	0.0264
20929	n7986	0.00834
12843	n7989	0.01253
n8006	n8007	0.0033
n8005	n8006	0.00014
37728	n8005	0.00939
n8004	n8005	0.00654
n8003	n8004	0.00015
n8002	n8003	0.00011
n7992	n8002	0.00346
6135	n7992	0.00697
9420	n7992	0.00694
n8001	n8002	0.0032
19562	n8001	0.00014
n8000	n8001	0.00014
n7999	n8000	0.01342
n7996	n7999	0.00935
n7994	n7996	0.00933
19660	n7994	0.02208
n7993	n7994	0.00015
16663	n7993	0.00312
2150	n7993	0.00949
n7995	n7996	0.00016
14843	n7995	0.00311
27178	n7995	0.00311
n7998	n7999	0.00016
19775	n7998	0.01342
n7997	n7998	0.00014
38468	n7997	0
6793	n7997	0
9010	n8000	0.00311
7107	n8003	0.00623
17947	n8004	0.04561
29215	n8006	0.01253
n8009	n8010	0.00626
18824	n8009	0.00624
7763	n8009	0.00627
1518	n8013	0.00272
n8039	n8040	0.01256
38918	n8039	0.01496
n8038	n8039	0.0203
n8026	n8038	0.00014
n8025	n8026	0.00103
n8023	n8025	0.00011
34741	n8023	0.01251
n8022	n8023	0.00365
n8020	n8022	0.00013
16997	n8020	0.01253
n8019	n8020	0.00013
3284	n8019	0.01726
21693	n8019	0.01015
n8021	n8022	0.00625
29449	n8021	0.00626
39623	n8021	0.00625
n8024	n8025	0.00014
27689	n8024	0
34247	n8024	0
32235	n8026	0.00243
n8037	n8038	0.00146
115	n8037	0.01253
n8036	n8037	0.0001
33383	n8036	0.01256
n8035	n8036	0.00037
17439	n8035	0.01252
n8034	n8035	0.00277
n8033	n8034	0.00571
n8031	n8033	0.00015
n8030	n8031	0.00015
28231	n8030	0.02713
n8029	n8030	0.00016
n8028	n8029	0.00213
35819	n8028	0.01487
n8027	n8028	0.00886
38405	n8027	0.00625
13510	n8027	0.00624
5632	n8029	0.01292
27810	n8031	0.0176
n8032	n8033	0.00492
27410	n8032	0.0158
30561	n8032	0.00492
22779	n8034	0.01571
n8042	n8043	0.0031
35810	n8042	0.00624
n8041	n8042	0.00311
35534	n8041	0.00624
40291	n8041	0.00624
n8065	n8066	0.00015
n8064	n8065	0.00014
n8050	n8064	0.00229
n8048	n8050	0.00928
n8045	n8048	0.02172
31705	n8045	0.00929
13813	n8045	0.02207
n8047	n8048	0.00015
25917	n8047	0.00014
n8046	n8047	0.00013
14181	n8046	0.0093
5681	n8046	0.00466
n8049	n8050	0.00015
1470	n8049	0.00705
22423	n8049	0.00468
n8063	n8064	0.00015
n8054	n8063	0.00242
n8051	n8054	0.00242
22108	n8051	0.00623
30054	n8051	0.00014
n8053	n8054	0.00016
23907	n8053	0.01253
n8052	n8053	0.00016
21911	n8052	0.00941
36539	n8052	0.01203
n8062	n8063	0.00014
n8055	n8062	0.0058
1200	n8055	0.00583
31424	n8055	0.00938
n8061	n8062	0.0112
n8060	n8061	0.00015
n8057	n8060	0.00015
34279	n8057	0.01526
415	n8057	0.0135
n8059	n8060	0.00259
18921	n8059	0.01221
40373	n8059	0.03178
9656	n8061	0.00236
16552	n8065	0.00233
4330	n8067	0.0047
27669	n8070	0.01173
n8074	n8075	0.00288
n8072	n8074	0.00014
39716	n8072	0.00932
775	n8072	0.01155
n8073	n8074	0.00016
18461	n8073	0.00626
20681	n8073	0.0031
n8080	n8081	0.00765
n8079	n8080	0.00015
27894	n8079	0.00706
n8077	n8079	0.00029
n8076	n8077	0.0031
26478	n8076	0.0095
36307	n8076	0.00949
33775	n8077	0.01458
37922	n8080	0.01235
n8106	n8107	0.00188
n8103	n8106	0.00015
n8102	n8103	0.00011
n8084	n8102	0.00306
3487	n8084	0.00625
6464	n8084	0.00929
n8101	n8102	0.00012
6598	n8101	0.01256
n8100	n8101	0.00014
n8098	n8100	0.03271
n8097	n8098	0.00368
31053	n8097	0.00317
n8096	n8097	0.00374
n8087	n8096	0.00015
27930	n8087	0.00938
n8086	n8087	0.00015
17940	n8086	0.01264
5956	n8086	0.02407
n8095	n8096	0.00585
6082	n8095	0.00626
n8094	n8095	0.00586
n8093	n8094	0.00016
n8091	n8093	0.0031
18592	n8091	0.00936
n8090	n8091	0.00014
n8088	n8090	0.00014
31666	n8088	0.00624
18786	n8088	0.00622
n8089	n8090	0.00014
16858	n8089	0.00623
37866	n8089	0.00622
n8092	n8093	0.00016
7379	n8092	0.00707
33340	n8092	0.00937
29462	n8094	0.00599
26318	n8098	0.00498
n8099	n8100	0.0031
5135	n8099	0.00623
26910	n8099	0.00623
15431	n8103	0.0049
n8105	n8106	0.00311
n8104	n8105	0.00015
6010	n8104	0.00623
26407	n8104	0.00428
36223	n8105	0.00624
24919	n8186	0.14187
n8200	n8201	0.00015
n8199	n8200	0.01683
33304	n8199	0.00281
n8198	n8199	0.01046
12960	n8198	0.00016
n8197	n8198	0.01569
86	n8197	0.02284
n8196	n8197	0.00015
2505	n8196	0.00014
29085	n8196	0.01225
26770	n8200	0.01551
1862	n8274	0.30458
n8883	n8884	0.02902
n8736	n8883	0.00065
n8301	n8736	0.07435
9099	n8301	0.01622
31798	n8301	0.03938
n8735	n8736	0.02035
n8515	n8735	0.00679
n8315	n8515	0.00015
n8306	n8315	0.00228
20175	n8306	0.00229
26037	n8306	0.00603
n8314	n8315	0.00015
n8311	n8314	0.00014
n8309	n8311	0.00014
n8307	n8309	0.00435
29056	n8307	0.0132
35121	n8307	0.0091
n8308	n8309	0.0045
37873	n8308	0.01215
9937	n8308	0.00928
n8310	n8311	0.00226
9766	n8310	0.00914
6666	n8310	0.00689
n8313	n8314	0.00227
40008	n8313	0.00694
n8312	n8313	0.00014
17492	n8312	0.01208
372	n8312	0.009
n8514	n8515	0.00015
n8351	n8514	0.00016
n8347	n8351	0.00015
n8345	n8347	0.00195
n8344	n8345	0.01221
n8316	n8344	0.00642
35001	n8316	0.00912
39306	n8316	0.03314
n8343	n8344	0.00016
n8318	n8343	0.00252
19715	n8318	0.00764
n8317	n8318	0.00015
30992	n8317	0.00904
3173	n8317	0.0091
n8342	n8343	0.0024
17041	n8342	0.00855
n8341	n8342	0.01883
23787	n8341	0.00535
n8340	n8341	0.02177
n8337	n8340	0.00464
n8329	n8337	0.04821
n8326	n8329	0.00035
22396	n8326	0.01262
n8325	n8326	0.00013
n8320	n8325	0.00014
n8319	n8320	0.00014
31914	n8319	0.03978
30211	n8319	0.01216
39227	n8320	0.01939
n8324	n8325	0.00859
20253	n8324	0.02678
n8323	n8324	0.06783
21533	n8323	0.0654
8707	n8323	0.18144
3057	n8329	0.10239
n8336	n8337	0.0001
n8335	n8336	0.01724
n8331	n8335	0.06462
8496	n8331	0.00014
n8330	n8331	0.01683
27723	n8330	0.00014
26926	n8330	0.00325
28414	n8335	0.05809
5073	n8336	0.01265
n8339	n8340	0.02408
25518	n8339	0.00016
n8338	n8339	0.04843
18806	n8338	0.02681
31749	n8338	0.06042
12394	n8345	0.01224
n8346	n8347	0.00299
36318	n8346	0.00912
36708	n8346	0.00907
n8350	n8351	0.00299
n8348	n8350	0.00016
14137	n8348	0.00904
8092	n8348	0.00908
n8349	n8350	0.00013
22427	n8349	0.00905
22648	n8349	0.01215
n8513	n8514	0.02246
n8470	n8513	0.002
n8385	n8470	0.00014
n8384	n8385	0.00356
n8382	n8384	0.00643
9560	n8382	0.01428
n8381	n8382	0.00015
n8380	n8381	0.00129
n8356	n8380	0.01205
n8352	n8356	0.07439
24470	n8352	0.02524
30523	n8352	0.03788
n8355	n8356	0.01085
10386	n8355	0.02541
n8354	n8355	0.02602
18182	n8354	0.14063
n8353	n8354	0.04426
16593	n8353	0.01307
29927	n8353	0.00063
n8379	n8380	0.02665
n8363	n8379	0.02182
9648	n8363	0.01128
n8360	n8363	0.00718
37566	n8360	0.0091
n8359	n8360	0.00016
38323	n8359	0.01791
n8358	n8359	0.00015
35857	n8358	0.01218
n8357	n8358	0.00874
23679	n8357	0.0091
37159	n8357	0.00897
n8377	n8379	0.0135
n8376	n8377	0.00014
33150	n8376	0.01213
n8375	n8376	0.00015
29913	n8375	0.06883
n8374	n8375	0.00016
n8370	n8374	0.00984
n8368	n8370	0.01827
30901	n8368	0.00613
n8367	n8368	0.03399
9123	n8367	0.03444
n8366	n8367	0.01081
26560	n8366	0.00997
n8365	n8366	0.0262
37625	n8365	0.02968
n8364	n8365	0.01121
19297	n8364	0.0504
8989	n8364	0.05308
36286	n8370	0.00985
n8373	n8374	0.00276
n8372	n8373	0.0089
10530	n8372	0.01482
n8371	n8372	0.00015
33796	n8371	0.00883
37512	n8371	0.00883
6369	n8373	0.006
4575	n8377	0.01817
17760	n8381	0.00908
n8383	n8384	0.00297
18860	n8383	0.02202
23136	n8383	0.03626
212	n8385	0.00234
n8469	n8470	0.00015
n8387	n8469	0.00229
n8386	n8387	0.00232
27044	n8386	0.00605
35861	n8386	0.00466
6874	n8387	0.00905
n8468	n8469	0.00016
n8459	n8468	0.00015
n8446	n8459	0.0001
n8390	n8446	0.003
n8388	n8390	0.00014
23371	n8388	0.00904
27272	n8388	0.00903
n8389	n8390	0.00016
37428	n8389	0.00906
30777	n8389	0.00904
n8445	n8446	0.0001
32547	n8445	0.01206
n8444	n8445	0.00029
26025	n8444	0.01209
n8443	n8444	0.0068
n8440	n8443	0.00065
n8396	n8440	0.00296
n8391	n8396	0.00014
11174	n8391	0.00905
8985	n8391	0.00014
n8395	n8396	0.00015
n8394	n8395	0.00898
14110	n8394	0.00607
n8393	n8394	0.01198
16781	n8393	0.00014
n8392	n8393	0.00602
32619	n8392	0.01236
36444	n8392	0.00295
4480	n8395	0.0121
n8439	n8440	0.00105
n8438	n8439	0.00019
30616	n8438	0.00014
n8437	n8438	0.00011
n8427	n8437	0.0001
37251	n8427	0.01513
n8426	n8427	0.00153
n8425	n8426	0.00214
n8421	n8425	0.00012
n8419	n8421	0.00011
n8415	n8419	0.00015
n8397	n8415	0.003
30959	n8397	0.00905
38596	n8397	0.00905
n8414	n8415	0.00012
39292	n8414	0.01216
n8413	n8414	0.00015
n8402	n8413	0.00015
