child	parent	length
n815	n816	0.01603
25250	n815	0.03434
n814	n815	0.0094
22275	n814	0.0109
n813	n814	0.00993
27082	n813	0.00649
10377	n813	0.00662
5668	n817	0.01709
n854	n883	0.05795
n844	n854	0.00549
n842	n844	0.00015
n840	n842	0.00016
n833	n840	0.00317
n832	n833	0.00014
n831	n832	0.00016
23790	n831	0.00608
n830	n831	0.00014
n829	n830	0.00014
15047	n829	0.00608
n828	n829	0.00014
34337	n828	0.00916
n827	n828	0.00318
13760	n827	0.00316
40655	n827	0.0187
467	n830	0.00608
4858	n832	0.00608
31500	n833	0.01223
n839	n840	0.00246
n837	n839	0.00246
n835	n837	0.00014
n834	n835	0.00014
6266	n834	0.00609
34604	n834	0.00609
13089	n835	0.00608
n836	n837	0.00488
22758	n836	0.02808
23880	n836	0.00622
n838	n839	0.00015
37868	n838	0.00303
19402	n838	0.00924
n841	n842	0.00607
14883	n841	0.01245
4533	n841	0.00305
n843	n844	0.0061
10558	n843	0.01867
11189	n843	0.00014
n853	n854	0.01428
n847	n853	0.00611
n846	n847	0.00014
13797	n846	0.00304
n845	n846	0.00016
27999	n845	0.06434
39058	n845	0.01226
30309	n847	0.02186
n852	n853	0.00014
n849	n852	0.00305
14618	n849	0.00613
n848	n849	0.00305
19066	n848	0.0092
6746	n848	0.00305
n851	n852	0.00016
6383	n851	0.00918
n850	n851	0.00306
23604	n850	0.04141
13688	n850	0.00016
4404	n884	0.00522
39734	n905	0.09254
n1045	n1046	0.02232
n908	n1045	0.04067
n907	n908	0.0084
n906	n907	0.00493
29863	n906	0.00344
4607	n906	0.00789
31942	n907	0.02836
26524	n908	0.04077
n1044	n1045	0.03476
n1019	n1044	0.05363
n1017	n1019	0.01433
n934	n1017	0.01524
n923	n934	0.00015
16794	n923	0.07599
n921	n923	0.04796
20114	n921	0.06351
8598	n921	0.11968
n933	n934	0.01998
n929	n933	0.01051
16487	n929	0.0505
n928	n929	0.00848
n927	n928	0.02388
40063	n927	0.0297
15740	n927	0.02357
37274	n928	0.01023
n932	n933	0.02298
n930	n932	0.04521
17989	n930	0.01841
11714	n930	0.01123
1900	n932	0.03809
n1015	n1017	0.02792
5896	n1015	0.02888
n1014	n1015	0.01112
17288	n1014	0.01111
n1013	n1014	0.00258
n1002	n1013	0.00226
n1001	n1002	0.00258
n975	n1001	0.00014
n972	n975	0.01721
38430	n972	0.03426
n970	n972	0.00107
n960	n970	0.0001
n951	n960	0.02356
n949	n951	0.0106
24179	n949	0.05515
11022	n949	0.06214
30545	n951	0.05473
n954	n960	0.01433
29306	n954	0.01238
8176	n954	0.01797
n969	n970	0.00591
38642	n969	0.01252
n966	n969	0.04467
36165	n966	0.00591
1434	n966	0.15102
16466	n975	0.01185
n1000	n1001	0.00016
n999	n1000	0.00209
n998	n999	0.00016
n976	n998	0.00733
29440	n976	0.00908
40251	n976	0.00786
n997	n998	0.00012
36108	n997	0.01403
n996	n997	0.00014
n992	n996	0.00011
n990	n992	0.00021
19560	n990	0.02467
n988	n990	0.00525
n981	n988	0.0042
25616	n981	0.00912
38732	n981	0.02214
n983	n988	0.00697
20100	n983	0.02632
21718	n983	0.00907
31045	n992	0.01804
25911	n996	0.01756
34526	n999	0.06461
32218	n1000	0.03154
7790	n1002	0.0122
n1012	n1013	0.00578
n1004	n1012	0.00847
31638	n1004	0.00299
5967	n1004	0.0091
n1010	n1012	0.00029
15272	n1010	0.0091
37492	n1010	0.00897
36168	n1019	0.07395
n1043	n1044	0.01792
1180	n1043	0.04719
n1041	n1043	0.03168
n1040	n1041	0.01434
n1022	n1040	0.0505
21174	n1022	0.06695
38991	n1022	0.00177
n1038	n1040	0.06197
13527	n1038	0.05366
n1037	n1038	0.03792
n1025	n1037	0.02111
31321	n1025	0.01217
13855	n1025	0.01235
n1036	n1037	0.01409
n1034	n1036	0.01997
14992	n1034	0.01216
n1032	n1034	0.00029
13996	n1032	0.01217
7712	n1032	0.01216
11336	n1036	0.01705
20564	n1041	0.05349
n1518	n1519	0.00449
n1165	n1518	0.05798
n1067	n1165	0.01677
n1053	n1067	0.0225
2243	n1053	0.03367
26790	n1053	0.01257
n1066	n1067	0.00014
28779	n1066	0.04744
n1065	n1066	0.04146
n1055	n1065	0.01424
5208	n1055	0.02429
n1054	n1055	0.00696
25979	n1054	0.01149
30067	n1054	0.00711
n1064	n1065	0.01631
n1056	n1064	0.004
25691	n1056	0.01342
35960	n1056	0.00015
n1063	n1064	0.01755
n1062	n1063	0.00014
7575	n1062	0.01353
n1061	n1062	0.00016
n1060	n1061	0.02769
n1059	n1060	0.00015
n1057	n1059	0.01449
28145	n1057	0.01145
33522	n1057	0.03867
n1058	n1059	0.00014
34549	n1058	0.00014
9969	n1058	0.01227
39356	n1060	0.01899
19254	n1061	0.017
35028	n1063	0.01354
n1163	n1165	0.05711
n1102	n1163	0.13615
24670	n1102	0.02692
38238	n1102	0.00537
38456	n1163	0.16888
n1517	n1518	0.00891
n1498	n1517	0.01864
n1444	n1498	0.00377
n1403	n1444	0.03088
n1199	n1403	0.0188
n1182	n1199	0.02777
695	n1182	0.00936
n1181	n1182	0.02641
2803	n1181	0.02411
n1180	n1181	0.01136
714	n1180	0.00015
32786	n1180	0.01834
n1198	n1199	0.00299
n1188	n1198	0.02942
n1187	n1188	0.02269
n1183	n1187	0.08337
20216	n1183	0.09418
39210	n1183	0.00151
n1186	n1187	0.00014
27033	n1186	0.01915
n1185	n1186	0.02643
36387	n1185	0.00943
5004	n1185	0.00014
31325	n1188	0.06655
n1197	n1198	0.03609
n1194	n1197	0.01766
8764	n1194	0.05067
n1193	n1194	0.02366
32718	n1193	0.01201
n1192	n1193	0.01339
28348	n1192	0.00014
10313	n1192	0.01997
n1196	n1197	0.02311
23487	n1196	0.06012
4534	n1196	0.0341
n1402	n1403	0.0057
n1207	n1402	0.02163
n1203	n1207	0.01435
1773	n1203	0.00014
n1202	n1203	0.0025
8032	n1202	0.01903
n1201	n1202	0.00016
23472	n1201	0.03429
18950	n1201	0.0061
n1206	n1207	0.01284
n1205	n1206	0.02899
31139	n1205	0.03051
n1204	n1205	0.02746
1698	n1204	0.01794
38753	n1204	0.00065
11080	n1206	0.06651
n1393	n1402	0.01651
28838	n1393	0.04125
n1392	n1393	0.00014
n1371	n1392	0.00015
n1369	n1371	0.00016
n1367	n1369	0.00345
n1290	n1367	0.00015
n1270	n1290	0.00539
n1210	n1270	0.03266
32773	n1210	0.00849
n1209	n1210	0.03318
31266	n1209	0.00799
40061	n1209	0.01801
n1269	n1270	0.01707
n1256	n1269	0.01082
n1216	n1256	0.03838
29658	n1216	0.00879
13741	n1216	0.04292
n1253	n1256	0.00984
14923	n1253	0.01222
n1252	n1253	0.01765
n1249	n1252	0.00864
n1219	n1249	0.0193
3436	n1219	0.00014
4862	n1219	0.01546
n1248	n1249	0.02424
1265	n1248	0.01281
n1247	n1248	0.00386
n1222	n1247	0.00345
9661	n1222	0.00908
24269	n1222	0.01011
n1246	n1247	0.00015
n1238	n1246	0.00492
29878	n1238	0.02815
n1237	n1238	0.00235
8321	n1237	0.0047
n1236	n1237	0.00014
846	n1236	0.01822
n1235	n1236	0.00014
n1227	n1235	0.00296
9973	n1227	0.00908
n1226	n1227	0.0029
10796	n1226	0.01225
32732	n1226	0.02421
n1233	n1235	0.00294
n1232	n1233	0.00016
n1229	n1232	0.00394
38071	n1229	0.01422
n1228	n1229	0.01224
31645	n1228	0.00759
6285	n1228	0.00397
n1231	n1232	0.00896
4633	n1231	0.00808
6130	n1231	0.01278
7020	n1233	0.0121
n1243	n1246	0.00046
n1240	n1243	0.00031
26015	n1240	0.0121
28082	n1240	0.0667
18989	n1243	0.01211
n1251	n1252	0.00465
19872	n1251	0.01218
39973	n1251	0.01519
n1268	n1269	0.03603
29531	n1268	0.00767
n1267	n1268	0.00502
n1258	n1267	0.00016
9816	n1258	0.00609
19538	n1258	0.02166
n1266	n1267	0.00222
n1265	n1266	0.00016
n1260	n1265	0.03686
9867	n1260	0.15175
4785	n1260	0.0074
n1264	n1265	0.0001
24162	n1264	0.00308
32612	n1264	0.02098
36456	n1266	0.02856
n1289	n1290	0.00322
n1286	n1289	0.00014
n1278	n1286	0.01061
n1277	n1278	0.00016
n1275	n1277	0.00014
32815	n1275	0.08193
n1274	n1275	0.01519
39798	n1274	0.02759
n1273	n1274	0.03753
22106	n1273	0.00016
33378	n1273	0.0089
n1276	n1277	0.00435
21125	n1276	0.01619
22752	n1276	0.01817
3980	n1278	0.00908
n1285	n1286	0.00104
n1284	n1285	0.00112
13152	n1284	0.01214
n1283	n1284	0.00095
n1282	n1283	0.00198
n1280	n1282	0.04333
26968	n1280	0.00296
570	n1280	0.06629
12083	n1282	0.01233
35886	n1283	0.00014
26505	n1285	0.01218
n1288	n1289	0.0091
20580	n1288	0.00897
n1287	n1288	0.00016
18466	n1287	0.00892
845	n1287	0.00296
n1366	n1367	0.00015
22438	n1366	0.01185
n1365	n1366	0.0064
n1341	n1365	0.00093
n1339	n1341	0.00016
14658	n1339	0.00605
n1338	n1339	0.00014
39260	n1338	0.00605
n1337	n1338	0.00014
35714	n1337	0.00604
n1335	n1337	0.00025
n1334	n1335	0.01189
n1333	n1334	0.00296
n1331	n1333	0.00742
n1329	n1331	0.00012
n1327	n1329	0.00015
4322	n1327	0.00451
n1326	n1327	0.00015
n1324	n1326	0.00014
n1318	n1324	0.00045
n1317	n1318	0.00014
n1316	n1317	0.00014
n1315	n1316	0.00014
n1314	n1315	0.00015
n1313	n1314	0.0001
32970	n1313	0.00603
n1312	n1313	0.00014
n1311	n1312	0.00014
31589	n1311	0.00602
n1310	n1311	0.00014
n1309	n1310	0.00014
n1293	n1309	0.003
22237	n1293	0.00302
n1292	n1293	0.00817
23158	n1292	0.0305
32407	n1292	0.02691
n1308	n1309	0.00014
n1305	n1308	0.00015
n1303	n1305	0.00014
n1300	n1303	0.00027
13054	n1300	0.00601
n1299	n1300	0.00015
n1294	n1299	0.00297
2157	n1294	0.00607
23795	n1294	0.01525
n1298	n1299	0.00015
25150	n1298	0.012
n1297	n1298	0.00016
15788	n1297	0.01796
379	n1297	0.016
n1302	n1303	0.00301
32747	n1302	0.00602
13408	n1302	0.00907
34339	n1305	0.006
n1307	n1308	0.01366
34218	n1307	0.00067
3162	n1307	0.01951
32052	n1310	0.00905
6547	n1312	0.00602
18807	n1314	0.00602
18997	n1315	0.00603
19244	n1316	0.00603
8937	n1317	0.00601
22796	n1318	0.00603
n1323	n1324	0.00296
9472	n1323	0.01513
1980	n1323	0.00302
n1325	n1326	0.00224
1309	n1325	0.00227
4770	n1325	0.003
n1328	n1329	0.00297
30227	n1328	0.00301
35555	n1328	0.003
19428	n1331	0.00597
3179	n1333	0.00604
23956	n1334	0.00603
38993	n1335	0.00605
9854	n1341	0.02749
n1364	n1365	0.01572
29312	n1364	0.0091
n1362	n1364	0.00026
19727	n1362	0.00604
n1359	n1362	0.00475
27834	n1359	0.04051
n1358	n1359	0.00015
n1356	n1358	0.00208
n1343	n1356	0.01929
16994	n1343	0.02646
7826	n1343	0.00014
n1355	n1356	0.00015
3205	n1355	0.01824
n1354	n1355	0.00015
n1351	n1354	0.00016
18358	n1351	0.00892
4723	n1351	0.00901
n1353	n1354	0.00014
14754	n1353	0.00902
n1352	n1353	0.00304
27248	n1352	0.00303
36241	n1352	0.00917
n1357	n1358	0.03639
31618	n1357	0.00331
13039	n1357	0.00322
n1368	n1369	0.00603
29699	n1368	0.00311
5670	n1368	0.03758
14338	n1371	0.00463
n1390	n1392	0.00768
n1373	n1390	0.01915
33497	n1373	0.04741
n1372	n1373	0.00595
5627	n1372	0.02352
18762	n1372	0.06145
n1389	n1390	0.01078
n1375	n1389	0.0071
n1374	n1375	0.04481
34219	n1374	0.04946
6734	n1374	0.01824
34635	n1375	0.00518
n1388	n1389	0.00015
n1377	n1388	0.00856
26549	n1377	0.01793
6738	n1377	0.05007
n1387	n1388	0.00015
n1386	n1387	0.00015
n1385	n1386	0.00014
9230	n1385	0.01215
n1384	n1385	0.00014
n1382	n1384	0.00015
n1381	n1382	0.00014
30626	n1381	0.01226
n1379	n1381	0.01216
14794	n1379	0.01525
33892	n1379	0.05145
6549	n1382	0.01216
31727	n1384	0.01212
6903	n1386	0.01215
31485	n1387	0.00014
27884	n1444	0.46915
n1446	n1498	0.0922
n1445	n1446	0.17641
16001	n1445	0.05403
4774	n1445	0.06327
33095	n1446	0.07839
n1516	n1517	0.03707
n1514	n1516	0.00928
n1502	n1514	0.03528
15824	n1502	0.01189
n1501	n1502	0.00015
39762	n1501	0.01533
n1500	n1501	0.00014
182	n1500	0
25182	n1500	0
n1511	n1514	0.10586
4157	n1511	0.02998
n1510	n1511	0.0051
30903	n1510	0.05995
n1509	n1510	0.00945
12513	n1509	0.02788
n1508	n1509	0.00247
32243	n1508	0.00928
n1507	n1508	0.00016
19883	n1507	0.00014
29250	n1507	0.01831
23643	n1516	0.09839
n7498	n7499	0.02198
n6970	n7498	0.05368
n6653	n6970	0.01543
n2391	n6653	0.03123
n1759	n2391	0.0623
8269	n1759	0.03057
n1753	n1759	0.07037
23736	n1753	0.06882
n1752	n1753	0.05728
20380	n1752	0.00015
19973	n1752	0.00675
n2390	n2391	0.01754
n2081	n2390	0.02291
n2065	n2081	0.01418
n1918	n2065	0.08828
n1788	n1918	0.03698
15688	n1788	0.00014
34467	n1788	0.00645
n1914	n1918	0.06495
27496	n1914	0.0192
33419	n1914	0.121
n1929	n2065	0.10633
17137	n1929	0.07746
n1928	n1929	0.03385
8873	n1928	0.08513
n1927	n1928	0.00864
n1920	n1927	0.01768
7089	n1920	0.00014
9657	n1920	0.0116
n1926	n1927	0.00546
n1925	n1926	0.00014
15353	n1925	0.01954
n1924	n1925	0.00016
6893	n1924	0.00846
n1922	n1924	0.00402
25986	n1922	0.02856
n1921	n1922	0.01292
179	n1921	0.00015
27392	n1921	0.01417
32486	n1926	0.01429
n2075	n2081	0.09503
31598	n2075	0.04173
n2073	n2075	0.05476
n2072	n2073	0.03311
28944	n2072	0.02442
n2071	n2072	0.03721
2632	n2071	0.00014
36389	n2071	0.00014
8661	n2073	0.02073
n2389	n2390	0.00419
n2082	n2389	0.10391
19041	n2082	0.00014
28549	n2082	0.00015
n2387	n2389	0.05012
3771	n2387	0.02198
1828	n2387	0.01537
n6641	n6653	0.01415
n5989	n6641	0.03059
n5764	n5989	0.06912
n2557	n5764	0.09342
n2553	n2557	0.03123
31555	n2553	0.29649
n2534	n2553	0.1115
n2515	n2534	0.00204
21576	n2515	0.03382
n2512	n2515	0.03558
29630	n2512	0.06353
n2492	n2512	0.0891
18088	n2492	0.00595
2951	n2492	0.00595
n2533	n2534	0.00463
34505	n2533	0.09065
n2529	n2533	0.00059
31176	n2529	0.02208
40261	n2529	0.013
n2555	n2557	0.05475
34894	n2555	0.04738
n2554	n2555	0.00356
25907	n2554	0.00318
9273	n2554	0.04721
n5763	n5764	0.03697
n5602	n5763	0.01444
30118	n5602	0.11691
n5600	n5602	0.01705
n5587	n5600	0.00944
4817	n5587	0.24071
n5585	n5587	0.01407
n5557	n5585	0.0518
n5535	n5557	0.03456
n3999	n5535	0.00999
n2622	n3999	0.02013
n2596	n2622	0.13025
24055	n2596	0.00346
27906	n2596	0.00623
n2620	n2622	0.02412
n2606	n2620	0.02687
22197	n2606	0.19793
n2603	n2606	0.13036
22460	n2603	0.02287
32936	n2603	0.08747
n2617	n2620	0.27895
27608	n2617	0.05662
5890	n2617	0.04136
n3998	n3999	0.01128
n3968	n3998	0.0281
n3937	n3968	0.01405
n3745	n3937	0.00991
n3164	n3745	0.01085
n3115	n3164	0.03225
11309	n3115	0.25562
n3114	n3115	0.00874
n3105	n3114	0.01327
28276	n3105	0.12242
n3083	n3105	0.03689
n3000	n3083	0.04228
22679	n3000	0.01089
n2999	n3000	0.00474
25274	n2999	0.00014
26317	n2999	0.00298
n3082	n3083	0.00056
n3009	n3082	0.15023
n3006	n3009	0.01018
692	n3006	0.00792
n3005	n3006	0.00424
3203	n3005	0.00285
n3004	n3005	0.00285
34437	n3004	0.00572
13910	n3004	0.01151
n3008	n3009	0.0038
17173	n3008	0.00016
n3007	n3008	0.03852
35034	n3007	0.02012
9184	n3007	0.00361
n3081	n3082	0.00889
33501	n3081	0.16569
n3067	n3081	0.01785
n3024	n3067	0.01816
27206	n3024	0.00014
9159	n3024	0.00576
n3066	n3067	0.0136
8347	n3066	0.003
n3043	n3066	0.01823
n3038	n3043	0.00738
27617	n3038	0.04083
n3037	n3038	0.02679
39964	n3037	0.00285
13916	n3037	0.00014
n3042	n3043	0.00337
10100	n3042	0.04126
n3040	n3042	0.05544
11039	n3040	0.00711
776	n3040	0.04927
n3113	n3114	0.04454
n3106	n3113	0.04657
10811	n3106	0.07049
32995	n3106	0.0841
n3109	n3113	0.14385
3065	n3109	0.02527
n3108	n3109	0.01349
34171	n3108	0.00244
14076	n3108	0.01328
n3157	n3164	0.38509
n3156	n3157	0.00439
n3154	n3156	0.0091
n3149	n3154	0.00015
n3147	n3149	0.00015
n3146	n3147	0.00015
n3145	n3146	0.00016
n3138	n3145	0.02444
n3137	n3138	0.00015
n3136	n3137	0.00011
n3135	n3136	0.00136
n3133	n3135	0.03181
11216	n3133	0.00015
27471	n3133	0.01359
25271	n3135	0.01
14375	n3136	0.0127
23702	n3137	0.06446
21141	n3138	0.01404
n3144	n3145	0.00016
n3143	n3144	0.03404
15620	n3143	0.11705
n3141	n3143	0.05802
n3140	n3141	0.0862
n3139	n3140	0.04729
35988	n3139	0.00015
2403	n3139	0.13505
40499	n3140	0.07848
9743	n3141	0.04603
23302	n3144	0.09914
28095	n3146	0.01448
16126	n3147	0.05521
n3148	n3149	0.00822
11839	n3148	0.02987
29512	n3148	0.01368
n3153	n3154	0.01245
n3152	n3153	0.0103
11369	n3152	0.02963
32641	n3152	0.00986
22096	n3153	0.06166
n3155	n3156	0.00015
8810	n3155	0.03143
10292	n3155	0.00567
11763	n3157	0.00265
n3744	n3745	0.01285
n3235	n3744	0.01485
n3193	n3235	0.15909
n3188	n3193	0.04912
32767	n3188	0.41775
n3184	n3188	0.19535
18832	n3184	0.08059
n3183	n3184	0.01646
n3173	n3183	0.07289
4007	n3173	0.0189
n3172	n3173	0.04491
9811	n3172	0.01033
10824	n3172	0.24605
13917	n3183	0.05753
n3190	n3193	0.31227
11117	n3190	0.01042
13208	n3190	0.00954
n3234	n3235	0.04124
n3223	n3234	0.1406
n3220	n3223	0.10589
n3205	n3220	0.01076
21102	n3205	0.00615
3202	n3205	0.00615
n3219	n3220	0.0272
n3210	n3219	0.00016
n3209	n3210	0.00016
n3206	n3209	0.00014
3190	n3206	0.01236
22609	n3206	0.00014
n3208	n3209	0.00014
24825	n3208	0.00306
n3207	n3208	0.00014
28952	n3207	0.0062
24754	n3207	0.01553
35564	n3210	0.01224
n3218	n3219	0.00281
n3214	n3218	0.00016
1686	n3214	0.01261
3100	n3214	0.00614
n3217	n3218	0.00282
n3215	n3217	0.00014
1409	n3215	0.00306
24947	n3215	0.01863
n3216	n3217	0.00014
33683	n3216	0.05967
34327	n3216	0.01126
30476	n3223	0.17321
n3233	n3234	0.07778
25925	n3233	0.32392
n3232	n3233	0.10546
18636	n3232	0.0665
n3231	n3232	0.01098
1464	n3231	0.00014
18731	n3231	0.00014
n3743	n3744	0.02354
n3490	n3743	0.01702
n3431	n3490	0.001
10850	n3431	0.26251
n3426	n3431	0.03569
n3274	n3426	0.03298
n3272	n3274	0.01076
n3260	n3272	0.09853
13535	n3260	0.02255
7374	n3260	0.00014
11953	n3272	0.08887
n3273	n3274	0.07618
26194	n3273	0.00685
26938	n3273	0.00015
n3425	n3426	0.02713
n3279	n3425	0.04579
16671	n3279	0.10726
35881	n3279	0.11755
n3424	n3425	0.01052
n3351	n3424	0.0823
n3346	n3351	0.01025
n3324	n3346	0.0057
n3320	n3324	0.00859
n3317	n3320	0.00987
n3313	n3317	0.02721
n3306	n3313	0.0092
n3302	n3306	0.00386
1310	n3302	0.02342
n3301	n3302	0.01838
n3300	n3301	0.00015
16514	n3300	0.10177
n3299	n3300	0.00014
3559	n3299	0
4048	n3299	0
15091	n3301	0.00621
n3305	n3306	0.00459
n3303	n3305	0.00283
6832	n3303	0.01189
9116	n3303	0.00014
n3304	n3305	0.00298
26427	n3304	0.00016
34450	n3304	0.02449
n3308	n3313	0.01453
13696	n3308	0.01516
n3307	n3308	0.01515
26534	n3307	0.00294
29407	n3307	0.01487
8824	n3317	0.07058
n3318	n3320	0.04403
20414	n3318	0
23895	n3318	0
n3322	n3324	0.03308
21072	n3322	0.01242
639	n3322	0.01061
n3345	n3346	0.00717
1559	n3345	0.06484
n3344	n3345	0.02035
n3337	n3344	0.06856
2210	n3337	0.00337
31905	n3337	0.00331
n3342	n3344	0.02707
13010	n3342	0.00016
n3341	n3342	0.00595
2398	n3341	0.01879
14311	n3341	0.02163
n3350	n3351	0.00544
229	n3350	0.05113
n3349	n3350	0.02671
31991	n3349	0.00014
35493	n3349	0.06667
n3422	n3424	0.06704
n3363	n3422	0.01147
3652	n3363	0.04651
n3361	n3363	0.06534
30511	n3361	0.00016
n3359	n3361	0.00558
23799	n3359	0.00529
n3358	n3359	0.00014
4715	n3358	0.00925
12978	n3358	0.00306
n3421	n3422	0.03275
n3410	n3421	0.00132
n3370	n3410	0.05141
n3364	n3370	0.10259
12835	n3364	0.01332
9147	n3364	0.00327
n3368	n3370	0.04392
34945	n3368	0.02222
6044	n3368	0.03497
n3408	n3410	0.01164
n3405	n3408	0.03192
n3375	n3405	0.00777
27406	n3375	0.00469
n3373	n3375	0.06704
903	n3373	0.032
33034	n3373	0.13501
n3404	n3405	0.00014
n3384	n3404	0.00237
n3377	n3384	0.00467
21582	n3377	0.00926
11522	n3377	0.00249
n3383	n3384	0.00014
40429	n3383	0.00612
n3382	n3383	0.00016
15633	n3382	0.00615
n3381	n3382	0.00015
19133	n3381	0.02498
n3380	n3381	0.00307
35217	n3380	0.0031
n3379	n3380	0.00803
17979	n3379	0.00785
4334	n3379	0.04198
n3403	n3404	0.00012
n3390	n3403	0.00612
n3385	n3390	0.00798
19098	n3385	0.02513
36464	n3385	0.00798
n3389	n3390	0.00015
29577	n3389	0.01225
n3388	n3389	0.00639
39057	n3388	0.00014
n3387	n3388	0.00014
5530	n3387	0.0123
26341	n3387	0.03534
n3401	n3403	0.01984
40362	n3401	0.00917
n3399	n3401	0.00031
19148	n3399	0.00914
n3397	n3399	0.00029
n3394	n3397	0.00893
n3393	n3394	0.00294
12671	n3393	0.01871
13592	n3393	0.00924
10421	n3394	0.00015
n3396	n3397	0.00015
27368	n3396	0.00852
29572	n3396	0.0125
8961	n3408	0.02634
n3418	n3421	0.06181
21336	n3418	0.06324
n3417	n3418	0.02966
n3414	n3417	0.04094
12283	n3414	0.00177
3872	n3414	0.02172
15833	n3417	0.09701
n3486	n3490	0.19206
33205	n3486	0.18328
n3481	n3486	0.07928
n3480	n3481	0.06328
n3445	n3480	0.04574
11847	n3445	0.01286
30121	n3445	0.01386
n3478	n3480	0.16556
33616	n3478	0.01934
n3473	n3478	0.00749
n3470	n3473	0.00949
10010	n3470	0.00015
38977	n3470	0.0096
n3472	n3473	0.00014
n3471	n3472	0.00016
32617	n3471	0.00955
35723	n3471	0.02983
17082	n3472	0.00317
1850	n3481	0.05421
n3742	n3743	0.03358
n3498	n3742	0.0437
n3492	n3498	0.07483
39602	n3492	0.13371
n3491	n3492	0.1768
2897	n3491	0.00015
14086	n3491	0.00643
35859	n3498	0.23061
n3741	n3742	0.00565
n3720	n3741	0.06131
n3658	n3720	0.02187
n3624	n3658	0.0146
1667	n3624	0.15345
n3623	n3624	0.00014
n3592	n3623	0.01775
n3579	n3592	0.0516
n3512	n3579	0.02875
18057	n3512	0.00958
n3511	n3512	0.01929
22168	n3511	0.06547
n3509	n3511	0.0003
31845	n3509	0.03086
26312	n3509	0.00029
n3577	n3579	0.00497
n3572	n3577	0.00016
