child	parent	length
n13167	n13163	0.00012
2094	n13167	0.01547
n13171	n13167	0.00514
n13172	n13171	0.00014
n13175	n13172	0.00029
23555	n13175	0.00014
n13179	n13175	0.00031
21119	n13179	0.01995
25037	n13179	0.02729
5348	n13172	0.01214
n13183	n13171	0.00698
n13184	n13183	0.00687
n13185	n13184	0.00293
18426	n13185	0.00673
37011	n13185	0.04461
n13190	n13184	0.00688
n13191	n13190	0.00015
4859	n13191	0.01193
1376	n13191	0.00707
1221	n13190	0.00251
n13199	n13183	0.00014
n13200	n13199	0.00621
8756	n13200	0.00195
n13202	n13200	0.00262
38886	n13202	0.00485
23317	n13202	0.02399
n13205	n13199	0.00192
35281	n13205	0.00484
n13207	n13205	0.0019
8077	n13207	0.00774
2019	n13207	0.00488
5839	n13162	0.00014
19875	n13159	0.10972
n13223	n13158	0.04485
14590	n13223	0.12625
n13231	n13223	0.00454
10629	n13231	0.06248
28817	n13231	0.01562
n13238	n13157	0.0057
n13239	n13238	0.02398
6971	n13239	0.00016
39936	n13239	0.01686
n13242	n13238	0.00506
27472	n13242	0.04053
n13244	n13242	0.00016
293	n13244	0.00014
n13246	n13244	0.00015
6217	n13246	0.01228
6949	n13246	0.03921
n13274	n12963	0.29748
n13275	n13274	0.00014
18313	n13275	0.00861
19667	n13275	0.00716
n13278	n13274	0.00015
14527	n13278	0.00358
6503	n13278	0.00538
21068	n12954	0.10406
n13320	n363	0.04236
21859	n13320	0.13624
23826	n13320	0.21505
n14373	n362	0.10968
n14374	n14373	0.03067
11808	n14374	0.05874
33696	n14374	0.00807
n14377	n14373	0.01018
n14379	n14377	0.00411
n14380	n14379	0.00478
7533	n14380	0.02746
7623	n14380	0.00016
n14383	n14379	0.00197
7574	n14383	0.00241
n14385	n14383	0.00592
n14386	n14385	0.00015
n14387	n14386	0.00015
n14388	n14387	0.00014
14422	n14388	0.00717
n14390	n14388	0.00016
n14391	n14390	0.00183
n14392	n14391	0.00185
n14393	n14392	0.00015
n14394	n14393	0.00712
10174	n14394	0.00242
n14396	n14394	0.00722
10025	n14396	0.00241
n14398	n14396	0.00239
8968	n14398	0.01468
36866	n14398	0.00485
n14401	n14393	0.00014
n14402	n14401	0.00015
n14403	n14402	0.00014
17466	n14403	0.00962
n14405	n14403	0.00475
13386	n14405	0.00484
11871	n14405	0.00482
n14408	n14402	0.00014
n14409	n14408	0.0024
14496	n14409	0.00724
28936	n14409	0.00724
n14412	n14408	0.00014
n14413	n14412	0.00014
n14414	n14413	0.00014
n14415	n14414	0.00014
n14416	n14415	0.00014
37503	n14416	0.00014
n14418	n14416	0.00015
14031	n14418	0.00962
n14420	n14418	0.00016
n14421	n14420	0.00014
31533	n14421	0.01208
n14423	n14421	0.00014
22782	n14423	0.00846
n14425	n14423	0.00317
13385	n14425	0.00965
30047	n14425	0.00729
38458	n14420	0.00965
7760	n14415	0.01209
39566	n14414	0.00964
39967	n14413	0.00965
35947	n14412	0.00968
n14433	n14401	0.00238
17087	n14433	0.00726
n14435	n14433	0.00238
20023	n14435	0.00726
20333	n14435	0.00479
n14438	n14392	0.00222
7294	n14438	0.00469
n14440	n14438	0.00015
12905	n14440	0.00684
22902	n14440	0.00947
1024	n14391	0.00685
7035	n14390	0.04729
9797	n14387	0.00722
26084	n14386	0.00684
n14449	n14385	0.0074
n14450	n14449	0.00331
n14451	n14450	0.00689
n14452	n14451	0.00016
n14453	n14452	0.00014
n14454	n14453	0.00015
12702	n14454	0.01449
37635	n14454	0.00712
n14457	n14453	0.00015
4913	n14457	0.00721
37045	n14457	0.00723
n14460	n14452	0.00711
25374	n14460	0.00726
35506	n14460	0.01692
n14463	n14451	0.00226
n14464	n14463	0.00015
n14465	n14464	0.00014
n14466	n14465	0.00014
17047	n14466	0.00964
n14468	n14466	0.00014
n14469	n14468	0.00015
8858	n14469	0.01206
n14471	n14469	0.00012
n14472	n14471	0.00014
n14473	n14472	0.00369
20643	n14473	0.00974
n14479	n14473	0.01156
n14480	n14479	0.02949
16980	n14480	0.0246
29528	n14480	0.0132
n14483	n14479	0.00288
n14484	n14483	0.00408
32223	n14484	0.01286
36789	n14484	0.01186
n14487	n14483	0.00742
23150	n14487	0.02213
23102	n14487	0.00482
n14490	n14472	0.00014
n14491	n14490	0.00012
n14492	n14491	0.00015
28608	n14492	0.00014
n14494	n14492	0.00015
26191	n14494	0.00762
30645	n14494	0.01207
32479	n14491	0.00582
24497	n14490	0.00379
n14499	n14471	0.00224
n14500	n14499	0.00071
16316	n14500	0.01225
39524	n14500	0.0173
n14503	n14499	0.00557
n14504	n14503	0.01358
29369	n14504	0.0274
n14506	n14504	0.02072
14376	n14506	0.05656
21640	n14506	0.01322
n14509	n14503	0.00014
n14510	n14509	0.03273
n14511	n14510	0.01315
32922	n14511	0.01213
n14513	n14511	0.04216
37462	n14513	0.0343
3020	n14513	0.05359
n14516	n14510	0.07922
14182	n14516	0.04305
35297	n14516	0.05796
5379	n14509	0.00016
30101	n14468	0.00967
18109	n14465	0.01209
26579	n14464	0.01692
n14523	n14463	0.00403
24861	n14523	0.00817
n14525	n14523	0.00691
16225	n14525	0.00812
35652	n14525	0.02517
2450	n14450	0.02076
n14531	n14449	0.00206
n14532	n14531	0.00959
n14533	n14532	0.00957
6795	n14533	0.0211
36566	n14533	0.02716
n14536	n14532	0.01754
n14537	n14536	0.00358
n14538	n14537	0.04646
6268	n14538	0.04392
22392	n14538	0.00149
n14541	n14537	0.01385
19520	n14541	0.08197
29929	n14541	0.00119
34849	n14536	0.02329
n14545	n14531	0.00272
n14546	n14545	0.01992
n14547	n14546	0.01435
6305	n14547	0.036
n14549	n14547	0.0303
21153	n14549	0.0169
n14551	n14549	0.00571
8420	n14551	0.02057
29598	n14551	0.0167
n14554	n14546	0.00873
20754	n14554	0.01272
n14556	n14554	0.00572
18932	n14556	0.03825
n14558	n14556	0.00015
25944	n14558	0.01754
n14560	n14558	0.00365
468	n14560	0.01001
12543	n14560	0.01618
38033	n14545	0.14068
20148	n14377	0.00719
n14729	n5	0.04426
n14730	n14729	0.03534
n14731	n14730	0.02499
345	n14731	0.00015
n14733	n14731	0.01838
36498	n14733	0.00477
n14735	n14733	0.00994
n14736	n14735	0.00319
11453	n14736	0.00505
16349	n14736	0.06561
n14739	n14735	0.01512
1832	n14739	0.00557
n14741	n14739	0.00753
n14742	n14741	0.00016
n14743	n14742	0.00015
40734	n14743	0.01049
16162	n14743	0.02044
25525	n14742	0.0049
25321	n14741	0.02479
n14748	n14730	0.01782
37847	n14748	0.01253
n14750	n14748	0.00706
27396	n14750	0.04812
n14752	n14750	0.0289
n14753	n14752	0.00761
n14754	n14753	0.04111
1158	n14754	0.02707
32169	n14754	0.02689
n14757	n14753	0.00712
n14758	n14757	0.00244
n14759	n14758	0.00015
17540	n14759	0.01749
n14761	n14759	0.00236
n14762	n14761	0.00475
n14763	n14762	0.00167
36751	n14763	0.00263
n14765	n14763	0.00339
n14766	n14765	0.00672
n14767	n14766	0.00407
n14768	n14767	0.00311
n14769	n14768	0.01306
7832	n14769	0.00478
1724	n14769	0.01564
n14772	n14768	0.00784
11592	n14772	0.02132
32072	n14772	0.01206
30871	n14767	0.00257
n14776	n14766	0.00014
n14777	n14776	0.00469
n14778	n14777	0.00014
n14779	n14778	0.00774
n14780	n14779	0.00778
26600	n14780	0.00979
n14782	n14780	0.00016
22448	n14782	0.0405
30024	n14782	0.03475
25757	n14779	0.01499
19998	n14778	0.00802
n14787	n14777	0.00322
n14788	n14787	0.002
n14789	n14788	0.00014
n14790	n14789	0.00011
n14791	n14790	0.00197
n14792	n14791	0.00021
n14793	n14792	0.00015
n14794	n14793	0.00197
37528	n14794	0.01231
35046	n14794	0.00601
n14797	n14793	0.00015
n14798	n14797	0.00011
n14799	n14798	0.00239
36851	n14799	0.00244
n14801	n14799	0.00014
15756	n14801	0.00741
n14803	n14801	0.00014
18961	n14803	0.0099
29343	n14803	0.00728
n14806	n14798	0.00059
n14807	n14806	0.00105
n14808	n14807	0.00038
n14809	n14808	0.00013
n14810	n14809	0.00013
n14811	n14810	0.00014
n14812	n14811	0.0048
9692	n14812	0.00493
27091	n14812	0.00244
n14815	n14811	0.00018
n14816	n14815	0.00014
n14817	n14816	0.00259
n14818	n14817	0.00624
21323	n14818	0.03055
n14820	n14818	0.02219
33462	n14820	0.01542
n14822	n14820	0.00675
10611	n14822	0.01644
n14824	n14822	0.0137
26146	n14824	0.01988
n14826	n14824	0.00634
39672	n14826	0.00911
16653	n14826	0.00916
18792	n14817	0.00244
n14830	n14816	0.0022
15724	n14830	0.00673
n14832	n14830	0.00016
537	n14832	0.00243
5570	n14832	0.00741
n14835	n14815	0.00334
n14836	n14835	0.00304
36535	n14836	0.00694
38409	n14836	0.00031
13767	n14835	0.00741
n14840	n14810	0.00319
40377	n14840	0.00243
27954	n14840	0.00662
36071	n14809	0.00488
n14844	n14808	0.0024
19971	n14844	0.00741
22803	n14844	0.00244
n14847	n14807	0.0024
30181	n14847	0.00742
n14849	n14847	0.0024
9438	n14849	0.00494
2877	n14849	0.00735
12232	n14806	0.00733
n14853	n14797	0.0024
n14854	n14853	0.00058
3036	n14854	0.00972
24524	n14854	0.01244
n14857	n14853	0.00598
n14858	n14857	0.00268
13944	n14858	0.0099
33104	n14858	0.0111
n14861	n14857	0.00277
19379	n14861	0.00856
30633	n14861	0.00734
n14864	n14792	0.00087
n14865	n14864	0.00327
1500	n14865	0.00754
16165	n14865	0.01136
n14868	n14864	0.00151
40783	n14868	0.00743
n14870	n14868	0.01312
15873	n14870	0.00494
n14872	n14870	0.01148
n14873	n14872	0.01017
7769	n14873	0.00769
13672	n14873	0.0025
n14876	n14872	0.00014
n14877	n14876	0.00675
25528	n14877	0.03987
n14879	n14877	0.01273
n14880	n14879	0.0047
22697	n14880	0.04411
n14882	n14880	0.00016
10226	n14882	0.01029
n14884	n14882	0.0027
6791	n14884	0.00014
n14886	n14884	0.00015
n14887	n14886	0.0051
6106	n14887	0.00779
18129	n14887	0.00515
13435	n14886	0.02894
37163	n14879	0.00793
n14892	n14876	0.01463
33648	n14892	0.01042
37185	n14892	0.00015
n14895	n14791	0.00244
27170	n14895	0.00745
29638	n14895	0.00745
n14898	n14790	0.00715
456	n14898	0.00246
n14900	n14898	0.00014
22345	n14900	0.02992
18743	n14900	0.01748
n14903	n14789	0.00383
n14904	n14903	0.0042
n14905	n14904	0.00479
13708	n14905	0.01893
n14907	n14905	0.00799
n14908	n14907	0.00014
n14909	n14908	0.00729
n14910	n14909	0.02403
40328	n14910	0.04542
17526	n14910	0.01701
n14913	n14909	0.00485
21291	n14913	0.00399
n14915	n14913	0.01223
n14916	n14915	0.00014
16934	n14916	0.00781
18284	n14916	0.02572
n14919	n14915	0.01453
34069	n14919	0.00591
n14921	n14919	0.00415
14125	n14921	0.0079
31006	n14921	0.02841
n14924	n14908	0.00387
7758	n14924	0.00591
12094	n14924	0.00782
12794	n14907	0.00989
17860	n14904	0.00546
n14929	n14903	0.00792
1659	n14929	0.01663
n14931	n14929	0.00163
n14932	n14931	0.0128
n14933	n14932	0.00015
n14934	n14933	0.00507
n14935	n14934	0.00422
27580	n14935	0.00393
n14937	n14935	0.00015
n14938	n14937	0.00316
10380	n14938	0.0215
n14940	n14938	0.0031
37039	n14940	0.00393
23023	n14940	0.00612
4224	n14937	0.00982
33801	n14934	0.01402
12404	n14933	0.00808
31195	n14932	0.01585
n14947	n14931	0.01257
n14948	n14947	0.01488
14802	n14948	0.01959
36316	n14948	0.02783
n14951	n14947	0.00014
24452	n14951	0.00787
n14953	n14951	0.00015
26574	n14953	0.00383
n14955	n14953	0.00605
3987	n14955	0.00398
12337	n14955	0.01023
n14958	n14788	0.00119
n14959	n14958	0.0002
7901	n14959	0.00988
n14961	n14959	0.00016
30119	n14961	0.0099
n14963	n14961	0.00015
n14964	n14963	0.00016
n14965	n14964	0.00015
n14966	n14965	0.00015
n14967	n14966	0.00263
n14968	n14967	0.00196
n14969	n14968	0.0001
n14970	n14969	0.00013
n14971	n14970	0.00014
n14972	n14971	0.00014
n14973	n14972	0.00016
n14974	n14973	0.00239
12472	n14974	0.00244
34828	n14974	0.00741
n14977	n14973	0.00015
7428	n14977	0.00989
n14979	n14977	0.00524
32895	n14979	0.00242
25857	n14979	0.01125
n14982	n14972	0.0001
n14983	n14982	0.00244
19091	n14983	0.0049
n14985	n14983	0.00015
n14986	n14985	0.00246
12426	n14986	0.00494
39097	n14986	0.00494
8613	n14985	0.00742
n14990	n14982	0.00013
n14991	n14990	0.0001
n14992	n14991	0.00011
n14993	n14992	0.00141
n14994	n14993	0.00015
n14995	n14994	0.00248
8299	n14995	0.00743
n14997	n14995	0.00015
n14998	n14997	0.00014
9583	n14998	0.00749
37188	n14998	0.00735
31672	n14997	0.00743
n15002	n14994	0.0027
n15003	n15002	0.00584
14826	n15003	0.00869
20232	n15003	0.00738
n15006	n15002	0.00015
23997	n15006	0.0074
35263	n15006	0.01937
n15009	n14993	0.00387
n15010	n15009	0.00013
38195	n15010	0.00989
n15012	n15010	0.00014
37904	n15012	0.00741
11210	n15012	0.01174
2808	n15009	0.00505
n15016	n14992	0.00239
n15017	n15016	0.00736
8819	n15017	0.00016
26947	n15017	0.02983
338	n15016	0.00747
n15021	n14991	0.003
404	n15021	0.00744
19884	n15021	0.00912
n15024	n14990	0.00251
18615	n15024	0.00741
n15026	n15024	0.00014
25015	n15026	0.00741
22089	n15026	0.00758
n15029	n14971	0.00016
n15030	n15029	0.00012
n15031	n15030	0.00012
n15032	n15031	0.00351
25269	n15032	0.00739
n15034	n15032	0.00353
19398	n15034	0.01227
n15036	n15034	0.00242
2053	n15036	0.00485
26646	n15036	0.00241
n15039	n15031	0.00014
n15040	n15039	0.00015
n15041	n15040	0.00015
n15042	n15041	0.00206
8382	n15042	0.00624
36331	n15042	0.00244
n15045	n15041	0.00013
n15046	n15045	0.00302
n15047	n15046	0.00099
n15048	n15047	0.0001
17712	n15048	0.00741
n15050	n15048	0.00181
n15051	n15050	0.00019
n15052	n15051	0.00197
n15053	n15052	0.00016
19687	n15053	0.0074
11318	n15053	0.0074
n15056	n15052	0.00014
15714	n15056	0.00489
n15058	n15056	0.00014
37577	n15058	0.00488
1344	n15058	0.00596
n15061	n15051	0.00015
n15062	n15061	0.0001
n15063	n15062	0.00029
n15064	n15063	0.00016
n15065	n15064	0.00246
n15066	n15065	0.00014
35142	n15066	0.0074
18170	n15066	0.00741
n15069	n15065	0.00014
5029	n15069	0.00741
12703	n15069	0.00741
n15072	n15064	0.0002
n15073	n15072	0.00473
n15074	n15073	0.0001
n15075	n15074	0.0001
n15076	n15075	0.0024
40175	n15076	0.00489
n15078	n15076	0.00015
n15079	n15078	0.00014
6723	n15079	0.00742
2720	n15079	0.00474
14953	n15078	0.00491
n15083	n15075	0.0001
n15084	n15083	0.00206
20822	n15084	0.00989
n15086	n15084	0.00096
n15087	n15086	0.00014
n15088	n15087	0.00239
n15089	n15088	0.0024
40797	n15089	0.00494
1737	n15089	0.00014
n15092	n15088	0.00245
30253	n15092	0.00983
n15094	n15092	0.00015
4892	n15094	0.00494
n15096	n15094	0.00014
18945	n15096	0.00493
26803	n15096	0.00492
n15099	n15087	0.00244
18598	n15099	0.00735
1271	n15099	0.00735
34044	n15086	0.02327
n15103	n15083	0.0001
n15104	n15103	0.00014
n15105	n15104	0.00015
n15106	n15105	0.00015
n15107	n15106	0.00016
n15108	n15107	0.00014
32099	n15108	0.00729
n15110	n15108	0.00014
n15111	n15110	0.00371
16926	n15111	0.00586
n15113	n15111	0.00633
15576	n15113	0.01062
25062	n15113	0.00449
36451	n15110	0.00734
n15117	n15107	0.00242
40001	n15117	0.00485
n15119	n15117	0.00015
22283	n15119	0.00488
n15121	n15119	0.00014
25073	n15121	0.00488
27536	n15121	0.00488
n15124	n15106	0.00242
802	n15124	0.00489
22631	n15124	0.0073
10805	n15105	0.00487
n15128	n15104	0.00237
28096	n15128	0.0037
n15130	n15128	0.00307
16408	n15130	0.00285
37562	n15130	0.0087
n15133	n15103	0.00194
13173	n15133	0.00197
25304	n15133	0.00741
n15136	n15074	0.0024
39799	n15136	0.00741
n15138	n15136	0.0024
8442	n15138	0.00243
n15140	n15138	0.00014
3107	n15140	0.00989
22488	n15140	0.00492
30298	n15073	0.00734
n15144	n15072	0.00239
n15145	n15144	0.00015
6219	n15145	0.00989
n15147	n15145	0.00243
20831	n15147	0.00492
n15149	n15147	0.00015
35027	n15149	0.00741
31342	n15149	0.00741
n15152	n15144	0.0024
40190	n15152	0.0124
6877	n15152	0.00244
n15155	n15063	0.00246
13966	n15155	0.00742
39741	n15155	0.00742
n15158	n15062	0.00239
n15159	n15158	0.00014
39615	n15159	0.00488
n15161	n15159	0.00014
15545	n15161	0.00734
39717	n15161	0.00733
n15164	n15158	0.00014
26738	n15164	0.0074
31344	n15164	0.00741
n15167	n15061	0.00229
34358	n15167	0.00802
n15169	n15167	0.00118
23698	n15169	0.00314
n15171	n15169	0.00336
40258	n15171	0.00348
10799	n15171	0.00978
n15174	n15050	0.00241
32237	n15174	0.00743
n15176	n15174	0.00241
709	n15176	0.00242
23463	n15176	0.00496
n15179	n15047	0.00014
n15180	n15179	0.00195
12249	n15180	0.00607
n15182	n15180	0.00014
39161	n15182	0.0074
n15184	n15182	0.00015
11223	n15184	0.00488
1168	n15184	0.00243
n15187	n15179	0.00016
n15188	n15187	0.0001
n15189	n15188	0.0024
30447	n15189	0.00489
n15191	n15189	0.00016
n15192	n15191	0.00014
3206	n15192	0.00741
n15194	n15192	0.00015
9799	n15194	0.00741
n15196	n15194	0.00016
29024	n15196	0.00742
n15198	n15196	0.00445
19140	n15198	0.00014
20897	n15198	0.00492
29402	n15191	0.00741
n15202	n15188	0.00029
n15203	n15202	0.0018
n15204	n15203	0.0001
n15205	n15204	0.00107
n15206	n15205	0.00094
n15207	n15206	0.00016
n15208	n15207	0.0001
n15209	n15208	0.00012
n15210	n15209	0.00015
n15211	n15210	0.00014
n15212	n15211	0.00015
n15213	n15212	0.00245
39155	n15213	0.00989
n15215	n15213	0.00015
21224	n15215	0.00492
n15217	n15215	0.00015
33481	n15217	0.00749
19501	n15217	0.00741
n15220	n15212	0.00642
n15221	n15220	0.00014
n15222	n15221	0.00022
n15223	n15222	0.0009
n15224	n15223	0.00045
n15225	n15224	0.00239
n15226	n15225	0.00016
2289	n15226	0.00489
21309	n15226	0.00488
39035	n15225	0.00741
n15230	n15224	0.00027
n15231	n15230	0.00294
n15232	n15231	0.00015
13374	n15232	0.00488
n15234	n15232	0.0047
12591	n15234	0.00242
n15236	n15234	0.00014
10062	n15236	0.00491
5673	n15236	0.00985
n15239	n15231	0.00015
n15240	n15239	0.00015
n15241	n15240	0.00226
n15242	n15241	0.00017
9974	n15242	0.00607
n15244	n15242	0.00015
6353	n15244	0.0025
n15246	n15244	0.00306
n15247	n15246	0.00298
n15248	n15247	0.00524
n15249	n15248	0.00439
17423	n15249	0.00802
n15251	n15249	0.00014
2641	n15251	0.00739
26532	n15251	0.02249
n15254	n15248	0.00205
n15255	n15254	0.00263
n15256	n15255	0.0033
1971	n15256	0.01382
37153	n15256	0.0122
n15259	n15255	0.00014
n15260	n15259	0.00015
17398	n15260	0.0147
17571	n15260	0.01957
29114	n15259	0.01979
29422	n15254	0.02587
33271	n15247	0.02874
35562	n15246	0.0076
32691	n15241	0.00741
25930	n15240	0.0074
28290	n15239	0.0074
n15270	n15230	0.00241
n15271	n15270	0.00015
n15272	n15271	0.00014
n15273	n15272	0.00243
10337	n15273	0.0025
36546	n15273	0.00244
3801	n15272	0.00488
n15277	n15271	0.00016
11905	n15277	0.0074
n15279	n15277	0.00014
23021	n15279	0.00741
6326	n15279	0.00499
n15282	n15270	0.00109
n15283	n15282	0.00138
1619	n15283	0.00494
32066	n15283	0.00489
24985	n15282	0.01451
n15287	n15223	0.00239
8413	n15287	0.0074
n15289	n15287	0.00016
10564	n15289	0.00488
16441	n15289	0.00488
n15292	n15222	0.00246
25466	n15292	0.00743
n15294	n15292	0.00014
6788	n15294	0.00988
n15296	n15294	0.00245
4337	n15296	0.0099
28222	n15296	0.00496
n15299	n15221	0.00284
7253	n15299	0.00485
n15301	n15299	0.00015
33822	n15301	0.00488
n15303	n15301	0.00015
n15304	n15303	0.00284
40402	n15304	0.00242
142	n15304	0.00892
34975	n15303	0.00488
n15308	n15220	0.0231
n15309	n15308	0.0014
n15310	n15309	0.00238
n15311	n15310	0.00238
6060	n15311	0.00011
12317	n15311	0.00493
n15314	n15310	0.00016
n15315	n15314	0.00014
33354	n15315	0.01241
40211	n15315	0.00989
n15318	n15314	0.00014
4656	n15318	0.00741
39835	n15318	0.00743
n15321	n15309	0.00012
n15322	n15321	0.00241
28932	n15322	0.00744
36404	n15322	0.00736
n15325	n15321	0.00014
n15326	n15325	0.00217
n15327	n15326	0.0024
n15328	n15327	0.00015
25218	n15328	0.00724
26047	n15328	0.00742
n15331	n15327	0.005
28544	n15331	0.00015
12079	n15331	0.0079
n15334	n15326	0.00426
n15335	n15334	0.00476
39185	n15335	0.01216
24541	n15335	0.0124
n15338	n15334	0.00014
21450	n15338	0.00492
n15340	n15338	0.00014
17668	n15340	0.0099
12247	n15340	0.0074
n15343	n15325	0.00445
770	n15343	0.00771
n15345	n15343	0.00491
30026	n15345	0.03549
33188	n15345	0.00492
35672	n15308	0.00733
n15349	n15211	0.00239
n15350	n15349	0.00014
39887	n15350	0.0074
12048	n15350	0.00741
18441	n15349	0.00742
n15354	n15210	0.00192
n15355	n15354	0.00015
n15356	n15355	0.002
10963	n15356	0.00489
284	n15356	0.00805
n15359	n15355	0.00016
22198	n15359	0.00488
n15361	n15359	0.00271
8076	n15361	0.00604
37192	n15361	0.00385
n15364	n15354	0.00015
n15365	n15364	0.00014
n15366	n15365	0.00015
n15367	n15366	0.00014
n15368	n15367	0.00014
n15369	n15368	0.00014
n15370	n15369	0.00014
25715	n15370	0.00488
n15372	n15370	0.00014
n15373	n15372	0.00014
n15374	n15373	0.00014
n15375	n15374	0.00014
n15376	n15375	0.00014
n15377	n15376	0.00014
n15378	n15377	0.00014
n15379	n15378	0.00014
21295	n15379	0.00488
n15381	n15379	0.00014
n15382	n15381	0.00016
n15383	n15382	0.00016
n15384	n15383	0.00497
29375	n15384	0.0032
37656	n15384	0.00346
36533	n15383	0.00742
14595	n15382	0.00735
4987	n15381	0.00734
927	n15378	0.00734
8426	n15377	0.00488
7496	n15376	0.00488
17691	n15375	0.00488
34336	n15374	0.00489
3909	n15373	0.00488
22177	n15372	0.00488
8685	n15369	0.00488
27182	n15368	0.00488
27294	n15367	0.00488
23474	n15366	0.00488
18576	n15365	0.00488
n15402	n15364	0.00244
18020	n15402	0.00244
32017	n15402	0.00734
n15405	n15209	0.00094
n15406	n15405	0.00586
9721	n15406	0.0074
n15408	n15406	0.00015
n15409	n15408	0.01047
18565	n15409	0.01041
n15411	n15409	0.00171
n15412	n15411	0.00016
1703	n15412	0.00795
n15414	n15412	0.00758
14119	n15414	0.00923
7049	n15414	0.02694
530	n15411	0.00594
n15418	n15408	0.00629
37948	n15418	0.00384
4855	n15418	0.01243
n15421	n15405	0.00166
n15422	n15421	0.00014
n15423	n15422	0.00015
17950	n15423	0.0074
23148	n15423	0.00767
5511	n15422	0.0074
25403	n15421	0.00734
n15428	n15208	0.00693
25494	n15428	0.00732
n15430	n15428	0.00118
n15431	n15430	0.00083
29235	n15431	0.01811
n15433	n15431	0.0003
39659	n15433	0.02341
n15435	n15433	0.00453
10255	n15435	0.00497
n15437	n15435	0.00393
26276	n15437	0.00664
8359	n15437	0.0105
25843	n15430	0.01969
n15441	n15207	0.00188
37317	n15441	0.00893
n15443	n15441	0.00014
29970	n15443	0.00583
n15445	n15443	0.00197
18682	n15445	0.00327
31091	n15445	0.00338
n15448	n15206	0.00246
13630	n15448	0.00744
28453	n15448	0.00744
n15451	n15205	0.00483
13818	n15451	0.00242
31060	n15451	0.00748
n15454	n15204	0.0024
n15455	n15454	0.00014
6300	n15455	0.00741
7686	n15455	0.00729
26937	n15454	0.00488
n15459	n15203	0.00239
9725	n15459	0.00741
n15461	n15459	0.00015
13312	n15461	0.00488
n15463	n15461	0.00013
24023	n15463	0.00734
28155	n15463	0.00488
4725	n15202	0.00734
n15467	n15187	0.00296
31737	n15467	0.00609
n15469	n15467	0.00236
n15470	n15469	0.0001
n15471	n15470	0.00015
n15472	n15471	0.00014
4455	n15472	0.00993
n15474	n15472	0.00375
13214	n15474	0.00988
34681	n15474	0.00832
3710	n15471	0.00988
n15478	n15470	0.00443
7979	n15478	0.0038
35235	n15478	0.01055
2229	n15469	0.00993
n15482	n15046	0.00274
2896	n15482	0.01124
n15484	n15482	0.00015
13956	n15484	0.00741
n15486	n15484	0.00015
6087	n15486	0.00981
605	n15486	0.00737
n15489	n15045	0.00236
25488	n15489	0.00246
n15491	n15489	0.00014
414	n15491	0.00491
n15493	n15491	0.00015
32926	n15493	0.00741
28243	n15493	0.00722
35318	n15040	0.00243
n15497	n15039	0.00126
24445	n15497	0.00974
n15499	n15497	0.00129
n15500	n15499	0.00014
21623	n15500	0.0049
n15502	n15500	0.00246
14588	n15502	0.00493
28883	n15502	0.00744
26988	n15499	0.00491
n15506	n15030	0.00236
n15507	n15506	0.00016
27697	n15507	0.00982
30171	n15507	0.00242
n15510	n15506	0.00015
n15511	n15510	0.00016
29395	n15511	0.00483
11504	n15511	0.00735
n15514	n15510	0.00016
21572	n15514	0.0074
n15516	n15514	0.00246
9057	n15516	0.00494
29967	n15516	0.00493
n15519	n15029	0.00239
19453	n15519	0.00244
n15521	n15519	0.00015
35623	n15521	0.00735
17851	n15521	0.0074
n15524	n14970	0.00238
22099	n15524	0.00244
n15526	n15524	0.00014
38919	n15526	0.0073
33054	n15526	0.00735
n15529	n14969	0.00241
23054	n15529	0.00243
34762	n15529	0.00743
11506	n14968	0.00488
16042	n14967	0.00991
n15534	n14966	0.00194
n15535	n15534	0.00155
n15536	n15535	0.00117
n15537	n15536	0.00016
20904	n15537	0.00741
4342	n15537	0.00491
n15540	n15536	0.00239
32763	n15540	0.00014
23528	n15540	0.00244
n15543	n15535	0.00466
n15544	n15543	0.00011
n15545	n15544	0.0001
14441	n15545	0.0099
n15547	n15545	0.00011
n15548	n15547	0.00497
27684	n15548	0.00496
n15550	n15548	0.00014
23898	n15550	0.00497
32902	n15550	0.00496
n15553	n15547	0.00212
n15554	n15553	0.00011
32976	n15554	0.01243
n15556	n15554	0.00237
n15557	n15556	0.00126
n15558	n15557	0.00011
n15559	n15558	0.00057
n15560	n15559	0.00013
n15561	n15560	0.00011
n15562	n15561	0.00013
3194	n15562	0.00488
n15564	n15562	0.00014
n15565	n15564	0.00013
n15566	n15565	0.00014
n15567	n15566	0.00014
n15568	n15567	0.00234
891	n15568	0.00489
27256	n15568	0.00487
n15571	n15567	0.00494
39314	n15571	0.0074
6040	n15571	0.00245
n15574	n15566	0.00016
n15575	n15574	0.00494
12897	n15575	0.00493
n15577	n15575	0.00014
36084	n15577	0.00493
n15579	n15577	0.00014
30581	n15579	0.00494
19026	n15579	0.00494
n15582	n15574	0.00014
n15583	n15582	0.00014
40831	n15583	0.01241
n15585	n15583	0.00015
n15586	n15585	0.00016
n15587	n15586	0.00016
n15588	n15587	0.00109
25188	n15588	0.00977
n15590	n15588	0.00113
8759	n15590	0.00733
n15592	n15590	0.00428
25647	n15592	0.00991
n15594	n15592	0.00211
1735	n15594	0.00989
n15596	n15594	0.00427
n15597	n15596	0.01752
31374	n15597	0.02853
n15599	n15597	0.02237
24513	n15599	0.03515
29143	n15599	0.00344
n15602	n15596	0.00015
4032	n15602	0.00488
n15604	n15602	0.00014
30053	n15604	0.00488
