child	parent	length
10257	n1634	0.03688
n1642	n752	0.07151
25668	n1642	0.03866
n1644	n1642	0.00015
40819	n1644	0.01559
12039	n1644	0.04652
n1934	n748	0.03912
n1938	n1934	0.05346
n1939	n1938	0.01382
n1940	n1939	0.01599
n2156	n1940	0.20773
14439	n2156	0.00234
n2158	n2156	0.00015
23170	n2158	0.00014
32898	n2158	0.01187
n2529	n1940	0.0893
3342	n2529	0.04831
33263	n2529	0.01674
n3403	n1939	0.04467
n3437	n3403	0.20797
n3438	n3437	0.00063
19410	n3438	0.00387
n3440	n3438	0.00014
25028	n3440	0.00014
11921	n3440	0.00833
n3443	n3437	0.01532
n3444	n3443	0.01951
34376	n3444	0.0071
24369	n3444	0.00754
n3453	n3443	0.01211
4567	n3453	0.05351
2738	n3453	0.01871
30310	n3403	0.282
n6720	n1938	0.15545
n6766	n6720	0.02804
n7191	n6766	0.11169
n7192	n7191	0.00482
n7193	n7192	0.00014
19318	n7193	0.00248
33934	n7193	0.00498
n7197	n7192	0.04204
n7198	n7197	0.00987
n7199	n7198	0.00016
8050	n7199	0.00757
2520	n7199	0.00014
n7204	n7198	0.00543
18608	n7204	0.00686
2880	n7204	0.00534
n7207	n7197	0.00015
7298	n7207	0.00014
n7209	n7207	0.00015
20369	n7209	0.01727
n7211	n7209	0.00243
2222	n7211	0.00497
33191	n7211	0.00747
n7215	n7191	0.00016
n7216	n7215	0.00492
20955	n7216	0.00497
n7218	n7216	0.00016
37075	n7218	0.00496
n7220	n7218	0.00016
9553	n7220	0.00247
n7222	n7220	0.00014
33595	n7222	0.00496
27772	n7222	0.00495
n7225	n7215	0.00247
21397	n7225	0.00016
n7227	n7225	0.0025
23380	n7227	0.00755
12534	n7227	0.00251
n7299	n6766	0.05647
n7300	n7299	0.00387
n7301	n7300	0.00998
n7368	n7301	0.0081
n7375	n7368	0.02537
33454	n7375	0.01653
n7409	n7375	0.02719
n7410	n7409	0.00235
4581	n7410	0
34408	n7410	0
n7418	n7409	0.0209
27864	n7418	0.00257
n7422	n7418	0.00015
11917	n7422	0.00014
n7424	n7422	0.00014
26761	n7424	0.02355
11589	n7424	0.00486
n7922	n7368	0.03736
n7991	n7922	0.02399
8275	n7991	0.00469
n7993	n7991	0.00243
7424	n7993	0.00488
5727	n7993	0.00487
n8078	n7922	0.0238
n8093	n8078	0.0041
18194	n8093	0.00978
16930	n8093	0.02509
14698	n8078	0.01638
n8335	n7301	0.03294
n8336	n8335	0.01006
n8373	n8336	0.03446
12349	n8373	0.00238
n8375	n8373	0.00015
40574	n8375	0.00014
24001	n8375	0.0073
n8416	n8336	0.06463
4250	n8416	0.0048
7069	n8416	0.00014
38561	n8335	0.08365
n8431	n7300	0.05051
9289	n8431	0.00014
n8435	n8431	0.00029
34508	n8435	0.0128
n8449	n8435	0.00015
7860	n8449	0.00969
n8456	n8449	0.05649
18315	n8456	0.0495
4930	n8456	0.05276
n8481	n7299	0.01327
n8516	n8481	0.10024
14900	n8516	0.0251
n8518	n8516	0.00015
16689	n8518	0
37232	n8518	0
n8654	n8481	0.11541
n8655	n8654	0.04404
6048	n8655	0
18818	n8655	0
23540	n8654	0.00978
n8786	n6720	0.03288
40130	n8786	0.14614
n9790	n8786	0.7755
27062	n9790	0.0048
298	n9790	0.00014
n12963	n1934	0.05406
n13156	n12963	0.11689
n13157	n13156	0.01416
n13158	n13157	0.00015
n13159	n13158	0.00688
n13167	n13159	0.00057
7383	n13167	0.02627
n13171	n13167	0.00514
n13173	n13171	0.00028
25442	n13173	0.00971
13612	n13173	0.01006
n13184	n13171	0.01385
9647	n13184	0.06348
n13196	n13184	0.03229
15566	n13196	0.08098
33757	n13196	0.00916
2879	n13159	0.07315
n13222	n13158	0.0151
15014	n13222	0.15745
16214	n13222	0.05257
15952	n13157	0.04562
n13251	n13156	0.03146
16337	n13251	0.00735
n13253	n13251	0.00248
2130	n13253	0.012
n13255	n13253	0.00016
554	n13255	0.00014
21846	n13255	0.00014
n13283	n12963	0.28708
n13284	n13283	0.12862
16691	n13284	0.0361
3819	n13284	0.02628
n13287	n13283	0.01519
n13288	n13287	0.0335
9144	n13288	0.04607
n13290	n13288	0.00016
15055	n13290	0.00876
28076	n13290	0.00014
24389	n13287	0.06527
n17269	n5	0.29229
n17271	n17269	0.0003
n17272	n17271	0.00014
3727	n17272	0.0176
25810	n17272	0.01237
n17277	n17271	0.00014
19198	n17277	0.0516
n17279	n17277	0.01779
11778	n17279	0.03751
37014	n17279	0.00719
n17283	n17269	0.00051
11536	n17283	0.00944
n17285	n17283	0.02579
n17286	n17285	0.00014
5938	n17286	0.08288
n17292	n17286	0.01647
31308	n17292	0.01112
n17294	n17292	0.03259
40749	n17294	0.03333
11578	n17294	0.02262
n17297	n17285	0.02486
24212	n17297	0.04948
n17299	n17297	0.04954
18758	n17299	0.0061
n17301	n17299	0.02368
11291	n17301	0.02677
n17303	n17301	0.01156
40540	n17303	0.0958
7814	n17303	0.04906
n18920	n2	0.00641
n18948	n18920	0.33429
n18949	n18948	0.00249
16189	n18949	0.00251
n18951	n18949	0.00016
n18952	n18951	0.00015
23485	n18952	0.00533
7082	n18952	0.00798
n18955	n18951	0.00014
7673	n18955	0.00531
36173	n18955	0.00531
37260	n18948	0.00801
n20176	n18920	0.15761
n20177	n20176	0.00164
n20178	n20177	0.00014
n20315	n20178	0.27235
n20317	n20315	0.01072
22395	n20317	0.05932
n20505	n20317	0.114
n20544	n20505	0.04062
7246	n20544	0.04261
37833	n20544	0.03143
n20678	n20505	0.02471
n20682	n20678	0.00061
12983	n20682	0.01335
20074	n20682	0.00584
38594	n20678	0.01338
n20733	n20315	0.01579
n20735	n20733	0.03439
28325	n20735	0.01286
1436	n20735	0.10932
n20772	n20733	0.02698
10740	n20772	0.00016
40855	n20772	0.00981
29184	n20178	0.01465
3661	n20177	0.02169
n21770	n20176	0.00229
n21834	n21770	0.00931
n21905	n21834	0.03256
39311	n21905	0.06635
32273	n21905	0.09935
n22840	n21834	0.02597
n22948	n22840	0.03131
n22949	n22948	0.00014
n22950	n22949	0.0024
18272	n22950	0.00725
11129	n22950	0.00485
28411	n22949	0.00595
34213	n22948	0.01213
n23089	n22840	0.03424
n23093	n23089	0.02095
n23096	n23093	0.01419
n23138	n23096	0.0347
n23139	n23138	0.01268
n23143	n23139	0.01925
n23144	n23143	0.02248
n23170	n23144	0.00939
n23185	n23170	0.07314
4555	n23185	0.02857
30835	n23185	0.01547
15363	n23170	0.18207
n23309	n23144	0.05078
n23310	n23309	0.00518
n23311	n23310	0.02981
5577	n23311	0.02061
n23313	n23311	0.00016
n23314	n23313	0.0129
29773	n23314	0.01995
n23320	n23314	0.028
n23321	n23320	0.01466
39427	n23321	0.01034
17748	n23321	0.16615
23611	n23320	0.01718
n23343	n23313	0.00494
39622	n23343	0.00249
31172	n23343	0.0075
n23351	n23310	0.02689
22031	n23351	0.00015
31279	n23351	0.02547
n23363	n23309	0.0062
28304	n23363	0.00996
30528	n23363	0.05719
n23415	n23143	0.12751
n23416	n23415	0.02057
36198	n23416	0.0353
n23440	n23416	0.09305
40486	n23440	0.00016
n23442	n23440	0.00224
38276	n23442	0.00742
29867	n23442	0.05273
n23448	n23415	0.05547
35698	n23448	0.02889
n23450	n23448	0.01142
23914	n23450	0.00016
31187	n23450	0.01774
n23519	n23139	0.06592
31717	n23519	0.01349
28432	n23519	0.01573
n23617	n23138	0.08637
32105	n23617	0.0143
n23623	n23617	0.0137
n23624	n23623	0.00015
11819	n23624	0.01056
n23641	n23624	0.0151
20941	n23641	0.01536
3492	n23641	0.00015
n23653	n23623	0.01368
33	n23653	0.03411
32875	n23653	0.00014
1753	n23096	0.04029
32295	n23093	0.00724
20366	n23089	0.21413
n24142	n21770	0.01423
n24314	n24142	0.04907
n24379	n24314	0.02105
n24384	n24379	0.00439
39689	n24384	0.00736
n24388	n24384	0.00028
32761	n24388	0.00489
28751	n24388	0.0042
5489	n24379	0.01807
n24531	n24314	0.01466
n24585	n24531	0.21644
n24609	n24585	0.23851
5735	n24609	0.00596
26528	n24609	0.00897
22124	n24585	0.27747
n24797	n24531	0.13775
n24798	n24797	0.00016
7006	n24798	0.00028
23294	n24798	0.00985
38077	n24797	0.01083
n24978	n24142	0.05113
24936	n24978	0.01473
n25236	n24978	0.01182
30733	n25236	0.02711
n25637	n25236	0.00347
30486	n25637	0.01504
38576	n25637	0.0049
