child	parent	length
6858	n2041	0.02378
34984	n2041	0.00424
n2044	n2040	0.00372
n2045	n2044	0.00218
5258	n2045	0.00015
n2047	n2045	0.00434
28436	n2047	0.00697
436	n2047	0.04565
9357	n2044	0.00014
n2051	n1949	0.01604
n2052	n2051	0.08703
27958	n2052	0.01175
n2054	n2052	0.01259
6336	n2054	0.03914
29192	n2054	0.00697
n2057	n2051	0.01738
21808	n2057	0.01476
12536	n2057	0.03013
n2061	n1948	0.05276
n2063	n2061	0.04282
569	n2063	0.01214
38028	n2063	0.00385
n2069	n2061	0.01366
n2070	n2069	0.00214
2372	n2070	0.00014
12293	n2070	0.01177
n2073	n2069	0.04706
n2074	n2073	0.0088
17324	n2074	0.01197
n2078	n2074	0.00821
n2079	n2078	0.00164
18811	n2079	0.20626
12736	n2079	0.00554
35944	n2078	0.00239
21695	n2073	0.02705
n2089	n1945	0.03057
23344	n2089	0.0227
n2091	n2089	0.01047
28886	n2091	0.00014
n2093	n2091	0.00014
19751	n2093	0.02194
32543	n2093	0.00234
n2121	n1943	0.01013
17217	n2121	0.00654
n2123	n2121	0.01188
14049	n2123	0.00714
18302	n2123	0.00189
n2136	n1942	0.03805
29451	n2136	0.16349
n2307	n2136	0.04796
13035	n2307	0.01473
20637	n2307	0.01318
n2454	n1940	0.03341
39488	n2454	0.34792
n2550	n2454	0.05921
1993	n2550	0.01592
n2931	n2550	0.02993
2795	n2931	0.05885
29718	n2931	0.01878
n3401	n1939	0.03216
n3404	n3401	0.02363
n3456	n3404	0.07885
n3457	n3456	0.07245
18626	n3457	0.08615
n3459	n3457	0.00802
n3460	n3459	0.00558
n3461	n3460	0.01774
n3462	n3461	0.00336
4573	n3462	0.02869
n3464	n3462	0.00015
13257	n3464	0.02926
10049	n3464	0.05563
n3467	n3461	0.01293
n3468	n3467	0.01833
31536	n3468	0.00554
n3470	n3468	0.01691
586	n3470	0.08904
n3472	n3470	0.00015
14106	n3472	0.02819
n3474	n3472	0.01237
15755	n3474	0.01672
25033	n3474	0.01443
18768	n3467	0.01428
n3478	n3460	0.00466
n3479	n3478	0.00867
n3480	n3479	0.01166
n3481	n3480	0.01487
24112	n3481	0.0186
n3483	n3481	0.04139
9836	n3483	0.01444
17083	n3483	0.03595
n3486	n3480	0.00817
n3487	n3486	0.00217
17032	n3487	0.00935
n3489	n3487	0.0256
28972	n3489	0.00014
n3491	n3489	0.00438
7958	n3491	0.02004
32238	n3491	0.01902
n3494	n3486	0.00014
n3495	n3494	0.00015
27050	n3495	0.01152
n3497	n3495	0.01437
4610	n3497	0.01772
17714	n3497	0.05128
28251	n3494	0.00762
n3501	n3479	0.03009
n3502	n3501	0.01177
21113	n3502	0.04212
n3504	n3502	0.00224
29817	n3504	0.03888
36143	n3504	0.0287
n3507	n3501	0.0109
n3508	n3507	0.01001
14849	n3508	0.03381
n3510	n3508	0.00659
n3511	n3510	0.00302
37808	n3511	0.02234
6091	n3511	0.02444
n3514	n3510	0.00016
3329	n3514	0.00681
n3516	n3514	0.00099
n3517	n3516	0.02107
39183	n3517	0.05025
11077	n3517	0.0041
n3520	n3516	0.00237
39925	n3520	0.00966
16436	n3520	0.00492
n3523	n3507	0.00621
n3524	n3523	0.0028
17788	n3524	0.02343
1113	n3524	0.01064
n3527	n3523	0.00868
n3528	n3527	0.00552
n3529	n3528	0.00166
15463	n3529	0.05849
24926	n3529	0.00986
8439	n3528	0.00778
n3533	n3527	0.00015
n3534	n3533	0.00015
n3535	n3534	0.00394
1423	n3535	0.02444
2337	n3535	0.01842
n3538	n3534	0.00016
18027	n3538	0.01194
32473	n3538	0.01357
n3541	n3533	0.01455
11477	n3541	0.00015
33344	n3541	0.01627
8768	n3478	0.03762
n3545	n3459	0.00015
n3546	n3545	0.0081
10904	n3546	0.01263
n3548	n3546	0.00252
n3549	n3548	0.02713
9506	n3549	0.04007
n3551	n3549	0.04785
24694	n3551	0.0413
36666	n3551	0.10886
22364	n3548	0.00679
n3555	n3545	0.02859
n3556	n3555	0.00412
20510	n3556	0.09291
n3558	n3556	0.01761
4394	n3558	0.09678
27989	n3558	0.04151
n3561	n3555	0.00036
n3562	n3561	0.05572
n3563	n3562	0.00814
13750	n3563	0.0073
n3565	n3563	0.02249
n3566	n3565	0.00322
n3567	n3566	0.00895
n3568	n3567	0.01262
n3569	n3568	0.01218
n3570	n3569	0.00097
n3571	n3570	0.00281
20536	n3571	0.01139
n3573	n3571	0.00239
26597	n3573	0.00726
n3575	n3573	0.01289
23330	n3575	0.00014
n3579	n3575	0.02413
14683	n3579	0.01677
4942	n3579	0.0095
n3582	n3570	0.00015
34937	n3582	0.01218
n3584	n3582	0.00559
2997	n3584	0.00482
32757	n3584	0.00622
37910	n3569	0.03736
28188	n3568	0.01778
11317	n3567	0.01171
n3590	n3566	0.00104
n3591	n3590	0.00012
n3592	n3591	0.0001
n3593	n3592	0.00084
n3594	n3593	0.0076
29849	n3594	0.00965
n3596	n3594	0.0057
n3597	n3596	0.00016
17116	n3597	0.01681
24909	n3597	0.00964
n3606	n3596	0.00204
n3607	n3606	0.00011
n3608	n3607	0.00011
n3609	n3608	0.00212
n3610	n3609	0.00038
n3611	n3610	0.00014
n3612	n3611	0.00235
n3613	n3612	0.0134
19780	n3613	0.03312
n3615	n3613	0.0085
n3616	n3615	0.00014
35560	n3616	0.00953
n3618	n3616	0.00016
7237	n3618	0.00714
n3620	n3618	0.00014
9668	n3620	0.00953
9723	n3620	0.02116
n3623	n3615	0.00015
n3624	n3623	0.00015
31574	n3624	0.01102
n3626	n3624	0.01221
8774	n3626	0.04029
21646	n3626	0.05781
n3629	n3623	0.01789
5031	n3629	0.03466
13315	n3629	0.01287
15770	n3612	0.00713
n3633	n3611	0.00898
19792	n3633	0.00956
n3635	n3633	0.00042
n3636	n3635	0.00015
n3637	n3636	0.00015
n3638	n3637	0.00015
n3639	n3638	0.00013
n3640	n3639	0.00015
n3641	n3640	0.00233
29236	n3641	0.00475
n3643	n3641	0.00015
807	n3643	0.00715
15033	n3643	0.00715
n3646	n3640	0.00168
n3647	n3646	0.00025
11974	n3647	0.00936
n3649	n3647	0.0017
n3650	n3649	0.00314
19620	n3650	0.00629
24406	n3650	0.00237
25043	n3649	0.00955
23141	n3646	0.00934
34576	n3639	0.00951
20859	n3638	0.01194
n3657	n3637	0.00645
57	n3657	0.015
11688	n3657	0.00882
n3660	n3636	0.00675
2510	n3660	0.01474
n3662	n3660	0.00011
29643	n3662	0.05377
n3664	n3662	0.00015
31384	n3664	0.00715
n3666	n3664	0.0046
17408	n3666	0.00718
35613	n3666	0.00717
n3669	n3635	0.00236
11302	n3669	0.00717
36686	n3669	0.00719
16676	n3610	0.00955
11543	n3609	0.00956
n3674	n3608	0.00018
n3675	n3674	0.00208
n3676	n3675	0.00013
n3677	n3676	0.0001
n3678	n3677	0.00236
4726	n3678	0.00717
30034	n3678	0.00959
n3681	n3677	0.00013
n3682	n3681	0.00015
n3683	n3682	0.00012
n3684	n3683	0.00293
25032	n3684	0.00728
n3686	n3684	0.00534
4038	n3686	0.01832
15147	n3686	0.01819
n3689	n3683	0.00015
n3690	n3689	0.003
n3691	n3690	0.00016
n3692	n3691	0.00015
24525	n3692	0.00714
n3694	n3692	0.00015
26616	n3694	0.00715
n3696	n3694	0.00014
n3697	n3696	0.00301
n3698	n3697	0.00015
26220	n3698	0.00717
n3700	n3698	0.00014
9789	n3700	0.00964
n3702	n3700	0.00016
n3703	n3702	0.00341
14298	n3703	0.00951
n3705	n3703	0.00391
1998	n3705	0.00207
n3707	n3705	0.0047
31895	n3707	0.00655
12422	n3707	0.0005
28064	n3702	0.00472
19078	n3697	0.00715
6193	n3696	0.00715
9206	n3691	0.00476
5480	n3690	0.00716
31802	n3689	0.00819
n3716	n3682	0.00236
32813	n3716	0.00717
19580	n3716	0.00958
18505	n3681	0.01196
n3720	n3676	0.00238
1041	n3720	0.00718
26212	n3720	0.00717
37695	n3675	0.01682
17915	n3674	0.00957
n3725	n3607	0.00298
n3726	n3725	0.00202
24275	n3726	0.00399
27968	n3726	0.00245
n3729	n3725	0.00015
n3730	n3729	0.00777
29125	n3730	0.00664
n3732	n3730	0.012
19948	n3732	0.00725
n3734	n3732	0.00016
14277	n3734	0.00413
6200	n3734	0.02466
n3739	n3729	0.00014
n3740	n3739	0.00014
32892	n3740	0.00476
n3742	n3740	0.00014
n3743	n3742	0.00016
24958	n3743	0.00476
n3745	n3743	0.00015
n3746	n3745	0.00238
10693	n3746	0.00238
n3748	n3746	0.00235
6195	n3748	0.0048
901	n3748	0.00959
n3751	n3745	0.00014
33189	n3751	0.00477
n3753	n3751	0.00014
33069	n3753	0.00475
n3755	n3753	0.00014
n3756	n3755	0.00237
25614	n3756	0.00475
n3758	n3756	0.00014
32175	n3758	0.00719
35902	n3758	0.00475
n3761	n3755	0.00014
n3762	n3761	0.00014
7800	n3762	0.00718
n3764	n3762	0.00014
5309	n3764	0.00475
n3766	n3764	0.00014
3564	n3766	0.00475
n3768	n3766	0.00014
n3769	n3768	0.00014
32960	n3769	0.00715
n3771	n3769	0.00014
24536	n3771	0.00475
n3773	n3771	0.00014
6208	n3773	0.00476
n3775	n3773	0.00014
17005	n3775	0.00475
n3777	n3775	0.00014
n3778	n3777	0.00014
n3779	n3778	0.00014
n3780	n3779	0.00014
n3781	n3780	0.00014
n3782	n3781	0.00014
n3783	n3782	0.00014
n3784	n3783	0.00014
32811	n3784	0.00475
n3786	n3784	0.00014
n3787	n3786	0.00014
25385	n3787	0.00475
n3789	n3787	0.00014
32897	n3789	0.00475
n3791	n3789	0.01702
26781	n3791	0.0061
3465	n3791	0.00613
20627	n3786	0.00475
1291	n3783	0.00476
16011	n3782	0.00475
23574	n3781	0.00475
10682	n3780	0.00475
13488	n3779	0.00477
28862	n3778	0.00475
25034	n3777	0.00475
37469	n3768	0.00475
30021	n3761	0.00715
5822	n3742	0.00475
25125	n3739	0.00721
n3806	n3606	0.00016
n3807	n3806	0.0116
n3808	n3807	0.0047
39599	n3808	0.01918
n3810	n3808	0.00475
4688	n3810	0.00954
n3812	n3810	0.00016
n3813	n3812	0.00833
29636	n3813	0.00294
34151	n3813	0.02666
5907	n3812	0.01043
n3817	n3807	0.00015
n3818	n3817	0.00672
n3819	n3818	0.00014
n3820	n3819	0.00016
22900	n3820	0.00955
n3822	n3820	0.00015
n3823	n3822	0.00016
n3824	n3823	0.00016
n3825	n3824	0.00268
32497	n3825	0.00821
36882	n3825	0.00716
n3828	n3824	0.00495
306	n3828	0.00482
3848	n3828	0.00499
n3831	n3823	0.00481
15541	n3831	0.00474
16115	n3831	0.02446
28538	n3822	0.00014
n3835	n3819	0.00219
36514	n3835	0.01227
n3837	n3835	0.00016
19034	n3837	0.00715
19153	n3837	0.02234
n3840	n3818	0.00122
n3841	n3840	0.0001
n3842	n3841	0.00237
20302	n3842	0.00717
29822	n3842	0.00717
n3845	n3841	0.00043
n3846	n3845	0.00833
39221	n3846	0.00014
n3848	n3846	0.00332
5006	n3848	0.00644
10661	n3848	0.02155
n3851	n3845	0.00246
22276	n3851	0.00956
n3853	n3851	0.00015
n3854	n3853	0.00015
21104	n3854	0.00715
n3856	n3854	0.00246
21738	n3856	0.00745
36523	n3856	0.00717
22784	n3853	0.00715
26699	n3840	0.00955
n3861	n3817	0.00592
31826	n3861	0.00715
n3863	n3861	0.00015
12447	n3863	0.00715
n3865	n3863	0.0059
n3866	n3865	0.0032
28934	n3866	0.02174
n3868	n3866	0.01044
n3869	n3868	0.00769
12797	n3869	0.01511
n3871	n3869	0.00377
14529	n3871	0.00717
n3873	n3871	0.00015
27904	n3873	0.01887
n3875	n3873	0.00015
15285	n3875	0.01051
24549	n3875	0.01075
34940	n3868	0.00868
n3879	n3865	0.00016
n3880	n3879	0.02972
n3881	n3880	0.00789
n3882	n3881	0.00542
15898	n3882	0.00962
n3884	n3882	0.00439
31244	n3884	0.02347
n3886	n3884	0.0031
39883	n3886	0.00698
663	n3886	0.00698
n3889	n3881	0.01624
n3890	n3889	0.00015
n3891	n3890	0.00014
26769	n3891	0.02122
14026	n3891	0.007
26142	n3890	0.007
n3895	n3889	0.00386
n3896	n3895	0.01723
7537	n3896	0.02697
23615	n3896	0.01621
n3899	n3895	0.00287
894	n3899	0.00719
31242	n3899	0.00884
36579	n3880	0.00723
n3903	n3879	0.00016
n3904	n3903	0.00015
n3905	n3904	0.00534
n3906	n3905	0.0023
26815	n3906	0.02876
8519	n3906	0.00714
n3909	n3905	0.00178
n3910	n3909	0.01636
1438	n3910	0.00585
n3912	n3910	0.01095
n3913	n3912	0.01381
n3914	n3913	0.01287
15218	n3914	0.00014
30159	n3914	0.01429
n3917	n3913	0.03768
38022	n3917	0.02204
5622	n3917	0.06846
25171	n3912	0.02707
n3921	n3909	0.0001
n3922	n3921	0.01524
24611	n3922	0.01058
n3924	n3922	0.00015
40555	n3924	0.01902
n3926	n3924	0.00014
16798	n3926	0.01883
10730	n3926	0.02386
n3929	n3921	0.00016
31012	n3929	0.03609
n3931	n3929	0.00436
n3932	n3931	0.02299
n3933	n3932	0.00356
4138	n3933	0.00704
n3935	n3933	0.00014
12528	n3935	0.00947
35956	n3935	0.01818
n3938	n3932	0.00085
n3939	n3938	0.02859
n3940	n3939	0.0184
28227	n3940	0.00847
24645	n3940	0.00397
19005	n3939	0.00016
n3944	n3938	0.00776
31023	n3944	0.01869
2274	n3944	0.08472
17197	n3931	0.00958
23881	n3904	0.04101
n3950	n3903	0.04032
n3951	n3950	0.00049
26672	n3951	0.06715
23521	n3951	0.01254
n3954	n3950	0.00435
n3955	n3954	0.00299
17462	n3955	0.03312
n3957	n3955	0.02645
5647	n3957	0.01381
n3959	n3957	0.04093
4376	n3959	0.03963
824	n3959	0.00322
30576	n3954	0.03164
19800	n3806	0.02646
n3965	n3593	0.00801
n3966	n3965	0.00126
n3967	n3966	0.00963
24036	n3967	0.01471
12185	n3967	0.00234
n3970	n3966	0.0001
17541	n3970	0.0096
n3972	n3970	0.0001
20120	n3972	0.00014
n3974	n3972	0.0001
31219	n3974	0.00959
n3976	n3974	0.00029
n3977	n3976	0.00382
4146	n3977	0.00188
30200	n3977	0.00482
n3980	n3976	0.00592
n3981	n3980	0.00051
n3982	n3981	0.00111
n3983	n3982	0.00015
n3984	n3983	0.00681
13716	n3984	0.01198
n3986	n3984	0.00351
n3987	n3986	0.00424
40035	n3987	0.0172
n3989	n3987	0.00646
n3990	n3989	0.00015
n3991	n3990	0.00823
4263	n3991	0.00944
n3993	n3991	0.00015
9997	n3993	0.01173
n3995	n3993	0.00899
n3996	n3995	0.03172
n3997	n3996	0.01201
n3998	n3997	0.00014
30312	n3998	0.01784
n4000	n3998	0.01868
26563	n4000	0.03119
12753	n4000	0.00015
37140	n3997	0.02985
33663	n3996	0.00697
28667	n3995	0.00197
24772	n3990	0.02505
n4007	n3989	0.00015
36273	n4007	0.00869
n4009	n4007	0.00976
5827	n4009	0.0099
n4011	n4009	0.0063
n4012	n4011	0.00219
11986	n4012	0.02376
n4014	n4012	0.00365
21905	n4014	0.01808
n4016	n4014	0.01679
18283	n4016	0.02466
27243	n4016	0.01327
835	n4011	0.03259
n4020	n3986	0.0179
7427	n4020	0.0092
28308	n4020	0.05509
n4023	n3983	0.0057
n4024	n4023	0.0056
675	n4024	0.00238
25001	n4024	0.00962
n4027	n4023	0.0112
9777	n4027	0.01212
n4029	n4027	0.00014
4101	n4029	0.0165
31599	n4029	0.0201
n4032	n3982	0.00015
17557	n4032	0.00472
n4034	n4032	0.00014
35572	n4034	0.01187
5100	n4034	0.00472
1023	n3981	0.00689
n4038	n3980	0.00068
n4039	n4038	0.00015
n4040	n4039	0.00235
27193	n4040	0.00474
29766	n4040	0.0095
n4043	n4039	0.00016
28279	n4043	0.01181
30071	n4043	0.00234
30560	n4038	0.00753
39769	n3965	0.00195
n4048	n3592	0.007
18322	n4048	0.00016
n4050	n4048	0.00015
n4051	n4050	0.0049
14715	n4051	0.00014
24617	n4051	0.03377
n4054	n4050	0.00237
20140	n4054	0.01217
37252	n4054	0.00726
n4057	n3591	0.00023
n4058	n4057	0.00057
n4059	n4058	0.00028
n4060	n4059	0.00022
n4061	n4060	0.00187
22306	n4061	0.00189
27730	n4061	0.00578
n4064	n4060	0.00222
n4065	n4064	0.00953
40299	n4065	0.02199
1807	n4065	0.007
n4068	n4064	0.00042
n4069	n4068	0.00013
n4070	n4069	0.00187
37244	n4070	0.00961
n4072	n4070	0.00294
35280	n4072	0.0093
n4074	n4072	0.00291
n4075	n4074	0.00014
n4076	n4075	0.01603
10520	n4076	0.00014
33190	n4076	0.05538
17438	n4075	0.00014
38752	n4074	0.00572
n4081	n4069	0.00014
n4082	n4081	0.00015
8094	n4082	0.00958
n4084	n4082	0.00016
22524	n4084	0.00756
n4086	n4084	0.00014
n4087	n4086	0.00015
n4088	n4087	0.00014
2155	n4088	0.00376
n4090	n4088	0.00016
n4091	n4090	0.00015
453	n4091	0.00754
n4093	n4091	0.00016
n4094	n4093	0.00014
n4095	n4094	0.00475
n4096	n4095	0.0023
39190	n4096	0.00235
36550	n4096	0.00479
n4099	n4095	0.00015
n4100	n4099	0.00015
n4101	n4100	0.00247
1356	n4101	0.0051
13057	n4101	0.00238
26454	n4100	0.00716
n4105	n4099	0.00016
16975	n4105	0.00957
5224	n4105	0.00711
n4108	n4094	0.0028
33411	n4108	0.00964
n4110	n4108	0.00014
9707	n4110	0.01752
34696	n4110	0.01442
13791	n4093	0.00961
n4114	n4090	0.00187
17381	n4114	0.01203
10251	n4114	0.00566
n4117	n4087	0.00188
8070	n4117	0.00014
n4119	n4117	0.00014
7316	n4119	0.0072
25631	n4119	0.00718
33712	n4086	0.00014
27952	n4081	0.00716
n4126	n4068	0.00029
n4129	n4126	0.00279
11310	n4129	0.00717
3327	n4129	0.00901
n4132	n4126	0.00011
n4133	n4132	0.00238
39404	n4133	0.00721
6674	n4133	0.0072
n4136	n4132	0.00012
n4139	n4136	0.00778
n4140	n4139	0.00264
n4141	n4140	0.00013
n4142	n4141	0.00011
n4143	n4142	0.00237
32173	n4143	0.00718
n4145	n4143	0.00238
31017	n4145	0.00239
35213	n4145	0.00478
n4148	n4142	0.00011
n4149	n4148	0.00016
n4150	n4149	0.01352
17881	n4150	0.00718
n4152	n4150	0.00015
n4153	n4152	0.00014
7911	n4153	0.00717
37460	n4153	0.04585
14429	n4152	0.01204
n4157	n4149	0.0076
n4158	n4157	0.00014
n4159	n4158	0.00014
n4162	n4159	0.01062
20155	n4162	0.00724
n4164	n4162	0.0164
18263	n4164	0.03412
n4166	n4164	0.00014
3316	n4166	0.03081
16283	n4166	0.01905
13621	n4159	0.00719
27584	n4158	0.02242
n4173	n4157	0.00471
15127	n4173	0.01669
21259	n4173	0.0024
n4176	n4148	0.00524
20508	n4176	0.00016
24420	n4176	0.02519
n4179	n4141	0.00238
38778	n4179	0.00719
34951	n4179	0.0072
215	n4140	0.00959
37828	n4139	0.00959
25273	n4136	0.00959
n4185	n4059	0.00596
26543	n4185	0.00188
n4187	n4185	0.00015
n4188	n4187	0.02148
27436	n4188	0.0042
36601	n4188	0.02826
34578	n4187	0.00729
n4192	n4058	0.00379
n4193	n4192	0.00189
14744	n4193	0.00381
10630	n4193	0.00718
n4196	n4192	0.00016
22668	n4196	0.00718
23186	n4196	0.00718
n4199	n4057	0.00183
n4200	n4199	0.00015
4122	n4200	0.00718
n4202	n4200	0.00014
32909	n4202	0.00719
n4204	n4202	0.00015
27214	n4204	0.00718
n4206	n4204	0.00765
24774	n4206	0.00478
n4208	n4206	0.00014
40024	n4208	0.00718
22740	n4208	0.0164
n4211	n4199	0.00016
33265	n4211	0.00372
n4213	n4211	0.008
20676	n4213	0.00475
n4215	n4213	0.00203
n4216	n4215	0.00201
36815	n4216	0.01345
n4220	n4216	0.00014
27878	n4220	0.00015
9609	n4220	0.00971
22067	n4215	0.00187
n4224	n3590	0.00395
n4225	n4224	0.02302
1455	n4225	0.02021
30329	n4225	0.00345
34912	n4224	0.00899
n4229	n3565	0.00015
n4230	n4229	0.00015
n4231	n4230	0.00014
20978	n4231	0.00627
n4233	n4231	0.00355
7405	n4233	0.00753
n4235	n4233	0.00016
2479	n4235	0.00965
n4237	n4235	0.00237
40113	n4237	0.02431
40695	n4237	0.00014
n4240	n4230	0.00188
7170	n4240	0.01132
n4242	n4240	0.00015
n4243	n4242	0.00016
21732	n4243	0.00478
n4245	n4243	0.00014
n4246	n4245	0.00011
n4247	n4246	0.00067
n4248	n4247	0.00018
n4249	n4248	0.00014
n4250	n4249	0.00014
n4251	n4250	0.00014
n4252	n4251	0.00014
n4253	n4252	0.00014
n4254	n4253	0.00014
n4255	n4254	0.00014
n4256	n4255	0.00014
n4257	n4256	0.00014
n4258	n4257	0.00014
n4259	n4258	0.00014
23146	n4259	0.00477
n4261	n4259	0.00014
13102	n4261	0.00478
n4263	n4261	0.00014
n4264	n4263	0.00014
n4265	n4264	0.00014
n4266	n4265	0.00014
23516	n4266	0.00479
n4268	n4266	0.00015
26967	n4268	0.00478
n4270	n4268	0.01094
18913	n4270	0.00964
n4272	n4270	0.00016
26014	n4272	0.00718
n4274	n4272	0.00016
10036	n4274	0.00717
n4276	n4274	0.00016
13967	n4276	0.00718
27306	n4276	0.03475
29260	n4265	0.00477
26752	n4264	0.00717
17512	n4263	0.00478
15610	n4258	0.00478
12889	n4257	0.00478
178	n4256	0.00477
36773	n4255	0.00478
6154	n4254	0.00477
11192	n4253	0.00478
28614	n4252	0.00384
23813	n4251	0.00478
13885	n4250	0.00477
37139	n4249	0.00478
12028	n4248	0.00479
n4293	n4247	0.00477
26128	n4293	0.00478
31513	n4293	0.00478
21152	n4246	0.00477
n4297	n4245	0.00239
25423	n4297	0.00238
18965	n4297	0.00719
37017	n4242	0.00562
n4301	n4229	0.00016
n4302	n4301	0.00016
37669	n4302	0.00717
n4304	n4302	0.00015
8861	n4304	0.00717
34914	n4304	0.00959
n4307	n4301	0.00237
7387	n4307	0.00963
24732	n4307	0.00238
n4310	n3562	0.01068
2171	n4310	0.01199
n4312	n4310	0.0025
33002	n4312	0.02663
n4314	n4312	0.01476
n4315	n4314	0.00014
n4316	n4315	0.00015
n4317	n4316	0.01803
7128	n4317	0.02376
n4319	n4317	0.0242
n4320	n4319	0.02402
4614	n4320	0.05087
3814	n4320	0.01684
n4323	n4319	0.0234
4390	n4323	0.10615
20784	n4323	0.08807
n4326	n4316	0.00167
n4327	n4326	0.01713
2776	n4327	0.00729
n4329	n4327	0.00014
9814	n4329	0.00953
35253	n4329	0.03888
n4332	n4326	0.00549
40082	n4332	0.02463
26982	n4332	0.02901
n4335	n4315	0.00712
6823	n4335	0.01203
15702	n4335	0.01949
n4338	n4314	0.03974
n4339	n4338	0.02889
n4340	n4339	0.00808
29748	n4340	0.00485
12173	n4340	0.00886
n4343	n4339	0.02556
n4344	n4343	0.03097
n4345	n4344	0.01566
n4346	n4345	0.02811
19517	n4346	0.02466
25818	n4346	0.06059
2713	n4345	0.02421
n4350	n4344	0.04737
n4351	n4350	0.04408
n4352	n4351	0.02046
n4353	n4352	0.03254
2392	n4353	0.014
5127	n4353	0.01485
n4356	n4352	0.05581
31938	n4356	0.00964
n4358	n4356	0.03571
24152	n4358	0.12064
19168	n4358	0.06215
14184	n4351	0.05805
n4362	n4350	0.024
34976	n4362	0.0136
n4364	n4362	0.04281
n4365	n4364	0.04425
21587	n4365	0.05431
18414	n4365	0.00014
14128	n4364	0.16504
n4369	n4343	0.0287
15930	n4369	0.08816
11429	n4369	0.04777
n4372	n4338	0.02474
16875	n4372	0.05694
n4374	n4372	0.00415
n4375	n4374	0.03501
23007	n4375	0.02718
n4377	n4375	0.03934
6245	n4377	0.01012
24905	n4377	0.03926
n4380	n4374	0.00624
40653	n4380	0.01893
n4382	n4380	0.01503
30426	n4382	0.04833
n4384	n4382	0.02631
n4385	n4384	0.02388
5776	n4385	0.06257
20277	n4385	0.04404
n4388	n4384	0.01099
28310	n4388	0.07847
40209	n4388	0.02949
2670	n3561	0.08014
32420	n3456	0.16654
n4441	n3404	0.10936
n4442	n4441	0.01425
n4443	n4442	0.00594
n4444	n4443	0.00335
n4445	n4444	0.00696
9715	n4445	0.01219
10966	n4445	0.00015
n4448	n4444	0.0042
n4449	n4448	0.01852
23857	n4449	0.02517
26684	n4449	0.01212
n4452	n4448	0.00404
n4453	n4452	0.00016
4295	n4453	0.03197
n4455	n4453	0.00558
n4456	n4455	0.00014
n4457	n4456	0.00014
n4458	n4457	0.00016
n4459	n4458	0.00218
n4460	n4459	0.00014
36204	n4460	0.00656
7181	n4460	0.00657
12813	n4459	0.00657
n4464	n4458	0.00015
n4465	n4464	0.00014
n4466	n4465	0.00014
n4467	n4466	0.00015
n4468	n4467	0.00177
n4469	n4468	0.00357
12968	n4469	0.00661
n4471	n4469	0.00015
9208	n4471	0.00202
n4473	n4471	0.01051
32187	n4473	0.02918
34202	n4473	0.04093
n4476	n4468	0.00016
n4477	n4476	0.00443
33932	n4477	0.00211
38612	n4477	0.0223
n4480	n4476	0.00216
4743	n4480	0.00439
10276	n4480	0.00439
n4483	n4467	0.00015
n4484	n4483	0.00014
n4485	n4484	0.00015
n4486	n4485	0.00013
n4487	n4486	0.00277
18746	n4487	0.00587
n4490	n4487	0.00436
8806	n4490	0.00438
n4492	n4490	0.0021
n4493	n4492	0.00016
427	n4493	0.0043
n4495	n4493	0.0044
13032	n4495	0.00014
30078	n4495	0.00882
10084	n4492	0.00661
n4502	n4486	0.00017
