child	parent	length
n273	n272	0.00015
37956	n273	0.00584
n275	n273	0.00014
n276	n275	0.00352
n277	n276	0.00973
n278	n277	0.0204
37259	n278	0.01125
n280	n278	0.00541
12992	n280	0.00309
n282	n280	0.0259
n283	n282	0.01078
5989	n283	0.00513
2127	n283	0.00554
n288	n282	0.00306
17464	n288	0.01389
22614	n288	0.02589
n291	n277	0.01955
28969	n291	0.00016
n293	n291	0.01662
n294	n293	0.04036
38197	n294	0.00164
n296	n294	0.02242
39519	n296	0.00014
39931	n296	0.00801
n299	n293	0.01036
15997	n299	0.00626
23391	n299	0.00994
n302	n276	0.01841
29057	n302	0.04814
n304	n302	0.02031
n306	n304	0.07184
13287	n306	0.06693
18483	n306	0.04772
19150	n304	0.02221
n319	n275	0.0116
n320	n319	0.01239
n321	n320	0.006
n322	n321	0.03654
5441	n322	0.01159
n324	n322	0.00031
37519	n324	0.00935
n326	n324	0.02013
34164	n326	0.00747
n328	n326	0.01196
4256	n328	0.03023
11931	n328	0.00717
5920	n321	0.03201
5180	n320	0.06854
n333	n319	0.00224
12735	n333	0.03506
n335	n333	0.00484
27072	n335	0.01726
n337	n335	0.00993
3890	n337	0.02728
8771	n337	0.00479
n340	n272	0.02131
n341	n340	0.00015
9065	n341	0.01083
n343	n341	0.00243
39196	n343	0.01
n347	n343	0.03533
15032	n347	0.00538
18639	n347	0.04717
30155	n340	0.01308
n351	n269	0.0116
40465	n351	0.00493
22421	n351	0.00577
n354	n80	0.02141
22772	n354	0.00719
26785	n354	0.01068
n357	n41	0.00014
33362	n357	0.09318
26658	n357	0.01703
n362	n6	0.00879
n363	n362	0.00602
n364	n363	0.01736
n365	n364	0.01184
n366	n365	0.00887
n367	n366	0.01901
n368	n367	0.01845
6686	n368	0.06779
n370	n368	0.00683
n371	n370	0.01096
n372	n371	0.01266
n373	n372	0.00015
12315	n373	0.01559
n375	n373	0.00015
n376	n375	0.01798
13324	n376	0.03601
33997	n376	0.01768
1806	n375	0.00994
n382	n372	0.024
18155	n382	0.01263
36608	n382	0.02576
n385	n371	0.00616
n386	n385	0.00324
n387	n386	0.00016
n388	n387	0.00014
n389	n388	0.00015
40281	n389	0.0099
n391	n389	0.00015
n392	n391	0.00014
n393	n392	0.00011
n394	n393	0.00243
14756	n394	0.01252
10785	n394	0.00998
n397	n393	0.00011
n398	n397	0.0106
4530	n398	0.03248
n400	n398	0.01307
25330	n400	0.03395
n402	n400	0.00035
19651	n402	0.04779
34485	n402	0.01844
n405	n397	0.00015
n406	n405	0.00746
4439	n406	0.01241
2626	n406	0.00501
n411	n405	0.0061
n412	n411	0.00715
5134	n412	0.03483
n414	n412	0.00906
33579	n414	0.02845
n416	n414	0.01251
33839	n416	0.05107
n418	n416	0.01735
27912	n418	0.0121
n420	n418	0.00015
10538	n420	0.01093
12647	n420	0.04849
n423	n411	0.00014
9084	n423	0.00743
35406	n423	0.00247
19521	n392	0.00014
29769	n391	0.00994
40122	n388	0.02483
30629	n387	0.01994
20837	n386	0.00993
n435	n385	0.02152
34962	n435	0.04447
n439	n435	0.00016
n440	n439	0.0023
10747	n440	0.00743
n442	n440	0.00248
n443	n442	0.00473
n444	n443	0.00678
n445	n444	0.00649
21069	n445	0.00884
29220	n445	0.02464
36736	n444	0.00015
23089	n443	0.00264
n450	n442	0.0029
n451	n450	0.00957
4009	n451	0.00574
31918	n451	0.00416
661	n450	0.01179
n455	n439	0.00015
n456	n455	0.00015
n457	n456	0.00241
5335	n457	0.00746
10031	n457	0.00741
n462	n456	0.00027
30891	n462	0.00014
n464	n462	0.00014
8281	n464	0.00993
n466	n464	0.00354
18815	n466	0.00741
29911	n466	0.01807
n469	n455	0.00014
n474	n469	0.00422
224	n474	0.00897
24971	n474	0.03037
11788	n469	0.00989
n478	n370	0.00272
n479	n478	0.00266
n480	n479	0.00014
n482	n480	0.0003
2271	n482	0.00997
n484	n482	0.00015
n485	n484	0.00497
10420	n485	0.00498
15712	n485	0.00751
n488	n484	0.00015
n489	n488	0.00265
38631	n489	0.00772
n491	n489	0.02394
10429	n491	0.13046
27010	n491	0.02709
n494	n488	0.033
n495	n494	0.00016
n496	n495	0.00235
3120	n496	0.00593
n498	n496	0.00014
21296	n498	0.01195
n500	n498	0.00207
33618	n500	0.03242
3158	n500	0.02272
34454	n495	0.00798
14280	n494	0.00584
39006	n480	0.01644
n507	n479	0.01048
n508	n507	0.00015
n509	n508	0.00064
n510	n509	0.00024
n511	n510	0.00016
n512	n511	0.01157
n513	n512	0.00014
13939	n513	0.00247
n515	n513	0.00014
n516	n515	0.00509
32027	n516	0.02191
n518	n516	0.01689
5884	n518	0.03106
18306	n518	0.0195
n521	n515	0.0077
n522	n521	0.01973
22986	n522	0.0149
n524	n522	0.00255
588	n524	0.01959
31544	n524	0.00487
16285	n521	0.03693
27207	n512	0.01253
n529	n511	0.00234
9038	n529	0.00505
n531	n529	0.0433
36673	n531	0.04311
n533	n531	0.05204
23798	n533	0.15363
n535	n533	0.00539
3592	n535	0.12049
28774	n535	0.01701
n538	n510	0.00865
22825	n538	0.01279
n540	n538	0.00891
12027	n540	0.01017
23865	n540	0.01297
n543	n509	0.00533
25605	n543	0.00534
27404	n543	0.01416
22073	n508	0.00993
n547	n507	0.00016
n548	n547	0.00234
n549	n548	0.00583
38853	n549	0.0028
8969	n549	0.01363
n552	n548	0.01217
39903	n552	0.00014
n554	n552	0.00396
10392	n554	0.04631
13309	n554	0.00742
14081	n547	0.00014
1944	n478	0.00748
n559	n367	0.01628
39783	n559	0.00732
n561	n559	0.02604
n562	n561	0.0179
11132	n562	0.0098
n564	n562	0.00014
n565	n564	0.00014
32678	n565	0.00014
n567	n565	0.00015
n568	n567	0.00239
n569	n568	0.00014
10818	n569	0.00738
31461	n569	0.00736
16905	n568	0.00737
n573	n567	0.00016
n574	n573	0.0024
11975	n574	0.0074
n576	n574	0.00242
n577	n576	0.0049
39189	n577	0.00742
7795	n577	0.02513
n580	n576	0.00241
22944	n580	0.00245
38342	n580	0.00739
n583	n573	0.00014
n584	n583	0.00318
20880	n584	0.02224
38995	n584	0.00937
n587	n583	0.00014
9387	n587	0.00758
32245	n587	0.00014
n590	n564	0.00246
28781	n590	0.01983
9563	n590	0.04311
n593	n561	0.00372
8798	n593	0.01293
n595	n593	0.00015
29543	n595	0.06532
36660	n595	0.01237
n598	n366	0.01984
22217	n598	0.09865
n600	n598	0.04085
n659	n600	0.05933
21934	n659	0.00489
n661	n659	0.00016
7932	n661	0.00497
n663	n661	0.00245
16110	n663	0.00749
26052	n663	0.00749
n666	n600	0.03835
n667	n666	0.0066
n668	n667	0.00332
n669	n668	0.00481
n670	n669	0.01904
14699	n670	0.01186
n672	n670	0.00015
4154	n672	0.00991
16736	n672	0.00016
n675	n669	0.0172
n676	n675	0.0007
22406	n676	0.148
n678	n676	0.01192
n679	n678	0.00015
n680	n679	0.00016
33552	n680	0.00014
n682	n680	0.00015
11445	n682	0.0344
32318	n682	0.00999
n685	n679	0.00664
16846	n685	0.00665
21437	n685	0.00949
n688	n678	0.00267
15494	n688	0.00756
n690	n688	0.00342
21814	n690	0.02447
27281	n690	0.04066
1287	n675	0.02032
n694	n668	0.02183
28571	n694	0.03136
n696	n694	0.00889
n697	n696	0.00283
n698	n697	0.00499
21529	n698	0.00229
2177	n698	0.06306
21769	n697	0.05746
38546	n696	0.03332
n703	n667	0.00014
9824	n703	0.01259
13691	n703	0.01047
n706	n666	0.03203
39966	n706	0.05259
27325	n706	0.0273
n731	n365	0.13304
9804	n731	0.02539
n733	n731	0.01308
17791	n733	0.06065
n735	n733	0.01881
6731	n735	0.00016
n737	n735	0.01227
21531	n737	0.0325
26668	n737	0.00016
n740	n364	0.01035
n741	n740	0.05859
24718	n741	0.0776
n743	n741	0.0413
9295	n743	0.0769
n745	n743	0.00413
282	n745	0.0273
35396	n745	0.00296
n748	n740	0.01553
n750	n748	0.02333
n751	n750	0.00746
n754	n751	0.08258
n755	n754	0.02679
17275	n755	0.02954
n757	n755	0.00874
n760	n757	0.00817
34927	n760	0.01078
22052	n760	0.00735
5533	n757	0.00014
n858	n754	0.06318
n872	n858	0.01241
n879	n872	0.04238
4881	n879	0.00897
n881	n879	0.00233
10366	n881	0.0136
20086	n881	0.05251
22567	n872	0.07427
4149	n858	0.03476
n1647	n751	0.02844
n1648	n1647	0.0869
22120	n1648	0.00522
n1650	n1648	0.0209
n1651	n1650	0.01061
n1652	n1651	0.00987
12380	n1652	0.00014
n1654	n1652	0.00015
n1655	n1654	0.00756
38177	n1655	0.01255
n1657	n1655	0.00014
20842	n1657	0.01254
19676	n1657	0.00014
n1660	n1654	0.00569
33715	n1660	0.02476
1816	n1660	0.01746
n1663	n1651	0.00908
n1664	n1663	0.01495
n1665	n1664	0.01171
27609	n1665	0.01467
n1667	n1665	0.00015
5051	n1667	0.00014
n1669	n1667	0.00015
6322	n1669	0.00548
337	n1669	0.00969
n1672	n1664	0.01182
n1673	n1672	0.00409
25800	n1673	0.00015
n1675	n1673	0.01411
n1676	n1675	0.00015
n1677	n1676	0.00015
n1678	n1677	0.00016
19129	n1678	0.00014
n1680	n1678	0.00016
29974	n1680	0.00996
12604	n1680	0.01439
7662	n1677	0.02287
n1684	n1676	0.00291
36425	n1684	0.00747
33459	n1684	0.01181
n1687	n1675	0.00889
805	n1687	0.01176
31272	n1687	0.07352
40132	n1672	0.07156
n1691	n1663	0.01521
n1692	n1691	0.00263
26921	n1692	0.03223
27242	n1692	0.05643
21561	n1691	0.01937
n1696	n1650	0.02008
4605	n1696	0.01043
n1698	n1696	0.02302
26017	n1698	0.02179
n1702	n1698	0.01681
20611	n1702	0.01109
5724	n1702	0.05796
n1730	n1647	0.09212
38170	n1730	0.01497
n1732	n1730	0.00633
5032	n1732	0.05319
n1734	n1732	0.00294
n1735	n1734	0.00015
33155	n1735	0.00014
n1737	n1735	0.00016
15442	n1737	0.00586
n1739	n1737	0.00014
n1740	n1739	0.00307
34664	n1740	0.00881
n1742	n1740	0.00909
n1743	n1742	0.01039
20701	n1743	0.01264
19276	n1743	0.07226
34430	n1742	0.05165
n1747	n1739	0.00016
n1748	n1747	0.0292
10253	n1748	0.06054
34658	n1748	0.03533
864	n1747	0.00392
n1752	n1734	0.00356
n1753	n1752	0.00015
n1754	n1753	0.00489
38719	n1754	0.00503
n1756	n1754	0.00015
17356	n1756	0.005
n1758	n1756	0.00497
20511	n1758	0.01821
22060	n1758	0.00771
n1761	n1753	0.00244
7517	n1761	0.00759
n1763	n1761	0.00244
n1764	n1763	0.0049
854	n1764	0.00503
23280	n1764	0.00014
37474	n1763	0.00759
n1768	n1752	0.00014
n1769	n1768	0.00014
12828	n1769	0.01011
34606	n1769	0.00752
6000	n1768	0.00014
n1789	n750	0.17692
n1790	n1789	0.0024
n1791	n1790	0.00016
34214	n1791	0.00891
n1793	n1791	0.00014
n1794	n1793	0.00015
n1795	n1794	0.00015
n1796	n1795	0.0045
3874	n1796	0.00667
n1798	n1796	0.00229
n1799	n1798	0.00221
5515	n1799	0.00439
n1801	n1799	0.00015
6535	n1801	0.00443
9851	n1801	0.00444
3078	n1798	0.06543
n1805	n1795	0.00016
12946	n1805	0.00884
n1807	n1805	0.00662
14607	n1807	0.00668
n1809	n1807	0.00014
7052	n1809	0.00014
8028	n1809	0.00014
n1812	n1794	0.00014
n1813	n1812	0.00014
20840	n1813	0.00891
n1815	n1813	0.00015
n1816	n1815	0.00014
n1817	n1816	0.01241
38884	n1817	0.00538
28404	n1817	0.15723
30127	n1816	0.00891
4117	n1815	0.00014
n1822	n1812	0.00015
n1823	n1822	0.01227
5399	n1823	0.01346
31755	n1823	0.04619
n1826	n1822	0.01234
5248	n1826	0.01498
35227	n1826	0.0134
7375	n1793	0.00014
11799	n1790	0.00833
n1831	n1789	0.00204
23642	n1831	0.00415
711	n1831	0.00674
n1934	n748	0.03912
n1935	n1934	0.01779
n1937	n1935	0.02996
n1938	n1937	0.00571
n1939	n1938	0.01382
n1940	n1939	0.01599
n2138	n1940	0.09845
n2139	n2138	0.04942
n2140	n2139	0.00496
n2141	n2140	0.00016
14464	n2141	0.00014
n2143	n2141	0.00016
14001	n2143	0.01457
38636	n2143	0.0097
n2146	n2140	0.00625
n2151	n2146	0.0256
28022	n2151	0.00015
n2153	n2151	0.0073
21728	n2153	0.02037
n2161	n2153	0.01398
n2162	n2161	0.00235
5704	n2162	0.00472
3092	n2162	0.00472
n2165	n2161	0.00014
9416	n2165	0.00471
22319	n2165	0.00711
n2168	n2146	0.00738
31494	n2168	0.07276
n2170	n2168	0.00231
n2171	n2170	0.00212
22317	n2171	0.03169
n2173	n2171	0.00015
39267	n2173	0.00014
n2175	n2173	0.00016
28153	n2175	0.01205
913	n2175	0.01035
n2178	n2170	0.00015
14943	n2178	0.00965
29559	n2178	0.03468
9671	n2139	0.0119
n2182	n2138	0.00446
n2184	n2182	0.02206
n2185	n2184	0.04045
n2188	n2185	0.09704
35487	n2188	0.01541
38399	n2188	0.02401
n2228	n2185	0.07562
36821	n2228	0.01035
32765	n2228	0.04696
7547	n2184	0.1161
11467	n2182	0.05943
n2344	n1940	0.01047
18353	n2344	0.16524
n2454	n2344	0.02294
n2457	n2454	0.29022
n2460	n2457	0.04028
4378	n2460	0.0265
n2462	n2460	0.00016
n2463	n2462	0.00016
n2486	n2463	0.00946
n2487	n2486	0.00231
19869	n2487	0.00466
37033	n2487	0.00937
n2490	n2486	0.00014
33447	n2490	0.00232
10580	n2490	0.01022
37590	n2463	0.00014
32956	n2462	0.00934
n2497	n2457	0.00278
25412	n2497	0.02407
n2499	n2497	0.02016
14313	n2499	0.01401
n2501	n2499	0.00014
n2502	n2501	0.00014
4512	n2502	0.00014
n2504	n2502	0.00014
n2505	n2504	0.0023
29091	n2505	0.00696
23114	n2505	0.00697
n2512	n2504	0.00721
6133	n2512	0.00472
6126	n2512	0.14945
n2523	n2501	0.00015
29446	n2523	0.0284
35326	n2523	0.00921
n2528	n2454	0.03922
n2529	n2528	0.01667
n2540	n2529	0.04643
13014	n2540	0.0095
810	n2540	0.00014
n2545	n2529	0.01411
15306	n2545	0.00014
16873	n2545	0.00965
n2548	n2528	0.00221
n2550	n2548	0.01778
n2553	n2550	0.00526
n2566	n2553	0.00259
31442	n2566	0.01087
n2610	n2566	0.00277
21727	n2610	0.00726
23734	n2610	0.03257
22255	n2553	0.00481
n2632	n2550	0.00011
n2634	n2632	0.00166
n2675	n2634	0.00116
n2691	n2675	0.03388
n2692	n2691	0.00014
n2693	n2692	0.00014
7558	n2693	0.01262
n2757	n2693	0.0151
n2766	n2757	0.01779
16554	n2766	0.02181
27661	n2766	0.0091
2014	n2757	0.01371
12388	n2692	0.00817
22047	n2691	0.00605
36139	n2675	0.0048
n2945	n2634	0.0324
n2946	n2945	0.00182
n2948	n2946	0.01179
n2987	n2948	0.02016
26633	n2987	0.00375
n2989	n2987	0.00015
n2990	n2989	0.00014
n2995	n2990	0.01224
n3004	n2995	0.01884
n3005	n3004	0.00626
n3006	n3005	0.00015
16301	n3006	0.10364
36568	n3006	0.03679
36987	n3005	0.00937
40320	n3004	0.01188
14337	n2995	0.0072
13728	n2990	0.00755
8663	n2989	0.00564
39515	n2948	0.00959
n3105	n2946	0.0136
16648	n3105	0.0107
24166	n3105	0.00972
38517	n2945	0.03359
2790	n2632	0.01869
34248	n2548	0.05736
n3401	n1939	0.03216
n3402	n3401	0.00764
n3403	n3402	0.00487
n3404	n3403	0.01112
n3405	n3404	0.01522
2321	n3405	0.10508
n3417	n3405	0.00613
n3430	n3417	0.03044
n3446	n3430	0.18003
n3447	n3446	0.00016
5455	n3447	0.0382
37718	n3447	0.00014
3834	n3446	0.01034
n3456	n3430	0.02706
1305	n3456	0.2394
n4395	n3456	0.09247
18055	n4395	0.02306
n4397	n4395	0.00129
10547	n4397	0.04302
30290	n4397	0.02406
18150	n3417	0.05444
n4412	n3404	0.00765
n4413	n4412	0.01984
940	n4413	0.01942
38956	n4413	0.01238
n4429	n4412	0.05209
n4436	n4429	0.08618
1004	n4436	0.0082
35452	n4436	0.00029
14952	n4429	0.14138
n6188	n3403	0.09891
n6189	n6188	0.03184
38922	n6189	0.02838
37449	n6189	0.05308
n6192	n6188	0.01669
n6194	n6192	0.01266
n6195	n6194	0.00202
37393	n6195	0.00609
37701	n6195	0.00608
n6198	n6194	0.00014
1558	n6198	0.01015
171	n6198	0.00014
n6274	n6192	0.00498
n6275	n6274	0.02017
39403	n6275	0.02558
21046	n6275	0.03485
n6278	n6274	0.00632
n6279	n6278	0.00014
1389	n6279	0.00014
n6281	n6279	0.00015
n6282	n6281	0.06066
27549	n6282	0.01228
n6284	n6282	0.01948
26735	n6284	0.00015
27702	n6284	0.04568
24790	n6281	0.01758
n6288	n6278	0.00014
n6289	n6288	0.00166
36037	n6289	0.02559
n6291	n6289	0.00202
22203	n6291	0.00406
3442	n6291	0.00611
19009	n6288	0.00666
n6504	n3402	0.06223
n6506	n6504	0.01133
39012	n6506	0.00014
n6509	n6506	0.0118
23367	n6509	0.01651
n6513	n6509	0.0032
14463	n6513	0.00014
24168	n6513	0.01689
40294	n6504	0.09636
n6575	n3401	0.06571
n6595	n6575	0.02669
25948	n6595	0.00014
40669	n6595	0.0095
6385	n6575	0.01687
n6652	n1938	0.03246
n6715	n6652	0.09911
n6716	n6715	0.01064
n6717	n6716	0.06877
27812	n6717	0.2283
17389	n6717	0.10048
n6720	n6716	0.01324
n6721	n6720	0.00813
n6727	n6721	0.07107
n6728	n6727	0.05551
8893	n6728	0.00357
n6730	n6728	0.04962
5660	n6730	0.17105
n6732	n6730	0.01013
4083	n6732	0.10734
n6740	n6732	0.09042
n6741	n6740	0.04494
18530	n6741	0.07695
10022	n6741	0.09182
13777	n6740	0.1759
33830	n6727	0.00835
n6765	n6721	0.00444
n6766	n6765	0.01547
n6797	n6766	0.01448
n6798	n6797	0.00747
n6813	n6798	0.018
n6814	n6813	0.00978
10551	n6814	0.04762
n6818	n6814	0.01673
n6821	n6818	0.06366
n6822	n6821	0.01745
4722	n6822	0.00734
1009	n6822	0.00288
n6827	n6821	0.03214
14684	n6827	0.02638
39328	n6827	0.0286
n6837	n6818	0.01645
n6838	n6837	0.00153
n6839	n6838	0.01271
14481	n6839	0.00721
36061	n6839	0.00964
n6844	n6838	0.01202
3907	n6844	0.01697
21330	n6844	0.02079
n6847	n6837	0.00015
7446	n6847	0.00953
24659	n6847	0.00014
n6851	n6813	0.0024
n6852	n6851	0.0124
n6853	n6852	0.01106
n6865	n6853	0.07891
38935	n6865	0.02986
10595	n6865	0.064
25169	n6853	0.11763
39363	n6852	0.19749
21857	n6851	0.08835
n6900	n6798	0.04488
14327	n6900	0.08613
n6908	n6900	0.0168
n6909	n6908	0.01559
14737	n6909	0.12147
26768	n6909	0.0826
n6978	n6908	0.0103
n6981	n6978	0.04466
n6982	n6981	0.00678
n6988	n6982	0.05233
466	n6988	0.09919
11739	n6988	0.03004
38207	n6982	0.13326
n7031	n6981	0.01875
n7036	n7031	0.12487
9195	n7036	0.02237
16732	n7036	0.19003
n7041	n7031	0.00014
n7043	n7041	0.00024
n7045	n7043	0.00217
n7046	n7045	0.0094
n7047	n7046	0.00016
4347	n7047	0.01163
n7049	n7047	0.00549
n7050	n7049	0.0028
13414	n7050	0.01285
3838	n7050	0.00837
33086	n7049	0.00766
37705	n7046	0.00015
n7055	n7045	0.00857
n7056	n7055	0.00371
11171	n7056	0.08332
201	n7056	0.0362
n7063	n7055	0.02449
33924	n7063	0.00014
35700	n7063	0.00251
5865	n7043	0.00505
n7073	n7041	0.03441
39636	n7073	0.01026
n7075	n7073	0.00014
24757	n7075	0.01016
n7077	n7075	0.00014
8114	n7077	0.00014
n7079	n7077	0.00014
17816	n7079	0.0125
7200	n7079	0.01266
n7098	n6978	0.00955
n7104	n7098	0.00943
n7105	n7104	0.00016
8665	n7105	0.02278
n7109	n7105	0.00577
28565	n7109	0.0153
n7113	n7109	0.01158
39211	n7113	0.16535
n7177	n7113	0.00016
23713	n7177	0.04361
10938	n7177	0.01228
36010	n7104	0.02041
7840	n7098	0.13409
n7255	n6797	0.02446
9635	n7255	0.02062
n7265	n7255	0.09326
34797	n7265	0.01024
27560	n7265	0.04862
n7276	n6766	0.0242
n7277	n7276	0.01199
20296	n7277	0.05425
37105	n7277	0.06118
n7284	n7276	0.01368
n7285	n7284	0.01098
n7286	n7285	0.01715
876	n7286	0.02354
n7288	n7286	0.01717
22266	n7288	0.004
22623	n7288	0.01732
n7291	n7285	0.01656
24421	n7291	0.08922
n7293	n7291	0.02726
1522	n7293	0.00517
n7295	n7293	0.00077
7663	n7295	0.00993
29882	n7295	0.00238
n7298	n7284	0.00837
n7299	n7298	0.01022
n7300	n7299	0.00387
n7301	n7300	0.00998
n7302	n7301	0.0052
15364	n7302	0.21368
n7368	n7302	0.0029
n7374	n7368	0.01728
n7375	n7374	0.00809
n7376	n7375	0.00324
n7379	n7376	0.00029
n7386	n7379	0.0003
n7387	n7386	0.00016
n7388	n7387	0.00014
11137	n7388	0
27818	n7388	0
432	n7387	0.01735
21147	n7386	0.0098
14358	n7379	0.02138
30430	n7376	0.01157
n7405	n7375	0.00305
n7440	n7405	0.01362
3531	n7440	0.02993
24512	n7440	0.00586
27016	n7405	0.06533
1112	n7374	0.00014
32900	n7368	0.17534
n8388	n7301	0.10601
n8389	n8388	0.00533
32943	n8389	0.00238
33425	n8389	0.00253
n8392	n8388	0.00367
18778	n8392	0.00355
19868	n8392	0.00495
n8475	n7300	0.06432
7445	n8475	0.00015
13907	n8475	0.00211
n8482	n7299	0.0394
n8483	n8482	0.00214
n8488	n8483	0.03575
18234	n8488	0.0189
n8494	n8488	0.03213
11395	n8494	0.00016
15806	n8494	0.03985
n8499	n8483	0.03346
n8513	n8499	0.0508
17174	n8513	0.00016
11970	n8513	0.00014
7929	n8499	0.01252
n8609	n8482	0.02021
34662	n8609	0.00476
n8613	n8609	0.00344
n8622	n8613	0.07045
6571	n8622	0.00498
2408	n8622	0.00249
n8644	n8613	0.02953
11271	n8644	0.00014
2438	n8644	0.00734
n8660	n7298	0.01062
n8661	n8660	0.00592
4338	n8661	0.23439
n8667	n8661	0.00447
15387	n8667	0.04382
23252	n8667	0.23425
n8692	n8660	0.0035
40287	n8692	0.11589
n8694	n8692	0.01025
n8707	n8694	0.10378
n8708	n8707	0.00826
n8709	n8708	0.00865
35090	n8709	0.03141
n8711	n8709	0.00756
n8712	n8711	0.00464
19572	n8712	0.01093
22699	n8712	0.00839
32389	n8711	0.02074
n8718	n8708	0.01253
n8719	n8718	0.00353
n8720	n8719	0.00686
22122	n8720	0.01029
30849	n8720	0.02131
1220	n8719	0.02281
17031	n8718	0.04024
40271	n8707	0.02063
n8726	n8694	0.00674
27004	n8726	0.13789
n8738	n8726	0.01459
32414	n8738	0.05831
1553	n8738	0.07584
n8747	n6765	0.01308
n8749	n8747	0.02296
n8750	n8749	0.03007
22610	n8750	0.03656
24695	n8750	0.05509
n8753	n8749	0.04858
1005	n8753	0.03648
16372	n8753	0.01844
n8757	n8747	0.00541
n8758	n8757	0.01656
5864	n8758	0.08122
n8766	n8758	0.01437
35015	n8766	0.05816
27653	n8766	0.06299
n8781	n8757	0.03405
7906	n8781	0
16792	n8781	0
n8784	n6720	0.01198
n8785	n8784	0.015
n8786	n8785	0.0059
n8787	n8786	0.02952
n8788	n8787	0.01073
2796	n8788	0.16055
n8795	n8788	0.0219
n8796	n8795	0.00933
n8797	n8796	0.00449
n8799	n8797	0.02343
n8800	n8799	0.0065
n8801	n8800	0.00597
14520	n8801	0.04005
13558	n8801	0.05097
n8808	n8800	0.02888
n8809	n8808	0.01779
15769	n8809	0.05789
n8811	n8809	0.03589
n8813	n8811	0.00407
35570	n8813	0.0104
n8815	n8813	0.0002
n8819	n8815	0.00244
40843	n8819	0.02849
n8825	n8819	0.00321
n8826	n8825	0.00321
n8827	n8826	0.00016
26648	n8827	0.07507
34274	n8827	0.00774
25491	n8826	0.00516
30215	n8825	0.00516
7621	n8815	0.00014
8084	n8811	0.06259
n8860	n8808	0.01602
32327	n8860	0.01061
n8866	n8860	0.04263
n8867	n8866	0.00301
n8869	n8867	0.00537
5292	n8869	0.00526
12596	n8869	0.00014
n8883	n8867	0.00015
2905	n8883	0.02166
n8885	n8883	0.01045
24682	n8885	0.01052
35048	n8885	0.04684
n8888	n8866	0.00524
25563	n8888	0.00558
n8890	n8888	0.01248
31286	n8890	0.07366
36310	n8890	0.01103
1311	n8799	0.00575
n8899	n8797	0.02248
n8900	n8899	0.02402
n8901	n8900	0.10158
n8902	n8901	0.009
2974	n8902	0.01577
39972	n8902	0.02828
n8907	n8901	0.00455
31340	n8907	0.00014
39213	n8907	0.1156
30156	n8900	0.07709
n8929	n8899	0.04454
7539	n8929	0.0036
26376	n8929	0.00317
n8934	n8796	0.02219
18718	n8934	0.1383
n8936	n8934	0.0001
n8944	n8936	0.02882
27648	n8944	0.00015
n8946	n8944	0.00014
n8947	n8946	0.00522
n8948	n8947	0.00015
2120	n8948	0.00014
n8951	n8948	0.02457
18672	n8951	0.05028
25503	n8951	0.03041
12229	n8947	0.01463
n8960	n8946	0.02379
n8961	n8960	0.01652
32682	n8961	0.00014
35149	n8961	0.01226
n8964	n8960	0.00015
14620	n8964	0.00014
n8966	n8964	0.00016
27107	n8966	0.01232
3698	n8966	0.00242
n8972	n8936	0.02367
n8973	n8972	0.02122
n8974	n8973	0.00014
5433	n8974	0.01446
10347	n8974	0.00028
32571	n8973	0.0098
