child	parent	length
3250	n1402	0.01714
n1416	n1417	0.00448
n1415	n1416	0.01373
n1411	n1415	0.00014
n1410	n1411	0.00504
n1409	n1410	0.02407
n1408	n1409	0.00624
n1405	n1408	0.01965
26326	n1405	0.00547
n1404	n1405	0.02623
2230	n1404	0.00775
n1403	n1404	0.01881
16065	n1403	0.02806
25243	n1403	0.01164
n1407	n1408	0.00374
20139	n1407	0.00845
n1406	n1407	0.01015
3292	n1406	0.00973
36391	n1406	0.00723
31472	n1409	0.00016
36835	n1410	0.01079
13231	n1411	0.04054
n1414	n1415	0.00168
10910	n1414	0.01197
n1413	n1414	0.00016
n1412	n1413	0.0038
14672	n1412	0.01013
25602	n1412	0.01786
11859	n1413	0.03171
27378	n1416	0.06958
n11197	n11198	0.00015
n11126	n11197	0.00228
n1461	n11126	0.00303
n1458	n1461	0.00289
n1438	n1458	0.0366
7182	n1438	0.01145
n1437	n1438	0.00586
27707	n1437	0.00981
n1436	n1437	0.00016
13392	n1436	0.02248
26214	n1436	0.01267
5201	n1458	0.02218
26854	n1461	0.06797
n11118	n11126	0.0264
n11056	n11118	0.00026
34573	n11056	0.01327
n11047	n11056	0.02774
n1513	n11047	0.00468
23160	n1513	0.01302
n1512	n1513	0.00015
n1495	n1512	0.00741
n1489	n1495	0.05226
n1485	n1489	0.03715
28355	n1485	0.01589
13763	n1485	0.03466
39719	n1489	0.06753
36454	n1495	0.00876
39402	n1512	0.04289
n11045	n11047	0.01297
n8882	n11045	0.04122
n1698	n8882	0.00576
n1531	n1698	0.09206
n1524	n1531	0.01121
15899	n1524	0.00736
n1523	n1524	0.00015
15854	n1523	0.08682
33993	n1523	0.06493
n1530	n1531	0.02072
n1527	n1530	0.01878
n1525	n1527	0.05696
9539	n1525	0.00322
36210	n1525	0.07995
n1526	n1527	0.00016
31757	n1526	0.00014
4659	n1526	0.01201
n1529	n1530	0.00427
40162	n1529	0.01991
n1528	n1529	0.00015
39454	n1528	0.00014
37928	n1528	0.0111
n1690	n1698	0.04661
n1647	n1690	0.01112
n1636	n1647	0.00815
12611	n1636	0.02395
n1632	n1636	0.01352
n1565	n1632	0.05422
3601	n1565	0.07833
n1564	n1565	0.03719
9229	n1564	0.01384
28651	n1564	0.01
n1617	n1632	0.05985
38865	n1617	0.03748
n1616	n1617	0.00016
3081	n1616	0.0122
36684	n1616	0.01189
n1646	n1647	0.00014
30864	n1646	0.03787
11366	n1646	0.01852
n1668	n1690	0.02657
27576	n1668	0.13165
n1663	n1668	0.15328
34660	n1663	0.00228
n1662	n1663	0.01631
16804	n1662	0.0492
n1661	n1662	0.00014
25357	n1661	0.00014
11400	n1661	0.00963
n8881	n8882	0.00879
n8624	n8881	0.00602
n8175	n8624	0.01736
n1879	n8175	0.16584
n1878	n1879	0.01269
n1870	n1878	0.00849
34572	n1870	0.00282
36727	n1870	0.07268
n1877	n1878	0.02238
23542	n1877	0.02712
n1876	n1877	0.00674
n1875	n1876	0.00192
n1873	n1875	0.00014
n1872	n1873	0.00015
n1871	n1872	0.05312
22574	n1871	0.01043
33500	n1871	0.05692
38223	n1872	0.01249
35258	n1873	0.00014
n1874	n1875	0.00014
39941	n1874	0.00577
26843	n1874	0.00578
9185	n1876	0.01283
5674	n1879	0.0242
n8173	n8175	0.02588
n2402	n8173	0.03079
n2196	n2402	0.13817
19483	n2196	0.12859
n2195	n2196	0.00016
156	n2195	0.08337
n2051	n2195	0.01984
n1980	n2051	0.00051
n1942	n1980	0.02101
21493	n1942	0.07913
n1941	n1942	0.00707
30956	n1941	0.00782
n1940	n1941	0.0022
35108	n1940	0.03017
n1939	n1940	0.00473
40411	n1939	0.00015
n1938	n1939	0.00189
20280	n1938	0.00386
38261	n1938	0.00387
n1968	n1980	0.04596
7312	n1968	0.17971
10953	n1968	0.29325
7476	n2051	0.09662
5418	n2402	0.21432
n8172	n8173	0.03912
n7989	n8172	0.01779
n7330	n7989	0.00821
n7170	n7330	0.02175
n7167	n7170	0.00571
n4834	n7167	0.01382
n3210	n4834	0.01599
n2681	n3210	0.02585
n2640	n2681	0.0891
n2635	n2640	0.01002
n2633	n2635	0.04045
30076	n2633	0.08816
n2632	n2633	0.0484
n2602	n2632	0.01127
20089	n2602	0.03057
n2601	n2602	0.0098
27607	n2601	0.00605
n2600	n2601	0.00283
23913	n2600	0.02046
n2599	n2600	0.00651
39913	n2599	0.00016
12697	n2599	0.0626
n2631	n2632	0.01847
26272	n2631	0.06809
n2630	n2631	0.00271
n2611	n2630	0.00016
n2608	n2611	0.00014
n2605	n2608	0.00014
n2604	n2605	0.00014
n2603	n2604	0.00015
23840	n2603	0.00481
26499	n2603	0.01945
15162	n2604	0.0048
23401	n2605	0.00481
n2607	n2608	0.00014
10790	n2607	0.00479
n2606	n2607	0.00015
1927	n2606	0.00479
40361	n2606	0.00964
n2610	n2611	0.00015
n2609	n2610	0.00238
10069	n2609	0.0024
22730	n2609	0.0024
4305	n2610	0.00479
n2629	n2630	0.00012
34675	n2629	0.00377
n2628	n2629	0.00014
6070	n2628	0.00377
n2627	n2628	0.00014
n2625	n2627	0.00578
n2619	n2625	0.00014
n2618	n2619	0.00015
39825	n2618	0.05448
n2617	n2618	0.00506
16277	n2617	0.00344
n2616	n2617	0.02334
39682	n2616	0.00014
n2615	n2616	0.03336
n2614	n2615	0.0137
n2612	n2614	0.05816
20381	n2612	0.09802
28679	n2612	0.01739
n2613	n2614	0.00196
25785	n2613	0.0094
25833	n2613	0.00733
19696	n2615	0.00579
37947	n2619	0.00945
n2624	n2625	0.00015
n2620	n2624	0.00189
3622	n2620	0.0019
37378	n2620	0.00722
n2623	n2624	0.00014
8843	n2623	0.00014
n2622	n2623	0.00016
24123	n2622	0.00014
12662	n2622	0.08826
29906	n2627	0.01143
17363	n2635	0.15839
n2637	n2640	0.08174
24538	n2637	0.14579
n2636	n2637	0.04954
19623	n2636	0.02103
23077	n2636	0.03408
n2678	n2681	0.04802
n2676	n2678	0.01292
20392	n2676	0.01236
n2675	n2676	0.00499
n2672	n2675	0.02176
5557	n2672	0.01087
24478	n2672	0.01184
29062	n2675	0.03671
23307	n2678	0.03922
n3209	n3210	0.01047
n2734	n3209	0.10111
n2695	n2734	0.07988
n2684	n2695	0.06437
n2682	n2684	0.00015
2397	n2682	0.00014
11785	n2682	0.01174
n2683	n2684	0.00231
3357	n2683	0.00011
3864	n2683	0.08783
n2694	n2695	0.01081
n2686	n2694	0.0513
30680	n2686	0.00228
n2685	n2686	0.00015
16361	n2685	0.00014
32128	n2685	0.00821
n2693	n2694	0.00926
n2690	n2693	0.00477
5060	n2690	0.02275
n2689	n2690	0.00221
n2687	n2689	0.00015
4177	n2687	0.00374
24364	n2687	0.00013
n2688	n2689	0.00015
5398	n2688	0.00014
13463	n2688	0.00554
n2692	n2693	0.00227
14829	n2692	0.06473
n2691	n2692	0.00014
10743	n2691	0.04883
7462	n2691	0.00014
n2696	n2734	0.26176
2516	n2696	0.00578
3362	n2696	0.01346
n3208	n3209	0.02294
n2769	n3208	0.29022
n2754	n2769	0.03198
33065	n2754	0.03993
n2745	n2754	0.01117
5927	n2745	0.00466
n2744	n2745	0.00015
2394	n2744	0.00699
n2743	n2744	0.00014
n2742	n2743	0.00015
7576	n2742	0.00465
n2741	n2742	0.00014
n2740	n2741	0.00014
26053	n2740	0.00465
n2739	n2740	0.00014
31929	n2739	0.00465
n2738	n2739	0.00014
n2737	n2738	0.00015
4024	n2737	0.00466
n2736	n2737	0.00236
12217	n2736	0.00237
32660	n2736	0.03274
5328	n2738	0.00466
31157	n2741	0.00465
31489	n2743	0.00465
n2762	n2769	0.03028
13407	n2762	0.00683
n2761	n2762	0.00015
9235	n2761	0.00459
n2760	n2761	0.00014
6996	n2760	0.00472
n2759	n2760	0.00015
24938	n2759	0.01162
n2758	n2759	0.01925
27785	n2758	0.00429
34774	n2758	0.06722
n3203	n3208	0.04143
n3194	n3203	0.0023
4809	n3194	0.18264
36406	n3194	0.0144
n3198	n3203	0.0399
4301	n3198	0.0217
20449	n3198	0.0031
n4833	n4834	0.03216
n4788	n4833	0.00764
n4745	n4788	0.00487
n4601	n4745	0.01112
n3713	n4601	0.01522
n3214	n3713	0.06998
39384	n3214	0.1232
1256	n3214	0.0368
26804	n3713	0.34594
n4599	n4601	0.03221
n3725	n4599	0.07524
n3722	n3725	0.01992
3172	n3722	0.00516
n3721	n3722	0.0152
18051	n3721	0.00215
38403	n3721	0.00655
1343	n3725	0.0407
n4597	n4599	0.17369
23693	n4597	0.08961
n4596	n4597	0.01344
n4594	n4596	0.00014
26828	n4594	0.01362
27468	n4594	0.00028
n4595	n4596	0.01155
35785	n4595	0.01439
4356	n4595	0.03639
n4744	n4745	0.03174
n4641	n4744	0.17363
n4638	n4641	0.00548
n4616	n4638	0.00087
n4614	n4616	0.00016
n4610	n4614	0.00014
n4609	n4610	0.00016
n4607	n4609	0.00759
14929	n4607	0.01531
25203	n4607	0.00371
n4608	n4609	0.00697
1187	n4608	0.00473
27798	n4608	0.01307
23772	n4610	0.00014
n4613	n4614	0.00016
n4611	n4613	0.0186
18836	n4611	0.00159
14503	n4611	0.04751
n4612	n4613	0.0062
2419	n4612	0.01674
24813	n4612	0.027
n4615	n4616	0.004
6348	n4615	0.0305
19956	n4615	0.09222
n4637	n4638	0.00654
13504	n4637	0.01276
n4636	n4637	0.00592
n4635	n4636	0.02774
654	n4635	0.01192
n4634	n4635	0.00678
n4633	n4634	0.00151
n4631	n4633	0.00016
n4629	n4631	0.00684
8058	n4629	0.02239
n4628	n4629	0.00014
8693	n4628	0.03396
n4627	n4628	0.00169
7753	n4627	0.00474
n4626	n4627	0.01265
n4624	n4626	0.02952
16188	n4624	0.06347
n4623	n4624	0.01087
35208	n4623	0.01728
n4622	n4623	0.00203
17713	n4622	0.0168
n4621	n4622	0.03954
841	n4621	0.04237
n4620	n4621	0.03885
4867	n4620	0.01459
29861	n4620	0.03678
n4625	n4626	0.01398
16131	n4625	0.01978
2829	n4625	0.01389
36496	n4631	0.01423
n4632	n4633	0.00016
39559	n4632	0.00567
29098	n4632	0.01906
14320	n4634	0.01108
11282	n4636	0.1261
n4640	n4641	0.02399
7396	n4640	0.02602
n4639	n4640	0.01294
25779	n4639	0.03519
202	n4639	0.01299
n4740	n4744	0.09291
34857	n4740	0.21861
n4721	n4740	0.01906
19230	n4721	0.00702
n4720	n4721	0.00014
32848	n4720	0.00466
n4719	n4720	0.00014
23438	n4719	0.00014
35876	n4719	0.00466
n4785	n4788	0.06223
n4765	n4785	0.00934
n4763	n4765	0.00214
n4761	n4763	0.0147
18011	n4761	0.02361
7371	n4761	0.00958
33423	n4763	0.00921
21654	n4765	0.00494
n4782	n4785	0.02785
n4781	n4782	0.0057
n4766	n4781	0.01919
34344	n4766	0
34562	n4766	0
n4779	n4781	0.00659
26345	n4779	0.00014
33611	n4779	0.0259
26734	n4782	0.01311
n4832	n4833	0.0463
22226	n4832	0.01846
n4831	n4832	0.01604
n4830	n4831	0.00307
n4808	n4830	0.00015
n4792	n4808	0.03405
1441	n4792	0.00597
n4791	n4792	0.02093
32299	n4791	0.02094
n4790	n4791	0.00359
n4789	n4790	0.02381
30050	n4789	0.04216
35670	n4789	0.03393
27476	n4790	0.00467
n4807	n4808	0.00015
n4804	n4807	0.00015
n4803	n4804	0.00012
n4795	n4803	0.00248
16476	n4795	0.0118
n4794	n4795	0.00476
23373	n4794	0.00248
27027	n4794	0.0094
n4802	n4803	0.00016
24768	n4802	0.01677
n4801	n4802	0.00947
12722	n4801	0.0134
n4798	n4801	0.02058
n4796	n4798	0.00635
40760	n4796	0.03345
37296	n4796	0.0071
n4797	n4798	0.00015
13549	n4797	0.00014
4046	n4797	0.03852
15327	n4804	0.01195
n4805	n4807	0.03363
11100	n4805	0.02099
23684	n4805	0.01282
n4829	n4830	0.00014
n4811	n4829	0.00014
40766	n4811	0.00564
n4810	n4811	0.00285
6952	n4810	0.00186
n4809	n4810	0.00283
2028	n4809	0.00565
37944	n4809	0.00963
n4828	n4829	0.00011
n4826	n4828	0.00755
n4812	n4826	0.00232
13227	n4812	0.01685
14388	n4812	0.00716
n4825	n4826	0.00024
n4815	n4825	0.01466
5852	n4815	0.007
n4814	n4815	0.03034
33090	n4814	0.00015
n4813	n4814	0.0113
40315	n4813	0.06562
6880	n4813	0.0061
n4824	n4825	0.00045
n4819	n4824	0.00657
n4816	n4819	0.00047
39922	n4816	0.00386
4926	n4816	0.00235
n4818	n4819	0.00187
n4817	n4818	0.00238
15796	n4817	0.00719
23862	n4817	0.00239
24604	n4818	0.00944
n4823	n4824	0.0292
19375	n4823	0.00813
n4822	n4823	0.03159
17757	n4822	0.01851
n4821	n4822	0.00835
35529	n4821	0.00579
n4820	n4821	0.0183
4076	n4820	0.01387
37136	n4820	0.02298
n4827	n4828	0.00014
13487	n4827	0
35649	n4827	0
38338	n4831	0.00263
n7165	n7167	0.03246
n7148	n7165	0.03541
n4855	n7148	0.07662
n4854	n4855	0.04666
38978	n4854	0.05065
n4853	n4854	0.02873
n4852	n4853	0.00015
n4851	n4852	0.00014
24328	n4851	0.05169
n4850	n4851	0.00016
n4849	n4850	0.01016
20583	n4849	0.00014
27284	n4849	0.01015
28576	n4850	0.0299
17120	n4852	0.00014
31886	n4853	0.00014
4744	n4855	0.15624
n7140	n7148	0.08758
n5895	n7140	0.00813
33483	n5895	0.3742
n5875	n5895	0.01991
n5139	n5875	0.01285
16395	n5139	0.16542
n5127	n5139	0.0091
n4923	n5127	0.02778
16299	n4923	0.0571
n4914	n4923	0.04242
38331	n4914	0.08835
13251	n4914	0.06631
n5124	n5127	0.06168
n4985	n5124	0.01559
n4981	n4985	0.02326
n4952	n4981	0.02803
8702	n4952	0.00014
14746	n4952	0.00237
n4975	n4981	0.10023
13654	n4975	0.00317
16528	n4975	0.0121
n4983	n4985	0.09757
13502	n4983	0.10821
30710	n4983	0.00301
n5123	n5124	0.0103
n5043	n5123	0.0351
n5040	n5043	0.00956
n4999	n5040	0.01769
38208	n4999	0.00761
n4997	n4999	0.02265
30833	n4997	0.00503
32613	n4997	0.00015
n5039	n5040	0.00292
4494	n5039	0.01957
n5038	n5039	0.01583
n5012	n5038	0.04385
26711	n5012	0.00527
20270	n5012	0.18774
n5037	n5038	0.00014
40183	n5037	0.0893
n5036	n5037	0.00014
5861	n5036	0.00505
n5035	n5036	0.00572
28070	n5035	0.00501
n5030	n5035	0.02911
33537	n5030	0.00014
34713	n5030	0.0197
35896	n5043	0.02733
n5085	n5123	0.03649
n5072	n5085	0.01747
n5069	n5072	0.00015
37120	n5069	0.01005
32962	n5069	0.01247
7786	n5072	0.01299
n5083	n5085	0.01003
25891	n5083	0.01004
n5082	n5083	0.0074
29784	n5082	0.00499
34824	n5082	0.02923
n5874	n5875	0.0242
40092	n5874	0.10599
n5872	n5874	0.02205
n5828	n5872	0.01022
n5707	n5828	0.01385
n5574	n5707	0.0052
23501	n5574	0.09766
n5573	n5574	0.0029
34022	n5573	0.08948
n5566	n5573	0.02673
24949	n5566	0.06646
n5565	n5566	0.02461
11352	n5565	0.00014
2735	n5565	0.00014
n5693	n5707	0.06174
22682	n5693	0.02003
13026	n5693	0.03919
n5823	n5828	0.0394
n5791	n5823	0.02341
n5760	n5791	0.01715
n5756	n5760	0.00505
35950	n5756	0.00014
38386	n5756	0.00246
12153	n5760	0.00259
n5789	n5791	0.01896
24841	n5789	0.03686
39168	n5789	0.03231
n5818	n5823	0.02365
n5806	n5818	0.00014
6770	n5806	0.00489
13929	n5806	0.0235
n5812	n5818	0.03242
7768	n5812	0.02292
19758	n5812	0.02183
n5871	n5872	0.01062
n5841	n5871	0.04499
n5833	n5841	0.2126
21483	n5833	0.0026
12058	n5833	0.00014
26310	n5841	0.21419
n5858	n5871	0.01864
16827	n5858	0.09963
n5856	n5858	0.09041
n5846	n5856	0.04696
21556	n5846	0.00448
23941	n5846	0.00552
29119	n5856	0.07163
n7139	n7140	0.01198
n7069	n7139	0.015
n6941	n7069	0.0059
n6287	n6941	0.02952
n6233	n6287	0.01073
40378	n6233	0.19674
n6230	n6233	0.0219
n6049	n6230	0.00933
n5964	n6049	0.00449
n5947	n5964	0.01314
n5942	n5947	0.04567
n5923	n5942	0.05368
n5918	n5923	0.00335
n5915	n5918	0.00308
38815	n5915	0.00821
n5914	n5915	0.00299
n5910	n5914	0.00031
38975	n5910	0.01032
n5909	n5910	0.00312
39364	n5909	0.00644
19094	n5909	0.00773
n5913	n5914	0.0334
25144	n5913	0.01052
n5912	n5913	0.02143
12925	n5912	0.0128
19085	n5912	0.04895
22509	n5918	0.00542
n5920	n5923	0.0118
19806	n5920	0.00256
23853	n5920	0.00014
n5931	n5942	0.06827
26135	n5931	0.01492
n5930	n5931	0.00471
n5929	n5930	0.00014
n5928	n5929	0.00016
12772	n5928	0.05687
13200	n5928	0.01038
34205	n5929	0.00784
8056	n5930	0.01566
n5946	n5947	0.03325
28000	n5946	0.0345
3742	n5946	0.13532
n5963	n5964	0.02248
n5953	n5963	0.06738
22586	n5953	0.00949
30001	n5953	0.00438
n5959	n5963	0.05282
n5955	n5959	0.04301
18484	n5955	0.01548
31160	n5955	0.00249
6293	n5959	0.08649
n6048	n6049	0.01033
21569	n6048	0.07669
n6046	n6048	0.01196
n5981	n6046	0.0261
n5979	n5981	0.00257
n5966	n5979	0.00609
31309	n5966	0.027
n5965	n5966	0.00016
28585	n5965	0.01251
13264	n5965	0.00973
n5970	n5979	0.00581
3668	n5970	0.06908
n5969	n5970	0.01542
20740	n5969	0.02062
35381	n5969	0.00725
21128	n5981	0.01015
n6041	n6046	0.03511
n6032	n6041	0.02496
n6024	n6032	0.00365
n6009	n6024	0.03897
13051	n6009	0.00986
n6008	n6009	0.00015
14947	n6008	0.00629
30589	n6008	0.02306
n6016	n6024	0.01061
20403	n6016	0.00014
n6014	n6016	0.00621
n6013	n6014	0.01568
n6012	n6013	0.00491
n6010	n6012	0.01117
5347	n6010	0.00015
18710	n6010	0.01233
n6011	n6012	0.02024
40153	n6011	0.01267
40754	n6011	0.00276
17625	n6013	0.00413
8286	n6014	0.0133
n6031	n6032	0.00968
n6028	n6031	0.05533
20851	n6028	0.00014
28358	n6028	0.04705
7438	n6031	0.03652
n6039	n6041	0.0262
30920	n6039	0.00072
n6037	n6039	0.00761
4352	n6037	0.16726
36126	n6037	0.01419
n6229	n6230	0.02092
n6196	n6229	0.01034
n6069	n6196	0.00431
n6056	n6069	0.02599
n6051	n6056	0.04938
38543	n6051	0.00509
n6050	n6051	0.00015
31126	n6050	0.05581
24556	n6050	0.00014
n6053	n6056	0.02877
8749	n6053	0.00779
7504	n6053	0.00277
n6068	n6069	0.00339
n6064	n6068	0.01398
n6063	n6064	0.03028
19978	n6063	0.01032
35348	n6063	0.00014
17484	n6064	0.00014
n6067	n6068	0.00519
n6066	n6067	0.00278
40099	n6066	0.00515
13796	n6066	0.00258
13456	n6067	0.03438
n6193	n6196	0.0171
n6154	n6193	0.00414
4564	n6154	0.10765
n6153	n6154	0.00214
n6151	n6153	0.00428
27775	n6151	0.01881
n6150	n6151	0.00178
n6144	n6150	0.00346
n6130	n6144	0.00372
n6082	n6130	0.09346
n6079	n6082	0.00516
n6078	n6079	0.00263
n6077	n6078	0.00544
2508	n6077	0.00014
34104	n6077	0.08187
33131	n6078	0.00261
1374	n6079	0.00786
n6081	n6082	0.00494
n6080	n6081	0.00257
30973	n6080	0.00262
11887	n6080	0.01046
32460	n6081	0.00243
n6126	n6130	0.03235
n6120	n6126	0.00883
n6097	n6120	0.00014
1087	n6097	0.04463
n6096	n6097	0.00258
