child	parent	length
n8159	n8163	0.28708
n8149	n8159	0.12862
16691	n8149	0.0361
3819	n8149	0.02628
n8158	n8159	0.01519
n8151	n8158	0.0335
9144	n8151	0.04607
n8150	n8151	0.00016
15055	n8150	0.00876
28076	n8150	0.00014
24389	n8158	0.06527
n10155	n10978	0.29229
n10142	n10155	0.0003
n10139	n10142	0.00014
3727	n10139	0.0176
25810	n10139	0.01237
n10141	n10142	0.00014
19198	n10141	0.0516
n10140	n10141	0.01779
11778	n10140	0.03751
37014	n10140	0.00719
n10154	n10155	0.00051
11536	n10154	0.00944
n10153	n10154	0.02579
n10148	n10153	0.00014
5938	n10148	0.08288
n10147	n10148	0.01647
31308	n10147	0.01112
n10146	n10147	0.03259
40749	n10146	0.03333
11578	n10146	0.02262
n10152	n10153	0.02486
24212	n10152	0.04948
n10151	n10152	0.04954
18758	n10151	0.0061
n10150	n10151	0.02368
11291	n10150	0.02677
n10149	n10150	0.01156
40540	n10149	0.0958
7814	n10149	0.04906
n10992	n11045	0.33429
n10991	n10992	0.00249
16189	n10991	0.00251
n10990	n10991	0.00016
n10988	n10990	0.00015
23485	n10988	0.00533
7082	n10988	0.00798
n10989	n10990	0.00014
7673	n10989	0.00531
36173	n10989	0.00531
37260	n10992	0.00801
n12073	n12074	0.00164
n11686	n12073	0.00014
n11611	n11686	0.27235
n11542	n11611	0.01072
22395	n11542	0.05932
n11540	n11542	0.114
n11505	n11540	0.04062
7246	n11505	0.04261
37833	n11505	0.03143
n11530	n11540	0.02471
n11519	n11530	0.00061
12983	n11519	0.01335
20074	n11519	0.00584
38594	n11530	0.01338
n11575	n11611	0.01579
n11549	n11575	0.03439
28325	n11549	0.01286
1436	n11549	0.10932
n11558	n11575	0.02698
10740	n11558	0.00016
40855	n11558	0.00981
29184	n11686	0.01465
3661	n12073	0.02169
n12429	n12479	0.04907
n12215	n12429	0.02105
n12187	n12215	0.00439
39689	n12187	0.00736
n12185	n12187	0.00028
32761	n12185	0.00489
28751	n12185	0.0042
5489	n12215	0.01807
n12398	n12429	0.01466
n12337	n12398	0.21644
n12281	n12337	0.23851
5735	n12281	0.00596
26528	n12281	0.00897
22124	n12337	0.27747
n12384	n12398	0.13775
n12383	n12384	0.00016
7006	n12383	0.00028
23294	n12383	0.00985
38077	n12384	0.01083
24936	n12500	0.01473
30733	n12814	0.02711
n12903	n12908	0.00347
30486	n12903	0.01504
38576	n12903	0.0049
