child	parent	length
26526	n1993	0.0048
30929	n1993	0.00479
n1997	n1998	0.00244
6969	n1997	0.00739
10744	n1997	0.00987
n2000	n2001	0.00242
2184	n2000	0.00739
n1999	n2000	0.00015
40263	n1999	0.00737
2848	n1999	0.00738
n2006	n2007	0.01201
10521	n2006	0.00385
n2005	n2006	0.02348
25299	n2005	0.003
37878	n2005	0.00609
22511	n2008	0.0099
n2013	n2014	0.0024
n2009	n2013	0.00013
36811	n2009	0.00739
2139	n2009	0.00245
n2012	n2013	0.00015
33825	n2012	0.00739
n2011	n2012	0.00243
1085	n2011	0.00491
n2010	n2011	0.00243
15461	n2010	0.0049
27190	n2010	0.00245
n2016	n2017	0.00241
33707	n2016	0.01239
n2015	n2016	0.00014
34799	n2015	0.01239
286	n2015	0.00491
31205	n2018	0.00983
9125	n2020	0.00014
n2050	n2051	0.00269
n2043	n2050	0.00598
n2021	n2043	0.00184
5869	n2021	0.00242
21906	n2021	0.00978
n2042	n2043	0.00063
n2039	n2042	0.00741
19909	n2039	0.01161
n2038	n2039	0.00931
40659	n2038	0.01692
n2037	n2038	0.00264
n2025	n2037	0.00015
17552	n2025	0.00969
n2024	n2025	0.00016
n2023	n2024	0.00014
n2022	n2023	0.0231
23120	n2022	0.05347
2525	n2022	0.00299
16901	n2023	0.0097
19213	n2024	0.00969
n2036	n2037	0.00713
n2031	n2036	0.00801
3399	n2031	0.07536
n2030	n2031	0.00451
21172	n2030	0.01225
n2029	n2030	0.00216
2367	n2029	0.00972
n2027	n2029	0.01909
25828	n2027	0.0174
31760	n2027	0.01314
n2035	n2036	0.02016
n2033	n2035	0.02121
8954	n2033	0.00729
n2032	n2033	0.00652
12450	n2032	0.05472
11513	n2032	0.01319
n2034	n2035	0.01213
9413	n2034	0.04252
29170	n2034	0.01213
n2041	n2042	0.00249
24840	n2041	0.00495
n2040	n2041	0.00014
4004	n2040	0.00496
31317	n2040	0.00749
n2049	n2050	0.00014
n2045	n2049	0.00694
27257	n2045	0.00709
n2044	n2045	0.0024
21944	n2044	0.00246
31821	n2044	0.00493
n2048	n2049	0.01255
8401	n2048	0.00738
n2047	n2048	0.00013
n2046	n2047	0.00014
20481	n2046	0.00245
30313	n2046	0.00773
11951	n2047	0.00245
18653	n2053	0.01513
n2056	n2057	0.00433
10035	n2056	0.00766
n2055	n2056	0.00856
24619	n2055	0.03469
28169	n2055	0.00385
n2059	n2060	0.00245
5840	n2059	0.00739
n2058	n2059	0.00674
40365	n2058	0.00376
24190	n2058	0.00673
n2062	n2063	0.00244
20343	n2062	0.00742
n2061	n2062	0.00245
16909	n2061	0.00493
12321	n2061	0.00492
23695	n2065	0.00987
n2180	n2181	0.00408
n2178	n2180	0.00015
n2135	n2178	0.00012
n2132	n2135	0.00017
n2129	n2132	0.00012
n2066	n2129	0.00191
20378	n2066	0.00741
34866	n2066	0.00192
n2128	n2129	0.00013
n2126	n2128	0.00013
n2125	n2126	0.00015
n2124	n2125	0.00011
n2120	n2124	0.00014
n2117	n2120	0.00012
18500	n2117	0.00986
n2116	n2117	0.00012
n2083	n2116	0.00186
n2082	n2083	0.00188
14378	n2082	0.00493
n2081	n2082	0.00115
n2071	n2081	0.00181
11156	n2071	0.00739
n2070	n2071	0.0024
n2069	n2070	0.00014
n2068	n2069	0.00014
4162	n2068	0.00491
n2067	n2068	0.00014
1662	n2067	0.00491
9356	n2067	0.02245
14335	n2069	0.00014
18723	n2070	0.01466
n2080	n2081	0.00118
n2078	n2080	0.00011
n2076	n2078	0.00014
n2074	n2076	0.00135
8473	n2074	0.00461
n2073	n2074	0.0014
27751	n2073	0.00738
n2072	n2073	0.00014
30773	n2072	0.00491
30420	n2072	0.0049
n2075	n2076	0.00014
18841	n2075	0.00491
27583	n2075	0.00491
n2077	n2078	0.00016
21690	n2077	0.00491
7408	n2077	0.03251
n2079	n2080	0.00014
7607	n2079	0.00485
33843	n2079	0.01361
22727	n2083	0.0058
n2115	n2116	0.00019
n2084	n2115	0.00244
40515	n2084	0.00741
38194	n2084	0.00489
n2114	n2115	0.00012
n2111	n2114	0.00018
29265	n2111	0.00986
n2110	n2111	0.00017
n2106	n2110	0.00014
n2104	n2106	0.00077
n2101	n2104	0.00011
n2087	n2101	0.0013
n2085	n2087	0.00713
3214	n2085	0.00494
38214	n2085	0.00246
n2086	n2087	0.00132
27822	n2086	0.00738
30762	n2086	0.00739
n2100	n2101	0.0001
n2096	n2100	0.00019
n2092	n2096	0.00066
17874	n2092	0.00566
n2091	n2092	0.00201
n2088	n2091	0.01207
11299	n2088	0.00015
38416	n2088	0.00669
n2090	n2091	0.00738
18383	n2090	0.00245
n2089	n2090	0.00014
1974	n2089	0.00986
24458	n2089	0.00014
n2095	n2096	0.00435
6014	n2095	0.00733
n2094	n2095	0.00015
n2093	n2094	0.00014
22157	n2093	0.00737
33022	n2093	0.00917
28728	n2094	0.00986
n2099	n2100	0.00243
n2097	n2099	0.00014
7968	n2097	0.00737
40779	n2097	0.00737
n2098	n2099	0.00488
39644	n2098	0.00484
37965	n2098	0.00014
n2103	n2104	0.00242
21470	n2103	0.00986
n2102	n2103	0.00015
31381	n2102	0.0074
38343	n2102	0.00739
n2105	n2106	0.00245
32752	n2105	0.00741
38050	n2105	0.00493
n2109	n2110	0.00244
n2107	n2109	0.00246
8922	n2107	0.00493
27329	n2107	0.00742
n2108	n2109	0.00014
13973	n2108	0.00738
33823	n2108	0.00747
n2113	n2114	0.00243
24509	n2113	0.00738
n2112	n2113	0.00015
18260	n2112	0.00739
12831	n2112	0.00491
n2119	n2120	0.00381
33239	n2119	0.00384
n2118	n2119	0.00014
22831	n2118	0.00738
27046	n2118	0.0074
n2123	n2124	0.0019
8087	n2123	0.0074
n2122	n2123	0.00191
24135	n2122	0.00385
n2121	n2122	0.00016
26980	n2121	0.00491
30518	n2121	0.00491
9303	n2125	0.00987
27791	n2126	0.00774
n2127	n2128	0.00189
13600	n2127	0.00579
3812	n2127	0.00489
n2131	n2132	0.00015
20988	n2131	0.00193
n2130	n2131	0.00226
1783	n2130	0.0074
9478	n2130	0.00743
n2134	n2135	0.00479
4876	n2134	0.00494
n2133	n2134	0.00524
34234	n2133	0.01758
34254	n2133	0.02436
n2177	n2178	0.00016
n2144	n2177	0.00124
n2139	n2144	0.00097
n2136	n2139	0.00471
39440	n2136	0.00977
37287	n2136	0.0075
n2138	n2139	0.0038
35720	n2138	0.00192
n2137	n2138	0.00015
38702	n2137	0.0074
37575	n2137	0.00736
n2143	n2144	0.01721
26914	n2143	0.02027
n2142	n2143	0.00211
n2141	n2142	0.00015
n2140	n2141	0.00242
9616	n2140	0.00245
40215	n2140	0.00489
23996	n2141	0.00733
21237	n2142	0.00736
n2176	n2177	0.00014
n2146	n2176	0.00014
n2145	n2146	0.00371
505	n2145	0.00665
5628	n2145	0.00684
27937	n2146	0.00388
n2175	n2176	0.00014
n2147	n2175	0.00191
26861	n2147	0.00581
12160	n2147	0.00739
n2174	n2175	0.00206
n2173	n2174	0.00134
n2170	n2173	0.00106
n2165	n2170	0.00079
n2164	n2165	0.00024
n2161	n2164	0.00015
n2155	n2161	0.00943
9143	n2155	0.01767
n2154	n2155	0.00275
34523	n2154	0.01302
n2153	n2154	0.00298
8603	n2153	0.00511
n2152	n2153	0.01688
n2149	n2152	0.00254
17181	n2149	0.00014
n2148	n2149	0.00014
4098	n2148	0.01311
18542	n2148	0.00014
n2151	n2152	0.0144
n2150	n2151	0.01177
708	n2150	0.00014
18566	n2150	0.02662
36455	n2151	0.00958
n2160	n2161	0.00014
n2157	n2160	0.01351
4588	n2157	0.01715
n2156	n2157	0.00298
17523	n2156	0.00014
35922	n2156	0.00737
n2159	n2160	0.00227
20906	n2159	0.00458
n2158	n2159	0.00014
24844	n2158	0.00738
21713	n2158	0.00731
n2163	n2164	0.00241
19017	n2163	0.00731
n2162	n2163	0.00243
16222	n2162	0.00492
16776	n2162	0.00495
37654	n2165	0.00988
n2169	n2170	0.00242
9587	n2169	0.00739
n2168	n2169	0.00014
24503	n2168	0.00737
n2167	n2168	0.00486
19839	n2167	0.00015
21091	n2167	0.00245
n2172	n2173	0.00242
16330	n2172	0.00986
n2171	n2172	0.00014
31167	n2171	0.00738
12431	n2171	0.00739
32365	n2174	0.0098
31414	n2180	0.0099
14146	n2182	0.00739
25961	n2183	0.00738
6155	n2184	0.00737
n2191	n2192	0.00462
n2187	n2191	0.00898
80	n2187	0.02031
n2186	n2187	0.00366
n2185	n2186	0.01777
39646	n2185	0.00014
3800	n2185	0.00014
20152	n2186	0.00875
n2190	n2191	0.00239
22636	n2190	0.00249
n2189	n2190	0.0102
n2188	n2189	0.01402
1670	n2188	0.01859
31404	n2188	0.03432
34735	n2189	0.00489
n2193	n2194	0.00984
16504	n2193	0.00014
2087	n2193	0.00491
n2205	n2206	0.03466
n2200	n2205	0.00238
n2198	n2200	0.00236
28241	n2198	0.00203
n2197	n2198	0.01943
25082	n2197	0.00936
18985	n2197	0.0582
n2199	n2200	0.01809
21759	n2199	0.04449
34105	n2199	0.06842
n2204	n2205	0.00015
n2202	n2204	0.00618
6617	n2202	0.00896
n2201	n2202	0.00015
31163	n2201	0.00601
19155	n2201	0.00802
n2203	n2204	0.01245
7741	n2203	0.01844
13493	n2203	0.00843
n2207	n2208	0.01326
4524	n2207	0.04363
20032	n2207	0.00903
n8172	n8173	0.03912
n7989	n8172	0.01779
n7330	n7989	0.00821
n7170	n7330	0.02175
n7167	n7170	0.00571
n4834	n7167	0.01382
n3210	n4834	0.01599
n2670	n3210	0.06484
14418	n2670	0.02803
n2643	n2670	0.12991
37169	n2643	0.00481
n2642	n2643	0.00464
40480	n2642	0.00883
n2641	n2642	0.00015
35449	n2641	0.01192
24751	n2641	0.00014
8438	n3210	0.28906
n4745	n4834	0.04467
n4589	n4745	0.12048
n4244	n4589	0.01425
n4232	n4244	0.00594
n4161	n4232	0.01733
n4038	n4161	0.00117
n4011	n4038	0.00014
n3983	n4011	0.00015
n3941	n3983	0.00013
n3741	n3941	0.01329
39549	n3741	0.0022
26963	n3741	0.0044
n3918	n3941	0.00251
25657	n3918	0.04124
n3904	n3918	0.00423
n3897	n3904	0.00014
16864	n3897	0.0132
n3879	n3897	0.00116
n3871	n3879	0.00058
17461	n3871	0.00891
n3852	n3871	0.00163
31944	n3852	0.02434
25152	n3852	0.02539
19710	n3879	0.01113
30707	n3904	0.02623
36923	n3983	0.21059
12845	n4011	0.00876
33293	n4038	0.09197
n4160	n4161	0.00172
n4120	n4160	0.0019
n4087	n4120	0.03353
39668	n4087	0.04946
37233	n4087	0.08369
n4119	n4120	0.00015
n4103	n4119	0.00014
36249	n4103	0.00737
22738	n4103	0.00434
n4109	n4119	0.00711
n4108	n4109	0.00015
3984	n4108	0.00438
11219	n4108	0.00657
2925	n4109	0.00437
n4157	n4160	0.00127
n4146	n4157	0.05189
2121	n4146	0.01447
35252	n4146	0.0046
13729	n4157	0.00656
2906	n4232	0.01955
38665	n4244	0.11321
n4588	n4589	0.01488
n4546	n4588	0.00149
n4525	n4546	0.00949
n4502	n4525	0.01499
n4330	n4502	0.01243
n4255	n4330	0.01124
3993	n4255	0.05386
19504	n4255	0.02115
11138	n4330	0.02839
n4501	n4502	0.01984
n4371	n4501	0.01636
12037	n4371	0.02235
11757	n4371	0.03936
38868	n4501	0.04516
3708	n4525	0.02006
39234	n4546	0.13678
n4574	n4588	0.03519
13545	n4574	0.01803
21344	n4574	0.08001
33381	n4745	0.1365
n7140	n7167	0.15545
n5875	n7140	0.02804
n5127	n5875	0.02195
n4940	n5127	0.00464
n4904	n4940	0.05836
24676	n4904	0.12629
n4903	n4904	0.11091
6671	n4903	0.03358
8971	n4903	0.0145
n4933	n4940	0.05406
n4924	n4933	0.09712
12920	n4924	0.00219
28584	n4924	0.00654
n4931	n4933	0.12318
493	n4931	0.02252
28834	n4931	0.00014
n5124	n5127	0.06168
n4979	n5124	0.08917
n4961	n4979	0.0251
n4955	n4961	0.0119
4954	n4955	0.00014
28034	n4955	0.00014
n4960	n4961	0.00303
30283	n4960	0.00967
n4959	n4960	0.00234
9177	n4959	0.02165
n4958	n4959	0.00016
n4957	n4958	0.00014
40425	n4957	0
14528	n4957	0
5266	n4958	0.02194
n4973	n4979	0.02264
7437	n4973	0.02052
240	n4973	0.01421
n5123	n5124	0.0103
n5025	n5123	0.06365
36524	n5025	0.00529
6337	n5025	0.00505
40764	n5123	0.05683
n5872	n5875	0.04625
n5828	n5872	0.01022
n5738	n5828	0.00387
n5707	n5738	0.00998
n5573	n5707	0.0081
n5194	n5573	0.02876
26468	n5194	0.00413
n5193	n5194	0.00014
n5190	n5193	0.00015
n5183	n5190	0.0092
34530	n5183	0.0038
n5182	n5183	0.00374
4884	n5182	0.00485
12274	n5182	0.02712
n5189	n5190	0.00015
31338	n5189	0.00987
5785	n5189	0.00979
n5191	n5193	0.00425
15929	n5191	0.01487
29287	n5191	0.02012
11402	n5573	0.09402
39219	n5707	0.13191
38247	n5738	0.06037
n5823	n5828	0.0394
n5746	n5823	0.04047
27861	n5746	0.00244
25669	n5746	0.00736
n5820	n5823	0.01995
4231	n5820	0.00243
18032	n5820	0.00868
n5871	n5872	0.01062
19574	n5871	0.09378
n5858	n5871	0.01864
39917	n5858	0.09141
n5845	n5858	0.09301
9839	n5845	0.0023
33171	n5845	0.00016
n7069	n7140	0.02698
n6941	n7069	0.0059
n6287	n6941	0.02952
n6230	n6287	0.03263
n6049	n6230	0.00933
n5942	n6049	0.0633
27068	n5942	0.09316
10869	n5942	0.16517
n6024	n6049	0.08601
n6009	n6024	0.03897
37758	n6009	0.00986
n6005	n6009	0.0005
n6001	n6005	0.0099
18830	n6001	0.00499
13019	n6001	0.00541
18971	n6005	0.005
6824	n6024	0.04614
17801	n6230	0.16471
n6286	n6287	0.02199
22594	n6286	0.09827
25613	n6286	0.09903
n6911	n6941	0.06019
n6680	n6911	0.03545
n6391	n6680	0.71073
27389	n6391	0.02915
n6390	n6391	0.00014
4481	n6390	0.1051
36893	n6390	0.00014
n6678	n6680	0.02794
24923	n6678	0.14355
n6673	n6678	0.03939
n6531	n6673	0.00489
n6466	n6531	0.0269
38193	n6466	0.05404
n6464	n6466	0.08232
19350	n6464	0.01778
22932	n6464	0.13415
n6529	n6531	0.01486
n6489	n6529	0.1553
25834	n6489	0.00745
4502	n6489	0.01501
n6512	n6529	0.06989
n6503	n6512	0.01958
11196	n6503	0.01187
25207	n6503	0.01428
n6511	n6512	0.00475
7288	n6511	0.03199
n6509	n6511	0.00257
n6507	n6509	0.00236
n6506	n6507	0.00471
6280	n6506	0.0119
32106	n6506	0.00471
27114	n6507	0.0215
35181	n6509	0.0143
n6669	n6673	0.09439
n6551	n6669	0.07887
17058	n6551	0.00014
35214	n6551	0.00015
n6668	n6669	0.05071
n6667	n6668	0.02464
n6642	n6667	0.02858
1214	n6642	0.01293
n6641	n6642	0.00761
18460	n6641	0.01222
n6640	n6641	0.01236
4492	n6640	0.01542
n6639	n6640	0.01968
n6597	n6639	0.00869
n6594	n6597	0.00015
n6558	n6594	0.0049
9761	n6558	0.00478
13803	n6558	0.00493
n6593	n6594	0.00015
19714	n6593	0.01737
n6592	n6593	0.00016
n6590	n6592	0.0001
n6574	n6590	0.00143
21358	n6574	0.00967
n6573	n6574	0.00014
38212	n6573	0.01979
17927	n6573	0.00962
16710	n6590	0.00917
27128	n6592	0.00957
n6596	n6597	0.02302
11826	n6596	0.20299
21513	n6596	0.00944
n6638	n6639	0.00039
15081	n6638	0.02781
n6637	n6638	0.00675
9898	n6637	0.00989
n6635	n6637	0.01151
n6626	n6635	0.00014
n6608	n6626	0.00717
2851	n6608	0.0545
n6607	n6608	0.0003
13853	n6607	0.05202
33338	n6607	0.01195
n6625	n6626	0.00014
11624	n6625	0.00969
n6624	n6625	0.00014
17055	n6624	0.01292
10742	n6624	0.00969
n6634	n6635	0.00016
2742	n6634	0.00966
n6631	n6634	0.00047
32334	n6631	0.01036
14261	n6631	0.01225
n6666	n6667	0.03372
38749	n6666	0.01464
n6665	n6666	0.02354
10590	n6665	0.03008
n6664	n6665	0.01964
25378	n6664	0.00749
n6663	n6664	0.00016
15067	n6663	0.01901
n6662	n6663	0.00014
1063	n6662	0.03048
978	n6662	0.03026
20287	n6668	0.07966
n6907	n6911	0.0732
19481	n6907	0.18314
n6866	n6907	0.02763
n6851	n6866	0.06676
9545	n6851	0
30521	n6851	0
n6864	n6866	0.03972
15166	n6864	0.00016
37084	n6864	0.00245
n7066	n7069	0.05054
n7020	n7066	0.07947
10343	n7020	0.04288
n7019	n7020	0.00578
25516	n7019	0.1185
n7017	n7019	0.01155
27627	n7017	0.082
n7013	n7017	0.03276
14955	n7013	0.05347
n7012	n7013	0.00566
3827	n7012	0.01942
n7011	n7012	0.00015
13209	n7011	0.00874
36430	n7011	0.00014
27740	n7066	0.16633
34092	n7170	0.11753
n7329	n7330	0.02485
17599	n7329	0.07999
n7178	n7329	0.07698
2344	n7178	0.06024
n7177	n7178	0.0147
n7176	n7177	0.01756
n7174	n7176	0.0354
7724	n7174	0.02698
n7173	n7174	0.01835
n7171	n7173	0.00016
27698	n7171	0.00014
38536	n7171	0.00968
n7172	n7173	0.00016
17025	n7172	0.01849
783	n7172	0.01455
n7175	n7176	0.00015
4142	n7175	0.00944
17372	n7175	0.00014
40618	n7177	0.03344
n7987	n7989	0.0981
16604	n7987	0.05644
n7986	n7987	0.00014
n7429	n7986	0.00728
2914	n7429	0.04784
n7425	n7429	0.01231
n7416	n7425	0.00012
n7415	n7416	0.00011
n7414	n7415	0.00012
n7413	n7414	0.0001
26290	n7413	0.00462
n7412	n7413	0.00012
n7409	n7412	0.00287
n7386	n7409	0.00198
10079	n7386	0.00436
n7385	n7386	0.00015
n7383	n7385	0.00012
n7382	n7383	0.00014
31969	n7382	0.00462
n7380	n7382	0.00029
40519	n7380	0.01159
n7378	n7380	0.00717
4521	n7378	0.00947
n7377	n7378	0.00984
18492	n7377	0.03192
n7376	n7377	0.00385
n7368	n7376	0.00609
n7367	n7368	0.00014
n7366	n7367	0.00713
n7363	n7366	0.00316
811	n7363	0.00244
33124	n7363	0.02574
2758	n7366	0.02434
29671	n7367	0.00476
5263	n7368	0.01203
n7375	n7376	0.00751
n7372	n7375	0.0353
68	n7372	0.01318
n7370	n7372	0.06998
20004	n7370	0.00471
n7369	n7370	0.00709
28486	n7369	0.02945
39963	n7369	0.06636
n7374	n7375	0.00835
3547	n7374	0.03203
28237	n7374	0.02485
19695	n7383	0.00463
31079	n7385	0.00476
n7407	n7409	0.01274
n7392	n7407	0.07284
20437	n7392	0.06918
19985	n7392	0.03452
n7406	n7407	0.02897
2860	n7406	0.04918
n7405	n7406	0.04443
n7395	n7405	0.18312
38746	n7395	0.03697
30112	n7395	0.03945
n7404	n7405	0.08085
n7402	n7404	0.01657
n7401	n7402	0.00015
n7400	n7401	0.00033
23537	n7400	0.04859
24903	n7400	0.02732
34779	n7401	0.0432
27671	n7402	0.00015
n7403	n7404	0.0121
39747	n7403	0.14306
33670	n7403	0.0581
20843	n7412	0.00694
20826	n7414	0.00463
13114	n7415	0.00694
9819	n7416	0.00462
n7424	n7425	0.00016
n7422	n7424	0.0092
n7419	n7422	0.00015
24090	n7419	0.00923
n7418	n7419	0.00015
1888	n7418	0.00929
26288	n7418	0.02389
n7421	n7422	0.00366
3062	n7421	0.00922
32606	n7421	0.03371
28200	n7424	0.00732
n7985	n7986	0.02491
n7895	n7985	0.00459
38001	n7895	0.01862
n7894	n7895	0.00455
34185	n7894	0.00942
30085	n7894	0.01513
20855	n7985	0.09631
n8171	n8172	0.02379
n8163	n8171	0.03027
n8143	n8163	0.05335
n7993	n8143	0.03836
22591	n7993	0.03523
3310	n7993	0.03503
n8128	n8143	0.0777
n8121	n8128	0.00015
n8113	n8121	0.00688
n8107	n8113	0.00015
10247	n8107	0.0097
n8106	n8107	0.00015
n8105	n8106	0.00015
n8083	n8105	0.00234
32224	n8083	0.00736
3931	n8083	0.00981
n8104	n8105	0.00012
2094	n8104	0.01547
n8103	n8104	0.00514
n8089	n8103	0.00014
n8087	n8089	0.00029
23555	n8087	0.00014
n8085	n8087	0.00031
21119	n8085	0.01995
25037	n8085	0.02729
5348	n8089	0.01214
n8102	n8103	0.00698
n8096	n8102	0.00687
n8091	n8096	0.00293
18426	n8091	0.00673
37011	n8091	0.04461
n8095	n8096	0.00688
n8092	n8095	0.00015
4859	n8092	0.01193
1376	n8092	0.00707
1221	n8095	0.00251
n8101	n8102	0.00014
n8098	n8101	0.00621
8756	n8098	0.00195
n8097	n8098	0.00262
38886	n8097	0.00485
23317	n8097	0.02399
n8100	n8101	0.00192
35281	n8100	0.00484
n8099	n8100	0.0019
8077	n8099	0.00774
2019	n8099	0.00488
5839	n8106	0.00014
19875	n8113	0.10972
n8118	n8121	0.04485
14590	n8118	0.12625
n8117	n8118	0.00454
10629	n8117	0.06248
28817	n8117	0.01562
n8126	n8128	0.0057
n8122	n8126	0.02398
6971	n8122	0.00016
39936	n8122	0.01686
n8125	n8126	0.00506
27472	n8125	0.04053
n8124	n8125	0.00016
293	n8124	0.00014
n8123	n8124	0.00015
6217	n8123	0.01228
6949	n8123	0.03921
n8148	n8163	0.29748
n8146	n8148	0.00014
18313	n8146	0.00861
19667	n8146	0.00716
n8147	n8148	0.00015
14527	n8147	0.00358
6503	n8147	0.00538
21068	n8171	0.10406
n8560	n8624	0.04236
21859	n8560	0.13624
23826	n8560	0.21505
n8864	n8881	0.10968
n8701	n8864	0.03067
11808	n8701	0.05874
33696	n8701	0.00807
n8863	n8864	0.01018
n8800	n8863	0.00411
n8702	n8800	0.00478
7533	n8702	0.02746
7623	n8702	0.00016
n8799	n8800	0.00197
7574	n8799	0.00241
n8798	n8799	0.00592
n8733	n8798	0.00015
n8732	n8733	0.00015
n8731	n8732	0.00014
14422	n8731	0.00717
n8730	n8731	0.00016
n8728	n8730	0.00183
n8727	n8728	0.00185
n8724	n8727	0.00015
n8705	n8724	0.00712
10174	n8705	0.00242
n8704	n8705	0.00722
10025	n8704	0.00241
n8703	n8704	0.00239
8968	n8703	0.01468
36866	n8703	0.00485
n8723	n8724	0.00014
n8720	n8723	0.00015
n8707	n8720	0.00014
17466	n8707	0.00962
n8706	n8707	0.00475
13386	n8706	0.00484
11871	n8706	0.00482
n8719	n8720	0.00014
n8708	n8719	0.0024
14496	n8708	0.00724
28936	n8708	0.00724
n8718	n8719	0.00014
n8717	n8718	0.00014
n8716	n8717	0.00014
n8715	n8716	0.00014
n8714	n8715	0.00014
37503	n8714	0.00014
n8713	n8714	0.00015
14031	n8713	0.00962
n8712	n8713	0.00016
n8711	n8712	0.00014
31533	n8711	0.01208
n8710	n8711	0.00014
22782	n8710	0.00846
n8709	n8710	0.00317
13385	n8709	0.00965
30047	n8709	0.00729
38458	n8712	0.00965
7760	n8715	0.01209
39566	n8716	0.00964
39967	n8717	0.00965
35947	n8718	0.00968
n8722	n8723	0.00238
17087	n8722	0.00726
n8721	n8722	0.00238
20023	n8721	0.00726
20333	n8721	0.00479
n8726	n8727	0.00222
7294	n8726	0.00469
n8725	n8726	0.00015
12905	n8725	0.00684
22902	n8725	0.00947
1024	n8728	0.00685
7035	n8730	0.04729
9797	n8732	0.00722
26084	n8733	0.00684
n8797	n8798	0.0074
n8773	n8797	0.00331
n8771	n8773	0.00689
n8738	n8771	0.00016
n8736	n8738	0.00014
n8734	n8736	0.00015
12702	n8734	0.01449
37635	n8734	0.00712
n8735	n8736	0.00015
4913	n8735	0.00721
37045	n8735	0.00723
n8737	n8738	0.00711
25374	n8737	0.00726
35506	n8737	0.01692
n8770	n8771	0.00226
n8767	n8770	0.00015
n8766	n8767	0.00014
n8765	n8766	0.00014
17047	n8765	0.00964
n8764	n8765	0.00014
n8763	n8764	0.00015
8858	n8763	0.01206
n8762	n8763	0.00012
n8751	n8762	0.00014
n8746	n8751	0.00369
20643	n8746	0.00974
n8744	n8746	0.01156
n8740	n8744	0.02949
16980	n8740	0.0246
29528	n8740	0.0132
n8743	n8744	0.00288
n8741	n8743	0.00408
32223	n8741	0.01286
36789	n8741	0.01186
n8742	n8743	0.00742
23150	n8742	0.02213
23102	n8742	0.00482
n8750	n8751	0.00014
n8749	n8750	0.00012
n8748	n8749	0.00015
28608	n8748	0.00014
n8747	n8748	0.00015
26191	n8747	0.00762
30645	n8747	0.01207
32479	n8749	0.00582
24497	n8750	0.00379
n8761	n8762	0.00224
n8752	n8761	0.00071
16316	n8752	0.01225
39524	n8752	0.0173
n8760	n8761	0.00557
n8754	n8760	0.01358
29369	n8754	0.0274
n8753	n8754	0.02072
14376	n8753	0.05656
21640	n8753	0.01322
n8759	n8760	0.00014
n8758	n8759	0.03273
n8756	n8758	0.01315
32922	n8756	0.01213
n8755	n8756	0.04216
37462	n8755	0.0343
3020	n8755	0.05359
n8757	n8758	0.07922
14182	n8757	0.04305
35297	n8757	0.05796
5379	n8759	0.00016
30101	n8764	0.00967
18109	n8766	0.01209
26579	n8767	0.01692
n8769	n8770	0.00403
24861	n8769	0.00817
n8768	n8769	0.00691
16225	n8768	0.00812
35652	n8768	0.02517
2450	n8773	0.02076
n8796	n8797	0.00206
n8779	n8796	0.00959
n8774	n8779	0.00957
6795	n8774	0.0211
36566	n8774	0.02716
n8778	n8779	0.01754
n8777	n8778	0.00358
n8775	n8777	0.04646
6268	n8775	0.04392
22392	n8775	0.00149
n8776	n8777	0.01385
19520	n8776	0.08197
29929	n8776	0.00119
34849	n8778	0.02329
n8795	n8796	0.00272
n8787	n8795	0.01992
n8782	n8787	0.01435
6305	n8782	0.036
n8781	n8782	0.0303
21153	n8781	0.0169
n8780	n8781	0.00571
8420	n8780	0.02057
29598	n8780	0.0167
n8786	n8787	0.00873
20754	n8786	0.01272
n8785	n8786	0.00572
18932	n8785	0.03825
n8784	n8785	0.00015
25944	n8784	0.01754
n8783	n8784	0.00365
468	n8783	0.01001
12543	n8783	0.01618
38033	n8795	0.14068
20148	n8863	0.00719
n10977	n10978	0.04426
n10974	n10977	0.03534
n8890	n10974	0.02499
345	n8890	0.00015
n8889	n8890	0.01838
36498	n8889	0.00477
n8888	n8889	0.00994
n8883	n8888	0.00319
11453	n8883	0.00505
16349	n8883	0.06561
n8887	n8888	0.01512
1832	n8887	0.00557
n8886	n8887	0.00753
n8885	n8886	0.00016
n8884	n8885	0.00015
40734	n8884	0.01049
16162	n8884	0.02044
25525	n8885	0.0049
25321	n8886	0.02479
n10973	n10974	0.01782
37847	n10973	0.01253
n10972	n10973	0.00706
27396	n10972	0.04812
n10971	n10972	0.0289
n9698	n10971	0.00761
n8891	n9698	0.04111
1158	n8891	0.02707
32169	n8891	0.02689
n9697	n9698	0.00712
n9693	n9697	0.00244
n9692	n9693	0.00015
17540	n9692	0.01749
n9691	n9692	0.00236
n9690	n9691	0.00475
n9687	n9690	0.00167
36751	n9687	0.00263
n9686	n9687	0.00339
n9681	n9686	0.00672
n8895	n9681	0.00407
n8894	n8895	0.00311
n8892	n8894	0.01306
7832	n8892	0.00478
1724	n8892	0.01564
n8893	n8894	0.00784
11592	n8893	0.02132
32072	n8893	0.01206
30871	n8895	0.00257
n9680	n9681	0.00014
n9607	n9680	0.00469
n8899	n9607	0.00014
n8898	n8899	0.00774
n8897	n8898	0.00778
26600	n8897	0.00979
n8896	n8897	0.00016
22448	n8896	0.0405
30024	n8896	0.03475
25757	n8898	0.01499
19998	n8899	0.00802
n9606	n9607	0.00322
n9602	n9606	0.002
n8983	n9602	0.00014
n8955	n8983	0.00011
n8952	n8955	0.00197
n8950	n8952	0.00021
n8934	n8950	0.00015
n8900	n8934	0.00197
37528	n8900	0.01231
35046	n8900	0.00601
n8933	n8934	0.00015
