child	parent	length
26804	n3405	0.34594
n4428	n3404	0.03221
n4430	n4428	0.07524
n4431	n4430	0.01992
3172	n4431	0.00516
n4433	n4431	0.0152
18051	n4433	0.00215
38403	n4433	0.00655
1343	n4430	0.0407
n6171	n4428	0.17369
23693	n6171	0.08961
n6173	n6171	0.01344
n6174	n6173	0.00014
26828	n6174	0.01362
27468	n6174	0.00028
n6183	n6173	0.01155
35785	n6183	0.01439
4356	n6183	0.03639
n6187	n3403	0.03174
n6203	n6187	0.17363
n6204	n6203	0.00548
n6205	n6204	0.00087
n6206	n6205	0.00016
n6207	n6206	0.00014
n6208	n6207	0.00016
n6209	n6208	0.00759
14929	n6209	0.01531
25203	n6209	0.00371
n6212	n6208	0.00697
1187	n6212	0.00473
27798	n6212	0.01307
23772	n6207	0.00014
n6216	n6206	0.00016
n6217	n6216	0.0186
18836	n6217	0.00159
14503	n6217	0.04751
n6220	n6216	0.0062
2419	n6220	0.01674
24813	n6220	0.027
n6223	n6205	0.004
6348	n6223	0.0305
19956	n6223	0.09222
n6226	n6204	0.00654
13504	n6226	0.01276
n6228	n6226	0.00592
n6229	n6228	0.02774
654	n6229	0.01192
n6231	n6229	0.00678
n6232	n6231	0.00151
n6233	n6232	0.00016
n6234	n6233	0.00684
8058	n6234	0.02239
n6242	n6234	0.00014
8693	n6242	0.03396
n6244	n6242	0.00169
7753	n6244	0.00474
n6246	n6244	0.01265
n6247	n6246	0.02952
16188	n6247	0.06347
n6249	n6247	0.01087
35208	n6249	0.01728
n6251	n6249	0.00203
17713	n6251	0.0168
n6253	n6251	0.03954
841	n6253	0.04237
n6255	n6253	0.03885
4867	n6255	0.01459
29861	n6255	0.03678
n6258	n6246	0.01398
16131	n6258	0.01978
2829	n6258	0.01389
36496	n6233	0.01423
n6264	n6232	0.00016
39559	n6264	0.00567
29098	n6264	0.01906
14320	n6231	0.01108
11282	n6228	0.1261
n6269	n6203	0.02399
7396	n6269	0.02602
n6271	n6269	0.01294
25779	n6271	0.03519
202	n6271	0.01299
n6302	n6187	0.09291
34857	n6302	0.21861
n6439	n6302	0.01906
19230	n6439	0.00702
n6441	n6439	0.00014
32848	n6441	0.00466
n6443	n6441	0.00014
23438	n6443	0.00014
35876	n6443	0.00466
n6504	n3402	0.06223
n6505	n6504	0.00934
n6508	n6505	0.00214
n6511	n6508	0.0147
18011	n6511	0.02361
7371	n6511	0.00958
33423	n6508	0.00921
21654	n6505	0.00494
n6522	n6504	0.02785
n6523	n6522	0.0057
n6525	n6523	0.01919
34344	n6525	0
34562	n6525	0
n6553	n6523	0.00659
26345	n6553	0.00014
33611	n6553	0.0259
26734	n6522	0.01311
n6559	n3401	0.0463
22226	n6559	0.01846
n6561	n6559	0.01604
n6562	n6561	0.00307
n6563	n6562	0.00015
n6566	n6563	0.03405
1441	n6566	0.00597
n6568	n6566	0.02093
32299	n6568	0.02094
n6570	n6568	0.00359
n6571	n6570	0.02381
30050	n6571	0.04216
35670	n6571	0.03393
27476	n6570	0.00467
n6575	n6563	0.00015
n6576	n6575	0.00015
n6577	n6576	0.00012
n6578	n6577	0.00248
16476	n6578	0.0118
n6580	n6578	0.00476
23373	n6580	0.00248
27027	n6580	0.0094
n6583	n6577	0.00016
24768	n6583	0.01677
n6585	n6583	0.00947
12722	n6585	0.0134
n6588	n6585	0.02058
n6589	n6588	0.00635
40760	n6589	0.03345
37296	n6589	0.0071
n6592	n6588	0.00015
13549	n6592	0.00014
4046	n6592	0.03852
15327	n6576	0.01195
n6601	n6575	0.03363
11100	n6601	0.02099
23684	n6601	0.01282
n6604	n6562	0.00014
n6605	n6604	0.00014
40766	n6605	0.00564
n6607	n6605	0.00285
6952	n6607	0.00186
n6609	n6607	0.00283
2028	n6609	0.00565
37944	n6609	0.00963
n6612	n6604	0.00011
n6613	n6612	0.00755
n6614	n6613	0.00232
13227	n6614	0.01685
14388	n6614	0.00716
n6617	n6613	0.00024
n6618	n6617	0.01466
5852	n6618	0.007
n6620	n6618	0.03034
33090	n6620	0.00015
n6622	n6620	0.0113
40315	n6622	0.06562
6880	n6622	0.0061
n6625	n6617	0.00045
n6626	n6625	0.00657
n6627	n6626	0.00047
39922	n6627	0.00386
4926	n6627	0.00235
n6630	n6626	0.00187
n6631	n6630	0.00238
15796	n6631	0.00719
23862	n6631	0.00239
24604	n6630	0.00944
n6635	n6625	0.0292
19375	n6635	0.00813
n6637	n6635	0.03159
17757	n6637	0.01851
n6639	n6637	0.00835
35529	n6639	0.00579
n6641	n6639	0.0183
4076	n6641	0.01387
37136	n6641	0.02298
n6644	n6612	0.00014
13487	n6644	0
35649	n6644	0
38338	n6561	0.00263
n6652	n1938	0.03246
n6681	n6652	0.03541
n6682	n6681	0.07662
n6683	n6682	0.04666
38978	n6683	0.05065
n6685	n6683	0.02873
n6686	n6685	0.00015
n6687	n6686	0.00014
24328	n6687	0.05169
n6689	n6687	0.00016
n6690	n6689	0.01016
20583	n6690	0.00014
27284	n6690	0.01015
28576	n6689	0.0299
17120	n6686	0.00014
31886	n6685	0.00014
4744	n6682	0.15624
n6720	n6681	0.08758
n6721	n6720	0.00813
33483	n6721	0.3742
n6766	n6721	0.01991
n6767	n6766	0.01285
16395	n6767	0.16542
n6798	n6767	0.0091
n6814	n6798	0.02778
16299	n6814	0.0571
n6819	n6814	0.04242
38331	n6819	0.08835
13251	n6819	0.06631
n6908	n6798	0.06168
n6909	n6908	0.01559
n6912	n6909	0.02326
n6913	n6912	0.02803
8702	n6913	0.00014
14746	n6913	0.00237
n6967	n6912	0.10023
13654	n6967	0.00317
16528	n6967	0.0121
n6974	n6909	0.09757
13502	n6974	0.10821
30710	n6974	0.00301
n6978	n6908	0.0103
n6980	n6978	0.0351
n6981	n6980	0.00956
n6983	n6981	0.01769
38208	n6983	0.00761
n7009	n6983	0.02265
30833	n7009	0.00503
32613	n7009	0.00015
n7029	n6981	0.00292
4494	n7029	0.01957
n7031	n7029	0.01583
n7032	n7031	0.04385
26711	n7032	0.00527
20270	n7032	0.18774
n7041	n7031	0.00014
40183	n7041	0.0893
n7069	n7041	0.00014
5861	n7069	0.00505
n7071	n7069	0.00572
28070	n7071	0.00501
n7080	n7071	0.02911
33537	n7080	0.00014
34713	n7080	0.0197
35896	n6980	0.02733
n7113	n6978	0.03649
n7150	n7113	0.01747
n7151	n7150	0.00015
37120	n7151	0.01005
32962	n7151	0.01247
7786	n7150	0.01299
n7178	n7113	0.01003
25891	n7178	0.01004
n7184	n7178	0.0074
29784	n7184	0.00499
34824	n7184	0.02923
n7276	n6766	0.0242
40092	n7276	0.10599
n7298	n7276	0.02205
n7299	n7298	0.01022
n7301	n7299	0.01385
n7302	n7301	0.0052
23501	n7302	0.09766
n7368	n7302	0.0029
34022	n7368	0.08948
n7921	n7368	0.02673
24949	n7921	0.06646
n8145	n7921	0.02461
11352	n8145	0.00014
2735	n8145	0.00014
n8339	n7301	0.06174
22682	n8339	0.02003
13026	n8339	0.03919
n8482	n7299	0.0394
n8497	n8482	0.02341
n8507	n8497	0.01715
n8528	n8507	0.00505
35950	n8528	0.00014
38386	n8528	0.00246
12153	n8507	0.00259
n8577	n8497	0.01896
24841	n8577	0.03686
39168	n8577	0.03231
n8613	n8482	0.02365
n8614	n8613	0.00014
6770	n8614	0.00489
13929	n8614	0.0235
n8641	n8613	0.03242
7768	n8641	0.02292
19758	n8641	0.02183
n8660	n7298	0.01062
n8671	n8660	0.04499
n8679	n8671	0.2126
21483	n8679	0.0026
12058	n8679	0.00014
26310	n8671	0.21419
n8695	n8660	0.01864
16827	n8695	0.09963
n8703	n8695	0.09041
n8704	n8703	0.04696
21556	n8704	0.00448
23941	n8704	0.00552
29119	n8703	0.07163
n8784	n6720	0.01198
n8785	n8784	0.015
n8786	n8785	0.0059
n8787	n8786	0.02952
n8788	n8787	0.01073
40378	n8788	0.19674
n8795	n8788	0.0219
n8796	n8795	0.00933
n8797	n8796	0.00449
n8798	n8797	0.01314
n8808	n8798	0.04567
n8811	n8808	0.05368
n8812	n8811	0.00335
n8816	n8812	0.00308
38815	n8816	0.00821
n8836	n8816	0.00299
n8839	n8836	0.00031
38975	n8839	0.01032
n8841	n8839	0.00312
39364	n8841	0.00644
19094	n8841	0.00773
n8844	n8836	0.0334
25144	n8844	0.01052
n8846	n8844	0.02143
12925	n8846	0.0128
19085	n8846	0.04895
22509	n8812	0.00542
n8857	n8811	0.0118
19806	n8857	0.00256
23853	n8857	0.00014
n8872	n8808	0.06827
26135	n8872	0.01492
n8874	n8872	0.00471
n8875	n8874	0.00014
n8876	n8875	0.00016
12772	n8876	0.05687
13200	n8876	0.01038
34205	n8875	0.00784
8056	n8874	0.01566
n8896	n8798	0.03325
28000	n8896	0.0345
3742	n8896	0.13532
n8899	n8797	0.02248
n8910	n8899	0.06738
22586	n8910	0.00949
30001	n8910	0.00438
n8916	n8899	0.05282
n8917	n8916	0.04301
18484	n8917	0.01548
31160	n8917	0.00249
6293	n8916	0.08649
n8932	n8796	0.01033
21569	n8932	0.07669
n8936	n8932	0.01196
n8937	n8936	0.0261
n8938	n8937	0.00257
n8939	n8938	0.00609
31309	n8939	0.027
n8941	n8939	0.00016
28585	n8941	0.01251
13264	n8941	0.00973
n8950	n8938	0.00581
3668	n8950	0.06908
n8956	n8950	0.01542
20740	n8956	0.02062
35381	n8956	0.00725
21128	n8937	0.01015
n8981	n8936	0.03511
n8986	n8981	0.02496
n8990	n8986	0.00365
n8991	n8990	0.03897
13051	n8991	0.00986
n9025	n8991	0.00015
14947	n9025	0.00629
30589	n9025	0.02306
n9043	n8990	0.01061
20403	n9043	0.00014
n9047	n9043	0.00621
n9048	n9047	0.01568
n9049	n9048	0.00491
n9050	n9049	0.01117
5347	n9050	0.00015
18710	n9050	0.01233
n9053	n9049	0.02024
40153	n9053	0.01267
40754	n9053	0.00276
17625	n9048	0.00413
8286	n9047	0.0133
n9072	n8986	0.00968
n9075	n9072	0.05533
20851	n9075	0.00014
28358	n9075	0.04705
7438	n9072	0.03652
n9084	n8981	0.0262
30920	n9084	0.00072
n9088	n9084	0.00761
4352	n9088	0.16726
36126	n9088	0.01419
n9101	n8795	0.02092
n9102	n9101	0.01034
n9104	n9102	0.00431
n9105	n9104	0.02599
n9106	n9105	0.04938
38543	n9106	0.00509
n9108	n9106	0.00015
31126	n9108	0.05581
24556	n9108	0.00014
n9112	n9105	0.02877
8749	n9112	0.00779
7504	n9112	0.00277
n9120	n9104	0.00339
n9135	n9120	0.01398
n9136	n9135	0.03028
19978	n9136	0.01032
35348	n9136	0.00014
17484	n9135	0.00014
n9140	n9120	0.00519
n9141	n9140	0.00278
40099	n9141	0.00515
13796	n9141	0.00258
13456	n9140	0.03438
n9151	n9102	0.0171
n9152	n9151	0.00414
4564	n9152	0.10765
n9162	n9152	0.00214
n9163	n9162	0.00428
27775	n9163	0.01881
n9165	n9163	0.00178
n9166	n9165	0.00346
n9171	n9166	0.00372
n9174	n9171	0.09346
n9175	n9174	0.00516
n9176	n9175	0.00263
n9177	n9176	0.00544
2508	n9177	0.00014
34104	n9177	0.08187
33131	n9176	0.00261
1374	n9175	0.00786
n9182	n9174	0.00494
n9183	n9182	0.00257
30973	n9183	0.00262
11887	n9183	0.01046
32460	n9182	0.00243
n9197	n9171	0.03235
n9203	n9197	0.00883
n9204	n9203	0.00014
1087	n9204	0.04463
n9222	n9204	0.00258
3219	n9222	0.01037
n9224	n9222	0.00016
27759	n9224	0.0078
28148	n9224	0.00778
n9227	n9203	0.00014
n9231	n9227	0.00771
39317	n9231	0.00781
17271	n9231	0.0078
23920	n9227	0.03193
n9277	n9197	0.00758
9498	n9277	0.00555
31337	n9277	0.01435
8212	n9166	0.05162
9322	n9165	0.01627
39667	n9162	0.02989
n9319	n9151	0.02537
n9325	n9319	0.12391
22851	n9325	0.05099
24074	n9325	0.00014
33771	n9319	0.09995
n9398	n9101	0.01713
n9399	n9398	0.00309
29001	n9399	0.07826
n9434	n9399	0.06436
22717	n9434	0.03791
n9436	n9434	0.02362
31842	n9436	0.00014
n9438	n9436	0.01641
6161	n9438	0.00886
36649	n9438	0.0052
n9444	n9398	0.04469
3705	n9444	0.00839
28060	n9444	0.02494
n9465	n8787	0.02199
n9466	n9465	0.02027
n9467	n9466	0.01795
35242	n9467	0.20811
n9489	n9467	0.01786
n9492	n9489	0.07857
23906	n9492	0.01273
n9494	n9492	0.02507
15343	n9494	0.00435
31310	n9494	0.06123
n9497	n9489	0.00852
n9499	n9497	0.03826
10750	n9499	0.01001
9595	n9499	0.03145
25027	n9497	0.03609
n9510	n9466	0.04116
37207	n9510	0.04786
n9512	n9510	0.02775
21518	n9512	0.00342
29474	n9512	0.01937
n9515	n9465	0.00586
12877	n9515	0.10399
n9517	n9515	0.00844
n9519	n9517	0.01246
n9522	n9519	0.03462
n9526	n9522	0.07437
24130	n9526	0.01392
n9528	n9526	0.00547
243	n9528	0.04475
12792	n9528	0.00231
8209	n9522	0.07569
3435	n9519	0.08764
n9567	n9517	0.02948
25856	n9567	0.08233
n9569	n9567	0.08854
18809	n9569	0.00014
31327	n9569	0.014
n9572	n8786	0.03071
n9573	n9572	0.0208
n9635	n9573	0.0867
1424	n9635	0.0814
12834	n9635	0.033
23406	n9573	0.14051
n9702	n9572	0.00579
n9703	n9702	0.02369
n9704	n9703	0.01595
n9705	n9704	0.0195
n9706	n9705	0.01689
n9711	n9706	0.03266
n9712	n9711	0.05364
n9713	n9712	0.1713
22212	n9713	0.0077
n9715	n9713	0.01015
4258	n9715	0.01383
37087	n9715	0.00014
n9718	n9712	0.02602
12105	n9718	0.23155
n9724	n9718	0.12931
n9725	n9724	0.12459
13229	n9725	0.02713
31653	n9725	0.00016
n9728	n9724	0.09083
n9732	n9728	0.2438
n9733	n9732	0.03043
28552	n9733	0.00264
n9735	n9733	0.00016
28395	n9735	0.00014
38337	n9735	0.00265
n9738	n9732	0.00569
33989	n9738	0.02695
24283	n9738	0.00263
n9748	n9728	0.09126
n9749	n9748	0.0622
40585	n9749	0.01826
22001	n9749	0.00014
n9752	n9748	0.06102
n9753	n9752	0.00015
13511	n9753	0.00523
n9755	n9753	0.00535
23097	n9755	0.00011
21854	n9755	0.04053
33763	n9752	0.00521
n9759	n9711	0.03019
n9760	n9759	0.07616
n9761	n9760	0.04449
9781	n9761	0.01449
n9763	n9761	0.00291
n9764	n9763	0.00949
23783	n9764	0.04616
n9766	n9764	0.00267
19557	n9766	0.00572
25791	n9766	0.01083
2249	n9763	0.01766
n9771	n9760	0.0654
40047	n9771	0.00015
n9773	n9771	0.0111
n9774	n9773	0.00285
89	n9774	0.01553
28610	n9774	0.00537
n9777	n9773	0.00014
31082	n9777	0.00278
13398	n9777	0.03906
n9787	n9759	0.05672
7541	n9787	0.61689
n9804	n9787	0.19426
28566	n9804	0.07207
30730	n9804	0.20908
n9860	n9706	0.20331
n9861	n9860	0.00478
18107	n9861	0.0161
3524	n9861	0.00648
n9866	n9860	0.03187
n9867	n9866	0.03152
22261	n9867	0.00647
n9869	n9867	0.0061
25161	n9869	0.08825
n9871	n9869	0.01032
10285	n9871	0.00014
15892	n9871	0.03585
24403	n9866	0.01782
n9891	n9705	0.05229
n9892	n9891	0.01504
n9893	n9892	0.00489
n9894	n9893	0.01879
n9895	n9894	0.00811
22044	n9895	0.16019
n9916	n9895	0.042
n9917	n9916	0.07641
12745	n9917	0.00015
n9919	n9917	0.02321
16179	n9919	0.01216
32102	n9919	0.00238
n9923	n9916	0.13197
30081	n9923	0.04008
n9925	n9923	0.00172
25221	n9925	0.00237
12758	n9925	0.00247
2294	n9894	0.17701
n9978	n9893	0.01486
n9991	n9978	0.18145
3989	n9991	0.00243
10991	n9991	0.00735
n10020	n9978	0.01165
n10021	n10020	0.03357
n10022	n10021	0.02467
n10023	n10022	0.01081
34453	n10023	0.02346
17853	n10023	0.03017
n10032	n10022	0.00717
10601	n10032	0.16753
13489	n10032	0.01662
n10043	n10021	0.02055
34983	n10043	0.00896
24237	n10043	0.08201
n10046	n10020	0.1221
n10051	n10046	0.06356
27869	n10051	0.01375
n10061	n10051	0.01619
16534	n10061	0.00239
n10063	n10061	0.00016
10437	n10063	0.03982
30714	n10063	0.00485
3733	n10046	0.10162
n10125	n9892	0.16974
n10134	n10125	0.06823
n10135	n10134	0.00869
n10136	n10135	0.00015
15916	n10136	0.00982
5041	n10136	0.04487
14135	n10135	0.04275
n10231	n10134	0.01865
n10232	n10231	0.00014
n10236	n10232	0.03007
39774	n10236	0.00723
14131	n10236	0.0366
13352	n10232	0.01564
21524	n10231	0.00989
n10309	n10125	0.05726
20402	n10309	0.01543
35061	n10309	0.0637
n10358	n9891	0.11545
24517	n10358	0.08158
26029	n10358	0.00211
n10364	n9704	0.02041
18116	n10364	0.08183
n10370	n10364	0.16268
7368	n10370	0.02898
27303	n10370	0.01307
n10373	n9703	0.02028
n10374	n10373	0.0184
n10375	n10374	0.03452
14202	n10375	0.10023
n10633	n10375	0.00568
n10634	n10633	0.01618
22484	n10634	0.03516
n10703	n10634	0.06078
n10707	n10703	0.03678
n10708	n10707	0.02724
2499	n10708	0.01254
n10710	n10708	0.00015
20142	n10710	0.01746
n10712	n10710	0.00016
18391	n10712	0.00016
33604	n10712	0.00014
40374	n10707	0.05403
18191	n10703	0.02862
n10743	n10633	0.0027
32863	n10743	0.08237
n10751	n10743	0.03403
25625	n10751	0.10007
n10763	n10751	0.00803
n10764	n10763	0.00709
3115	n10764	0.03799
28929	n10764	0.03053
n10798	n10763	0.08438
8465	n10798	0.00322
n10800	n10798	0.02132
30473	n10800	0.01557
n10802	n10800	0.00221
21431	n10802	0.00748
24510	n10802	0.00249
27747	n10374	0.12617
n10821	n10373	0.20607
22350	n10821	0.11641
33704	n10821	0.0405
n10829	n9702	0.11538
2258	n10829	0.11896
1612	n10829	0.11007
n10879	n8785	0.04103
n10884	n10879	0.07292
6635	n10884	0.12782
n10900	n10884	0.05759
n10902	n10900	0.13667
n10903	n10902	0.0012
n10904	n10903	0.01295
20418	n10904	0.00799
n10906	n10904	0.00016
38722	n10906	0.00531
29427	n10906	0.00531
n10909	n10903	0.00014
19069	n10909	0.00014
29926	n10909	0.01361
22178	n10902	0.01672
n10920	n10900	0.05604
25950	n10920	0.11381
n10923	n10920	0.16514
8681	n10923	0.05422
31113	n10923	0.00892
n10945	n10879	0.00951
n10946	n10945	0.00589
15927	n10946	0.111
n10948	n10946	0.0083
21149	n10948	0.2142
n10959	n10948	0.03079
n10978	n10959	0.05717
n11029	n10978	0.07237
8857	n11029	0.03887
25319	n11029	0.0893
n11034	n10978	0.05673
18956	n11034	0.01079
11751	n11034	0.01105
n11068	n10959	0.05168
22123	n11068	0.00015
23126	n11068	0.01489
n11127	n10945	0.03909
35744	n11127	0.16808
n11131	n11127	0.21137
17118	n11131	0.02675
23731	n11131	0.03489
n11134	n8784	0.00526
n11135	n11134	0.02039
n11136	n11135	0.04545
n11145	n11136	0.22266
n11146	n11145	0.02548
n11147	n11146	0.02382
n11150	n11147	0.01716
38992	n11150	0.02567
n11154	n11150	0.00015
n11155	n11154	0.00015
12682	n11155	0.01651
n11159	n11155	0.00485
23489	n11159	0.00229
7881	n11159	0.03274
40840	n11154	0.02588
n11168	n11147	0.02232
11948	n11168	0.00461
29707	n11168	0.00726
18159	n11146	0.07479
10999	n11145	0.06346
n11223	n11136	0.15409
n11224	n11223	0.00015
6605	n11224	0.00016
34517	n11224	0.01143
n11227	n11223	0.03277
n11228	n11227	0.00461
27676	n11228	0.00681
n11230	n11228	0.00014
30126	n11230	0.00914
n11232	n11230	0.01144
10474	n11232	0.00455
34388	n11232	0.00453
12608	n11227	0.02105
24482	n11135	0.21185
12614	n11134	0.16377
n11305	n6652	0.44463
18714	n11305	0.01156
33958	n11305	0.03248
12442	n1937	0.20234
23672	n1936	0.37382
n11699	n1935	0.09824
n11769	n11699	0.07071
17159	n11769	0.20307
n11775	n11769	0.12706
n11776	n11775	0.00014
13330	n11776	0.02161
n11778	n11776	0.09549
37146	n11778	0.07944
10399	n11778	0.03896
29366	n11775	0.00014
n11841	n11699	0.02491
n11852	n11841	0.10411
n11853	n11852	0.00015
n11856	n11853	0.0006
n11937	n11856	0.01438
n11942	n11937	0.0146
n11945	n11942	0.03833
11249	n11945	0.00631
n11947	n11945	0.00294
3807	n11947	0.01151
n11949	n11947	0.01285
n11950	n11949	0.00015
5367	n11950	0.00457
26429	n11950	0.00615
37225	n11949	0.03105
11009	n11942	0.00574
n11965	n11937	0.00565
13631	n11965	0.05697
n11972	n11965	0.00707
n11975	n11972	0.00789
n11976	n11975	0.00016
38831	n11976	0.00232
n11978	n11976	0.00015
27855	n11978	0.01547
20866	n11978	0.03162
34295	n11975	0.00692
n11984	n11972	0.01309
n11985	n11984	0.00342
1298	n11985	0.00462
n11987	n11985	0.00348
n11988	n11987	0.00345
25604	n11988	0.01154
n11990	n11988	0.01422
n11991	n11990	0.01065
30647	n11991	0.02293
n11993	n11991	0.01438
32968	n11993	0.11496
14474	n11993	0.01787
17314	n11990	0.00477
35742	n11987	0.00696
37030	n11984	0.00463
n12082	n11856	0.01667
n12106	n12082	0.06322
628	n12106	0.01658
n12108	n12106	0.06229
14563	n12108	0.02088
23403	n12108	0.06488
